route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"3-109-mjp-1","T3","109.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","11.T0.3-109-mjp-1.2.H","3-109-mjp-1.2.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","11.T2.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T3","11.T3.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T0+WD10","110.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","110.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","110.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","111.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","111.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","111.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","112.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","112.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","112.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","113.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","113.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","113.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","114.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","114.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","114.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","115.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","115.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","115.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","116.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","116.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","116.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","117.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","117.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","117.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","118.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","118.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","118.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","119.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","119.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","119.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","12.T0.3-109-mjp-1.2.H","3-109-mjp-1.2.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","12.T2.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T3","12.T3.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T0+WD10","120.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","120.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","120.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","121.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","121.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","121.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","122.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","122.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","122.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","123.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","123.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","123.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","124.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","124.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","124.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","125.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","125.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","125.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","126.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","126.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","126.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","127.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","127.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","127.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","128.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","128.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","128.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","129.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","129.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","129.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","13.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","13.T2.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T3","13.T3.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T0+WD10","130.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","130.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","130.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","131.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","131.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","131.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","132.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","132.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","132.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","133.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","133.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","133.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","134.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","134.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","134.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","135.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","135.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","135.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","136.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","136.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","136.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","137.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","137.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","137.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","138.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","138.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","138.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","139.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","139.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","139.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","14.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","14.T2.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T3","14.T3.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T0+WD10","140.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","140.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","140.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","141.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","141.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","141.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","142.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","142.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","142.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","143.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","143.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","143.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","144.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","144.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","144.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","145.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","145.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","145.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","146.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","146.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","146.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","147.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","147.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","147.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","148.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","148.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","148.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","149.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","149.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","149.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","15.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","15.T2.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T3","15.T3.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T0+WD10","150.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","150.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","150.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","151.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","151.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T3","151.T3.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","152.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","152.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","153.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","153.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","154.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","154.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","155.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","155.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","156.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","156.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","157.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","157.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","158.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","158.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","159.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","159.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","16.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","16.T2.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T3","16.T3.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T0+WD10","160.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","160.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","161.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","161.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","162.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","162.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","163.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","163.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","164.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","164.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","165.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","165.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD10","166.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","166.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
"3-109-mjp-1","T0+WD6F","167.T0.3-109-mjp-1.3.H","3-109-mjp-1.3.H","Port Melbourne to Box Hill","0"
"3-109-mjp-1","T2","167.T2.3-109-mjp-1.7.R","3-109-mjp-1.7.R","Box Hill to Port Melbourne","1"
