,date,sensor_id,sensor_name,daily_count
31558,2017-03-07,9,Southern Cross Station,24350
31597,2017-03-08,9,Southern Cross Station,23282
31636,2017-03-09,9,Southern Cross Station,23589
31675,2017-03-10,9,Southern Cross Station,23576
31714,2017-03-11,9,Southern Cross Station,2597
31753,2017-03-12,9,Southern Cross Station,2029
31792,2017-03-13,9,Southern Cross Station,2851
31831,2017-03-14,9,Southern Cross Station,22645
31870,2017-03-15,9,Southern Cross Station,22559
31908,2017-03-16,9,Southern Cross Station,22228
31946,2017-03-17,9,Southern Cross Station,22652
31984,2017-03-18,9,Southern Cross Station,6293
32022,2017-03-19,9,Southern Cross Station,5034
32060,2017-03-20,9,Southern Cross Station,22302
32098,2017-03-21,9,Southern Cross Station,22836
32136,2017-03-22,9,Southern Cross Station,23028
32173,2017-03-23,9,Southern Cross Station,24543
32211,2017-03-24,9,Southern Cross Station,22451
32249,2017-03-25,9,Southern Cross Station,3406
32287,2017-03-26,9,Southern Cross Station,2553
32325,2017-03-27,9,Southern Cross Station,22123
32362,2017-03-28,9,Southern Cross Station,23361
32399,2017-03-29,9,Southern Cross Station,23130
32437,2017-03-30,9,Southern Cross Station,23986
32475,2017-03-31,9,Southern Cross Station,22686
32513,2017-04-01,9,Southern Cross Station,2578
32551,2017-04-02,9,Southern Cross Station,2179
32590,2017-04-03,9,Southern Cross Station,21695
32629,2017-04-04,9,Southern Cross Station,22552
32669,2017-04-05,9,Southern Cross Station,22090
32709,2017-04-06,9,Southern Cross Station,22478
32749,2017-04-07,9,Southern Cross Station,22618
32789,2017-04-08,9,Southern Cross Station,2572
32829,2017-04-09,9,Southern Cross Station,3002
32869,2017-04-10,9,Southern Cross Station,21185
32906,2017-04-11,9,Southern Cross Station,23728
32943,2017-04-12,9,Southern Cross Station,22676
32981,2017-04-13,9,Southern Cross Station,20619
33019,2017-04-14,9,Southern Cross Station,2273
33057,2017-04-15,9,Southern Cross Station,2110
33095,2017-04-16,9,Southern Cross Station,2183
33133,2017-04-17,9,Southern Cross Station,1920
33171,2017-04-18,9,Southern Cross Station,20855
33209,2017-04-19,9,Southern Cross Station,21427
33247,2017-04-20,9,Southern Cross Station,22337
33286,2017-04-21,9,Southern Cross Station,20295
33325,2017-04-22,9,Southern Cross Station,2711
33364,2017-04-23,9,Southern Cross Station,2391
33403,2017-04-24,9,Southern Cross Station,16949
33442,2017-04-25,9,Southern Cross Station,1755
33481,2017-04-26,9,Southern Cross Station,21652
33520,2017-04-27,9,Southern Cross Station,23083
33558,2017-04-28,9,Southern Cross Station,22737
33596,2017-04-29,9,Southern Cross Station,2993
33634,2017-04-30,9,Southern Cross Station,2345
33672,2017-05-01,9,Southern Cross Station,22377
33709,2017-05-02,9,Southern Cross Station,23249
33746,2017-05-03,9,Southern Cross Station,22779
33784,2017-05-04,9,Southern Cross Station,23029
33822,2017-05-05,9,Southern Cross Station,23045
33860,2017-05-06,9,Southern Cross Station,2849
33898,2017-05-07,9,Southern Cross Station,1817
33936,2017-05-08,9,Southern Cross Station,21676
33974,2017-05-09,9,Southern Cross Station,23320
34012,2017-05-10,9,Southern Cross Station,23221
34050,2017-05-11,9,Southern Cross Station,23188
34088,2017-05-12,9,Southern Cross Station,22204
34126,2017-05-13,9,Southern Cross Station,3020
34164,2017-05-14,9,Southern Cross Station,1773
34202,2017-05-15,9,Southern Cross Station,21829
34240,2017-05-16,9,Southern Cross Station,22892
34278,2017-05-17,9,Southern Cross Station,22970
34316,2017-05-18,9,Southern Cross Station,23268
34354,2017-05-19,9,Southern Cross Station,22059
34392,2017-05-20,9,Southern Cross Station,3092
34430,2017-05-21,9,Southern Cross Station,2160
34468,2017-05-22,9,Southern Cross Station,22024
34506,2017-05-23,9,Southern Cross Station,23244
34544,2017-05-24,9,Southern Cross Station,22928
34582,2017-05-25,9,Southern Cross Station,22559
34620,2017-05-26,9,Southern Cross Station,21529
34658,2017-05-27,9,Southern Cross Station,2780
34696,2017-05-28,9,Southern Cross Station,1772
34734,2017-05-29,9,Southern Cross Station,22182
34772,2017-05-30,9,Southern Cross Station,22745
34810,2017-05-31,9,Southern Cross Station,22815
34847,2017-06-01,9,Southern Cross Station,22403
34885,2017-06-02,9,Southern Cross Station,21802
34923,2017-06-03,9,Southern Cross Station,3167
34961,2017-06-04,9,Southern Cross Station,2000
34999,2017-06-05,9,Southern Cross Station,21927
35037,2017-06-06,9,Southern Cross Station,22909
35075,2017-06-07,9,Southern Cross Station,22961
35113,2017-06-08,9,Southern Cross Station,22779
35151,2017-06-09,9,Southern Cross Station,21777
35189,2017-06-10,9,Southern Cross Station,2630
35227,2017-06-11,9,Southern Cross Station,2281
35265,2017-06-12,9,Southern Cross Station,2507
35303,2017-06-13,9,Southern Cross Station,21615
35341,2017-06-14,9,Southern Cross Station,22328
35379,2017-06-15,9,Southern Cross Station,23121
35416,2017-06-16,9,Southern Cross Station,22710
35453,2017-06-17,9,Southern Cross Station,2469
35490,2017-06-18,9,Southern Cross Station,1867
35527,2017-06-19,9,Southern Cross Station,22140
35564,2017-06-20,9,Southern Cross Station,23022
35601,2017-06-21,9,Southern Cross Station,22604
35638,2017-06-22,9,Southern Cross Station,22970
35675,2017-06-23,9,Southern Cross Station,22188
35712,2017-06-24,9,Southern Cross Station,2602
35748,2017-06-25,9,Southern Cross Station,1741
35784,2017-06-26,9,Southern Cross Station,21647
35820,2017-06-27,9,Southern Cross Station,23064
35856,2017-06-28,9,Southern Cross Station,22772
35892,2017-06-29,9,Southern Cross Station,22186
35927,2017-06-30,9,Southern Cross Station,22658
35962,2017-07-01,9,Southern Cross Station,3539
36002,2017-07-02,9,Southern Cross Station,2546
36042,2017-07-03,9,Southern Cross Station,21804
36081,2017-07-04,9,Southern Cross Station,22936
36120,2017-07-05,9,Southern Cross Station,22235
36159,2017-07-06,9,Southern Cross Station,23220
36199,2017-07-07,9,Southern Cross Station,21920
36239,2017-07-08,9,Southern Cross Station,3043
36278,2017-07-09,9,Southern Cross Station,2017
36317,2017-07-10,9,Southern Cross Station,20564
36357,2017-07-11,9,Southern Cross Station,22639
36398,2017-07-12,9,Southern Cross Station,21929
36439,2017-07-13,9,Southern Cross Station,21553
36480,2017-07-14,9,Southern Cross Station,21776
36521,2017-07-15,9,Southern Cross Station,2588
36562,2017-07-16,9,Southern Cross Station,1778
36603,2017-07-17,9,Southern Cross Station,21911
36644,2017-07-18,9,Southern Cross Station,22775
36685,2017-07-19,9,Southern Cross Station,22211
36726,2017-07-20,9,Southern Cross Station,22560
36767,2017-07-21,9,Southern Cross Station,22192
36808,2017-07-22,9,Southern Cross Station,2599
36849,2017-07-23,9,Southern Cross Station,1853
36890,2017-07-24,9,Southern Cross Station,22245
36931,2017-07-25,9,Southern Cross Station,22572
36972,2017-07-26,9,Southern Cross Station,22587
37013,2017-07-27,9,Southern Cross Station,22941
37054,2017-07-28,9,Southern Cross Station,23034
37095,2017-07-29,9,Southern Cross Station,3039
37136,2017-07-30,9,Southern Cross Station,2658
37176,2017-07-31,9,Southern Cross Station,21842
37212,2017-08-01,9,Southern Cross Station,22778
37251,2017-08-02,9,Southern Cross Station,22372
37290,2017-08-03,9,Southern Cross Station,22194
37329,2017-08-04,9,Southern Cross Station,22007
37368,2017-08-05,9,Southern Cross Station,2725
37407,2017-08-06,9,Southern Cross Station,1839
37446,2017-08-07,9,Southern Cross Station,21780
37485,2017-08-08,9,Southern Cross Station,22988
37525,2017-08-09,9,Southern Cross Station,22614
37565,2017-08-10,9,Southern Cross Station,22731
37605,2017-08-11,9,Southern Cross Station,22563
37645,2017-08-12,9,Southern Cross Station,2816
37685,2017-08-13,9,Southern Cross Station,1907
37725,2017-08-14,9,Southern Cross Station,22386
37765,2017-08-15,9,Southern Cross Station,23207
37807,2017-08-16,9,Southern Cross Station,23046
37848,2017-08-17,9,Southern Cross Station,22174
37889,2017-08-18,9,Southern Cross Station,21213
37931,2017-08-19,9,Southern Cross Station,2936
37973,2017-08-20,9,Southern Cross Station,2002
38015,2017-08-21,9,Southern Cross Station,20847
38057,2017-08-22,9,Southern Cross Station,22866
38099,2017-08-23,9,Southern Cross Station,21273
38141,2017-08-24,9,Southern Cross Station,23442
38183,2017-08-25,9,Southern Cross Station,22884
38226,2017-08-26,9,Southern Cross Station,2686
38269,2017-08-27,9,Southern Cross Station,2103
38312,2017-08-28,9,Southern Cross Station,22485
38354,2017-08-29,9,Southern Cross Station,22903
38396,2017-08-30,9,Southern Cross Station,22483
38438,2017-08-31,9,Southern Cross Station,23012
38480,2017-09-01,9,Southern Cross Station,22051
38521,2017-09-02,9,Southern Cross Station,2464
38562,2017-09-03,9,Southern Cross Station,1550
38603,2017-09-04,9,Southern Cross Station,21686
38643,2017-09-05,9,Southern Cross Station,21827
38683,2017-09-06,9,Southern Cross Station,22543
38723,2017-09-07,9,Southern Cross Station,22731
38763,2017-09-08,9,Southern Cross Station,21997
38803,2017-09-09,9,Southern Cross Station,2796
38844,2017-09-10,9,Southern Cross Station,1852
38886,2017-09-11,9,Southern Cross Station,22034
38928,2017-09-12,9,Southern Cross Station,23195
38970,2017-09-13,9,Southern Cross Station,22590
39012,2017-09-14,9,Southern Cross Station,23060
39054,2017-09-15,9,Southern Cross Station,21914
39097,2017-09-16,9,Southern Cross Station,2436
39140,2017-09-17,9,Southern Cross Station,1777
39184,2017-09-18,9,Southern Cross Station,22080
39228,2017-09-19,9,Southern Cross Station,23266
39272,2017-09-20,9,Southern Cross Station,22769
39316,2017-09-21,9,Southern Cross Station,23802
39361,2017-09-22,9,Southern Cross Station,22201
39406,2017-09-23,9,Southern Cross Station,2911
39451,2017-09-24,9,Southern Cross Station,2132
39496,2017-09-25,9,Southern Cross Station,21584
39541,2017-09-26,9,Southern Cross Station,22571
39586,2017-09-27,9,Southern Cross Station,22603
39631,2017-09-28,9,Southern Cross Station,22326
39675,2017-09-29,9,Southern Cross Station,3522
39719,2017-09-30,9,Southern Cross Station,2617
39763,2017-10-01,9,Southern Cross Station,2001
39807,2017-10-02,9,Southern Cross Station,20002
39851,2017-10-03,9,Southern Cross Station,22646
39896,2017-10-04,9,Southern Cross Station,22417
39941,2017-10-05,9,Southern Cross Station,22990
39986,2017-10-06,9,Southern Cross Station,21799
40031,2017-10-07,9,Southern Cross Station,3093
40076,2017-10-08,9,Southern Cross Station,1786
40121,2017-10-09,9,Southern Cross Station,22437
40166,2017-10-10,9,Southern Cross Station,23606
40211,2017-10-11,9,Southern Cross Station,22857
40256,2017-10-12,9,Southern Cross Station,23682
40301,2017-10-13,9,Southern Cross Station,22279
40346,2017-10-14,9,Southern Cross Station,3103
40391,2017-10-15,9,Southern Cross Station,2090
40436,2017-10-16,9,Southern Cross Station,22419
40481,2017-10-17,9,Southern Cross Station,24797
40526,2017-10-18,9,Southern Cross Station,23673
40571,2017-10-19,9,Southern Cross Station,23011
40616,2017-10-20,9,Southern Cross Station,21720
40661,2017-10-21,9,Southern Cross Station,2710
40706,2017-10-22,9,Southern Cross Station,2115
40751,2017-10-23,9,Southern Cross Station,23258
40797,2017-10-24,9,Southern Cross Station,23834
40843,2017-10-25,9,Southern Cross Station,24423
40889,2017-10-26,9,Southern Cross Station,24181
40934,2017-10-27,9,Southern Cross Station,23253
40980,2017-10-28,9,Southern Cross Station,2955
41026,2017-10-29,9,Southern Cross Station,2133
41072,2017-10-30,9,Southern Cross Station,22207
41117,2017-10-31,9,Southern Cross Station,23039
41163,2017-11-01,9,Southern Cross Station,23149
41209,2017-11-02,9,Southern Cross Station,24007
41255,2017-11-03,9,Southern Cross Station,22654
41301,2017-11-04,9,Southern Cross Station,2582
41347,2017-11-05,9,Southern Cross Station,1959
41393,2017-11-06,9,Southern Cross Station,15162
41439,2017-11-07,9,Southern Cross Station,3241
41485,2017-11-08,9,Southern Cross Station,22755
41531,2017-11-09,9,Southern Cross Station,23233
41577,2017-11-10,9,Southern Cross Station,23169
41623,2017-11-11,9,Southern Cross Station,3154
41669,2017-11-12,9,Southern Cross Station,2112
41715,2017-11-13,9,Southern Cross Station,23468
41761,2017-11-14,9,Southern Cross Station,24023
41807,2017-11-15,9,Southern Cross Station,21160
41853,2017-11-16,9,Southern Cross Station,24239
41899,2017-11-17,9,Southern Cross Station,22981
41945,2017-11-18,9,Southern Cross Station,2969
41990,2017-11-19,9,Southern Cross Station,2270
42035,2017-11-20,9,Southern Cross Station,22486
42080,2017-11-21,9,Southern Cross Station,22990
42125,2017-11-22,9,Southern Cross Station,22226
42170,2017-11-23,9,Southern Cross Station,23201
42216,2017-11-24,9,Southern Cross Station,23727
42262,2017-11-25,9,Southern Cross Station,2829
42308,2017-11-26,9,Southern Cross Station,2101
42354,2017-11-27,9,Southern Cross Station,24011
42400,2017-11-28,9,Southern Cross Station,24530
42446,2017-11-29,9,Southern Cross Station,23232
42492,2017-11-30,9,Southern Cross Station,21377
42539,2017-12-01,9,Southern Cross Station,17872
42586,2017-12-02,9,Southern Cross Station,1679
42633,2017-12-03,9,Southern Cross Station,1687
42680,2017-12-04,9,Southern Cross Station,21896
42727,2017-12-05,9,Southern Cross Station,23228
42774,2017-12-06,9,Southern Cross Station,24552
42821,2017-12-07,9,Southern Cross Station,23293
42868,2017-12-08,9,Southern Cross Station,22745
42915,2017-12-09,9,Southern Cross Station,3240
42963,2017-12-10,9,Southern Cross Station,2210
43011,2017-12-11,9,Southern Cross Station,23682
43059,2017-12-12,9,Southern Cross Station,24230
43107,2017-12-13,9,Southern Cross Station,23694
43155,2017-12-14,9,Southern Cross Station,21481
43203,2017-12-15,9,Southern Cross Station,22738
43251,2017-12-16,9,Southern Cross Station,2962
43299,2017-12-17,9,Southern Cross Station,1971
43347,2017-12-18,9,Southern Cross Station,23209
43395,2017-12-19,9,Southern Cross Station,22411
43443,2017-12-20,9,Southern Cross Station,21614
43491,2017-12-21,9,Southern Cross Station,22495
43539,2017-12-22,9,Southern Cross Station,17737
43587,2017-12-23,9,Southern Cross Station,2390
43635,2017-12-24,9,Southern Cross Station,1811
43683,2017-12-25,9,Southern Cross Station,1605
43731,2017-12-26,9,Southern Cross Station,2334
43779,2017-12-27,9,Southern Cross Station,6591
43827,2017-12-28,9,Southern Cross Station,5956
43875,2017-12-29,9,Southern Cross Station,6104
43923,2017-12-30,9,Southern Cross Station,2031
43971,2017-12-31,9,Southern Cross Station,4469
44019,2018-01-01,9,Southern Cross Station,4064
44065,2018-01-02,9,Southern Cross Station,12295
44111,2018-01-03,9,Southern Cross Station,13643
44157,2018-01-04,9,Southern Cross Station,13506
44203,2018-01-05,9,Southern Cross Station,12862
44249,2018-01-06,9,Southern Cross Station,1603
44295,2018-01-07,9,Southern Cross Station,1590
44341,2018-01-08,9,Southern Cross Station,18588
44387,2018-01-09,9,Southern Cross Station,18157
44433,2018-01-10,9,Southern Cross Station,19267
44479,2018-01-11,9,Southern Cross Station,20218
44525,2018-01-12,9,Southern Cross Station,21259
44571,2018-01-13,9,Southern Cross Station,1333
44617,2018-01-14,9,Southern Cross Station,1455
44663,2018-01-15,9,Southern Cross Station,22296
44709,2018-01-16,9,Southern Cross Station,22947
44755,2018-01-17,9,Southern Cross Station,21908
44801,2018-01-18,9,Southern Cross Station,22199
44847,2018-01-19,9,Southern Cross Station,19155
44893,2018-01-20,9,Southern Cross Station,1912
44939,2018-01-21,9,Southern Cross Station,1922
44985,2018-01-22,9,Southern Cross Station,23138
45031,2018-01-23,9,Southern Cross Station,23237
45077,2018-01-24,9,Southern Cross Station,23603
45123,2018-01-25,9,Southern Cross Station,23183
45170,2018-01-26,9,Southern Cross Station,3692
45217,2018-01-27,9,Southern Cross Station,2184
45264,2018-01-28,9,Southern Cross Station,1700
45311,2018-01-29,9,Southern Cross Station,18139
45358,2018-01-30,9,Southern Cross Station,22980
45405,2018-01-31,9,Southern Cross Station,21999
45452,2018-02-01,9,Southern Cross Station,22893
45500,2018-02-02,9,Southern Cross Station,23357
45548,2018-02-03,9,Southern Cross Station,3115
45596,2018-02-04,9,Southern Cross Station,2324
45644,2018-02-05,9,Southern Cross Station,24420
45692,2018-02-06,9,Southern Cross Station,25129
45740,2018-02-07,9,Southern Cross Station,24096
45787,2018-02-08,9,Southern Cross Station,23718
45835,2018-02-09,9,Southern Cross Station,24083
45883,2018-02-10,9,Southern Cross Station,2982
45931,2018-02-11,9,Southern Cross Station,2094
45979,2018-02-12,9,Southern Cross Station,23601
46027,2018-02-13,9,Southern Cross Station,25278
46075,2018-02-14,9,Southern Cross Station,24815
46123,2018-02-15,9,Southern Cross Station,25496
46171,2018-02-16,9,Southern Cross Station,22943
46219,2018-02-17,9,Southern Cross Station,3752
46266,2018-02-18,9,Southern Cross Station,2629
46313,2018-02-19,9,Southern Cross Station,25925
46361,2018-02-20,9,Southern Cross Station,26367
46409,2018-02-21,9,Southern Cross Station,25910
46457,2018-02-22,9,Southern Cross Station,26366
46505,2018-02-23,9,Southern Cross Station,25302
46553,2018-02-24,9,Southern Cross Station,2630
46601,2018-02-25,9,Southern Cross Station,2018
46649,2018-02-26,9,Southern Cross Station,24450
46697,2018-02-27,9,Southern Cross Station,27007
46746,2018-02-28,9,Southern Cross Station,24963
46795,2018-03-01,9,Southern Cross Station,25939
46843,2018-03-02,9,Southern Cross Station,25193
46891,2018-03-03,9,Southern Cross Station,2153
46939,2018-03-04,9,Southern Cross Station,2126
46987,2018-03-05,9,Southern Cross Station,24314
47035,2018-03-06,9,Southern Cross Station,25873
47083,2018-03-07,9,Southern Cross Station,27064
47130,2018-03-08,9,Southern Cross Station,27812
47177,2018-03-09,9,Southern Cross Station,26934
47224,2018-03-10,9,Southern Cross Station,5447
47271,2018-03-11,9,Southern Cross Station,4153
47319,2018-03-12,9,Southern Cross Station,5198
47366,2018-03-13,9,Southern Cross Station,24709
47413,2018-03-14,9,Southern Cross Station,25744
47460,2018-03-15,9,Southern Cross Station,26074
47507,2018-03-16,9,Southern Cross Station,24706
47554,2018-03-17,9,Southern Cross Station,3336
47601,2018-03-18,9,Southern Cross Station,4397
47648,2018-03-19,9,Southern Cross Station,23796
47695,2018-03-20,9,Southern Cross Station,24561
47743,2018-03-21,9,Southern Cross Station,25528
47791,2018-03-22,9,Southern Cross Station,26699
47839,2018-03-23,9,Southern Cross Station,25474
47886,2018-03-24,9,Southern Cross Station,3286
47934,2018-03-25,9,Southern Cross Station,2323
47982,2018-03-26,9,Southern Cross Station,25132
48030,2018-03-27,9,Southern Cross Station,25964
48078,2018-03-28,9,Southern Cross Station,25047
48125,2018-03-29,9,Southern Cross Station,23551
48172,2018-03-30,9,Southern Cross Station,2562
48219,2018-03-31,9,Southern Cross Station,2624
48266,2018-04-01,9,Southern Cross Station,2195
48314,2018-04-02,9,Southern Cross Station,2145
48363,2018-04-03,9,Southern Cross Station,21398
48412,2018-04-04,9,Southern Cross Station,22203
48461,2018-04-05,9,Southern Cross Station,23610
48510,2018-04-06,9,Southern Cross Station,22297
48559,2018-04-07,9,Southern Cross Station,3121
48608,2018-04-08,9,Southern Cross Station,2554
48657,2018-04-09,9,Southern Cross Station,25085
48706,2018-04-10,9,Southern Cross Station,24488
48755,2018-04-11,9,Southern Cross Station,23643
48804,2018-04-12,9,Southern Cross Station,24252
48852,2018-04-13,9,Southern Cross Station,23487
48900,2018-04-14,9,Southern Cross Station,2633
48948,2018-04-15,9,Southern Cross Station,2060
48996,2018-04-16,9,Southern Cross Station,25087
49044,2018-04-17,9,Southern Cross Station,26376
49092,2018-04-18,9,Southern Cross Station,26035
49139,2018-04-19,9,Southern Cross Station,24959
49186,2018-04-20,9,Southern Cross Station,25146
49233,2018-04-21,9,Southern Cross Station,3453
49280,2018-04-22,9,Southern Cross Station,2503
49327,2018-04-23,9,Southern Cross Station,24936
49374,2018-04-24,9,Southern Cross Station,26258
49421,2018-04-25,9,Southern Cross Station,2377
49468,2018-04-26,9,Southern Cross Station,25286
49515,2018-04-27,9,Southern Cross Station,24637
49562,2018-04-28,9,Southern Cross Station,2974
49609,2018-04-29,9,Southern Cross Station,2239
49656,2018-04-30,9,Southern Cross Station,25054
49703,2018-05-01,9,Southern Cross Station,26194
49751,2018-05-02,9,Southern Cross Station,25292
49799,2018-05-03,9,Southern Cross Station,25199
49847,2018-05-04,9,Southern Cross Station,24789
49895,2018-05-05,9,Southern Cross Station,3045
49943,2018-05-06,9,Southern Cross Station,2355
49991,2018-05-07,9,Southern Cross Station,26038
50039,2018-05-08,9,Southern Cross Station,26839
50087,2018-05-09,9,Southern Cross Station,25647
50135,2018-05-10,9,Southern Cross Station,25309
50183,2018-05-11,9,Southern Cross Station,21934
50230,2018-05-12,9,Southern Cross Station,2679
50277,2018-05-13,9,Southern Cross Station,2011
50324,2018-05-14,9,Southern Cross Station,23966
50371,2018-05-15,9,Southern Cross Station,25409
50418,2018-05-16,9,Southern Cross Station,25454
50465,2018-05-17,9,Southern Cross Station,25848
50513,2018-05-18,9,Southern Cross Station,25251
50560,2018-05-19,9,Southern Cross Station,3715
50607,2018-05-20,9,Southern Cross Station,1986
50654,2018-05-21,9,Southern Cross Station,25556
50701,2018-05-22,9,Southern Cross Station,25833
50748,2018-05-23,9,Southern Cross Station,25664
50795,2018-05-24,9,Southern Cross Station,25931
50843,2018-05-25,9,Southern Cross Station,24917
50891,2018-05-26,9,Southern Cross Station,2837
50939,2018-05-27,9,Southern Cross Station,2179
50987,2018-05-28,9,Southern Cross Station,24092
51035,2018-05-29,9,Southern Cross Station,26095
51083,2018-05-30,9,Southern Cross Station,24786
51131,2018-05-31,9,Southern Cross Station,25726
51179,2018-06-01,9,Southern Cross Station,24378
51227,2018-06-02,9,Southern Cross Station,3175
51275,2018-06-03,9,Southern Cross Station,1946
51323,2018-06-04,9,Southern Cross Station,24649
51371,2018-06-05,9,Southern Cross Station,25746
51419,2018-06-06,9,Southern Cross Station,25579
51467,2018-06-07,9,Southern Cross Station,25391
51515,2018-06-08,9,Southern Cross Station,23081
51563,2018-06-09,9,Southern Cross Station,2528
51611,2018-06-10,9,Southern Cross Station,1976
51659,2018-06-11,9,Southern Cross Station,2355
51707,2018-06-12,9,Southern Cross Station,24185
51755,2018-06-13,9,Southern Cross Station,24585
51803,2018-06-14,9,Southern Cross Station,25740
51851,2018-06-15,9,Southern Cross Station,23480
51899,2018-06-16,9,Southern Cross Station,3030
51947,2018-06-17,9,Southern Cross Station,1304
51995,2018-06-18,9,Southern Cross Station,24903
52043,2018-06-19,9,Southern Cross Station,25704
52091,2018-06-20,9,Southern Cross Station,25389
52139,2018-06-21,9,Southern Cross Station,26520
52187,2018-06-22,9,Southern Cross Station,25055
52235,2018-06-23,9,Southern Cross Station,3245
52283,2018-06-24,9,Southern Cross Station,1898
52331,2018-06-25,9,Southern Cross Station,23896
52379,2018-06-26,9,Southern Cross Station,25729
52427,2018-06-27,9,Southern Cross Station,30042
52475,2018-06-28,9,Southern Cross Station,35071
52523,2018-06-29,9,Southern Cross Station,33697
52571,2018-06-30,9,Southern Cross Station,4118
52619,2018-07-01,9,Southern Cross Station,3960
52669,2018-07-02,9,Southern Cross Station,31486
52719,2018-07-03,9,Southern Cross Station,32819
52769,2018-07-04,9,Southern Cross Station,32056
52819,2018-07-05,9,Southern Cross Station,32737
52869,2018-07-06,9,Southern Cross Station,31999
52919,2018-07-07,9,Southern Cross Station,3550
52969,2018-07-08,9,Southern Cross Station,2572
53019,2018-07-09,9,Southern Cross Station,30149
53069,2018-07-10,9,Southern Cross Station,33120
53119,2018-07-11,9,Southern Cross Station,34902
53169,2018-07-12,9,Southern Cross Station,34122
53219,2018-07-13,9,Southern Cross Station,33930
53269,2018-07-14,9,Southern Cross Station,4223
53318,2018-07-15,9,Southern Cross Station,2894
53367,2018-07-16,9,Southern Cross Station,33987
53416,2018-07-17,9,Southern Cross Station,36024
53465,2018-07-18,9,Southern Cross Station,35730
53515,2018-07-19,9,Southern Cross Station,35794
53565,2018-07-20,9,Southern Cross Station,35415
53615,2018-07-21,9,Southern Cross Station,3904
53665,2018-07-22,9,Southern Cross Station,2739
53715,2018-07-23,9,Southern Cross Station,30826
53765,2018-07-24,9,Southern Cross Station,32388
53815,2018-07-25,9,Southern Cross Station,32815
53865,2018-07-26,9,Southern Cross Station,31719
53915,2018-07-27,9,Southern Cross Station,31087
53965,2018-07-28,9,Southern Cross Station,3748
54015,2018-07-29,9,Southern Cross Station,2326
54065,2018-07-30,9,Southern Cross Station,32661
54115,2018-07-31,9,Southern Cross Station,31468
54165,2018-08-01,9,Southern Cross Station,30584
54217,2018-08-02,9,Southern Cross Station,32797
54269,2018-08-03,9,Southern Cross Station,30310
54321,2018-08-04,9,Southern Cross Station,3763
54373,2018-08-05,9,Southern Cross Station,2499
54424,2018-08-06,9,Southern Cross Station,28823
54475,2018-08-07,9,Southern Cross Station,30896
54526,2018-08-08,9,Southern Cross Station,30499
54577,2018-08-09,9,Southern Cross Station,31747
54628,2018-08-10,9,Southern Cross Station,29785
54679,2018-08-11,9,Southern Cross Station,3641
54730,2018-08-12,9,Southern Cross Station,2494
54781,2018-08-13,9,Southern Cross Station,29706
54832,2018-08-14,9,Southern Cross Station,30550
54883,2018-08-15,9,Southern Cross Station,29891
54934,2018-08-16,9,Southern Cross Station,30558
54985,2018-08-17,9,Southern Cross Station,29450
55036,2018-08-18,9,Southern Cross Station,3125
55087,2018-08-19,9,Southern Cross Station,2041
55138,2018-08-20,9,Southern Cross Station,28866
55189,2018-08-21,9,Southern Cross Station,30539
55240,2018-08-22,9,Southern Cross Station,31395
55290,2018-08-23,9,Southern Cross Station,31958
55341,2018-08-24,9,Southern Cross Station,30870
55392,2018-08-25,9,Southern Cross Station,3754
55443,2018-08-26,9,Southern Cross Station,2391
55494,2018-08-27,9,Southern Cross Station,28944
55545,2018-08-28,9,Southern Cross Station,30714
55596,2018-08-29,9,Southern Cross Station,30054
55647,2018-08-30,9,Southern Cross Station,29733
55698,2018-08-31,9,Southern Cross Station,28217
55749,2018-09-01,9,Southern Cross Station,2697
55800,2018-09-02,9,Southern Cross Station,1952
55851,2018-09-03,9,Southern Cross Station,27773
55902,2018-09-04,9,Southern Cross Station,29509
55953,2018-09-05,9,Southern Cross Station,29102
56004,2018-09-06,9,Southern Cross Station,30517
56055,2018-09-07,9,Southern Cross Station,28336
56106,2018-09-08,9,Southern Cross Station,3443
56157,2018-09-09,9,Southern Cross Station,2552
56208,2018-09-10,9,Southern Cross Station,27585
56259,2018-09-11,9,Southern Cross Station,30015
56310,2018-09-12,9,Southern Cross Station,28185
56362,2018-09-13,9,Southern Cross Station,28775
56414,2018-09-14,9,Southern Cross Station,27011
56466,2018-09-15,9,Southern Cross Station,2389
56518,2018-09-16,9,Southern Cross Station,2029
56570,2018-09-17,9,Southern Cross Station,26901
56622,2018-09-18,9,Southern Cross Station,27920
56674,2018-09-19,9,Southern Cross Station,28470
56726,2018-09-20,9,Southern Cross Station,28315
56778,2018-09-21,9,Southern Cross Station,26416
56830,2018-09-22,9,Southern Cross Station,3189
56882,2018-09-23,9,Southern Cross Station,2301
56934,2018-09-24,9,Southern Cross Station,25949
56986,2018-09-25,9,Southern Cross Station,26911
57038,2018-09-26,9,Southern Cross Station,26033
57090,2018-09-27,9,Southern Cross Station,26199
57142,2018-09-28,9,Southern Cross Station,4231
57194,2018-09-29,9,Southern Cross Station,2055
57245,2018-09-30,9,Southern Cross Station,2222
57296,2018-10-01,9,Southern Cross Station,24194
57348,2018-10-02,9,Southern Cross Station,27274
57400,2018-10-03,9,Southern Cross Station,25461
57452,2018-10-04,9,Southern Cross Station,25646
57504,2018-10-05,9,Southern Cross Station,24468
57555,2018-10-06,9,Southern Cross Station,3086
57606,2018-10-07,9,Southern Cross Station,2341
57657,2018-10-08,9,Southern Cross Station,26259
57708,2018-10-09,9,Southern Cross Station,27407
