date,demand,RRP
5/26/2021,109356.86,4.39
5/27/2021,108888.90,7.36
5/28/2021,109016.41,5.41
5/29/2021,108261.05,4.68
5/30/2021,113223.03,5.19
5/31/2021,117090.13,4.31
6/01/2021,123844.58,5.38
6/02/2021,119228.11,4.53
6/03/2021,117371.56,6.73
6/04/2021,119301.75,5.39
6/05/2021,115335.32,4.41
6/06/2021,115611.51,4.35
6/07/2021,125681.56,4.20
6/08/2021,125844.15,4.30
6/09/2021,120974.07,3.66
6/10/2021,119163.02,5.27
6/11/2021,121211.76,4.20
6/12/2021,117386.42,3.47
6/13/2021,118821.22,3.42
6/14/2021,119843.65,3.17
6/15/2021,127304.10,3.16
6/16/2021,121970.25,2.66
6/17/2021,120184.35,3.64
6/18/2021,121975.85,2.83
6/19/2021,118335.20,2.29
6/20/2021,120655.59,2.20
6/21/2021,127647.51,1.89
6/22/2021,127758.58,1.78
6/23/2021,122228.12,1.41
6/24/2021,119798.32,1.79
6/25/2021,119727.98,1.23
6/26/2021,118342.71,0.93
6/27/2021,122145.20,0.81
6/28/2021,127905.99,0.55
6/29/2021,126554.61,0.37
6/30/2021,119496.69,0.16
7/01/2021,117806.04,0.02
7/02/2021,119927.40,-0.17
7/03/2021,119985.76,-0.34
7/04/2021,124738.42,-0.58
7/05/2021,123471.26,-0.60
7/06/2021,123697.41,-0.81
7/07/2021,116888.88,-0.81
7/08/2021,114861.82,-1.51
7/09/2021,118275.30,-1.44
7/10/2021,118898.85,-1.58
7/11/2021,124836.71,-2.04
7/12/2021,123386.17,-1.77
7/13/2021,123520.53,-2.07
7/14/2021,115770.33,-1.84
7/15/2021,113649.42,-3.12
7/16/2021,115455.11,-2.71
7/17/2021,116002.86,-2.79
7/18/2021,123917.67,-3.61
7/19/2021,124916.25,-3.22
7/20/2021,124066.09,-3.49
7/21/2021,117729.20,-3.16
7/22/2021,115553.48,-5.01
7/23/2021,115603.99,-4.11
7/24/2021,116129.63,-4.12
7/25/2021,123593.56,-5.12
7/26/2021,124117.53,-4.37
7/27/2021,122228.86,-4.50
7/28/2021,119908.56,-4.42
7/29/2021,116421.15,-6.61
7/30/2021,116475.60,-5.29
7/31/2021,115475.58,-5.01
8/01/2021,117508.70,-5.42
8/02/2021,124569.41,-5.32
8/03/2021,123772.89,-5.56
8/04/2021,118034.19,-4.89
8/05/2021,116277.94,-7.85
8/06/2021,115675.15,-6.08
8/07/2021,113875.48,-5.58
8/08/2021,116603.01,-6.19
8/09/2021,123721.36,-6.12
8/10/2021,122923.77,-6.46
8/11/2021,117241.50,-5.69
8/12/2021,115473.12,-9.34
8/13/2021,114852.56,-7.30
8/14/2021,113116.80,-6.78
8/15/2021,114949.17,-7.41
8/16/2021,122974.25,-7.56
8/17/2021,122217.09,-8.04
8/18/2021,116465.60,-7.20
8/19/2021,114764.44,-11.55
8/20/2021,114110.23,-9.22
8/21/2021,112366.26,-8.63
8/22/2021,115375.23,-9.67
8/23/2021,122157.55,-9.56
8/24/2021,121382.53,-10.04
8/25/2021,115463.67,-8.97
8/26/2021,113733.80,-13.82
8/27/2021,113012.00,-11.01
8/28/2021,111152.50,-10.19
8/29/2021,113536.65,-11.05
8/30/2021,120696.41,-10.87
8/31/2021,119842.10,-11.20
