,date,sensor_id,sensor_name,daily_count
43354,2017-12-18,18,Collins Place (North),11404
43402,2017-12-19,18,Collins Place (North),11432
43450,2017-12-20,18,Collins Place (North),11495
43498,2017-12-21,18,Collins Place (North),11967
43546,2017-12-22,18,Collins Place (North),9508
43594,2017-12-23,18,Collins Place (North),2151
43642,2017-12-24,18,Collins Place (North),1561
43690,2017-12-25,18,Collins Place (North),1094
43738,2017-12-26,18,Collins Place (North),1885
43786,2017-12-27,18,Collins Place (North),4040
43834,2017-12-28,18,Collins Place (North),4196
43882,2017-12-29,18,Collins Place (North),3945
43930,2017-12-30,18,Collins Place (North),2186
43978,2017-12-31,18,Collins Place (North),2613
44025,2018-01-01,18,Collins Place (North),1791
44071,2018-01-02,18,Collins Place (North),5334
44117,2018-01-03,18,Collins Place (North),5839
44163,2018-01-04,18,Collins Place (North),6142
44209,2018-01-05,18,Collins Place (North),6106
44255,2018-01-06,18,Collins Place (North),1720
44301,2018-01-07,18,Collins Place (North),1587
44347,2018-01-08,18,Collins Place (North),8409
44393,2018-01-09,18,Collins Place (North),8901
44439,2018-01-10,18,Collins Place (North),9863
44485,2018-01-11,18,Collins Place (North),9805
44531,2018-01-12,18,Collins Place (North),9433
44577,2018-01-13,18,Collins Place (North),2154
44623,2018-01-14,18,Collins Place (North),1982
44669,2018-01-15,18,Collins Place (North),10549
44715,2018-01-16,18,Collins Place (North),11067
44761,2018-01-17,18,Collins Place (North),11130
44807,2018-01-18,18,Collins Place (North),11070
44853,2018-01-19,18,Collins Place (North),9924
44899,2018-01-20,18,Collins Place (North),2281
44945,2018-01-21,18,Collins Place (North),1668
44991,2018-01-22,18,Collins Place (North),10888
45037,2018-01-23,18,Collins Place (North),11602
45083,2018-01-24,18,Collins Place (North),11267
45129,2018-01-25,18,Collins Place (North),10976
45176,2018-01-26,18,Collins Place (North),2809
45223,2018-01-27,18,Collins Place (North),2380
45270,2018-01-28,18,Collins Place (North),1552
45317,2018-01-29,18,Collins Place (North),10419
45364,2018-01-30,18,Collins Place (North),11334
45411,2018-01-31,18,Collins Place (North),11315
45459,2018-02-01,18,Collins Place (North),11565
45507,2018-02-02,18,Collins Place (North),10995
45555,2018-02-03,18,Collins Place (North),2494
45603,2018-02-04,18,Collins Place (North),1837
45651,2018-02-05,18,Collins Place (North),11720
45699,2018-02-06,18,Collins Place (North),11734
45747,2018-02-07,18,Collins Place (North),11312
45794,2018-02-08,18,Collins Place (North),11590
45842,2018-02-09,18,Collins Place (North),10859
45890,2018-02-10,18,Collins Place (North),2609
45938,2018-02-11,18,Collins Place (North),1644
45986,2018-02-12,18,Collins Place (North),12296
46034,2018-02-13,18,Collins Place (North),13038
46082,2018-02-14,18,Collins Place (North),13089
46130,2018-02-15,18,Collins Place (North),12384
46178,2018-02-16,18,Collins Place (North),10835
46226,2018-02-17,18,Collins Place (North),4094
46273,2018-02-18,18,Collins Place (North),2883
46320,2018-02-19,18,Collins Place (North),11690
46368,2018-02-20,18,Collins Place (North),12555
46416,2018-02-21,18,Collins Place (North),11871
46464,2018-02-22,18,Collins Place (North),12104
46512,2018-02-23,18,Collins Place (North),11096
46560,2018-02-24,18,Collins Place (North),2485
46608,2018-02-25,18,Collins Place (North),1600
46656,2018-02-26,18,Collins Place (North),11858
46704,2018-02-27,18,Collins Place (North),12160
46753,2018-02-28,18,Collins Place (North),11790
46802,2018-03-01,18,Collins Place (North),11841
46850,2018-03-02,18,Collins Place (North),11563
46898,2018-03-03,18,Collins Place (North),2372
46946,2018-03-04,18,Collins Place (North),1729
46994,2018-03-05,18,Collins Place (North),10108
47042,2018-03-06,18,Collins Place (North),10849
47089,2018-03-07,18,Collins Place (North),10866
47136,2018-03-08,18,Collins Place (North),12455
47183,2018-03-09,18,Collins Place (North),11402
47230,2018-03-10,18,Collins Place (North),2478
47278,2018-03-11,18,Collins Place (North),2046
47325,2018-03-12,18,Collins Place (North),1912
47372,2018-03-13,18,Collins Place (North),11364
47419,2018-03-14,18,Collins Place (North),11633
47466,2018-03-15,18,Collins Place (North),12119
47513,2018-03-16,18,Collins Place (North),11786
47560,2018-03-17,18,Collins Place (North),2546
47608,2018-03-18,18,Collins Place (North),1894
47655,2018-03-19,18,Collins Place (North),11801
47702,2018-03-20,18,Collins Place (North),11641
47750,2018-03-21,18,Collins Place (North),12071
47798,2018-03-22,18,Collins Place (North),12368
47846,2018-03-23,18,Collins Place (North),11446
47893,2018-03-24,18,Collins Place (North),2752
47941,2018-03-25,18,Collins Place (North),1852
47989,2018-03-26,18,Collins Place (North),11161
48037,2018-03-27,18,Collins Place (North),11652
48084,2018-03-28,18,Collins Place (North),11884
48131,2018-03-29,18,Collins Place (North),11798
48178,2018-03-30,18,Collins Place (North),2124
48225,2018-03-31,18,Collins Place (North),2503
48273,2018-04-01,18,Collins Place (North),1931
48321,2018-04-02,18,Collins Place (North),1709
48370,2018-04-03,18,Collins Place (North),10456
48419,2018-04-04,18,Collins Place (North),11026
48468,2018-04-05,18,Collins Place (North),10769
48517,2018-04-06,18,Collins Place (North),10668
48566,2018-04-07,18,Collins Place (North),3058
48615,2018-04-08,18,Collins Place (North),2083
48664,2018-04-09,18,Collins Place (North),10944
48713,2018-04-10,18,Collins Place (North),11512
48762,2018-04-11,18,Collins Place (North),11498
48810,2018-04-12,18,Collins Place (North),11514
48858,2018-04-13,18,Collins Place (North),10803
48906,2018-04-14,18,Collins Place (North),2354
48954,2018-04-15,18,Collins Place (North),1753
49002,2018-04-16,18,Collins Place (North),10733
49050,2018-04-17,18,Collins Place (North),12171
49097,2018-04-18,18,Collins Place (North),11824
49144,2018-04-19,18,Collins Place (North),11763
49191,2018-04-20,18,Collins Place (North),11402
49238,2018-04-21,18,Collins Place (North),3543
49285,2018-04-22,18,Collins Place (North),2340
49332,2018-04-23,18,Collins Place (North),11286
49379,2018-04-24,18,Collins Place (North),11652
49426,2018-04-25,18,Collins Place (North),2368
49473,2018-04-26,18,Collins Place (North),11294
49520,2018-04-27,18,Collins Place (North),11016
49567,2018-04-28,18,Collins Place (North),2373
49614,2018-04-29,18,Collins Place (North),1709
49661,2018-04-30,18,Collins Place (North),10937
49709,2018-05-01,18,Collins Place (North),11986
49757,2018-05-02,18,Collins Place (North),11484
49805,2018-05-03,18,Collins Place (North),11157
49853,2018-05-04,18,Collins Place (North),10806
49901,2018-05-05,18,Collins Place (North),2897
49949,2018-05-06,18,Collins Place (North),1797
49997,2018-05-07,18,Collins Place (North),10899
50045,2018-05-08,18,Collins Place (North),12280
50093,2018-05-09,18,Collins Place (North),11314
50141,2018-05-10,18,Collins Place (North),11238
50189,2018-05-11,18,Collins Place (North),10267
50236,2018-05-12,18,Collins Place (North),2107
50283,2018-05-13,18,Collins Place (North),1344
50330,2018-05-14,18,Collins Place (North),10346
50377,2018-05-15,18,Collins Place (North),10849
50424,2018-05-16,18,Collins Place (North),10816
50471,2018-05-17,18,Collins Place (North),11049
50519,2018-05-18,18,Collins Place (North),10580
50566,2018-05-19,18,Collins Place (North),2435
50613,2018-05-20,18,Collins Place (North),1551
50660,2018-05-21,18,Collins Place (North),10586
50707,2018-05-22,18,Collins Place (North),10993
50754,2018-05-23,18,Collins Place (North),10554
50801,2018-05-24,18,Collins Place (North),10607
50849,2018-05-25,18,Collins Place (North),10612
50897,2018-05-26,18,Collins Place (North),2419
50945,2018-05-27,18,Collins Place (North),1635
50993,2018-05-28,18,Collins Place (North),10849
51041,2018-05-29,18,Collins Place (North),11259
51089,2018-05-30,18,Collins Place (North),10146
51137,2018-05-31,18,Collins Place (North),10551
51185,2018-06-01,18,Collins Place (North),10458
51233,2018-06-02,18,Collins Place (North),2190
51281,2018-06-03,18,Collins Place (North),1480
51329,2018-06-04,18,Collins Place (North),10382
51377,2018-06-05,18,Collins Place (North),10311
51425,2018-06-06,18,Collins Place (North),9992
51473,2018-06-07,18,Collins Place (North),9470
51521,2018-06-08,18,Collins Place (North),8681
51569,2018-06-09,18,Collins Place (North),2191
51617,2018-06-10,18,Collins Place (North),1631
51665,2018-06-11,18,Collins Place (North),1243
51713,2018-06-12,18,Collins Place (North),9889
51761,2018-06-13,18,Collins Place (North),9672
51809,2018-06-14,18,Collins Place (North),9642
51857,2018-06-15,18,Collins Place (North),9419
51905,2018-06-16,18,Collins Place (North),2747
51953,2018-06-17,18,Collins Place (North),1172
52001,2018-06-18,18,Collins Place (North),9325
52049,2018-06-19,18,Collins Place (North),9925
52097,2018-06-20,18,Collins Place (North),9470
52145,2018-06-21,18,Collins Place (North),10087
52193,2018-06-22,18,Collins Place (North),9459
52241,2018-06-23,18,Collins Place (North),2392
52289,2018-06-24,18,Collins Place (North),1590
52337,2018-06-25,18,Collins Place (North),9288
52385,2018-06-26,18,Collins Place (North),9755
52433,2018-06-27,18,Collins Place (North),9477
52481,2018-06-28,18,Collins Place (North),9430
52529,2018-06-29,18,Collins Place (North),9141
52577,2018-06-30,18,Collins Place (North),1992
52626,2018-07-01,18,Collins Place (North),1489
52676,2018-07-02,18,Collins Place (North),9367
52726,2018-07-03,18,Collins Place (North),9824
52776,2018-07-04,18,Collins Place (North),9609
52826,2018-07-05,18,Collins Place (North),10144
52876,2018-07-06,18,Collins Place (North),9866
52926,2018-07-07,18,Collins Place (North),2170
52976,2018-07-08,18,Collins Place (North),1551
53026,2018-07-09,18,Collins Place (North),9486
53076,2018-07-10,18,Collins Place (North),9902
53126,2018-07-11,18,Collins Place (North),9681
53176,2018-07-12,18,Collins Place (North),10049
53226,2018-07-13,18,Collins Place (North),9677
53276,2018-07-14,18,Collins Place (North),2828
53325,2018-07-15,18,Collins Place (North),1089
53374,2018-07-16,18,Collins Place (North),10293
53423,2018-07-17,18,Collins Place (North),11015
53472,2018-07-18,18,Collins Place (North),10565
53522,2018-07-19,18,Collins Place (North),10990
53572,2018-07-20,18,Collins Place (North),10120
53622,2018-07-21,18,Collins Place (North),2890
53672,2018-07-22,18,Collins Place (North),1812
53722,2018-07-23,18,Collins Place (North),10705
53772,2018-07-24,18,Collins Place (North),11247
53822,2018-07-25,18,Collins Place (North),11172
53872,2018-07-26,18,Collins Place (North),11143
53922,2018-07-27,18,Collins Place (North),10776
53972,2018-07-28,18,Collins Place (North),3449
54022,2018-07-29,18,Collins Place (North),2266
54072,2018-07-30,18,Collins Place (North),10775
54122,2018-07-31,18,Collins Place (North),11217
54172,2018-08-01,18,Collins Place (North),11281
54224,2018-08-02,18,Collins Place (North),11295
54276,2018-08-03,18,Collins Place (North),11046
54328,2018-08-04,18,Collins Place (North),3555
54380,2018-08-05,18,Collins Place (North),2026
54431,2018-08-06,18,Collins Place (North),10628
54482,2018-08-07,18,Collins Place (North),11307
54533,2018-08-08,18,Collins Place (North),10888
54584,2018-08-09,18,Collins Place (North),11080
54635,2018-08-10,18,Collins Place (North),10723
54686,2018-08-11,18,Collins Place (North),2815
54737,2018-08-12,18,Collins Place (North),2140
54788,2018-08-13,18,Collins Place (North),10743
54839,2018-08-14,18,Collins Place (North),11492
54890,2018-08-15,18,Collins Place (North),11173
54941,2018-08-16,18,Collins Place (North),11495
54992,2018-08-17,18,Collins Place (North),10991
55043,2018-08-18,18,Collins Place (North),2658
55094,2018-08-19,18,Collins Place (North),1567
55145,2018-08-20,18,Collins Place (North),10378
55196,2018-08-21,18,Collins Place (North),10978
55247,2018-08-22,18,Collins Place (North),12571
55297,2018-08-23,18,Collins Place (North),13586
55348,2018-08-24,18,Collins Place (North),9575
55399,2018-08-25,18,Collins Place (North),2358
55450,2018-08-26,18,Collins Place (North),1674
55501,2018-08-27,18,Collins Place (North),8887
55552,2018-08-28,18,Collins Place (North),10105
55603,2018-08-29,18,Collins Place (North),10397
55654,2018-08-30,18,Collins Place (North),10230
55705,2018-08-31,18,Collins Place (North),10413
55756,2018-09-01,18,Collins Place (North),2073
55807,2018-09-02,18,Collins Place (North),1281
55858,2018-09-03,18,Collins Place (North),10450
55909,2018-09-04,18,Collins Place (North),11368
55960,2018-09-05,18,Collins Place (North),11098
56011,2018-09-06,18,Collins Place (North),11313
56062,2018-09-07,18,Collins Place (North),11374
56113,2018-09-08,18,Collins Place (North),2824
56164,2018-09-09,18,Collins Place (North),1842
56215,2018-09-10,18,Collins Place (North),10754
56266,2018-09-11,18,Collins Place (North),11814
56317,2018-09-12,18,Collins Place (North),11384
56369,2018-09-13,18,Collins Place (North),11757
56421,2018-09-14,18,Collins Place (North),11340
56473,2018-09-15,18,Collins Place (North),2411
56525,2018-09-16,18,Collins Place (North),1723
56577,2018-09-17,18,Collins Place (North),10923
56629,2018-09-18,18,Collins Place (North),11267
56681,2018-09-19,18,Collins Place (North),11202
56733,2018-09-20,18,Collins Place (North),11248
56785,2018-09-21,18,Collins Place (North),11187
56837,2018-09-22,18,Collins Place (North),2651
56889,2018-09-23,18,Collins Place (North),1745
56941,2018-09-24,18,Collins Place (North),10780
56993,2018-09-25,18,Collins Place (North),11020
57045,2018-09-26,18,Collins Place (North),11376
57097,2018-09-27,18,Collins Place (North),11412
57149,2018-09-28,18,Collins Place (North),6815
57201,2018-09-29,18,Collins Place (North),2611
57252,2018-09-30,18,Collins Place (North),1667
57303,2018-10-01,18,Collins Place (North),10813
57355,2018-10-02,18,Collins Place (North),11525
57407,2018-10-03,18,Collins Place (North),11203
57459,2018-10-04,18,Collins Place (North),11066
57511,2018-10-05,18,Collins Place (North),10876
57562,2018-10-06,18,Collins Place (North),3101
57613,2018-10-07,18,Collins Place (North),1736
57664,2018-10-08,18,Collins Place (North),11342
57715,2018-10-09,18,Collins Place (North),11069
57766,2018-10-10,18,Collins Place (North),11184
57817,2018-10-11,18,Collins Place (North),11601
57868,2018-10-12,18,Collins Place (North),11229
57919,2018-10-13,18,Collins Place (North),2811
57970,2018-10-14,18,Collins Place (North),1419
58021,2018-10-15,18,Collins Place (North),11578
58072,2018-10-16,18,Collins Place (North),11764
58123,2018-10-17,18,Collins Place (North),11068
58174,2018-10-18,18,Collins Place (North),11572
58225,2018-10-19,18,Collins Place (North),11065
58276,2018-10-20,18,Collins Place (North),2066
58326,2018-10-21,18,Collins Place (North),1625
58376,2018-10-22,18,Collins Place (North),11219
58426,2018-10-23,18,Collins Place (North),11884
58476,2018-10-24,18,Collins Place (North),11328
58525,2018-10-25,18,Collins Place (North),11624
58574,2018-10-26,18,Collins Place (North),10975
58624,2018-10-27,18,Collins Place (North),2136
58674,2018-10-28,18,Collins Place (North),1387
58724,2018-10-29,18,Collins Place (North),11150
58774,2018-10-30,18,Collins Place (North),11827
58824,2018-10-31,18,Collins Place (North),11753
58876,2018-11-01,18,Collins Place (North),11462
58927,2018-11-02,18,Collins Place (North),10774
58978,2018-11-03,18,Collins Place (North),2201
59029,2018-11-04,18,Collins Place (North),1535
59080,2018-11-05,18,Collins Place (North),7867
59131,2018-11-06,18,Collins Place (North),1509
59181,2018-11-07,18,Collins Place (North),11354
59231,2018-11-08,18,Collins Place (North),11433
59281,2018-11-09,18,Collins Place (North),11435
59331,2018-11-10,18,Collins Place (North),2485
59381,2018-11-11,18,Collins Place (North),1899
59431,2018-11-12,18,Collins Place (North),10985
59481,2018-11-13,18,Collins Place (North),12110
59532,2018-11-14,18,Collins Place (North),11415
59583,2018-11-15,18,Collins Place (North),11798
59635,2018-11-16,18,Collins Place (North),11389
59687,2018-11-17,18,Collins Place (North),2639
59739,2018-11-18,18,Collins Place (North),1811
59791,2018-11-19,18,Collins Place (North),11948
59840,2018-11-20,18,Collins Place (North),12641
59887,2018-11-21,18,Collins Place (North),11966
59934,2018-11-22,18,Collins Place (North),12138
59981,2018-11-23,18,Collins Place (North),10869
60029,2018-11-24,18,Collins Place (North),2263
60079,2018-11-25,18,Collins Place (North),1702
60129,2018-11-26,18,Collins Place (North),11394
60179,2018-11-27,18,Collins Place (North),12234
60229,2018-11-28,18,Collins Place (North),11814
60279,2018-11-29,18,Collins Place (North),11418
60330,2018-11-30,18,Collins Place (North),12342
60381,2018-12-01,18,Collins Place (North),3041
60431,2018-12-02,18,Collins Place (North),1761
60482,2018-12-03,18,Collins Place (North),11869
60533,2018-12-04,18,Collins Place (North),12452
60584,2018-12-05,18,Collins Place (North),12229
60635,2018-12-06,18,Collins Place (North),12033
60685,2018-12-07,18,Collins Place (North),10575
60735,2018-12-08,18,Collins Place (North),2496
60786,2018-12-09,18,Collins Place (North),1686
60837,2018-12-10,18,Collins Place (North),12173
60888,2018-12-11,18,Collins Place (North),12634
60939,2018-12-12,18,Collins Place (North),12201
60990,2018-12-13,18,Collins Place (North),13430
61041,2018-12-14,18,Collins Place (North),12333
61092,2018-12-15,18,Collins Place (North),2633
61143,2018-12-16,18,Collins Place (North),1718
61194,2018-12-17,18,Collins Place (North),11804
61245,2018-12-18,18,Collins Place (North),11901
61296,2018-12-19,18,Collins Place (North),11811
61347,2018-12-20,18,Collins Place (North),11565
61398,2018-12-21,18,Collins Place (North),9439
61449,2018-12-22,18,Collins Place (North),2058
61499,2018-12-23,18,Collins Place (North),1691
61549,2018-12-24,18,Collins Place (North),4287
61598,2018-12-25,18,Collins Place (North),1094
61648,2018-12-26,18,Collins Place (North),1988
61698,2018-12-27,18,Collins Place (North),4257
61747,2018-12-28,18,Collins Place (North),4235
61797,2018-12-29,18,Collins Place (North),2067
61847,2018-12-30,18,Collins Place (North),1554
61897,2018-12-31,18,Collins Place (North),4855
61946,2019-01-01,18,Collins Place (North),2041
61995,2019-01-02,18,Collins Place (North),5654
62044,2019-01-03,18,Collins Place (North),6109
62093,2019-01-04,18,Collins Place (North),4810
62143,2019-01-05,18,Collins Place (North),1852
62192,2019-01-06,18,Collins Place (North),1477
62240,2019-01-07,18,Collins Place (North),8646
62288,2019-01-08,18,Collins Place (North),8541
62336,2019-01-09,18,Collins Place (North),8597
62385,2019-01-10,18,Collins Place (North),8725
62435,2019-01-11,18,Collins Place (North),8118
62486,2019-01-12,18,Collins Place (North),2168
62536,2019-01-13,18,Collins Place (North),1583
62586,2019-01-14,18,Collins Place (North),10708
62636,2019-01-15,18,Collins Place (North),10692
62686,2019-01-16,18,Collins Place (North),10804
62736,2019-01-17,18,Collins Place (North),11094
62786,2019-01-18,18,Collins Place (North),10399
62836,2019-01-19,18,Collins Place (North),2673
62885,2019-01-20,18,Collins Place (North),2026
62934,2019-01-21,18,Collins Place (North),11201
62983,2019-01-22,18,Collins Place (North),11514
63032,2019-01-23,18,Collins Place (North),11495
63081,2019-01-24,18,Collins Place (North),11410
63129,2019-01-25,18,Collins Place (North),8981
63178,2019-01-26,18,Collins Place (North),3114
63227,2019-01-27,18,Collins Place (North),2132
63275,2019-01-28,18,Collins Place (North),1485
63324,2019-01-29,18,Collins Place (North),11483
63373,2019-01-30,18,Collins Place (North),11364
63421,2019-01-31,18,Collins Place (North),11562
63469,2019-02-01,18,Collins Place (North),11377
63517,2019-02-02,18,Collins Place (North),2311
63565,2019-02-03,18,Collins Place (North),1312
63613,2019-02-04,18,Collins Place (North),11671
63661,2019-02-05,18,Collins Place (North),11894
63709,2019-02-06,18,Collins Place (North),11817
63757,2019-02-07,18,Collins Place (North),12222
63805,2019-02-08,18,Collins Place (North),11469
63853,2019-02-09,18,Collins Place (North),2327
63901,2019-02-10,18,Collins Place (North),1895
63949,2019-02-11,18,Collins Place (North),11826
63997,2019-02-12,18,Collins Place (North),11737
64045,2019-02-13,18,Collins Place (North),12221
64094,2019-02-14,18,Collins Place (North),13008
64143,2019-02-15,18,Collins Place (North),11694
64193,2019-02-16,18,Collins Place (North),2859
64243,2019-02-17,18,Collins Place (North),2080
64293,2019-02-18,18,Collins Place (North),11914
64343,2019-02-19,18,Collins Place (North),12355
64393,2019-02-20,18,Collins Place (North),12235
64443,2019-02-21,18,Collins Place (North),12088
64493,2019-02-22,18,Collins Place (North),12007
64543,2019-02-23,18,Collins Place (North),2507
64593,2019-02-24,18,Collins Place (North),2143
64643,2019-02-25,18,Collins Place (North),12194
64694,2019-02-26,18,Collins Place (North),12210
64745,2019-02-27,18,Collins Place (North),12476
64796,2019-02-28,18,Collins Place (North),12469
64847,2019-03-01,18,Collins Place (North),11146
64898,2019-03-02,18,Collins Place (North),2460
64949,2019-03-03,18,Collins Place (North),1775
65000,2019-03-04,18,Collins Place (North),12162
65051,2019-03-05,18,Collins Place (North),12098
65102,2019-03-06,18,Collins Place (North),11457
65153,2019-03-07,18,Collins Place (North),12245
65203,2019-03-08,18,Collins Place (North),10793
65253,2019-03-09,18,Collins Place (North),2514
65303,2019-03-10,18,Collins Place (North),2211
65353,2019-03-11,18,Collins Place (North),1944
65403,2019-03-12,18,Collins Place (North),12058
65453,2019-03-13,18,Collins Place (North),12101
65502,2019-03-14,18,Collins Place (North),12707
65551,2019-03-15,18,Collins Place (North),16745
65600,2019-03-16,18,Collins Place (North),3118
65649,2019-03-17,18,Collins Place (North),2235
65698,2019-03-18,18,Collins Place (North),12286
65747,2019-03-19,18,Collins Place (North),12213
65797,2019-03-20,18,Collins Place (North),11756
65847,2019-03-21,18,Collins Place (North),11996
65898,2019-03-22,18,Collins Place (North),12335
65949,2019-03-23,18,Collins Place (North),2565
66000,2019-03-24,18,Collins Place (North),1758
66051,2019-03-25,18,Collins Place (North),11471
66101,2019-03-26,18,Collins Place (North),12691
66151,2019-03-27,18,Collins Place (North),12420
66201,2019-03-28,18,Collins Place (North),12147
66251,2019-03-29,18,Collins Place (North),11939
66301,2019-03-30,18,Collins Place (North),2573
66351,2019-03-31,18,Collins Place (North),2020
66401,2019-04-01,18,Collins Place (North),11756
66451,2019-04-02,18,Collins Place (North),12457
66501,2019-04-03,18,Collins Place (North),12258
66551,2019-04-04,18,Collins Place (North),12008
66601,2019-04-05,18,Collins Place (North),11618
66651,2019-04-06,18,Collins Place (North),2936
66701,2019-04-07,18,Collins Place (North),2158
66751,2019-04-08,18,Collins Place (North),10606
66801,2019-04-09,18,Collins Place (North),10475
66851,2019-04-10,18,Collins Place (North),12464
66901,2019-04-11,18,Collins Place (North),11607
66951,2019-04-12,18,Collins Place (North),10349
67001,2019-04-13,18,Collins Place (North),3196
67051,2019-04-14,18,Collins Place (North),2050
67101,2019-04-15,18,Collins Place (North),10456
67151,2019-04-16,18,Collins Place (North),11110
67201,2019-04-17,18,Collins Place (North),10841
67251,2019-04-18,18,Collins Place (North),10290
67303,2019-04-19,18,Collins Place (North),2126
67355,2019-04-20,18,Collins Place (North),2406
67407,2019-04-21,18,Collins Place (North),1801
67459,2019-04-22,18,Collins Place (North),1613
67511,2019-04-23,18,Collins Place (North),8810
67563,2019-04-24,18,Collins Place (North),10140
67615,2019-04-25,18,Collins Place (North),2495
67667,2019-04-26,18,Collins Place (North),8511
67719,2019-04-27,18,Collins Place (North),2247
67771,2019-04-28,18,Collins Place (North),1666
67823,2019-04-29,18,Collins Place (North),11453
67875,2019-04-30,18,Collins Place (North),11740
67927,2019-05-01,18,Collins Place (North),11749
67979,2019-05-02,18,Collins Place (North),11867
68031,2019-05-03,18,Collins Place (North),11934
68083,2019-05-04,18,Collins Place (North),2565
68135,2019-05-05,18,Collins Place (North),1753
68187,2019-05-06,18,Collins Place (North),11748
68239,2019-05-07,18,Collins Place (North),12135
68291,2019-05-08,18,Collins Place (North),11533
68343,2019-05-09,18,Collins Place (North),11335
68395,2019-05-10,18,Collins Place (North),10544
68446,2019-05-11,18,Collins Place (North),2823
68497,2019-05-12,18,Collins Place (North),1688
68548,2019-05-13,18,Collins Place (North),11271
68599,2019-05-14,18,Collins Place (North),12579
68650,2019-05-15,18,Collins Place (North),11849
68700,2019-05-16,18,Collins Place (North),11924
68751,2019-05-17,18,Collins Place (North),11338
68802,2019-05-18,18,Collins Place (North),2793
68853,2019-05-19,18,Collins Place (North),1598
68904,2019-05-20,18,Collins Place (North),11111
68955,2019-05-21,18,Collins Place (North),11635
69006,2019-05-22,18,Collins Place (North),11729
69057,2019-05-23,18,Collins Place (North),11892
69108,2019-05-24,18,Collins Place (North),11498
69159,2019-05-25,18,Collins Place (North),2511
69210,2019-05-26,18,Collins Place (North),1681
69263,2019-05-27,18,Collins Place (North),11176
69316,2019-05-28,18,Collins Place (North),12018
69369,2019-05-29,18,Collins Place (North),11150
69422,2019-05-30,18,Collins Place (North),11464
69475,2019-05-31,18,Collins Place (North),10625
69528,2019-06-01,18,Collins Place (North),2416
69581,2019-06-02,18,Collins Place (North),1524
69634,2019-06-03,18,Collins Place (North),10462
69687,2019-06-04,18,Collins Place (North),11421
69740,2019-06-05,18,Collins Place (North),11183
69792,2019-06-06,18,Collins Place (North),11656
69844,2019-06-07,18,Collins Place (North),10959
69896,2019-06-08,18,Collins Place (North),2469
69948,2019-06-09,18,Collins Place (North),2047
70000,2019-06-10,18,Collins Place (North),1711
70052,2019-06-11,18,Collins Place (North),11341
70104,2019-06-12,18,Collins Place (North),10987
70156,2019-06-13,18,Collins Place (North),11461
70208,2019-06-14,18,Collins Place (North),10871
70261,2019-06-15,18,Collins Place (North),2123
70314,2019-06-16,18,Collins Place (North),1379
70367,2019-06-17,18,Collins Place (North),11143
70420,2019-06-18,18,Collins Place (North),11492
70473,2019-06-19,18,Collins Place (North),11065
70525,2019-06-20,18,Collins Place (North),11616
70577,2019-06-21,18,Collins Place (North),11082
70629,2019-06-22,18,Collins Place (North),2522
70681,2019-06-23,18,Collins Place (North),1543
70732,2019-06-24,18,Collins Place (North),11105
70783,2019-06-25,18,Collins Place (North),11922
70834,2019-06-26,18,Collins Place (North),11778
70885,2019-06-27,18,Collins Place (North),11551
70937,2019-06-28,18,Collins Place (North),11095
70989,2019-06-29,18,Collins Place (North),2020
71041,2019-06-30,18,Collins Place (North),1501
71093,2019-07-01,18,Collins Place (North),10739
71145,2019-07-02,18,Collins Place (North),11399
71197,2019-07-03,18,Collins Place (North),11713
71249,2019-07-04,18,Collins Place (North),11087
71303,2019-07-05,18,Collins Place (North),10894
71357,2019-07-06,18,Collins Place (North),2745
71411,2019-07-07,18,Collins Place (North),1629
71465,2019-07-08,18,Collins Place (North),9535
71519,2019-07-09,18,Collins Place (North),10177
71573,2019-07-10,18,Collins Place (North),9855
71626,2019-07-11,18,Collins Place (North),9701
71679,2019-07-12,18,Collins Place (North),9561
71732,2019-07-13,18,Collins Place (North),2594
71785,2019-07-14,18,Collins Place (North),1581
71838,2019-07-15,18,Collins Place (North),10943
71891,2019-07-16,18,Collins Place (North),11455
71944,2019-07-17,18,Collins Place (North),11495
71997,2019-07-18,18,Collins Place (North),11591
72050,2019-07-19,18,Collins Place (North),11024
72104,2019-07-20,18,Collins Place (North),2739
72157,2019-07-21,18,Collins Place (North),2082
72210,2019-07-22,18,Collins Place (North),10941
72264,2019-07-23,18,Collins Place (North),11596
72318,2019-07-24,18,Collins Place (North),11592
72372,2019-07-25,18,Collins Place (North),11173
72426,2019-07-26,18,Collins Place (North),11286
72480,2019-07-27,18,Collins Place (North),3262
72534,2019-07-28,18,Collins Place (North),1875
72589,2019-07-29,18,Collins Place (North),10910
72644,2019-07-30,18,Collins Place (North),11364
72699,2019-07-31,18,Collins Place (North),11405
72754,2019-08-01,18,Collins Place (North),11174
72809,2019-08-02,18,Collins Place (North),10984
72864,2019-08-03,18,Collins Place (North),2623
72919,2019-08-04,18,Collins Place (North),1895
72974,2019-08-05,18,Collins Place (North),11454
73029,2019-08-06,18,Collins Place (North),11503
73084,2019-08-07,18,Collins Place (North),11518
73138,2019-08-08,18,Collins Place (North),11219
73192,2019-08-09,18,Collins Place (North),10248
73245,2019-08-10,18,Collins Place (North),2531
73297,2019-08-11,18,Collins Place (North),1748
73349,2019-08-12,18,Collins Place (North),10637
73402,2019-08-13,18,Collins Place (North),11364
73455,2019-08-14,18,Collins Place (North),11597
73509,2019-08-15,18,Collins Place (North),11440
73563,2019-08-16,18,Collins Place (North),10734
