,date,sensor_id,sensor_name,daily_count
3082,2015-03-28,34,Flinders St-Spark La,4463
3119,2015-03-29,34,Flinders St-Spark La,5670
3156,2015-03-30,34,Flinders St-Spark La,4377
3193,2015-03-31,34,Flinders St-Spark La,3925
3229,2015-04-01,34,Flinders St-Spark La,3544
3265,2015-04-02,34,Flinders St-Spark La,4311
3301,2015-04-03,34,Flinders St-Spark La,2811
3337,2015-04-04,34,Flinders St-Spark La,3716
3373,2015-04-05,34,Flinders St-Spark La,2675
3409,2015-04-06,34,Flinders St-Spark La,2917
3445,2015-04-07,34,Flinders St-Spark La,2738
3481,2015-04-08,34,Flinders St-Spark La,3836
3517,2015-04-09,34,Flinders St-Spark La,3585
3553,2015-04-10,34,Flinders St-Spark La,4754
3589,2015-04-11,34,Flinders St-Spark La,3553
3625,2015-04-12,34,Flinders St-Spark La,3156
3661,2015-04-13,34,Flinders St-Spark La,3360
3697,2015-04-14,34,Flinders St-Spark La,3812
3733,2015-04-15,34,Flinders St-Spark La,3756
3772,2015-04-16,34,Flinders St-Spark La,3740
3811,2015-04-17,34,Flinders St-Spark La,4384
3850,2015-04-18,34,Flinders St-Spark La,3998
3889,2015-04-19,34,Flinders St-Spark La,2115
3928,2015-04-20,34,Flinders St-Spark La,3114
3967,2015-04-21,34,Flinders St-Spark La,3200
4005,2015-04-22,34,Flinders St-Spark La,3226
4043,2015-04-23,34,Flinders St-Spark La,3367
4081,2015-04-24,34,Flinders St-Spark La,4631
4119,2015-04-25,34,Flinders St-Spark La,5303
4157,2015-04-26,34,Flinders St-Spark La,2158
4195,2015-04-27,34,Flinders St-Spark La,3088
4233,2015-04-28,34,Flinders St-Spark La,3046
4271,2015-04-29,34,Flinders St-Spark La,3583
4309,2015-04-30,34,Flinders St-Spark La,3551
4347,2015-05-01,34,Flinders St-Spark La,5129
4385,2015-05-02,34,Flinders St-Spark La,3767
4423,2015-05-03,34,Flinders St-Spark La,2509
4461,2015-05-04,34,Flinders St-Spark La,2908
4499,2015-05-05,34,Flinders St-Spark La,2838
4537,2015-05-06,34,Flinders St-Spark La,2849
4574,2015-05-07,34,Flinders St-Spark La,3157
4611,2015-05-08,34,Flinders St-Spark La,4613
4649,2015-05-09,34,Flinders St-Spark La,2732
4687,2015-05-10,34,Flinders St-Spark La,2502
4725,2015-05-11,34,Flinders St-Spark La,2758
4762,2015-05-12,34,Flinders St-Spark La,3537
4800,2015-05-13,34,Flinders St-Spark La,3034
4839,2015-05-14,34,Flinders St-Spark La,2931
4878,2015-05-15,34,Flinders St-Spark La,3583
4917,2015-05-16,34,Flinders St-Spark La,3494
4956,2015-05-17,34,Flinders St-Spark La,3929
4995,2015-05-18,34,Flinders St-Spark La,4040
5034,2015-05-19,34,Flinders St-Spark La,3442
5073,2015-05-20,34,Flinders St-Spark La,3215
5112,2015-05-21,34,Flinders St-Spark La,3135
5151,2015-05-22,34,Flinders St-Spark La,3681
5190,2015-05-23,34,Flinders St-Spark La,4079
5229,2015-05-24,34,Flinders St-Spark La,2712
5268,2015-05-25,34,Flinders St-Spark La,2922
5307,2015-05-26,34,Flinders St-Spark La,3090
5346,2015-05-27,34,Flinders St-Spark La,3222
5385,2015-05-28,34,Flinders St-Spark La,3178
5424,2015-05-29,34,Flinders St-Spark La,3480
5463,2015-05-30,34,Flinders St-Spark La,3922
5502,2015-05-31,34,Flinders St-Spark La,2121
5543,2015-06-01,34,Flinders St-Spark La,2763
5584,2015-06-02,34,Flinders St-Spark La,2725
5625,2015-06-03,34,Flinders St-Spark La,2953
5666,2015-06-04,34,Flinders St-Spark La,2597
5707,2015-06-05,34,Flinders St-Spark La,3462
5748,2015-06-06,34,Flinders St-Spark La,3776
5789,2015-06-07,34,Flinders St-Spark La,2906
5830,2015-06-08,34,Flinders St-Spark La,2598
5871,2015-06-09,34,Flinders St-Spark La,2870
5912,2015-06-10,34,Flinders St-Spark La,3107
5953,2015-06-11,34,Flinders St-Spark La,3286
5994,2015-06-12,34,Flinders St-Spark La,3395
6035,2015-06-13,34,Flinders St-Spark La,2725
6076,2015-06-14,34,Flinders St-Spark La,2192
6117,2015-06-15,34,Flinders St-Spark La,3148
6158,2015-06-16,34,Flinders St-Spark La,2948
6199,2015-06-17,34,Flinders St-Spark La,6656
6240,2015-06-18,34,Flinders St-Spark La,3511
6281,2015-06-19,34,Flinders St-Spark La,4451
6322,2015-06-20,34,Flinders St-Spark La,3429
6363,2015-06-21,34,Flinders St-Spark La,2401
6404,2015-06-22,34,Flinders St-Spark La,3046
6445,2015-06-23,34,Flinders St-Spark La,3336
6486,2015-06-24,34,Flinders St-Spark La,3402
6527,2015-06-25,34,Flinders St-Spark La,3730
6568,2015-06-26,34,Flinders St-Spark La,3665
6609,2015-06-27,34,Flinders St-Spark La,3432
6650,2015-06-28,34,Flinders St-Spark La,2191
6691,2015-06-29,34,Flinders St-Spark La,2929
6732,2015-06-30,34,Flinders St-Spark La,3311
6773,2015-07-01,34,Flinders St-Spark La,3236
6814,2015-07-02,34,Flinders St-Spark La,3260
6854,2015-07-03,34,Flinders St-Spark La,4615
6894,2015-07-04,34,Flinders St-Spark La,2977
6933,2015-07-05,34,Flinders St-Spark La,2866
6972,2015-07-06,34,Flinders St-Spark La,2945
7011,2015-07-07,34,Flinders St-Spark La,3093
7050,2015-07-08,34,Flinders St-Spark La,3450
7089,2015-07-09,34,Flinders St-Spark La,3487
7128,2015-07-10,34,Flinders St-Spark La,4447
7167,2015-07-11,34,Flinders St-Spark La,3052
7206,2015-07-12,34,Flinders St-Spark La,1152
7245,2015-07-13,34,Flinders St-Spark La,2662
7284,2015-07-14,34,Flinders St-Spark La,2645
7323,2015-07-15,34,Flinders St-Spark La,3170
7362,2015-07-16,34,Flinders St-Spark La,3430
7401,2015-07-17,34,Flinders St-Spark La,3744
7440,2015-07-18,34,Flinders St-Spark La,6930
7479,2015-07-19,34,Flinders St-Spark La,3481
7518,2015-07-20,34,Flinders St-Spark La,4331
7557,2015-07-21,34,Flinders St-Spark La,5474
7596,2015-07-22,34,Flinders St-Spark La,4118
7635,2015-07-23,34,Flinders St-Spark La,4410
7674,2015-07-24,34,Flinders St-Spark La,8467
7713,2015-07-25,34,Flinders St-Spark La,3958
7752,2015-07-26,34,Flinders St-Spark La,4119
7791,2015-07-27,34,Flinders St-Spark La,2998
7830,2015-07-28,34,Flinders St-Spark La,3610
7869,2015-07-29,34,Flinders St-Spark La,3228
7908,2015-07-30,34,Flinders St-Spark La,2969
7947,2015-07-31,34,Flinders St-Spark La,4876
7986,2015-08-01,34,Flinders St-Spark La,2892
8025,2015-08-02,34,Flinders St-Spark La,2090
8064,2015-08-03,34,Flinders St-Spark La,2800
8103,2015-08-04,34,Flinders St-Spark La,3152
8142,2015-08-05,34,Flinders St-Spark La,3057
8182,2015-08-06,34,Flinders St-Spark La,2801
8222,2015-08-07,34,Flinders St-Spark La,3709
8261,2015-08-08,34,Flinders St-Spark La,3581
8301,2015-08-09,34,Flinders St-Spark La,2719
8340,2015-08-10,34,Flinders St-Spark La,3079
8379,2015-08-11,34,Flinders St-Spark La,3201
8418,2015-08-12,34,Flinders St-Spark La,3189
8457,2015-08-13,34,Flinders St-Spark La,3213
8495,2015-08-14,34,Flinders St-Spark La,3720
8534,2015-08-15,34,Flinders St-Spark La,4330
8572,2015-08-16,34,Flinders St-Spark La,2538
8610,2015-08-17,34,Flinders St-Spark La,4015
8648,2015-08-18,34,Flinders St-Spark La,2790
8687,2015-08-19,34,Flinders St-Spark La,3121
8726,2015-08-20,34,Flinders St-Spark La,3265
8765,2015-08-21,34,Flinders St-Spark La,3413
8804,2015-08-22,34,Flinders St-Spark La,3528
8843,2015-08-23,34,Flinders St-Spark La,2285
8882,2015-08-24,34,Flinders St-Spark La,2875
8921,2015-08-25,34,Flinders St-Spark La,2877
8960,2015-08-26,34,Flinders St-Spark La,3032
9000,2015-08-27,34,Flinders St-Spark La,2372
9040,2015-08-28,34,Flinders St-Spark La,3828
9080,2015-08-29,34,Flinders St-Spark La,2834
9120,2015-08-30,34,Flinders St-Spark La,2295
9160,2015-08-31,34,Flinders St-Spark La,2861
9200,2015-09-01,34,Flinders St-Spark La,3332
9240,2015-09-02,34,Flinders St-Spark La,3103
9280,2015-09-03,34,Flinders St-Spark La,3094
9320,2015-09-04,34,Flinders St-Spark La,4044
9360,2015-09-05,34,Flinders St-Spark La,2881
9400,2015-09-06,34,Flinders St-Spark La,1958
9440,2015-09-07,34,Flinders St-Spark La,3498
9480,2015-09-08,34,Flinders St-Spark La,3199
9520,2015-09-09,34,Flinders St-Spark La,3330
9560,2015-09-10,34,Flinders St-Spark La,3948
9600,2015-09-11,34,Flinders St-Spark La,3824
9640,2015-09-12,34,Flinders St-Spark La,4272
9680,2015-09-13,34,Flinders St-Spark La,4155
9720,2015-09-14,34,Flinders St-Spark La,3336
9760,2015-09-15,34,Flinders St-Spark La,3151
9800,2015-09-16,34,Flinders St-Spark La,3347
9840,2015-09-17,34,Flinders St-Spark La,3318
9880,2015-09-18,34,Flinders St-Spark La,4224
9920,2015-09-19,34,Flinders St-Spark La,2768
9960,2015-09-20,34,Flinders St-Spark La,1873
10000,2015-09-21,34,Flinders St-Spark La,2889
10040,2015-09-22,34,Flinders St-Spark La,3151
10080,2015-09-23,34,Flinders St-Spark La,3530
10120,2015-09-24,34,Flinders St-Spark La,3368
10160,2015-09-25,34,Flinders St-Spark La,3896
10201,2015-09-26,34,Flinders St-Spark La,3708
10242,2015-09-27,34,Flinders St-Spark La,2721
10283,2015-09-28,34,Flinders St-Spark La,3641
10324,2015-09-29,34,Flinders St-Spark La,3579
10364,2015-09-30,34,Flinders St-Spark La,3730
10404,2015-10-01,34,Flinders St-Spark La,4014
10444,2015-10-02,34,Flinders St-Spark La,10232
10484,2015-10-03,34,Flinders St-Spark La,5076
10524,2015-10-04,34,Flinders St-Spark La,2040
10564,2015-10-05,34,Flinders St-Spark La,3181
10603,2015-10-06,34,Flinders St-Spark La,3022
10642,2015-10-07,34,Flinders St-Spark La,3530
10681,2015-10-08,34,Flinders St-Spark La,3968
10720,2015-10-09,34,Flinders St-Spark La,4284
10759,2015-10-10,34,Flinders St-Spark La,3913
10798,2015-10-11,34,Flinders St-Spark La,2209
10837,2015-10-12,34,Flinders St-Spark La,3076
10876,2015-10-13,34,Flinders St-Spark La,3509
10915,2015-10-14,34,Flinders St-Spark La,3836
10954,2015-10-15,34,Flinders St-Spark La,3937
10993,2015-10-16,34,Flinders St-Spark La,3886
11032,2015-10-17,34,Flinders St-Spark La,3560
11071,2015-10-18,34,Flinders St-Spark La,5809
11110,2015-10-19,34,Flinders St-Spark La,3598
11149,2015-10-20,34,Flinders St-Spark La,3742
11188,2015-10-21,34,Flinders St-Spark La,3223
11227,2015-10-22,34,Flinders St-Spark La,3852
11266,2015-10-23,34,Flinders St-Spark La,4159
11305,2015-10-24,34,Flinders St-Spark La,4099
11344,2015-10-25,34,Flinders St-Spark La,2913
11383,2015-10-26,34,Flinders St-Spark La,2665
11422,2015-10-27,34,Flinders St-Spark La,4244
11461,2015-10-28,34,Flinders St-Spark La,4017
11499,2015-10-29,34,Flinders St-Spark La,4386
11537,2015-10-30,34,Flinders St-Spark La,4088
11574,2015-10-31,34,Flinders St-Spark La,2237
11613,2015-11-01,34,Flinders St-Spark La,1919
11652,2015-11-02,34,Flinders St-Spark La,2996
11691,2015-11-03,34,Flinders St-Spark La,1854
11730,2015-11-04,34,Flinders St-Spark La,4046
11768,2015-11-05,34,Flinders St-Spark La,2855
11806,2015-11-06,34,Flinders St-Spark La,3766
11845,2015-11-07,34,Flinders St-Spark La,3051
11884,2015-11-08,34,Flinders St-Spark La,3363
11923,2015-11-09,34,Flinders St-Spark La,3520
11963,2015-11-10,34,Flinders St-Spark La,3127
12003,2015-11-11,34,Flinders St-Spark La,4126
12043,2015-11-12,34,Flinders St-Spark La,3975
12084,2015-11-13,34,Flinders St-Spark La,4339
12125,2015-11-14,34,Flinders St-Spark La,3164
12166,2015-11-15,34,Flinders St-Spark La,2984
12207,2015-11-16,34,Flinders St-Spark La,4125
12248,2015-11-17,34,Flinders St-Spark La,4088
12289,2015-11-18,34,Flinders St-Spark La,4788
12330,2015-11-19,34,Flinders St-Spark La,4297
12370,2015-11-20,34,Flinders St-Spark La,4261
12410,2015-11-21,34,Flinders St-Spark La,3448
12450,2015-11-22,34,Flinders St-Spark La,2910
12490,2015-11-23,34,Flinders St-Spark La,4395
12530,2015-11-24,34,Flinders St-Spark La,4996
12571,2015-11-25,34,Flinders St-Spark La,4542
12611,2015-11-26,34,Flinders St-Spark La,3600
12651,2015-11-27,34,Flinders St-Spark La,5012
12691,2015-11-28,34,Flinders St-Spark La,5570
12731,2015-11-29,34,Flinders St-Spark La,3185
12771,2015-11-30,34,Flinders St-Spark La,3512
12811,2015-12-01,34,Flinders St-Spark La,3250
12851,2015-12-02,34,Flinders St-Spark La,4102
12891,2015-12-03,34,Flinders St-Spark La,3592
12931,2015-12-04,34,Flinders St-Spark La,3855
12972,2015-12-05,34,Flinders St-Spark La,5245
13013,2015-12-06,34,Flinders St-Spark La,4752
13054,2015-12-07,34,Flinders St-Spark La,3648
13095,2015-12-08,34,Flinders St-Spark La,3595
13136,2015-12-09,34,Flinders St-Spark La,3538
13177,2015-12-10,34,Flinders St-Spark La,4691
13218,2015-12-11,34,Flinders St-Spark La,4869
13259,2015-12-12,34,Flinders St-Spark La,3682
13300,2015-12-13,34,Flinders St-Spark La,2314
13341,2015-12-14,34,Flinders St-Spark La,3340
13382,2015-12-15,34,Flinders St-Spark La,3831
13423,2015-12-16,34,Flinders St-Spark La,3921
13464,2015-12-17,34,Flinders St-Spark La,3758
13505,2015-12-18,34,Flinders St-Spark La,2959
13546,2015-12-19,34,Flinders St-Spark La,1842
13587,2015-12-20,34,Flinders St-Spark La,1783
13628,2015-12-21,34,Flinders St-Spark La,2579
13669,2015-12-22,34,Flinders St-Spark La,3323
13710,2015-12-23,34,Flinders St-Spark La,3332
13751,2015-12-24,34,Flinders St-Spark La,2544
13792,2015-12-25,34,Flinders St-Spark La,1620
13833,2015-12-26,34,Flinders St-Spark La,1861
13873,2015-12-27,34,Flinders St-Spark La,3516
13913,2015-12-28,34,Flinders St-Spark La,2620
13952,2015-12-29,34,Flinders St-Spark La,2963
13989,2015-12-30,34,Flinders St-Spark La,2781
14025,2015-12-31,34,Flinders St-Spark La,3168
14065,2016-01-01,34,Flinders St-Spark La,2942
14105,2016-01-02,34,Flinders St-Spark La,3002
14145,2016-01-03,34,Flinders St-Spark La,1818
14184,2016-01-04,34,Flinders St-Spark La,2802
14224,2016-01-05,34,Flinders St-Spark La,2851
14264,2016-01-06,34,Flinders St-Spark La,3683
14305,2016-01-07,34,Flinders St-Spark La,3118
14347,2016-01-08,34,Flinders St-Spark La,3097
14389,2016-01-09,34,Flinders St-Spark La,2756
14431,2016-01-10,34,Flinders St-Spark La,2502
14473,2016-01-11,34,Flinders St-Spark La,2760
14515,2016-01-12,34,Flinders St-Spark La,3482
14557,2016-01-13,34,Flinders St-Spark La,2645
14599,2016-01-14,34,Flinders St-Spark La,2796
14641,2016-01-15,34,Flinders St-Spark La,3470
14683,2016-01-16,34,Flinders St-Spark La,3883
14725,2016-01-17,34,Flinders St-Spark La,4348
14767,2016-01-18,34,Flinders St-Spark La,4075
14809,2016-01-19,34,Flinders St-Spark La,4275
14851,2016-01-20,34,Flinders St-Spark La,5044
14893,2016-01-21,34,Flinders St-Spark La,4996
14934,2016-01-22,34,Flinders St-Spark La,4815
14976,2016-01-23,34,Flinders St-Spark La,4300
15018,2016-01-24,34,Flinders St-Spark La,5354
15060,2016-01-25,34,Flinders St-Spark La,4659
15102,2016-01-26,34,Flinders St-Spark La,5649
15144,2016-01-27,34,Flinders St-Spark La,3933
15186,2016-01-28,34,Flinders St-Spark La,4046
15228,2016-01-29,34,Flinders St-Spark La,5014
15270,2016-01-30,34,Flinders St-Spark La,3759
15312,2016-01-31,34,Flinders St-Spark La,3000
15354,2016-02-01,34,Flinders St-Spark La,4133
15396,2016-02-02,34,Flinders St-Spark La,3706
15438,2016-02-03,34,Flinders St-Spark La,3220
15480,2016-02-04,34,Flinders St-Spark La,3966
15522,2016-02-05,34,Flinders St-Spark La,4651
15564,2016-02-06,34,Flinders St-Spark La,4047
15606,2016-02-07,34,Flinders St-Spark La,3209
15648,2016-02-08,34,Flinders St-Spark La,3602
15690,2016-02-09,34,Flinders St-Spark La,4127
15732,2016-02-10,34,Flinders St-Spark La,4309
15774,2016-02-11,34,Flinders St-Spark La,4482
15816,2016-02-12,34,Flinders St-Spark La,5152
15858,2016-02-13,34,Flinders St-Spark La,3819
15900,2016-02-14,34,Flinders St-Spark La,3406
15942,2016-02-15,34,Flinders St-Spark La,4219
15984,2016-02-16,34,Flinders St-Spark La,3401
16026,2016-02-17,34,Flinders St-Spark La,4026
16068,2016-02-18,34,Flinders St-Spark La,3863
16110,2016-02-19,34,Flinders St-Spark La,4080
16152,2016-02-20,34,Flinders St-Spark La,8127
16194,2016-02-21,34,Flinders St-Spark La,4969
16236,2016-02-22,34,Flinders St-Spark La,3580
16278,2016-02-23,34,Flinders St-Spark La,3561
16320,2016-02-24,34,Flinders St-Spark La,3639
16362,2016-02-25,34,Flinders St-Spark La,3827
16404,2016-02-26,34,Flinders St-Spark La,3685
16446,2016-02-27,34,Flinders St-Spark La,3482
16488,2016-02-28,34,Flinders St-Spark La,3344
16530,2016-02-29,34,Flinders St-Spark La,3824
16572,2016-03-01,34,Flinders St-Spark La,4004
16614,2016-03-02,34,Flinders St-Spark La,3672
16656,2016-03-03,34,Flinders St-Spark La,3893
16698,2016-03-04,34,Flinders St-Spark La,3890
16740,2016-03-05,34,Flinders St-Spark La,2636
16782,2016-03-06,34,Flinders St-Spark La,2512
16824,2016-03-07,34,Flinders St-Spark La,3697
16866,2016-03-08,34,Flinders St-Spark La,4008
16908,2016-03-09,34,Flinders St-Spark La,3066
16950,2016-03-10,34,Flinders St-Spark La,2987
16992,2016-03-11,34,Flinders St-Spark La,4236
17034,2016-03-12,34,Flinders St-Spark La,3206
17076,2016-03-13,34,Flinders St-Spark La,4336
17118,2016-03-14,34,Flinders St-Spark La,2569
17160,2016-03-15,34,Flinders St-Spark La,3742
17202,2016-03-16,34,Flinders St-Spark La,3924
17244,2016-03-17,34,Flinders St-Spark La,4582
17286,2016-03-18,34,Flinders St-Spark La,3823
17328,2016-03-19,34,Flinders St-Spark La,2455
17370,2016-03-20,34,Flinders St-Spark La,4649
17412,2016-03-21,34,Flinders St-Spark La,4291
17454,2016-03-22,34,Flinders St-Spark La,4035
17496,2016-03-23,34,Flinders St-Spark La,4174
17538,2016-03-24,34,Flinders St-Spark La,4692
17580,2016-03-25,34,Flinders St-Spark La,3038
17622,2016-03-26,34,Flinders St-Spark La,2893
17664,2016-03-27,34,Flinders St-Spark La,2863
17706,2016-03-28,34,Flinders St-Spark La,2922
17748,2016-03-29,34,Flinders St-Spark La,3263
17790,2016-03-30,34,Flinders St-Spark La,3225
17832,2016-03-31,34,Flinders St-Spark La,3729
17874,2016-04-01,34,Flinders St-Spark La,5055
17916,2016-04-02,34,Flinders St-Spark La,3718
17958,2016-04-03,34,Flinders St-Spark La,3210
18000,2016-04-04,34,Flinders St-Spark La,3975
18041,2016-04-05,34,Flinders St-Spark La,4309
18082,2016-04-06,34,Flinders St-Spark La,3095
18123,2016-04-07,34,Flinders St-Spark La,4148
18163,2016-04-08,34,Flinders St-Spark La,4531
18203,2016-04-09,34,Flinders St-Spark La,4179
18244,2016-04-10,34,Flinders St-Spark La,2564
18285,2016-04-11,34,Flinders St-Spark La,3598
18326,2016-04-12,34,Flinders St-Spark La,3857
18367,2016-04-13,34,Flinders St-Spark La,4458
18408,2016-04-14,34,Flinders St-Spark La,4301
18450,2016-04-15,34,Flinders St-Spark La,4631
18492,2016-04-16,34,Flinders St-Spark La,3481
18534,2016-04-17,34,Flinders St-Spark La,3249
18575,2016-04-18,34,Flinders St-Spark La,4068
18616,2016-04-19,34,Flinders St-Spark La,4393
18657,2016-04-20,34,Flinders St-Spark La,4180
18698,2016-04-21,34,Flinders St-Spark La,3297
18739,2016-04-22,34,Flinders St-Spark La,4050
18780,2016-04-23,34,Flinders St-Spark La,3363
18822,2016-04-24,34,Flinders St-Spark La,3875
18863,2016-04-25,34,Flinders St-Spark La,4601
18904,2016-04-26,34,Flinders St-Spark La,3631
18945,2016-04-27,34,Flinders St-Spark La,4397
18986,2016-04-28,34,Flinders St-Spark La,3759
19028,2016-04-29,34,Flinders St-Spark La,3264
19070,2016-04-30,34,Flinders St-Spark La,2497
19112,2016-05-01,34,Flinders St-Spark La,2469
19153,2016-05-02,34,Flinders St-Spark La,3537
19195,2016-05-03,34,Flinders St-Spark La,3329
19238,2016-05-04,34,Flinders St-Spark La,3666
19281,2016-05-05,34,Flinders St-Spark La,3742
19324,2016-05-06,34,Flinders St-Spark La,4685
19367,2016-05-07,34,Flinders St-Spark La,3627
19410,2016-05-08,34,Flinders St-Spark La,2066
19453,2016-05-09,34,Flinders St-Spark La,3266
19496,2016-05-10,34,Flinders St-Spark La,3321
19539,2016-05-11,34,Flinders St-Spark La,3304
19582,2016-05-12,34,Flinders St-Spark La,3612
19625,2016-05-13,34,Flinders St-Spark La,4041
19668,2016-05-14,34,Flinders St-Spark La,3819
19711,2016-05-15,34,Flinders St-Spark La,2670
19754,2016-05-16,34,Flinders St-Spark La,3208
19797,2016-05-17,34,Flinders St-Spark La,3496
19839,2016-05-18,34,Flinders St-Spark La,3560
19881,2016-05-19,34,Flinders St-Spark La,3441
19924,2016-05-20,34,Flinders St-Spark La,5159
19967,2016-05-21,34,Flinders St-Spark La,4358
20010,2016-05-22,34,Flinders St-Spark La,2654
20052,2016-05-23,34,Flinders St-Spark La,3173
20095,2016-05-24,34,Flinders St-Spark La,3531
20138,2016-05-25,34,Flinders St-Spark La,3141
20181,2016-05-26,34,Flinders St-Spark La,2752
20224,2016-05-27,34,Flinders St-Spark La,4584
20267,2016-05-28,34,Flinders St-Spark La,4282
20310,2016-05-29,34,Flinders St-Spark La,3632
20353,2016-05-30,34,Flinders St-Spark La,3594
20396,2016-05-31,34,Flinders St-Spark La,3669
20439,2016-06-01,34,Flinders St-Spark La,3379
20482,2016-06-02,34,Flinders St-Spark La,3419
20525,2016-06-03,34,Flinders St-Spark La,3486
20568,2016-06-04,34,Flinders St-Spark La,2554
20611,2016-06-05,34,Flinders St-Spark La,2061
20654,2016-06-06,34,Flinders St-Spark La,3147
20697,2016-06-07,34,Flinders St-Spark La,3264
20740,2016-06-08,34,Flinders St-Spark La,3024
20782,2016-06-09,34,Flinders St-Spark La,3689
20824,2016-06-10,34,Flinders St-Spark La,3865
20866,2016-06-11,34,Flinders St-Spark La,2716
20908,2016-06-12,34,Flinders St-Spark La,3493
20950,2016-06-13,34,Flinders St-Spark La,3104
20992,2016-06-14,34,Flinders St-Spark La,3079
21034,2016-06-15,34,Flinders St-Spark La,3555
21076,2016-06-16,34,Flinders St-Spark La,2910
21118,2016-06-17,34,Flinders St-Spark La,3334
21160,2016-06-18,34,Flinders St-Spark La,3398
21202,2016-06-19,34,Flinders St-Spark La,2206
21244,2016-06-20,34,Flinders St-Spark La,2184
21286,2016-06-21,34,Flinders St-Spark La,3573
