,date,sensor_id,sensor_name,daily_count
70038,2019-06-11,2,Bourke Street Mall (South),19686
70090,2019-06-12,2,Bourke Street Mall (South),17648
70142,2019-06-13,2,Bourke Street Mall (South),21576
70194,2019-06-14,2,Bourke Street Mall (South),24061
70247,2019-06-15,2,Bourke Street Mall (South),21924
70300,2019-06-16,2,Bourke Street Mall (South),16701
70353,2019-06-17,2,Bourke Street Mall (South),19608
70406,2019-06-18,2,Bourke Street Mall (South),17343
70459,2019-06-19,2,Bourke Street Mall (South),19496
70511,2019-06-20,2,Bourke Street Mall (South),20553
70563,2019-06-21,2,Bourke Street Mall (South),25452
70615,2019-06-22,2,Bourke Street Mall (South),21666
70667,2019-06-23,2,Bourke Street Mall (South),15751
70718,2019-06-24,2,Bourke Street Mall (South),18923
70769,2019-06-25,2,Bourke Street Mall (South),20142
70820,2019-06-26,2,Bourke Street Mall (South),21155
70871,2019-06-27,2,Bourke Street Mall (South),23278
70923,2019-06-28,2,Bourke Street Mall (South),26054
70975,2019-06-29,2,Bourke Street Mall (South),19702
71027,2019-06-30,2,Bourke Street Mall (South),19292
71079,2019-07-01,2,Bourke Street Mall (South),20787
71131,2019-07-02,2,Bourke Street Mall (South),20841
71183,2019-07-03,2,Bourke Street Mall (South),23038
71235,2019-07-04,2,Bourke Street Mall (South),24173
71289,2019-07-05,2,Bourke Street Mall (South),28850
71343,2019-07-06,2,Bourke Street Mall (South),24719
71397,2019-07-07,2,Bourke Street Mall (South),19027
71451,2019-07-08,2,Bourke Street Mall (South),23842
71505,2019-07-09,2,Bourke Street Mall (South),23634
71559,2019-07-10,2,Bourke Street Mall (South),23975
71612,2019-07-11,2,Bourke Street Mall (South),24961
71665,2019-07-12,2,Bourke Street Mall (South),26236
71718,2019-07-13,2,Bourke Street Mall (South),22522
71771,2019-07-14,2,Bourke Street Mall (South),16811
71824,2019-07-15,2,Bourke Street Mall (South),20836
71877,2019-07-16,2,Bourke Street Mall (South),21227
71930,2019-07-17,2,Bourke Street Mall (South),21725
71983,2019-07-18,2,Bourke Street Mall (South),24379
72036,2019-07-19,2,Bourke Street Mall (South),28707
72090,2019-07-20,2,Bourke Street Mall (South),23873
72143,2019-07-21,2,Bourke Street Mall (South),18798
72196,2019-07-22,2,Bourke Street Mall (South),20315
72250,2019-07-23,2,Bourke Street Mall (South),19413
72304,2019-07-24,2,Bourke Street Mall (South),21591
72358,2019-07-25,2,Bourke Street Mall (South),23108
72412,2019-07-26,2,Bourke Street Mall (South),25098
72466,2019-07-27,2,Bourke Street Mall (South),25189
72520,2019-07-28,2,Bourke Street Mall (South),19540
72575,2019-07-29,2,Bourke Street Mall (South),20070
72630,2019-07-30,2,Bourke Street Mall (South),18386
72685,2019-07-31,2,Bourke Street Mall (South),18659
72740,2019-08-01,2,Bourke Street Mall (South),18174
72795,2019-08-02,2,Bourke Street Mall (South),21184
72850,2019-08-03,2,Bourke Street Mall (South),18434
72905,2019-08-04,2,Bourke Street Mall (South),13884
72960,2019-08-05,2,Bourke Street Mall (South),16231
73015,2019-08-06,2,Bourke Street Mall (South),14728
73070,2019-08-07,2,Bourke Street Mall (South),15839
73124,2019-08-08,2,Bourke Street Mall (South),18577
73178,2019-08-09,2,Bourke Street Mall (South),19640
73231,2019-08-10,2,Bourke Street Mall (South),18891
73283,2019-08-11,2,Bourke Street Mall (South),15814
73335,2019-08-12,2,Bourke Street Mall (South),19383
73388,2019-08-13,2,Bourke Street Mall (South),19857
73441,2019-08-14,2,Bourke Street Mall (South),20806
73495,2019-08-15,2,Bourke Street Mall (South),23073
73549,2019-08-16,2,Bourke Street Mall (South),26002
73603,2019-08-17,2,Bourke Street Mall (South),27017
73657,2019-08-18,2,Bourke Street Mall (South),16933
73711,2019-08-19,2,Bourke Street Mall (South),19817
73765,2019-08-20,2,Bourke Street Mall (South),19958
73819,2019-08-21,2,Bourke Street Mall (South),21044
73873,2019-08-22,2,Bourke Street Mall (South),24477
73927,2019-08-23,2,Bourke Street Mall (South),31162
73980,2019-08-24,2,Bourke Street Mall (South),26634
74033,2019-08-25,2,Bourke Street Mall (South),18544
74086,2019-08-26,2,Bourke Street Mall (South),20634
74138,2019-08-27,2,Bourke Street Mall (South),19915
74190,2019-08-28,2,Bourke Street Mall (South),18424
74242,2019-08-29,2,Bourke Street Mall (South),23813
74294,2019-08-30,2,Bourke Street Mall (South),28247
74346,2019-08-31,2,Bourke Street Mall (South),24655
74400,2019-09-01,2,Bourke Street Mall (South),16386
74453,2019-09-02,2,Bourke Street Mall (South),20161
74507,2019-09-03,2,Bourke Street Mall (South),20409
74561,2019-09-04,2,Bourke Street Mall (South),20952
74615,2019-09-05,2,Bourke Street Mall (South),21671
74669,2019-09-06,2,Bourke Street Mall (South),25163
74723,2019-09-07,2,Bourke Street Mall (South),22040
74777,2019-09-08,2,Bourke Street Mall (South),15343
74831,2019-09-09,2,Bourke Street Mall (South),18293
74885,2019-09-10,2,Bourke Street Mall (South),19947
74938,2019-09-11,2,Bourke Street Mall (South),21668
74991,2019-09-12,2,Bourke Street Mall (South),20950
75045,2019-09-13,2,Bourke Street Mall (South),24856
75099,2019-09-14,2,Bourke Street Mall (South),23546
75153,2019-09-15,2,Bourke Street Mall (South),15128
75207,2019-09-16,2,Bourke Street Mall (South),19289
75260,2019-09-17,2,Bourke Street Mall (South),20730
75312,2019-09-18,2,Bourke Street Mall (South),21551
75364,2019-09-19,2,Bourke Street Mall (South),23457
75415,2019-09-20,2,Bourke Street Mall (South),29439
75466,2019-09-21,2,Bourke Street Mall (South),21917
75517,2019-09-22,2,Bourke Street Mall (South),19094
75568,2019-09-23,2,Bourke Street Mall (South),21041
75618,2019-09-24,2,Bourke Street Mall (South),22134
75668,2019-09-25,2,Bourke Street Mall (South),24128
75718,2019-09-26,2,Bourke Street Mall (South),30160
75769,2019-09-27,2,Bourke Street Mall (South),22503
75819,2019-09-28,2,Bourke Street Mall (South),20635
75869,2019-09-29,2,Bourke Street Mall (South),18703
75919,2019-09-30,2,Bourke Street Mall (South),22486
76495,2019-10-11,2,Bourke Street Mall (South),28063
76549,2019-10-12,2,Bourke Street Mall (South),25974
76603,2019-10-13,2,Bourke Street Mall (South),19378
76657,2019-10-14,2,Bourke Street Mall (South),21285
76711,2019-10-15,2,Bourke Street Mall (South),21138
76765,2019-10-16,2,Bourke Street Mall (South),20147
76819,2019-10-17,2,Bourke Street Mall (South),21141
76873,2019-10-18,2,Bourke Street Mall (South),27276
76927,2019-10-19,2,Bourke Street Mall (South),21958
76981,2019-10-20,2,Bourke Street Mall (South),17713
77035,2019-10-21,2,Bourke Street Mall (South),20429
77089,2019-10-22,2,Bourke Street Mall (South),22427
77143,2019-10-23,2,Bourke Street Mall (South),29426
77197,2019-10-24,2,Bourke Street Mall (South),22594
77251,2019-10-25,2,Bourke Street Mall (South),25992
77305,2019-10-26,2,Bourke Street Mall (South),21326
77359,2019-10-27,2,Bourke Street Mall (South),18334
77413,2019-10-28,2,Bourke Street Mall (South),23097
77467,2019-10-29,2,Bourke Street Mall (South),21841
77521,2019-10-30,2,Bourke Street Mall (South),24141
77575,2019-10-31,2,Bourke Street Mall (South),23330
77629,2019-11-01,2,Bourke Street Mall (South),26613
77684,2019-11-02,2,Bourke Street Mall (South),18136
77739,2019-11-03,2,Bourke Street Mall (South),19179
77792,2019-11-04,2,Bourke Street Mall (South),29196
77845,2019-11-05,2,Bourke Street Mall (South),16848
77899,2019-11-06,2,Bourke Street Mall (South),23756
77953,2019-11-07,2,Bourke Street Mall (South),20752
78007,2019-11-08,2,Bourke Street Mall (South),25385
78061,2019-11-09,2,Bourke Street Mall (South),21398
78115,2019-11-10,2,Bourke Street Mall (South),18827
78169,2019-11-11,2,Bourke Street Mall (South),22114
78223,2019-11-12,2,Bourke Street Mall (South),21090
78277,2019-11-13,2,Bourke Street Mall (South),23620
78331,2019-11-14,2,Bourke Street Mall (South),25864
78386,2019-11-15,2,Bourke Street Mall (South),28463
78441,2019-11-16,2,Bourke Street Mall (South),26193
78496,2019-11-17,2,Bourke Street Mall (South),21192
78551,2019-11-18,2,Bourke Street Mall (South),23770
78606,2019-11-19,2,Bourke Street Mall (South),24167
78661,2019-11-20,2,Bourke Street Mall (South),24503
78716,2019-11-21,2,Bourke Street Mall (South),22906
78771,2019-11-22,2,Bourke Street Mall (South),30634
78825,2019-11-23,2,Bourke Street Mall (South),27459
78879,2019-11-24,2,Bourke Street Mall (South),23616
78933,2019-11-25,2,Bourke Street Mall (South),25289
78987,2019-11-26,2,Bourke Street Mall (South),23603
79041,2019-11-27,2,Bourke Street Mall (South),26663
79095,2019-11-28,2,Bourke Street Mall (South),30211
79149,2019-11-29,2,Bourke Street Mall (South),41419
79202,2019-11-30,2,Bourke Street Mall (South),32079
79255,2019-12-01,2,Bourke Street Mall (South),23665
79309,2019-12-02,2,Bourke Street Mall (South),25206
79363,2019-12-03,2,Bourke Street Mall (South),23973
79417,2019-12-04,2,Bourke Street Mall (South),26369
79471,2019-12-05,2,Bourke Street Mall (South),29484
79525,2019-12-06,2,Bourke Street Mall (South),32142
79580,2019-12-07,2,Bourke Street Mall (South),31879
79636,2019-12-08,2,Bourke Street Mall (South),26258
79692,2019-12-09,2,Bourke Street Mall (South),23408
79748,2019-12-10,2,Bourke Street Mall (South),27251
79804,2019-12-11,2,Bourke Street Mall (South),28818
79859,2019-12-12,2,Bourke Street Mall (South),31232
79914,2019-12-13,2,Bourke Street Mall (South),33455
79969,2019-12-14,2,Bourke Street Mall (South),34082
80024,2019-12-15,2,Bourke Street Mall (South),30635
80079,2019-12-16,2,Bourke Street Mall (South),31314
80134,2019-12-17,2,Bourke Street Mall (South),31865
80189,2019-12-18,2,Bourke Street Mall (South),27678
80244,2019-12-19,2,Bourke Street Mall (South),37633
80299,2019-12-20,2,Bourke Street Mall (South),23821
80354,2019-12-21,2,Bourke Street Mall (South),35594
80410,2019-12-22,2,Bourke Street Mall (South),35717
80466,2019-12-23,2,Bourke Street Mall (South),44481
80522,2019-12-24,2,Bourke Street Mall (South),36662
80578,2019-12-25,2,Bourke Street Mall (South),12175
80634,2019-12-26,2,Bourke Street Mall (South),52761
80690,2019-12-27,2,Bourke Street Mall (South),33075
80746,2019-12-28,2,Bourke Street Mall (South),25898
80802,2019-12-29,2,Bourke Street Mall (South),22438
80858,2019-12-30,2,Bourke Street Mall (South),19509
80914,2019-12-31,2,Bourke Street Mall (South),28677
80970,2020-01-01,2,Bourke Street Mall (South),19040
81026,2020-01-02,2,Bourke Street Mall (South),26254
81082,2020-01-03,2,Bourke Street Mall (South),23292
81138,2020-01-04,2,Bourke Street Mall (South),21043
81194,2020-01-05,2,Bourke Street Mall (South),16544
81250,2020-01-06,2,Bourke Street Mall (South),20972
81306,2020-01-07,2,Bourke Street Mall (South),22294
81362,2020-01-08,2,Bourke Street Mall (South),23637
81419,2020-01-09,2,Bourke Street Mall (South),23016
81476,2020-01-10,2,Bourke Street Mall (South),21946
81533,2020-01-11,2,Bourke Street Mall (South),22001
81590,2020-01-12,2,Bourke Street Mall (South),17479
81647,2020-01-13,2,Bourke Street Mall (South),20591
81704,2020-01-14,2,Bourke Street Mall (South),19146
81761,2020-01-15,2,Bourke Street Mall (South),17623
81818,2020-01-16,2,Bourke Street Mall (South),23654
81875,2020-01-17,2,Bourke Street Mall (South),26594
81933,2020-01-18,2,Bourke Street Mall (South),21838
81990,2020-01-19,2,Bourke Street Mall (South),18267
82047,2020-01-20,2,Bourke Street Mall (South),19634
82104,2020-01-21,2,Bourke Street Mall (South),24715
82161,2020-01-22,2,Bourke Street Mall (South),23173
82217,2020-01-23,2,Bourke Street Mall (South),24887
82273,2020-01-24,2,Bourke Street Mall (South),27973
82329,2020-01-25,2,Bourke Street Mall (South),23411
82385,2020-01-26,2,Bourke Street Mall (South),20395
82440,2020-01-27,2,Bourke Street Mall (South),17605
82495,2020-01-28,2,Bourke Street Mall (South),22652
82550,2020-01-29,2,Bourke Street Mall (South),21007
82605,2020-01-30,2,Bourke Street Mall (South),19438
82660,2020-01-31,2,Bourke Street Mall (South),18763
82715,2020-02-01,2,Bourke Street Mall (South),16269
82772,2020-02-02,2,Bourke Street Mall (South),16190
82829,2020-02-03,2,Bourke Street Mall (South),19333
82886,2020-02-04,2,Bourke Street Mall (South),20050
82943,2020-02-05,2,Bourke Street Mall (South),20197
83000,2020-02-06,2,Bourke Street Mall (South),21082
83057,2020-02-07,2,Bourke Street Mall (South),22472
83114,2020-02-08,2,Bourke Street Mall (South),18657
83171,2020-02-09,2,Bourke Street Mall (South),14517
83228,2020-02-10,2,Bourke Street Mall (South),18664
83285,2020-02-11,2,Bourke Street Mall (South),18767
83342,2020-02-12,2,Bourke Street Mall (South),19864
83399,2020-02-13,2,Bourke Street Mall (South),20707
83456,2020-02-14,2,Bourke Street Mall (South),22876
83513,2020-02-15,2,Bourke Street Mall (South),18819
83570,2020-02-16,2,Bourke Street Mall (South),16125
83627,2020-02-17,2,Bourke Street Mall (South),19584
83684,2020-02-18,2,Bourke Street Mall (South),17304
83741,2020-02-19,2,Bourke Street Mall (South),19903
83798,2020-02-20,2,Bourke Street Mall (South),23701
83855,2020-02-21,2,Bourke Street Mall (South),25151
83912,2020-02-22,2,Bourke Street Mall (South),22798
83969,2020-02-23,2,Bourke Street Mall (South),16510
84026,2020-02-24,2,Bourke Street Mall (South),18657
84083,2020-02-25,2,Bourke Street Mall (South),18969
84140,2020-02-26,2,Bourke Street Mall (South),21089
84197,2020-02-27,2,Bourke Street Mall (South),21606
84254,2020-02-28,2,Bourke Street Mall (South),24401
84311,2020-02-29,2,Bourke Street Mall (South),22328
84368,2020-03-01,2,Bourke Street Mall (South),15849
84425,2020-03-02,2,Bourke Street Mall (South),19560
84482,2020-03-03,2,Bourke Street Mall (South),20174
84539,2020-03-04,2,Bourke Street Mall (South),19902
84596,2020-03-05,2,Bourke Street Mall (South),19784
84654,2020-03-06,2,Bourke Street Mall (South),23734
84712,2020-03-07,2,Bourke Street Mall (South),22348
84769,2020-03-08,2,Bourke Street Mall (South),19178
84826,2020-03-09,2,Bourke Street Mall (South),16400
84882,2020-03-10,2,Bourke Street Mall (South),19479
84938,2020-03-11,2,Bourke Street Mall (South),19511
84995,2020-03-12,2,Bourke Street Mall (South),20422
85052,2020-03-13,2,Bourke Street Mall (South),20825
85110,2020-03-14,2,Bourke Street Mall (South),18452
85169,2020-03-15,2,Bourke Street Mall (South),13550
85228,2020-03-16,2,Bourke Street Mall (South),15930
85287,2020-03-17,2,Bourke Street Mall (South),13478
85346,2020-03-18,2,Bourke Street Mall (South),12313
85405,2020-03-19,2,Bourke Street Mall (South),12146
85463,2020-03-20,2,Bourke Street Mall (South),12304
85521,2020-03-21,2,Bourke Street Mall (South),9764
85579,2020-03-22,2,Bourke Street Mall (South),6865
85637,2020-03-23,2,Bourke Street Mall (South),8920
85695,2020-03-24,2,Bourke Street Mall (South),5516
85753,2020-03-25,2,Bourke Street Mall (South),4940
85811,2020-03-26,2,Bourke Street Mall (South),4802
85869,2020-03-27,2,Bourke Street Mall (South),4253
85927,2020-03-28,2,Bourke Street Mall (South),3859
85985,2020-03-29,2,Bourke Street Mall (South),2889
86043,2020-03-30,2,Bourke Street Mall (South),3533
86101,2020-03-31,2,Bourke Street Mall (South),2993
86159,2020-04-01,2,Bourke Street Mall (South),3259
86216,2020-04-02,2,Bourke Street Mall (South),2884
86273,2020-04-03,2,Bourke Street Mall (South),3339
86330,2020-04-04,2,Bourke Street Mall (South),2255
86386,2020-04-05,2,Bourke Street Mall (South),2132
86442,2020-04-06,2,Bourke Street Mall (South),3147
86498,2020-04-07,2,Bourke Street Mall (South),2957
86555,2020-04-08,2,Bourke Street Mall (South),3104
86611,2020-04-09,2,Bourke Street Mall (South),3449
86667,2020-04-10,2,Bourke Street Mall (South),1361
86723,2020-04-11,2,Bourke Street Mall (South),2459
86779,2020-04-12,2,Bourke Street Mall (South),1820
86835,2020-04-13,2,Bourke Street Mall (South),2494
86891,2020-04-14,2,Bourke Street Mall (South),3265
86947,2020-04-15,2,Bourke Street Mall (South),3300
87004,2020-04-16,2,Bourke Street Mall (South),3067
87061,2020-04-17,2,Bourke Street Mall (South),3438
87118,2020-04-18,2,Bourke Street Mall (South),3122
87176,2020-04-19,2,Bourke Street Mall (South),2825
87234,2020-04-20,2,Bourke Street Mall (South),3050
87292,2020-04-21,2,Bourke Street Mall (South),3269
87350,2020-04-22,2,Bourke Street Mall (South),3318
87408,2020-04-23,2,Bourke Street Mall (South),3195
87466,2020-04-24,2,Bourke Street Mall (South),3745
87524,2020-04-25,2,Bourke Street Mall (South),3141
87582,2020-04-26,2,Bourke Street Mall (South),2840
87640,2020-04-27,2,Bourke Street Mall (South),3550
87698,2020-04-28,2,Bourke Street Mall (South),3674
87755,2020-04-29,2,Bourke Street Mall (South),3106
87812,2020-04-30,2,Bourke Street Mall (South),3838
87868,2020-05-01,2,Bourke Street Mall (South),3585
87927,2020-05-02,2,Bourke Street Mall (South),4254
87986,2020-05-03,2,Bourke Street Mall (South),3679
88045,2020-05-04,2,Bourke Street Mall (South),3926
88104,2020-05-05,2,Bourke Street Mall (South),4470
88163,2020-05-06,2,Bourke Street Mall (South),4329
88222,2020-05-07,2,Bourke Street Mall (South),4346
88281,2020-05-08,2,Bourke Street Mall (South),5075
88340,2020-05-09,2,Bourke Street Mall (South),4087
88399,2020-05-10,2,Bourke Street Mall (South),4185
88458,2020-05-11,2,Bourke Street Mall (South),4477
88517,2020-05-12,2,Bourke Street Mall (South),4567
88576,2020-05-13,2,Bourke Street Mall (South),4707
88635,2020-05-14,2,Bourke Street Mall (South),5186
88694,2020-05-15,2,Bourke Street Mall (South),5937
88752,2020-05-16,2,Bourke Street Mall (South),6315
88811,2020-05-17,2,Bourke Street Mall (South),5103
88870,2020-05-18,2,Bourke Street Mall (South),5661
88929,2020-05-19,2,Bourke Street Mall (South),5362
88988,2020-05-20,2,Bourke Street Mall (South),6541
89048,2020-05-21,2,Bourke Street Mall (South),5627
89108,2020-05-22,2,Bourke Street Mall (South),6541
89168,2020-05-23,2,Bourke Street Mall (South),6432
89228,2020-05-24,2,Bourke Street Mall (South),5899
89288,2020-05-25,2,Bourke Street Mall (South),5911
89348,2020-05-26,2,Bourke Street Mall (South),5849
89408,2020-05-27,2,Bourke Street Mall (South),6204
89468,2020-05-28,2,Bourke Street Mall (South),6367
89528,2020-05-29,2,Bourke Street Mall (South),7075
89587,2020-05-30,2,Bourke Street Mall (South),8553
89645,2020-05-31,2,Bourke Street Mall (South),6402
89703,2020-06-01,2,Bourke Street Mall (South),5097
89761,2020-06-02,2,Bourke Street Mall (South),6675
89819,2020-06-03,2,Bourke Street Mall (South),7154
89878,2020-06-04,2,Bourke Street Mall (South),7470
89937,2020-06-05,2,Bourke Street Mall (South),8498
89996,2020-06-06,2,Bourke Street Mall (South),9665
90054,2020-06-07,2,Bourke Street Mall (South),7547
90112,2020-06-08,2,Bourke Street Mall (South),7057
90170,2020-06-09,2,Bourke Street Mall (South),7112
90228,2020-06-10,2,Bourke Street Mall (South),7282
90286,2020-06-11,2,Bourke Street Mall (South),7490
90344,2020-06-12,2,Bourke Street Mall (South),8435
90402,2020-06-13,2,Bourke Street Mall (South),9803
90460,2020-06-14,2,Bourke Street Mall (South),7835
90519,2020-06-15,2,Bourke Street Mall (South),7220
90578,2020-06-16,2,Bourke Street Mall (South),7376
90636,2020-06-17,2,Bourke Street Mall (South),7814
90694,2020-06-18,2,Bourke Street Mall (South),8662
90752,2020-06-19,2,Bourke Street Mall (South),9183
90811,2020-06-20,2,Bourke Street Mall (South),11495
90870,2020-06-21,2,Bourke Street Mall (South),7090
90929,2020-06-22,2,Bourke Street Mall (South),6627
90988,2020-06-23,2,Bourke Street Mall (South),7497
91047,2020-06-24,2,Bourke Street Mall (South),7428
91106,2020-06-25,2,Bourke Street Mall (South),7806
91165,2020-06-26,2,Bourke Street Mall (South),8494
91224,2020-06-27,2,Bourke Street Mall (South),9656
91282,2020-06-28,2,Bourke Street Mall (South),7228
91340,2020-06-29,2,Bourke Street Mall (South),6926
91398,2020-06-30,2,Bourke Street Mall (South),7307
91456,2020-07-01,2,Bourke Street Mall (South),7762
91514,2020-07-02,2,Bourke Street Mall (South),7429
91572,2020-07-03,2,Bourke Street Mall (South),6590
91628,2020-07-04,2,Bourke Street Mall (South),8117
91684,2020-07-05,2,Bourke Street Mall (South),5891
91740,2020-07-06,2,Bourke Street Mall (South),5770
91796,2020-07-07,2,Bourke Street Mall (South),6239
91852,2020-07-08,2,Bourke Street Mall (South),7930
91910,2020-07-09,2,Bourke Street Mall (South),3637
91968,2020-07-10,2,Bourke Street Mall (South),3970
92026,2020-07-11,2,Bourke Street Mall (South),2967
92084,2020-07-12,2,Bourke Street Mall (South),2899
92142,2020-07-13,2,Bourke Street Mall (South),3849
92200,2020-07-14,2,Bourke Street Mall (South),3942
92257,2020-07-15,2,Bourke Street Mall (South),3922
92314,2020-07-16,2,Bourke Street Mall (South),3930
92371,2020-07-17,2,Bourke Street Mall (South),3904
92428,2020-07-18,2,Bourke Street Mall (South),3595
92485,2020-07-19,2,Bourke Street Mall (South),3063
92542,2020-07-20,2,Bourke Street Mall (South),3556
92599,2020-07-21,2,Bourke Street Mall (South),4228
92656,2020-07-22,2,Bourke Street Mall (South),3580
92713,2020-07-23,2,Bourke Street Mall (South),3110
92770,2020-07-24,2,Bourke Street Mall (South),3527
92826,2020-07-25,2,Bourke Street Mall (South),3296
92882,2020-07-26,2,Bourke Street Mall (South),2569
92938,2020-07-27,2,Bourke Street Mall (South),3124
92994,2020-07-28,2,Bourke Street Mall (South),3239
93051,2020-07-29,2,Bourke Street Mall (South),3286
93108,2020-07-30,2,Bourke Street Mall (South),3309
93165,2020-07-31,2,Bourke Street Mall (South),3372
93222,2020-08-01,2,Bourke Street Mall (South),3589
93278,2020-08-02,2,Bourke Street Mall (South),3104
93334,2020-08-03,2,Bourke Street Mall (South),2827
93390,2020-08-04,2,Bourke Street Mall (South),2641
93446,2020-08-05,2,Bourke Street Mall (South),2738
93502,2020-08-06,2,Bourke Street Mall (South),1414
93557,2020-08-07,2,Bourke Street Mall (South),1347
93612,2020-08-08,2,Bourke Street Mall (South),1425
93667,2020-08-09,2,Bourke Street Mall (South),1224
93722,2020-08-10,2,Bourke Street Mall (South),1503
93777,2020-08-11,2,Bourke Street Mall (South),1463
93832,2020-08-12,2,Bourke Street Mall (South),1647
93887,2020-08-13,2,Bourke Street Mall (South),1719
93942,2020-08-14,2,Bourke Street Mall (South),1689
93997,2020-08-15,2,Bourke Street Mall (South),1633
94054,2020-08-16,2,Bourke Street Mall (South),1304
94111,2020-08-17,2,Bourke Street Mall (South),1436
94168,2020-08-18,2,Bourke Street Mall (South),1680
94225,2020-08-19,2,Bourke Street Mall (South),1386
94282,2020-08-20,2,Bourke Street Mall (South),1695
94340,2020-08-21,2,Bourke Street Mall (South),1755
94398,2020-08-22,2,Bourke Street Mall (South),1031
94456,2020-08-23,2,Bourke Street Mall (South),1226
94514,2020-08-24,2,Bourke Street Mall (South),1599
94572,2020-08-25,2,Bourke Street Mall (South),2091
94630,2020-08-26,2,Bourke Street Mall (South),1661
94688,2020-08-27,2,Bourke Street Mall (South),1577
94746,2020-08-28,2,Bourke Street Mall (South),1956
94804,2020-08-29,2,Bourke Street Mall (South),1905
94862,2020-08-30,2,Bourke Street Mall (South),1313
94920,2020-08-31,2,Bourke Street Mall (South),1619
94978,2020-09-01,2,Bourke Street Mall (South),1752
95040,2020-09-02,2,Bourke Street Mall (South),1578
95101,2020-09-03,2,Bourke Street Mall (South),1713
95162,2020-09-04,2,Bourke Street Mall (South),1793
95223,2020-09-05,2,Bourke Street Mall (South),1655
95284,2020-09-06,2,Bourke Street Mall (South),1518
95345,2020-09-07,2,Bourke Street Mall (South),1805
95406,2020-09-08,2,Bourke Street Mall (South),1730
95467,2020-09-09,2,Bourke Street Mall (South),1815
95529,2020-09-10,2,Bourke Street Mall (South),1935
95591,2020-09-11,2,Bourke Street Mall (South),1925
95653,2020-09-12,2,Bourke Street Mall (South),1358
95715,2020-09-13,2,Bourke Street Mall (South),1819
95777,2020-09-14,2,Bourke Street Mall (South),1858
95839,2020-09-15,2,Bourke Street Mall (South),2069
95901,2020-09-16,2,Bourke Street Mall (South),1912
95963,2020-09-17,2,Bourke Street Mall (South),1634
96025,2020-09-18,2,Bourke Street Mall (South),1867
96087,2020-09-19,2,Bourke Street Mall (South),2055
96149,2020-09-20,2,Bourke Street Mall (South),1701
96211,2020-09-21,2,Bourke Street Mall (South),1847
96273,2020-09-22,2,Bourke Street Mall (South),1785
96335,2020-09-23,2,Bourke Street Mall (South),1860
96397,2020-09-24,2,Bourke Street Mall (South),1805
96459,2020-09-25,2,Bourke Street Mall (South),1631
96521,2020-09-26,2,Bourke Street Mall (South),1793
96583,2020-09-27,2,Bourke Street Mall (South),1692
96645,2020-09-28,2,Bourke Street Mall (South),2208
96707,2020-09-29,2,Bourke Street Mall (South),1991
96767,2020-09-30,2,Bourke Street Mall (South),1859
96827,2020-10-01,2,Bourke Street Mall (South),2165
96886,2020-10-02,2,Bourke Street Mall (South),2133
96945,2020-10-03,2,Bourke Street Mall (South),1835
97003,2020-10-04,2,Bourke Street Mall (South),1565
97060,2020-10-05,2,Bourke Street Mall (South),1722
97116,2020-10-06,2,Bourke Street Mall (South),1754
97173,2020-10-07,2,Bourke Street Mall (South),1881
97231,2020-10-08,2,Bourke Street Mall (South),1882
97290,2020-10-09,2,Bourke Street Mall (South),2093
97349,2020-10-10,2,Bourke Street Mall (South),2085
97408,2020-10-11,2,Bourke Street Mall (South),1832
97467,2020-10-12,2,Bourke Street Mall (South),2021
97525,2020-10-13,2,Bourke Street Mall (South),2086
97584,2020-10-14,2,Bourke Street Mall (South),2151
97643,2020-10-15,2,Bourke Street Mall (South),1851
97702,2020-10-16,2,Bourke Street Mall (South),2132
97761,2020-10-17,2,Bourke Street Mall (South),1999
97820,2020-10-18,2,Bourke Street Mall (South),1818
97879,2020-10-19,2,Bourke Street Mall (South),2797
97939,2020-10-20,2,Bourke Street Mall (South),2956
97999,2020-10-21,2,Bourke Street Mall (South),2589
98061,2020-10-22,2,Bourke Street Mall (South),2818
98123,2020-10-23,2,Bourke Street Mall (South),3010
98184,2020-10-24,2,Bourke Street Mall (South),2429
98245,2020-10-25,2,Bourke Street Mall (South),2703
98306,2020-10-26,2,Bourke Street Mall (South),2942
98367,2020-10-27,2,Bourke Street Mall (South),2913
98428,2020-10-28,2,Bourke Street Mall (South),9647
98489,2020-10-29,2,Bourke Street Mall (South),8105
98549,2020-10-30,2,Bourke Street Mall (South),9003
98608,2020-10-31,2,Bourke Street Mall (South),12681
98668,2020-11-01,2,Bourke Street Mall (South),11226
98728,2020-11-02,2,Bourke Street Mall (South),9984
98788,2020-11-03,2,Bourke Street Mall (South),8108
98848,2020-11-04,2,Bourke Street Mall (South),5595
98908,2020-11-05,2,Bourke Street Mall (South),6848
98968,2020-11-06,2,Bourke Street Mall (South),7648
99027,2020-11-07,2,Bourke Street Mall (South),11671
99086,2020-11-08,2,Bourke Street Mall (South),10379
99145,2020-11-09,2,Bourke Street Mall (South),7084
99204,2020-11-10,2,Bourke Street Mall (South),6683
99263,2020-11-11,2,Bourke Street Mall (South),6337
99324,2020-11-12,2,Bourke Street Mall (South),7749
99385,2020-11-13,2,Bourke Street Mall (South),8863
99445,2020-11-14,2,Bourke Street Mall (South),14193
99505,2020-11-15,2,Bourke Street Mall (South),9550
99565,2020-11-16,2,Bourke Street Mall (South),7026
99625,2020-11-17,2,Bourke Street Mall (South),7776
99686,2020-11-18,2,Bourke Street Mall (South),7618
