Date,day,hourly_counts,id,mdate,month,sensor_id,sensor_name,year
2019-11-02,Saturday,13,2887993,2,November,10,Victoria Point,2019
2019-11-02,Saturday,75,2887994,2,November,12,New Quay,2019
2019-11-02,Saturday,17,2887995,2,November,11,Waterfront City,2019
2019-11-02,Saturday,17,2887996,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,54,2887997,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,614,2887998,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,796,2887999,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,12,2888000,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,249,2888001,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,361,2888002,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,90,2888003,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,453,2888004,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,623,2888005,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,228,2888006,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,399,2888007,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,743,2888008,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,46,2888009,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,185,2888010,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,178,2888011,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,556,2888012,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,21,2888013,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,52,2888014,2,November,39,Alfred Place,2019
2019-11-02,Saturday,45,2888015,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,76,2888016,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,254,2888017,2,November,36,Queen St (West),2019
2019-11-02,Saturday,118,2888018,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,174,2888019,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,26,2888020,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,24,2888021,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,421,2888022,2,November,35,Southbank,2019
2019-11-02,Saturday,465,2888023,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,32,2888024,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,408,2888025,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,59,2888026,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,119,2888027,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,81,2888028,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,62,2888029,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,263,2888030,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,68,2888031,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,470,2888032,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,102,2888033,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,35,2888034,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,246,2888035,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,1,2888036,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,166,2888037,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,124,2888038,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,375,2888039,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,43,2888040,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,14,2888041,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,105,2888042,2,November,53,Collins St (North),2019
2019-11-02,Saturday,92,2888043,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,142,2888044,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,505,2888045,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,222,2888046,2,November,15,State Library,2019
2019-11-02,Saturday,19,2888047,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,8,2888048,2,November,10,Victoria Point,2019
2019-11-02,Saturday,40,2888049,2,November,12,New Quay,2019
2019-11-02,Saturday,3,2888050,2,November,11,Waterfront City,2019
2019-11-02,Saturday,17,2888051,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,106,2888052,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,300,2888053,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,497,2888054,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,2,2888055,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,157,2888056,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,215,2888057,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,80,2888058,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,259,2888059,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,441,2888060,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,176,2888061,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,308,2888062,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,453,2888063,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,26,2888064,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,74,2888065,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,110,2888066,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,460,2888067,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,21,2888068,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,10,2888069,2,November,39,Alfred Place,2019
2019-11-02,Saturday,23,2888070,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,62,2888071,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,298,2888072,2,November,36,Queen St (West),2019
2019-11-02,Saturday,38,2888073,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,329,2888074,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,16,2888075,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,9,2888076,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,304,2888077,2,November,35,Southbank,2019
2019-11-02,Saturday,248,2888078,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,9,2888079,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,260,2888080,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-09-29,Sunday,104,2845162,29,September,46,Pelham St (S),2019
2019-11-02,Saturday,33,2888081,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,94,2888082,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,19,2888083,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,38,2888084,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,249,2888085,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,37,2888086,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,328,2888087,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,71,2888088,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,27,2888089,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,156,2888090,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,0,2888091,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,83,2888092,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,95,2888093,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,205,2888094,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,23,2888095,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,15,2888096,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,45,2888097,2,November,53,Collins St (North),2019
2019-11-02,Saturday,74,2888098,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,63,2888099,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,301,2888100,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,83,2888101,2,November,15,State Library,2019
2019-11-02,Saturday,15,2888102,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,10,2888103,2,November,10,Victoria Point,2019
2019-11-02,Saturday,4,2888104,2,November,12,New Quay,2019
2019-11-02,Saturday,0,2888105,2,November,11,Waterfront City,2019
2019-11-02,Saturday,7,2888106,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,2,2888107,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,111,2888108,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,195,2888109,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,7,2888110,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,110,2888111,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,91,2888112,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,23,2888113,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,97,2888114,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,282,2888115,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,117,2888116,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,92,2888117,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,342,2888118,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,15,2888119,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,51,2888120,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,17,2888121,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,346,2888122,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,4,2888123,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,32,2888124,2,November,39,Alfred Place,2019
2019-11-02,Saturday,10,2888125,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,18,2888126,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,153,2888127,2,November,36,Queen St (West),2019
2019-11-02,Saturday,14,2888128,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,87,2888129,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,8,2888130,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,4,2888131,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,95,2888132,2,November,35,Southbank,2019
2019-11-02,Saturday,185,2888133,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,0,2888134,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,139,2888135,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,21,2888136,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,67,2888137,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,9,2888138,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,19,2888139,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,131,2888140,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,22,2888141,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,208,2888142,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,32,2888143,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,9,2888144,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,87,2888145,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,2,2888146,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,31,2888147,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,40,2888148,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,96,2888149,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,13,2888150,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,11,2888151,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,49,2888152,2,November,53,Collins St (North),2019
2019-11-02,Saturday,49,2888153,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,38,2888154,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,186,2888155,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,58,2888156,2,November,15,State Library,2019
2019-11-02,Saturday,9,2888157,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,5,2888158,2,November,10,Victoria Point,2019
2019-11-02,Saturday,7,2888159,2,November,12,New Quay,2019
2019-11-02,Saturday,0,2888160,2,November,11,Waterfront City,2019
2019-11-02,Saturday,6,2888161,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,3,2888162,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,106,2888163,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,122,2888164,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,1,2888165,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,90,2888166,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,64,2888167,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,16,2888168,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,202,2888169,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,215,2888170,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,76,2888171,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,61,2888172,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,274,2888173,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,7,2888174,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,38,2888175,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,5,2888176,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,263,2888177,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,4,2888178,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,13,2888179,2,November,39,Alfred Place,2019
2019-11-02,Saturday,6,2888180,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,18,2888181,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,123,2888182,2,November,36,Queen St (West),2019
2019-11-02,Saturday,16,2888183,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,15,2888184,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,1,2888185,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,5,2888186,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,36,2888187,2,November,35,Southbank,2019
2019-11-02,Saturday,109,2888188,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,9,2888189,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,115,2888190,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,15,2888191,2,November,48,QVM-Queen St (East),2019
2019-09-29,Sunday,50,2845332,29,September,10,Victoria Point,2019
2019-11-02,Saturday,25,2888192,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,2,2888193,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,19,2888194,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,174,2888195,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,15,2888196,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,219,2888197,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,39,2888198,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,3,2888199,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,41,2888200,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,1,2888201,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,50,2888202,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,71,2888203,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,78,2888204,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,6,2888205,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,1,2888206,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,12,2888207,2,November,53,Collins St (North),2019
2019-11-02,Saturday,26,2888208,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,24,2888209,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,127,2888210,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,28,2888211,2,November,15,State Library,2019
2019-11-02,Saturday,2,2888212,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,1,2888213,2,November,10,Victoria Point,2019
2019-11-02,Saturday,1,2888214,2,November,12,New Quay,2019
2019-11-02,Saturday,6,2888215,2,November,11,Waterfront City,2019
2019-11-02,Saturday,2,2888216,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,12,2888217,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,69,2888218,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,99,2888219,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,3,2888220,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,63,2888221,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,56,2888222,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,12,2888223,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,47,2888224,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,195,2888225,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,25,2888226,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,36,2888227,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,244,2888228,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,10,2888229,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,37,2888230,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,19,2888231,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,159,2888232,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,6,2888233,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,17,2888234,2,November,39,Alfred Place,2019
2019-11-02,Saturday,6,2888235,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,5,2888236,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,83,2888237,2,November,36,Queen St (West),2019
2019-11-02,Saturday,12,2888238,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,13,2888239,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,3,2888240,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,4,2888241,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,22,2888242,2,November,35,Southbank,2019
2019-11-02,Saturday,33,2888243,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,2,2888244,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,62,2888245,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,21,2888246,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,41,2888247,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,4,2888248,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,10,2888249,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,32,2888250,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,8,2888251,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,115,2888252,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,21,2888253,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,11,2888254,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,28,2888255,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,2,2888256,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,18,2888257,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,27,2888258,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,58,2888259,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,21,2888260,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,6,2888261,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,33,2888262,2,November,53,Collins St (North),2019
2019-11-02,Saturday,20,2888263,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,25,2888264,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,68,2888265,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,23,2888266,2,November,15,State Library,2019
2019-11-02,Saturday,6,2888267,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,14,2888268,2,November,10,Victoria Point,2019
2019-11-02,Saturday,5,2888269,2,November,12,New Quay,2019
2019-11-02,Saturday,0,2888270,2,November,11,Waterfront City,2019
2019-11-02,Saturday,4,2888271,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,5,2888272,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,52,2888273,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,99,2888274,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,3,2888275,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,57,2888276,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,126,2888277,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,23,2888278,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,45,2888279,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,131,2888280,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,25,2888281,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,28,2888282,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,151,2888283,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,14,2888284,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,32,2888285,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,24,2888286,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,122,2888287,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,7,2888288,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,9,2888289,2,November,39,Alfred Place,2019
2019-11-02,Saturday,12,2888290,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,13,2888291,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,20,2888292,2,November,36,Queen St (West),2019
2019-11-02,Saturday,9,2888293,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,6,2888294,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,2,2888295,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,2,2888296,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,48,2888297,2,November,35,Southbank,2019
2019-11-02,Saturday,46,2888298,2,November,45,Little Collins St-Swanston St (East),2019
2019-11-02,Saturday,3,2888299,2,November,46,Pelham St (S),2019
2019-11-02,Saturday,41,2888300,2,November,47,Melbourne Central-Elizabeth St (East),2019
2019-11-02,Saturday,14,2888301,2,November,48,QVM-Queen St (East),2019
2019-11-02,Saturday,31,2888302,2,November,49,QVM-Therry St (South),2019
2019-11-02,Saturday,11,2888303,2,November,50,Faraday St-Lygon St (West),2019
2019-11-02,Saturday,9,2888304,2,November,51,QVM-Franklin St (North),2019
2019-11-02,Saturday,18,2888305,2,November,52,Elizabeth St-Lonsdale St (South),2019
2019-11-02,Saturday,6,2888306,2,November,54,Lincoln-Swanston(West),2019
2019-11-02,Saturday,80,2888307,2,November,55,Elizabeth St-La Trobe St (East),2019
2019-11-02,Saturday,6,2888308,2,November,56,Lonsdale St - Elizabeth St (North),2019
2019-11-02,Saturday,7,2888309,2,November,57,Bourke St Bridge,2019
2019-11-02,Saturday,45,2888310,2,November,58,Bourke St - Spencer St (North),2019
2019-11-02,Saturday,0,2888311,2,November,59,Swanston St - RMIT Building 80,2019
2019-11-02,Saturday,28,2888312,2,November,61,Swanston St - RMIT Building 14,2019
2019-11-02,Saturday,16,2888313,2,November,62,La Trobe St (North),2019
2019-11-02,Saturday,102,2888314,2,November,4,Town Hall (West),2019
2019-11-02,Saturday,61,2888315,2,November,17,Collins Place (South),2019
2019-11-02,Saturday,27,2888316,2,November,18,Collins Place (North),2019
2019-11-02,Saturday,60,2888317,2,November,53,Collins St (North),2019
2019-11-02,Saturday,106,2888318,2,November,2,Bourke Street Mall (South),2019
2019-11-02,Saturday,85,2888319,2,November,1,Bourke Street Mall (North),2019
2019-11-02,Saturday,118,2888320,2,November,3,Melbourne Central,2019
2019-11-02,Saturday,33,2888321,2,November,15,State Library,2019
2019-11-02,Saturday,31,2888322,2,November,9,Southern Cross Station,2019
2019-11-02,Saturday,15,2888323,2,November,10,Victoria Point,2019
2019-11-02,Saturday,20,2888324,2,November,12,New Quay,2019
2019-11-02,Saturday,12,2888325,2,November,11,Waterfront City,2019
2019-11-02,Saturday,9,2888326,2,November,8,Webb Bridge,2019
2019-11-02,Saturday,29,2888327,2,November,7,Birrarung Marr,2019
2019-11-02,Saturday,69,2888328,2,November,5,Princes Bridge,2019
2019-11-02,Saturday,207,2888329,2,November,6,Flinders Street Station Underpass,2019
2019-11-02,Saturday,4,2888330,2,November,14,Sandridge Bridge,2019
2019-11-02,Saturday,130,2888331,2,November,26,QV Market-Elizabeth St (West),2019
2019-11-02,Saturday,201,2888332,2,November,24,Spencer St-Collins St (North),2019
2019-11-02,Saturday,38,2888333,2,November,23,Spencer St-Collins St (South),2019
2019-11-02,Saturday,143,2888334,2,November,25,Melbourne Convention Exhibition Centre,2019
2019-11-02,Saturday,92,2888335,2,November,21,Bourke St-Russell St (West),2019
2019-11-02,Saturday,24,2888336,2,November,20,Chinatown-Lt Bourke St (South),2019
2019-11-02,Saturday,38,2888337,2,November,19,Chinatown-Swanston St (North),2019
2019-11-02,Saturday,203,2888338,2,November,22,Flinders St-Elizabeth St (East),2019
2019-11-02,Saturday,31,2888339,2,November,27,QV Market-Peel St,2019
2019-11-02,Saturday,45,2888340,2,November,28,The Arts Centre,2019
2019-11-02,Saturday,19,2888341,2,November,31,Lygon St (West),2019
2019-11-02,Saturday,120,2888342,2,November,30,Lonsdale St (South),2019
2019-11-02,Saturday,16,2888343,2,November,34,Flinders St-Spark La,2019
2019-11-02,Saturday,28,2888344,2,November,39,Alfred Place,2019
2019-11-02,Saturday,9,2888345,2,November,37,Lygon St (East),2019
2019-11-02,Saturday,27,2888346,2,November,40,Lonsdale St-Spring St (West),2019
2019-11-02,Saturday,24,2888347,2,November,36,Queen St (West),2019
2019-11-02,Saturday,44,2888348,2,November,29,St Kilda Rd-Alexandra Gardens,2019
2019-11-02,Saturday,23,2888349,2,November,42,Grattan St-Swanston St (West),2019
2019-11-02,Saturday,7,2888350,2,November,43,Monash Rd-Swanston St (West),2019
2019-11-02,Saturday,4,2888351,2,November,44,Tin Alley-Swanston St (West),2019
2019-11-02,Saturday,156,2888352,2,November,35,Southbank,2019
2019-11-02,Saturday,69,2888353,2,November,45,Little Collins St-Swanston St (East),2019
