bay_id,timestamp,latitude,longitude,occupancy
9421,2026-03-11 02:40:58+00:00,-37.80576289273881,144.95708513808114,0
9418,2026-03-10 22:40:23+00:00,-37.80541535820775,144.95714608281074,0
24036,2026-03-11 00:14:50+00:00,-37.80532191417731,144.9571762259662,0
24041,2026-03-10 10:55:10+00:00,-37.80519387665643,144.95719867677056,1
9448,2026-02-16 18:26:17+00:00,-37.80514076384679,144.95732101125913,1
9455,2026-03-11 01:05:36+00:00,-37.80529868675903,144.95729308004707,0
9449,2026-03-10 21:22:49+00:00,-37.80516708394305,144.9573163527075,0
9467,2026-03-11 00:50:56+00:00,-37.80563500845564,144.9572336095532,1
9441,2026-03-10 09:09:42+00:00,-37.80490647345464,144.95736249449726,0
9440,2026-03-09 23:18:12+00:00,-37.804882030660224,144.95736681754914,1
24050,2026-03-10 22:15:48+00:00,-37.804776740083824,144.95727126858864,1
23972,2026-03-10 18:40:18+00:00,-37.80464959517572,144.95729372405316,1
23974,2026-03-09 02:39:19+00:00,-37.80459873766425,144.95730270689631,1
9428,2026-03-11 01:38:52+00:00,-37.80455937658455,144.9574238589194,1
9423,2026-03-10 23:26:06+00:00,-37.80445590676054,144.95744215690206,0
9426,2026-03-10 11:24:36+00:00,-37.80453352540836,144.95742843296358,0
9405,2026-03-10 00:06:17+00:00,-37.804198188138,144.95735992040204,0
21492,2026-03-11 02:23:43+00:00,-37.81331527110336,144.93928156838024,0
21493,2026-03-11 02:09:10+00:00,-37.81326599179952,144.9392517783583,1
21491,2026-03-11 02:37:25+00:00,-37.813364550400415,144.93931135842865,1
13422,2026-03-11 02:17:29+00:00,-37.81966489613076,144.94438830046715,1
13421,2026-03-10 23:59:18+00:00,-37.8196733381685,144.94435930941012,1
13419,2026-03-11 00:59:00+00:00,-37.819690203466365,144.94430138682208,1
13423,2026-03-11 01:30:11+00:00,-37.81965646563109,144.94441725659843,1
13408,2026-03-10 22:29:39+00:00,-37.81978379179296,144.94397996210589,1
13406,2026-03-10 21:48:47+00:00,-37.81980389778228,144.94391087225625,1
24273,2026-03-11 00:24:56+00:00,-37.81311169162248,144.9424227882005,1
13445,2026-03-11 02:08:16+00:00,-37.819595209964405,144.94431238082225,1
9606,2026-03-11 02:35:39+00:00,-37.80360963854076,144.9494297650245,1
9610,2025-11-07 21:11:41+00:00,-37.80382681301337,144.94939150979235,1
