Date,Temp_Mean,Temp_Max,Temp_Min,Precipitation,Rainfall,Wind_Speed,ET0,Solar_Radiation
2015-11-27 04:00:00,9.256584,13.167,1.867,12.1,12.1,27.475807,0.9265796,0.91
2015-11-28 04:00:00,1.1315833,3.3170002,-1.8330001,1.9,1.9,12.24,0.7626895,6.27
2015-11-29 04:00:00,-0.8496666,2.967,-3.533,0.0,0.0,9.449572,0.77019805,7.96
2015-11-30 04:00:00,0.1336667,4.617,-2.1829998,0.0,0.0,16.75064,0.8681699,8.68
2015-12-01 04:00:00,4.7482505,8.516999,-0.133,0.2,0.2,16.700275,0.34580722,1.87
2015-12-02 04:00:00,3.8253334,6.617,1.067,0.0,0.0,9.746631,0.78678167,7.31
2015-12-03 04:00:00,2.6711667,5.1670003,0.817,0.70000005,0.2,23.219301,0.7002115,5.84
2015-12-04 04:00:00,2.7753334,4.717,1.1669999,0.0,0.0,18.331741,0.6372879,4.65
2015-12-05 04:00:00,1.9274167,7.017,-1.783,0.0,0.0,9.19939,0.66459924,7.14
2015-12-06 04:00:00,3.121167,7.067,0.567,0.0,0.0,13.009903,0.61117506,6.06
2015-12-07 04:00:00,0.87324995,4.067,-2.633,0.0,0.0,7.342588,0.45427492,4.67
2015-12-08 04:00:00,3.9190834,7.317,0.167,0.0,0.0,19.469975,0.5886679,4.51
2015-12-09 04:00:00,6.2815833,8.617,4.117,1.9000001,1.9000001,20.991426,0.5685149,4.33
2015-12-10 04:00:00,6.5211673,9.266999,2.5170002,0.0,0.0,26.64,0.6133147,3.81
2015-12-11 04:00:00,8.425333,10.967,5.967,0.0,0.0,29.15778,1.2504708,7.6
2015-12-12 04:00:00,6.921167,11.016999,2.8170002,0.8,0.8,14.764389,0.44075808,2.03
2015-12-13 04:00:00,9.921166,12.566999,8.316999,0.0,0.0,15.716793,0.26949537,1.53
2015-12-14 04:00:00,11.558667,12.617,8.617,5.6999993,5.6999993,27.532352,0.63175744,2.19
2015-12-15 04:00:00,5.8399177,8.367,2.667,0.1,0.1,23.000591,0.7131594,1.84
2015-12-16 04:00:00,4.5253334,8.266999,1.517,0.70000005,0.70000005,20.304129,0.6177087,2.99
2015-12-17 04:00:00,5.28575,9.266999,1.567,0.2,0.2,18.129137,0.9173854,5.35
2015-12-18 04:00:00,-0.14133334,1.367,-2.7329998,0.2,0.0,23.411074,1.1047859,4.94
2015-12-19 04:00:00,-2.9205,-2.033,-3.883,0.0,0.0,27.869207,1.2240397,4.58
2015-12-20 04:00:00,-0.10591659,3.417,-3.783,0.0,0.0,25.40743,1.1669146,6.36
2015-12-21 04:00:00,5.2815833,8.367,3.417,13.500001,13.500001,23.34455,0.6672897,0.95
2015-12-22 04:00:00,8.702418,11.117,6.267,2.8000002,2.8000002,20.456745,0.39584732,2.92
2015-12-23 04:00:00,9.873251,14.316999,4.867,3.0,3.0,27.44513,0.44578233,2.55
2015-12-24 04:00:00,9.412834,14.217,4.717,2.8,2.8,34.3833,1.5238737,7.71
2015-12-25 04:00:00,4.846167,8.417,1.217,0.2,0.2,12.72283,0.812717,6.09
2015-12-26 04:00:00,2.2815835,5.317,-0.38300002,2.0,2.0,22.691425,0.71757805,4.42
2015-12-27 04:00:00,3.3149164,7.217,-0.133,8.400001,8.400001,21.566975,0.42918295,1.42
2015-12-28 04:00:00,-2.4496667,-0.333,-4.0829997,12.7,9.000001,37.97104,0.88426393,2.19
2015-12-29 04:00:00,2.7857502,6.467,-2.383,4.9,4.9,36.102455,0.38663703,2.06
2015-12-30 04:00:00,0.44200012,1.717,-0.783,0.0,0.0,15.0038395,0.3857199,3.16
2015-12-31 04:00:00,-0.43716666,1.067,-1.183,0.0,0.0,19.201874,0.6396509,3.74
2016-01-01 04:00:00,-2.2705,-1.283,-2.9829998,0.6,0.0,26.552288,0.8493994,3.48
2016-01-02 04:00:00,-1.6580001,-0.083000004,-2.883,0.0,0.0,22.473343,0.6927713,3.33
2016-01-03 04:00:00,-1.747583,0.21700001,-4.683,0.4,0.0,23.928492,0.785264,3.82
2016-01-04 04:00:00,-9.368419,-4.933,-12.583,0.0,0.0,17.917007,0.68168956,7.57
2016-01-05 04:00:00,-8.305917,-2.9329998,-13.283,0.0,0.0,15.137133,0.6290445,7.47
2016-01-06 04:00:00,-2.9246664,1.217,-5.883,0.0,0.0,14.168641,0.9217267,8.38
2016-01-07 04:00:00,-0.9080002,3.717,-3.7329998,0.0,0.0,10.137692,0.7381506,6.99
2016-01-08 04:00:00,0.046166852,3.717,-2.883,3.4,3.4,14.186923,0.7597193,4.89
2016-01-09 04:00:00,5.4024167,8.066999,2.717,4.8,4.8,17.377226,0.39746946,3.12
2016-01-10 04:00:00,1.0940837,5.4170003,-6.383,19.800001,14.400002,37.249126,0.45489222,1.01
2016-01-11 04:00:00,-9.201751,-6.683,-10.833,0.0,0.0,30.018473,0.8290921,7.59
2016-01-12 04:00:00,-6.5267506,-3.283,-10.083,5.2999988,0.0,29.195534,0.59048605,6.45
2016-01-13 04:00:00,-10.608001,-8.783,-12.933001,1.7,0.0,25.233406,0.50884455,7.25
2016-01-14 04:00:00,-5.6246657,-1.283,-9.433001,1.5,0.0,19.586119,0.50990313,6.3
2016-01-15 04:00:00,1.8357501,4.467,-2.333,5.9,5.9,20.49156,0.60724956,5.41
2016-01-16 04:00:00,-1.62675,2.7670002,-4.033,3.4999998,3.3999999,23.188583,0.50641525,3.44
2016-01-17 04:00:00,-6.472584,-3.583,-11.733001,2.6999998,0.0,20.316889,0.5847592,4.36
2016-01-18 04:00:00,-10.547584,-8.733001,-11.983001,0.1,0.0,28.943642,0.68322325,7.51
2016-01-19 04:00:00,-9.480916,-7.3329997,-11.833,0.0,0.0,23.532547,0.6044446,7.01
2016-01-20 04:00:00,-8.085084,-5.733,-9.983001,0.0,0.0,11.659777,0.48403147,5.63
2016-01-21 04:00:00,-8.849665,-3.9829998,-13.583,0.0,0.0,14.24163,0.54956967,8.14
2016-01-22 04:00:00,-8.749666,-3.9829998,-14.783,0.0,0.0,15.03835,0.60614103,7.41
2016-01-23 04:00:00,-9.141333,-4.8329997,-12.183001,0.0,0.0,16.62249,0.6584726,10.07
2016-01-24 04:00:00,-6.4163322,-1.383,-12.633,0.0,0.0,18.671474,0.61891276,7.85
2016-01-25 04:00:00,-0.63716656,2.967,-3.283,0.0,0.0,21.791153,0.91395724,8.34
2016-01-26 04:00:00,2.5065835,5.067,-0.333,2.6000001,2.6000001,28.961546,0.7323167,4.47
2016-01-27 04:00:00,-1.8350835,-0.583,-3.1829998,2.3,0.0,20.87379,0.8234183,7.0
2016-01-28 04:00:00,-1.3600835,0.717,-3.533,1.8000002,0.0,27.438046,0.63813764,3.61
2016-01-29 04:00:00,-5.349666,-1.733,-7.483,0.1,0.0,26.31942,0.55623937,5.27
2016-01-30 04:00:00,-1.199667,4.9170003,-12.483001,0.0,0.0,24.144165,0.90340656,7.28
2016-01-31 04:00:00,4.5419993,8.667,1.117,3.9,3.9,27.598173,0.5308024,4.21
2016-02-01 04:00:00,2.6586668,8.717,-1.433,1.4000001,1.3000001,24.633049,0.9871307,9.54
2016-02-02 04:00:00,0.6815834,5.017,-3.9829998,4.2000003,4.2000003,28.664682,1.020073,8.24
2016-02-03 04:00:00,6.835749,11.917,2.867,8.0,8.0,33.041645,1.1547805,6.81
2016-02-04 04:00:00,-0.11216667,2.5670002,-1.533,0.3,0.0,20.00512,0.84859604,6.75
2016-02-05 04:00:00,-1.5184169,1.117,-3.4329998,0.0,0.0,14.118243,1.0241228,9.49
2016-02-06 04:00:00,-0.48924994,2.017,-2.1829998,0.0,0.0,17.429354,1.1507286,11.55
2016-02-07 04:00:00,1.66075,5.267,-1.533,0.0,0.0,19.083395,1.1653395,8.93
2016-02-08 04:00:00,1.71075,3.117,0.26700002,8.799999,2.7000003,13.339445,0.54363906,3.97
2016-02-09 04:00:00,-0.66424996,0.717,-1.933,5.8000007,0.0,21.9718,0.5063688,5.67
2016-02-10 04:00:00,-6.5538325,-2.133,-12.383,3.1999998,0.0,23.452555,0.5698037,7.93
2016-02-11 04:00:00,-12.397586,-9.633,-15.833,0.0,0.0,22.771244,0.5830258,11.31
2016-02-12 04:00:00,-11.489247,-6.0829997,-17.083,1.2,0.0,26.178707,0.66752505,10.56
2016-02-13 04:00:00,-15.8955,-11.783,-19.633,0.3,0.0,27.438046,0.47662756,11.3
2016-02-14 04:00:00,-16.453833,-10.333,-23.432999,0.3,0.0,16.454008,0.595651,13.51
2016-02-15 04:00:00,-6.8475823,-1.5830001,-14.533,1.7000002,0.0,20.326454,0.4263305,4.74
2016-02-16 04:00:00,-2.4788334,-0.683,-4.233,2.0,0.0,16.92383,0.6051308,6.88
2016-02-17 04:00:00,-5.278833,-2.583,-11.083,1.0,0.0,21.437386,0.81044006,12.27
2016-02-18 04:00:00,-11.816335,-4.3329997,-21.782999,0.0,0.0,15.9134655,0.8735861,14.89
2016-02-19 04:00:00,1.1732501,8.667,-7.483,0.8,0.8,33.912685,1.6176496,10.94
2016-02-20 04:00:00,5.937834,10.867,1.367,0.6,0.6,33.64989,1.964122,12.39
2016-02-21 04:00:00,0.78991675,5.267,-2.783,0.0,0.0,14.408997,0.9991065,8.97
2016-02-22 04:00:00,-1.4100832,2.367,-3.883,0.0,0.0,11.720751,1.3394395,13.21
2016-02-23 04:00:00,-1.0309166,4.317,-4.8329997,0.0,0.0,18.556595,1.6310261,13.98
2016-02-24 04:00:00,0.041999925,1.617,-1.633,19.199999,14.000001,31.655441,0.31713125,1.36
2016-02-25 04:00:00,-1.3934168,1.467,-4.3329997,6.6999993,2.1,32.359974,0.65754145,4.91
2016-02-26 04:00:00,-4.8975835,-3.7329998,-6.783,0.0,0.0,22.89611,1.0931863,10.53
2016-02-27 04:00:00,-1.3892502,3.467,-8.783,0.0,0.0,29.784426,1.314389,13.45
2016-02-28 04:00:00,6.0940833,10.667,1.717,0.8,0.8,31.452133,2.0398104,14.61
2016-02-29 04:00:00,1.0628334,8.417,-5.533,8.299999,7.5999994,29.68636,1.3479369,9.54
2016-03-01 04:00:00,-4.2684164,-0.18300001,-7.183,12.300001,2.7999997,22.81957,1.0150632,6.36
2016-03-02 04:00:00,-7.1684165,-5.5829997,-10.083,3.8,0.0,22.007162,0.8083078,10.27
2016-03-03 04:00:00,-6.293417,-1.783,-11.933001,0.4,0.0,10.446206,0.9963134,11.72
2016-03-04 04:00:00,-5.1517496,-0.48300004,-10.533,0.4,0.0,9.793058,1.2349715,15.3
2016-03-05 04:00:00,-2.6725833,0.417,-5.633,0.6,0.0,12.904882,1.0220755,11.12
2016-03-06 04:00:00,-2.505917,1.6669999,-7.783,0.0,0.0,19.201874,1.3022574,15.93
2016-03-07 04:00:00,4.6857505,10.967,-0.533,0.0,0.0,22.226902,1.7647173,14.29
2016-03-08 04:00:00,9.09825,14.717,5.267,0.0,0.0,14.561099,1.8223193,11.62
2016-03-09 04:00:00,12.054501,14.367,9.816999,2.4,2.4,20.188908,1.5555682,7.95
2016-03-10 04:00:00,9.079501,12.217,3.417,6.3,6.3,15.629971,0.355854,1.72
2016-03-11 04:00:00,3.5045002,7.9170003,0.917,0.0,0.0,14.707222,1.6333138,14.86
2016-03-12 04:00:00,4.9170003,13.467,-2.633,0.0,0.0,10.739832,2.143885,15.99
2016-03-13 04:00:00,5.189916,7.6670003,2.8170002,2.6,2.6,22.862125,1.1196471,5.08
2016-03-14 04:00:00,8.829499,12.667,4.767,3.4,3.4,20.598795,0.608041,4.52
2016-03-15 04:00:00,8.56075,12.066999,6.267,3.9,3.9,12.599998,1.5489633,11.89
2016-03-16 04:00:00,8.221167,12.717,5.467,11.8,11.8,35.9153,1.8656222,10.2
2016-03-17 04:00:00,6.9378343,10.217,4.317,0.6,0.6,28.236486,2.7238553,15.75
2016-03-18 04:00:00,2.552417,6.1670003,-2.1829998,0.2,0.2,20.746122,1.7849839,15.0
2016-03-19 04:00:00,-0.3850834,4.117,-3.7329998,0.0,0.0,13.237038,2.1501925,20.3
2016-03-20 04:00:00,-0.33091652,4.517,-3.2329998,0.0,0.0,13.358861,2.2599266,19.25
2016-03-21 04:00:00,-0.5705,2.8170002,-2.9329998,0.0,0.0,24.967497,1.8092465,18.28
2016-03-22 04:00:00,3.571167,10.066999,-2.083,1.0,1.0,21.603,1.6059581,11.32
2016-03-23 04:00:00,3.7086666,6.717,0.417,9.2,8.299999,22.148045,0.572248,4.8
2016-03-24 04:00:00,3.6315835,8.816999,-0.43300003,34.8,34.8,22.782625,0.43039995,3.14
2016-03-25 04:00:00,0.84825,9.566999,-2.2329998,0.0,0.0,26.220753,1.2767165,12.58
2016-03-26 04:00:00,1.72325,8.017,-3.383,0.0,0.0,9.021574,2.3398144,21.73
2016-03-27 04:00:00,7.2295,16.467001,-0.683,1.6,1.6,18.0,3.0767903,21.91
2016-03-28 04:00:00,5.23575,10.217,1.6669999,19.4,16.800001,36.17955,0.8335309,7.92
2016-03-29 04:00:00,2.1149168,6.217,-0.833,0.0,0.0,17.713316,2.5002718,23.25
2016-03-30 04:00:00,5.36075,12.016999,-2.2329998,2.3,2.3,24.472057,2.8078885,18.66
2016-03-31 04:00:00,11.219085,13.016999,9.417,32.9,32.9,30.449274,0.78656334,3.23
2016-04-01 04:00:00,7.0107493,12.617,3.2670002,0.1,0.1,19.67195,1.2258595,9.24
2016-04-02 04:00:00,1.0815834,4.017,-2.633,6.3,1.5000001,31.037344,1.6242356,14.38
2016-04-03 04:00:00,-3.1809168,-0.73300004,-5.5829997,2.0,0.0,31.565245,1.6364337,13.4
2016-04-04 04:00:00,-3.7704995,-0.43300003,-8.933001,2.8,0.19999996,21.38897,1.5171688,19.17
2016-04-05 04:00:00,-5.760084,0.317,-13.333,0.0,0.0,12.599999,2.0575979,23.36
2016-04-06 04:00:00,1.8524169,8.316999,-5.933,10.0,8.2,26.052162,1.1782458,7.37
2016-04-07 04:00:00,3.1524162,7.817,-1.5830001,14.7,14.7,24.184391,1.2885464,12.11
2016-04-08 04:00:00,-0.7163333,2.867,-2.633,0.0,0.0,25.570139,2.0938773,20.78
2016-04-09 04:00:00,-3.3059165,-0.533,-5.383,0.0,0.0,24.640942,1.9328467,20.91
2016-04-10 04:00:00,-2.458,1.367,-5.533,11.3,3.0,24.20314,0.95085335,7.68
2016-04-11 04:00:00,6.752417,11.066999,2.0670002,5.1,5.1,19.513195,1.0703244,8.05
2016-04-12 04:00:00,1.3899168,4.867,-1.683,0.0,0.0,25.711662,2.1030993,21.76
2016-04-13 04:00:00,2.3253334,7.9170003,-2.9829998,0.0,0.0,8.0899935,2.3182762,19.62
2016-04-14 04:00:00,4.7440834,11.816999,-1.0830001,0.0,0.0,14.494192,3.6113021,25.91
2016-04-15 04:00:00,8.758667,17.567001,1.4169999,0.0,0.0,16.167967,4.384999,25.78
2016-04-16 04:00:00,12.1045,20.467001,4.567,0.0,0.0,16.299694,4.642216,25.8
2016-04-17 04:00:00,13.817,22.267,6.017,0.0,0.0,10.8955765,4.716254,26.21
2016-04-18 04:00:00,15.152416,23.767,5.517,0.0,0.0,12.522619,4.688963,25.52
2016-04-19 04:00:00,11.5357485,16.467001,6.767,0.0,0.0,13.363711,3.7188022,24.04
2016-04-20 04:00:00,10.2857485,17.017,4.317,0.0,0.0,16.75064,4.4043603,26.84
2016-04-21 04:00:00,11.298249,14.617,7.767,3.9999998,3.9999998,19.110542,1.7648604,7.25
2016-04-22 04:00:00,12.183665,15.167,7.067,2.7,2.7,20.570463,2.1043537,13.92
2016-04-23 04:00:00,7.2065835,12.917,2.2670002,0.0,0.0,16.23596,3.8159359,27.06
2016-04-24 04:00:00,8.3045,14.467,1.9169999,0.0,0.0,9.904906,3.5896585,24.0
2016-04-25 04:00:00,10.337834,15.967,6.017,0.2,0.2,19.586117,3.7153854,20.84
2016-04-26 04:00:00,6.3461666,9.167,3.667,9.6,9.6,18.430452,1.6613835,11.96
2016-04-27 04:00:00,7.4128337,13.766999,0.967,0.0,0.0,10.829959,3.9463265,27.98
2016-04-28 04:00:00,6.004501,9.467,3.0170002,0.4,0.4,22.314192,2.5722935,11.31
2016-04-29 04:00:00,7.61075,11.066999,5.067,1.2,1.2,15.683776,2.7726524,15.91
2016-04-30 04:00:00,8.675334,14.816999,2.667,2.8999999,2.8999999,18.057508,3.070649,20.91
2016-05-01 04:00:00,8.752417,11.667,6.367,8.000001,8.000001,18.193361,1.2413722,7.35
2016-05-02 04:00:00,8.700334,12.766999,5.967,6.7000003,6.7000003,13.661038,2.0180717,13.63
2016-05-03 04:00:00,9.250333,14.417,3.217,0.1,0.1,10.823973,3.367164,23.25
2016-05-04 04:00:00,10.933666,16.117,6.367,0.0,0.0,16.87398,3.655118,23.27
2016-05-05 04:00:00,11.494082,16.417,6.767,1.5,1.5,19.107151,3.5175087,23.1
2016-05-06 04:00:00,13.912834,20.567001,7.867,0.0,0.0,15.158522,5.0738335,28.72
2016-05-07 04:00:00,11.902416,16.817001,7.867,2.0,2.0,22.26477,2.7818737,15.9
2016-05-08 04:00:00,9.448251,14.117,4.1670003,0.4,0.4,21.575987,3.6136754,26.04
2016-05-09 04:00:00,9.508667,14.867,2.5670002,0.0,0.0,10.30883,4.058723,28.32
2016-05-10 04:00:00,10.617,14.967,5.817,0.0,0.0,16.766108,3.5564055,17.29
2016-05-11 04:00:00,14.750336,21.067001,9.917,0.0,0.0,19.06301,4.9153113,24.18
2016-05-12 04:00:00,16.664919,22.267,10.917,0.2,0.2,14.512064,4.346428,23.53
2016-05-13 04:00:00,15.500335,18.217001,12.967,8.099999,8.099999,17.771753,3.2233262,20.55
2016-05-14 04:00:00,8.3774185,12.816999,3.917,8.8,8.8,30.04221,1.878083,15.46
2016-05-15 04:00:00,4.1461663,6.867,1.817,1.4000001,1.3000001,28.51282,2.9070556,26.44
2016-05-16 04:00:00,9.28575,16.267,2.2670002,0.70000005,0.70000005,26.758923,4.1040854,27.0
2016-05-17 04:00:00,11.300332,16.317001,6.9170003,0.0,0.0,14.693999,4.194388,26.03
2016-05-18 04:00:00,11.385749,16.717001,5.767,0.0,0.0,11.681987,4.2389965,25.42
2016-05-19 04:00:00,12.314918,18.117,4.817,0.0,0.0,9.904906,4.357339,27.29
2016-05-20 04:00:00,14.66075,20.817001,6.567,0.0,0.0,11.384198,4.9046135,28.15
2016-05-21 04:00:00,15.819083,21.167,12.266999,1.9,1.9,10.483357,3.4733663,17.47
2016-05-22 04:00:00,14.877416,20.417,9.667,0.5,0.5,17.25373,5.117346,28.83
2016-05-23 04:00:00,16.979502,23.717001,9.066999,0.0,0.0,9.3669195,5.5308075,30.25
2016-05-24 04:00:00,18.962833,26.317001,9.967,0.0,0.0,13.1041975,6.199171,30.74
2016-05-25 04:00:00,21.746168,27.667,16.467001,0.0,0.0,17.072504,5.701082,25.45
2016-05-26 04:00:00,21.156584,26.517,17.367,0.90000004,0.90000004,16.904673,4.1837263,21.08
2016-05-27 04:00:00,22.550333,27.017,18.267,0.5,0.5,12.313893,4.786137,24.42
2016-05-28 04:00:00,23.787834,29.217001,18.267,0.6,0.6,17.114204,5.5342107,26.45
2016-05-29 04:00:00,22.89617,27.467001,19.117,1.3000001,1.3000001,19.694992,4.8026843,23.35
2016-05-30 04:00:00,21.744085,25.817001,17.167,0.0,0.0,16.904673,5.6171503,28.71
2016-05-31 04:00:00,20.914917,26.167,14.867,0.0,0.0,17.786331,6.2289543,29.37
2016-06-01 04:00:00,20.179502,26.767,13.967,0.0,0.0,16.923828,6.241991,29.15
2016-06-02 04:00:00,22.162836,27.617,16.517,0.0,0.0,15.941944,5.661297,26.9
2016-06-03 04:00:00,20.73992,26.517,14.367,0.0,0.0,17.148247,6.058276,30.08
2016-06-04 04:00:00,20.589918,26.517,15.717,6.0,6.0,15.629971,5.9995985,26.56
2016-06-05 04:00:00,18.892002,23.767,15.967,13.6,13.6,24.819122,3.6785362,20.67
2016-06-06 04:00:00,19.331583,23.617,15.967,0.7,0.7,23.143827,5.207424,25.34
2016-06-07 04:00:00,15.164917,17.617,11.217,0.4,0.4,23.000591,3.775787,23.79
2016-06-08 04:00:00,11.06075,14.316999,8.266999,0.5,0.5,28.766228,3.412602,22.92
2016-06-09 04:00:00,13.173248,18.717001,7.217,0.0,0.0,19.681828,5.019884,31.09
2016-06-10 04:00:00,17.062834,23.917,8.266999,0.0,0.0,11.435313,5.5630274,30.1
2016-06-11 04:00:00,24.6295,30.917,16.867,0.4,0.4,23.557316,6.5666747,27.13
2016-06-12 04:00:00,15.4045,18.817001,11.816999,0.0,0.0,29.964457,5.5276303,31.57
2016-06-13 04:00:00,14.627416,20.967001,10.316999,0.0,0.0,18.0,4.4020357,23.37
2016-06-14 04:00:00,16.896166,23.517,10.467,0.0,0.0,11.252519,5.603096,30.78
2016-06-15 04:00:00,17.642,22.767,14.417,6.5999994,6.5999994,15.815435,2.8925378,11.11
2016-06-16 04:00:00,19.056585,23.667,15.066999,6.2,6.2,19.319628,2.9525032,13.04
2016-06-17 04:00:00,22.616999,29.267,15.167,0.0,0.0,14.003028,6.6385884,30.56
2016-06-18 04:00:00,22.971167,29.917,15.016999,0.0,0.0,8.14587,6.293261,30.74
2016-06-19 04:00:00,24.075335,30.267,16.417,0.0,0.0,19.107151,6.778709,29.21
2016-06-20 04:00:00,25.323252,31.267,19.817001,2.3,2.3,27.103003,6.453572,25.44
2016-06-21 04:00:00,20.381584,24.717001,15.417,0.0,0.0,18.844202,5.882712,26.15
2016-06-22 04:00:00,20.419085,24.767,15.617,0.1,0.1,12.979984,6.0980344,30.69
2016-06-23 04:00:00,21.233667,26.367,16.217001,0.2,0.2,12.181625,5.972006,28.17
2016-06-24 04:00:00,21.271166,27.667,13.516999,0.0,0.0,9.178235,6.0832386,31.19
2016-06-25 04:00:00,22.850334,29.617,14.117,0.0,0.0,11.212135,6.554333,30.99
2016-06-26 04:00:00,24.671167,30.267,19.017,8.4,8.4,22.657131,5.742343,23.45
2016-06-27 04:00:00,25.160753,31.067001,20.617,1.1,1.1,22.930048,6.4168468,26.95
2016-06-28 04:00:00,17.881584,20.517,14.167,0.0,0.0,19.878391,4.576471,23.63
2016-06-29 04:00:00,18.039919,24.167,12.467,0.0,0.0,17.072504,6.051119,30.02
2016-06-30 04:00:00,19.742,26.167,11.566999,0.0,0.0,18.584509,6.010533,28.88
2016-07-01 04:00:00,18.023249,20.867,14.316999,8.7,8.7,25.364037,3.668773,19.98
2016-07-02 04:00:00,18.28575,24.067001,11.967,0.0,0.0,17.238699,5.809589,29.88
2016-07-03 04:00:00,20.539919,26.067001,12.967,0.0,0.0,10.182337,5.5694776,28.79
2016-07-04 04:00:00,21.64617,27.567001,12.417,0.0,0.0,13.276144,6.0800056,29.48
2016-07-05 04:00:00,23.450333,27.817001,17.417,0.2,0.2,14.264361,4.714068,22.1
2016-07-06 04:00:00,24.692003,29.617,18.517,0.2,0.2,16.434305,5.318695,24.22
2016-07-07 04:00:00,25.264921,30.267,20.117,0.2,0.2,14.264361,5.6785326,26.09
2016-07-08 04:00:00,24.379501,29.917,20.767,3.7,3.7,12.496718,4.4301763,20.22
2016-07-09 04:00:00,20.462835,23.417,17.667,0.4,0.4,26.649727,3.9158335,20.85
2016-07-10 04:00:00,21.96492,27.517,16.767,0.0,0.0,13.276144,5.5539155,26.82
2016-07-11 04:00:00,22.777418,27.667,16.367,0.6,0.6,11.200571,4.5480957,20.11
2016-07-12 04:00:00,26.164917,30.467001,21.467001,0.0,0.0,22.104116,6.6200128,28.25
2016-07-13 04:00:00,27.002419,31.817001,22.467001,0.90000004,0.90000004,21.605999,6.400318,27.19
2016-07-14 04:00:00,24.764917,29.017,21.117,8.6,8.6,24.633049,5.2153635,22.54
2016-07-15 04:00:00,21.942003,23.917,18.567001,0.1,0.1,21.67487,5.0888124,24.66
2016-07-16 04:00:00,19.35867,23.717001,15.566999,0.0,0.0,12.10157,4.4998183,22.75
2016-07-17 04:00:00,20.556581,26.067001,13.016999,0.0,0.0,22.91026,4.8795333,22.67
2016-07-18 04:00:00,23.619085,26.367,20.567001,2.8999999,2.8999999,22.608458,5.4998555,25.07
2016-07-19 04:00:00,19.952417,24.367,15.717,0.0,0.0,18.075441,5.04998,24.25
2016-07-20 04:00:00,20.798254,28.067001,12.667,0.0,0.0,7.42159,5.5306883,28.87
2016-07-21 04:00:00,24.702415,30.767,17.567001,0.0,0.0,20.620804,5.8833303,24.91
2016-07-22 04:00:00,27.900337,32.817,23.317001,0.3,0.3,20.65848,6.1115913,25.34
2016-07-23 04:00:00,26.869087,32.217,21.067001,0.0,0.0,17.072504,7.085912,29.01
2016-07-24 04:00:00,23.775335,27.717001,21.067001,4.2,4.2,15.856356,3.2606764,11.57
2016-07-25 04:00:00,25.656586,29.817001,22.867,4.5999994,4.5999994,17.610588,4.403833,19.85
2016-07-26 04:00:00,23.898249,28.767,18.617,0.0,0.0,13.138765,5.893105,28.39
2016-07-27 04:00:00,25.498247,31.517,19.167,0.1,0.1,12.224107,5.94028,27.3
2016-07-28 04:00:00,24.681587,29.717001,19.867,2.3,2.3,7.127636,4.109351,20.05
2016-07-29 04:00:00,23.150331,27.267,19.517,3.7999997,3.7999997,10.685391,4.0162363,19.17
2016-07-30 04:00:00,22.981585,27.017,19.317001,0.3,0.3,18.72346,4.9094486,20.22
2016-07-31 04:00:00,21.275335,24.867,18.367,16.0,16.0,14.764389,2.929783,13.81
2016-08-01 04:00:00,22.412834,27.317001,17.667,0.3,0.3,9.83268,4.3772416,22.98
2016-08-02 04:00:00,23.706589,29.017,18.317001,0.0,0.0,10.587917,4.8948956,23.6
2016-08-03 04:00:00,24.119085,29.817001,17.567001,0.0,0.0,7.5685663,4.928085,24.15
2016-08-04 04:00:00,24.456583,29.617,18.717001,0.0,0.0,13.556282,5.3249264,25.11
2016-08-05 04:00:00,25.7045,29.467001,22.467001,2.0,2.0,21.096123,4.218853,19.12
2016-08-06 04:00:00,22.452417,26.117,18.467001,0.0,0.0,18.335276,5.519053,25.02
2016-08-07 04:00:00,21.296167,25.717001,17.917,0.0,0.0,18.391737,5.3258915,25.27
2016-08-08 04:00:00,21.794083,27.967001,15.117,0.0,0.0,9.178235,5.3525343,27.31
2016-08-09 04:00:00,23.902418,29.367,18.167,1.0,1.0,13.722565,5.5738516,24.35
2016-08-10 04:00:00,26.885752,32.317,21.817001,0.2,0.2,11.620809,5.378498,24.88
2016-08-11 04:00:00,26.239922,30.967001,21.867,2.6,2.6,15.683776,4.50273,21.11
2016-08-12 04:00:00,27.296167,31.617,24.817001,3.8000002,3.8000002,17.388409,4.250481,18.4
2016-08-13 04:00:00,24.460752,28.267,23.167,32.899998,32.899998,25.199997,2.2901998,11.93
2016-08-14 04:00:00,22.95867,25.767,20.667,0.7,0.7,14.264361,3.337266,16.86
2016-08-15 04:00:00,21.925333,25.817001,18.667,4.3999996,4.3999996,12.979984,2.9385698,15.24
2016-08-16 04:00:00,22.321167,25.117,19.567001,24.900002,24.900002,32.379993,2.3025088,12.72
2016-08-17 04:00:00,21.696165,26.367,16.717001,0.2,0.2,13.570615,3.8820696,20.6
2016-08-18 04:00:00,22.539917,26.917,19.017,1.7,1.7,10.829959,4.2586493,22.29
2016-08-19 04:00:00,22.842001,27.567001,17.667,0.4,0.4,14.205182,4.2103567,21.5
2016-08-20 04:00:00,24.314917,28.067001,21.017,6.8999996,6.8999996,20.969805,4.288802,20.74
2016-08-21 04:00:00,20.762835,23.067001,17.517,3.2,3.2,22.366402,4.0435934,20.74
2016-08-22 04:00:00,18.19825,21.667,13.917,0.1,0.1,12.979984,3.658564,19.91
2016-08-23 04:00:00,20.375336,25.367,15.367,0.0,0.0,16.199999,4.400488,22.95
2016-08-24 04:00:00,22.500336,26.367,17.817001,0.6,0.6,22.450264,4.748452,22.89
