,date,sensor_description,latitude,longitude,Total_Pedestrian_Count,day
15745,2019-10-07,Webb Bridge,-37.82293543,144.94717511,5713,Monday
15746,2019-10-08,Webb Bridge,-37.82293543,144.94717511,4900,Tuesday
15747,2019-10-09,Webb Bridge,-37.82293543,144.94717511,5785,Wednesday
15748,2019-10-10,Webb Bridge,-37.82293543,144.94717511,5713,Thursday
15749,2019-11-01,Webb Bridge,-37.82293543,144.94717511,4679,Friday
15750,2019-11-02,Webb Bridge,-37.82293543,144.94717511,2041,Saturday
15751,2019-11-03,Webb Bridge,-37.82293543,144.94717511,2368,Sunday
15752,2019-11-04,Webb Bridge,-37.82293543,144.94717511,3360,Monday
15753,2019-11-05,Webb Bridge,-37.82293543,144.94717511,3144,Tuesday
15754,2019-11-06,Webb Bridge,-37.82293543,144.94717511,4917,Wednesday
15755,2019-11-07,Webb Bridge,-37.82293543,144.94717511,4158,Thursday
15756,2019-11-08,Webb Bridge,-37.82293543,144.94717511,4371,Friday
15757,2019-11-09,Webb Bridge,-37.82293543,144.94717511,2669,Saturday
15758,2019-11-10,Webb Bridge,-37.82293543,144.94717511,2729,Sunday
15759,2019-11-11,Webb Bridge,-37.82293543,144.94717511,5561,Monday
15760,2019-11-12,Webb Bridge,-37.82293543,144.94717511,4617,Tuesday
15761,2019-11-13,Webb Bridge,-37.82293543,144.94717511,5051,Wednesday
15762,2019-11-14,Webb Bridge,-37.82293543,144.94717511,5347,Thursday
15763,2019-11-15,Webb Bridge,-37.82293543,144.94717511,6357,Friday
15764,2019-11-16,Webb Bridge,-37.82293543,144.94717511,3343,Saturday
15765,2019-11-17,Webb Bridge,-37.82293543,144.94717511,3055,Sunday
15766,2019-11-18,Webb Bridge,-37.82293543,144.94717511,5752,Monday
15767,2019-11-19,Webb Bridge,-37.82293543,144.94717511,5596,Tuesday
15768,2019-11-20,Webb Bridge,-37.82293543,144.94717511,5782,Wednesday
15769,2019-11-21,Webb Bridge,-37.82293543,144.94717511,4212,Thursday
15770,2019-11-22,Webb Bridge,-37.82293543,144.94717511,6317,Friday
15771,2019-11-23,Webb Bridge,-37.82293543,144.94717511,3388,Saturday
15772,2019-11-24,Webb Bridge,-37.82293543,144.94717511,3545,Sunday
15773,2019-11-25,Webb Bridge,-37.82293543,144.94717511,5353,Monday
15774,2019-11-26,Webb Bridge,-37.82293543,144.94717511,4457,Tuesday
15775,2019-11-27,Webb Bridge,-37.82293543,144.94717511,6047,Wednesday
15776,2019-11-28,Webb Bridge,-37.82293543,144.94717511,6099,Thursday
15777,2019-11-29,Webb Bridge,-37.82293543,144.94717511,8525,Friday
15778,2019-11-30,Webb Bridge,-37.82293543,144.94717511,5065,Saturday
15779,2019-12-01,Webb Bridge,-37.82293543,144.94717511,3260,Sunday
15780,2019-12-02,Webb Bridge,-37.82293543,144.94717511,5296,Monday
15781,2019-12-03,Webb Bridge,-37.82293543,144.94717511,5252,Tuesday
15782,2019-12-04,Webb Bridge,-37.82293543,144.94717511,5514,Wednesday
15783,2019-12-05,Webb Bridge,-37.82293543,144.94717511,5969,Thursday
15784,2019-12-06,Webb Bridge,-37.82293543,144.94717511,6470,Friday
15785,2019-12-07,Webb Bridge,-37.82293543,144.94717511,5683,Saturday
15786,2019-12-08,Webb Bridge,-37.82293543,144.94717511,3421,Sunday
15787,2019-12-09,Webb Bridge,-37.82293543,144.94717511,4574,Monday
15788,2019-12-10,Webb Bridge,-37.82293543,144.94717511,5457,Tuesday
15789,2019-12-11,Webb Bridge,-37.82293543,144.94717511,5860,Wednesday
15790,2019-12-12,Webb Bridge,-37.82293543,144.94717511,5941,Thursday
15791,2019-12-13,Webb Bridge,-37.82293543,144.94717511,6458,Friday
15792,2019-12-14,Webb Bridge,-37.82293543,144.94717511,3286,Saturday
15793,2019-12-15,Webb Bridge,-37.82293543,144.94717511,3438,Sunday
15794,2019-12-16,Webb Bridge,-37.82293543,144.94717511,5533,Monday
15795,2019-12-17,Webb Bridge,-37.82293543,144.94717511,6305,Tuesday
15796,2019-12-18,Webb Bridge,-37.82293543,144.94717511,5223,Wednesday
15797,2019-12-19,Webb Bridge,-37.82293543,144.94717511,6278,Thursday
15798,2019-12-20,Webb Bridge,-37.82293543,144.94717511,4255,Friday
15799,2019-12-21,Webb Bridge,-37.82293543,144.94717511,3254,Saturday
15800,2019-12-22,Webb Bridge,-37.82293543,144.94717511,3386,Sunday
15801,2019-12-23,Webb Bridge,-37.82293543,144.94717511,4722,Monday
15802,2019-12-24,Webb Bridge,-37.82293543,144.94717511,4008,Tuesday
15803,2019-12-25,Webb Bridge,-37.82293543,144.94717511,1824,Wednesday
15804,2019-12-26,Webb Bridge,-37.82293543,144.94717511,6565,Thursday
15805,2019-12-27,Webb Bridge,-37.82293543,144.94717511,4287,Friday
15806,2019-12-28,Webb Bridge,-37.82293543,144.94717511,3467,Saturday
15807,2019-12-29,Webb Bridge,-37.82293543,144.94717511,3555,Sunday
15808,2019-12-30,Webb Bridge,-37.82293543,144.94717511,2599,Monday
15809,2019-12-31,Webb Bridge,-37.82293543,144.94717511,5829,Tuesday
15810,2020-01-01,Webb Bridge,-37.82293543,144.94717511,4534,Wednesday
15811,2020-01-02,Webb Bridge,-37.82293543,144.94717511,4551,Thursday
15812,2020-01-03,Webb Bridge,-37.82293543,144.94717511,3934,Friday
15813,2020-01-04,Webb Bridge,-37.82293543,144.94717511,2831,Saturday
15814,2020-01-05,Webb Bridge,-37.82293543,144.94717511,2113,Sunday
15815,2020-01-06,Webb Bridge,-37.82293543,144.94717511,3651,Monday
15816,2020-01-07,Webb Bridge,-37.82293543,144.94717511,4545,Tuesday
15817,2020-01-08,Webb Bridge,-37.82293543,144.94717511,5493,Wednesday
15818,2020-01-09,Webb Bridge,-37.82293543,144.94717511,5287,Thursday
15819,2020-01-10,Webb Bridge,-37.82293543,144.94717511,4330,Friday
15820,2020-01-11,Webb Bridge,-37.82293543,144.94717511,3077,Saturday
15821,2020-01-12,Webb Bridge,-37.82293543,144.94717511,3143,Sunday
15822,2020-01-13,Webb Bridge,-37.82293543,144.94717511,5480,Monday
15823,2020-01-14,Webb Bridge,-37.82293543,144.94717511,4715,Tuesday
15824,2020-01-15,Webb Bridge,-37.82293543,144.94717511,3687,Wednesday
15825,2020-01-16,Webb Bridge,-37.82293543,144.94717511,5268,Thursday
15826,2020-01-17,Webb Bridge,-37.82293543,144.94717511,6062,Friday
15827,2020-01-18,Webb Bridge,-37.82293543,144.94717511,3446,Saturday
15828,2020-01-19,Webb Bridge,-37.82293543,144.94717511,3058,Sunday
15829,2020-01-20,Webb Bridge,-37.82293543,144.94717511,4349,Monday
15830,2020-01-21,Webb Bridge,-37.82293543,144.94717511,6224,Tuesday
15831,2020-01-22,Webb Bridge,-37.82293543,144.94717511,5393,Wednesday
15832,2020-01-23,Webb Bridge,-37.82293543,144.94717511,4828,Thursday
15833,2020-01-24,Webb Bridge,-37.82293543,144.94717511,6220,Friday
15834,2020-01-25,Webb Bridge,-37.82293543,144.94717511,3630,Saturday
15835,2020-01-26,Webb Bridge,-37.82293543,144.94717511,3585,Sunday
15836,2020-01-27,Webb Bridge,-37.82293543,144.94717511,3646,Monday
15837,2020-01-28,Webb Bridge,-37.82293543,144.94717511,6169,Tuesday
15838,2020-01-29,Webb Bridge,-37.82293543,144.94717511,6143,Wednesday
15839,2020-01-30,Webb Bridge,-37.82293543,144.94717511,4826,Thursday
15840,2020-01-31,Webb Bridge,-37.82293543,144.94717511,4434,Friday
15841,2020-02-01,Webb Bridge,-37.82293543,144.94717511,1920,Saturday
15842,2020-02-02,Webb Bridge,-37.82293543,144.94717511,3279,Sunday
15843,2020-02-03,Webb Bridge,-37.82293543,144.94717511,5366,Monday
15844,2020-02-04,Webb Bridge,-37.82293543,144.94717511,6625,Tuesday
15845,2020-02-05,Webb Bridge,-37.82293543,144.94717511,5891,Wednesday
15846,2020-02-06,Webb Bridge,-37.82293543,144.94717511,5640,Thursday
15847,2020-02-07,Webb Bridge,-37.82293543,144.94717511,5437,Friday
15848,2020-02-08,Webb Bridge,-37.82293543,144.94717511,3176,Saturday
15849,2020-02-09,Webb Bridge,-37.82293543,144.94717511,2938,Sunday
15850,2020-02-10,Webb Bridge,-37.82293543,144.94717511,4968,Monday
15851,2020-02-11,Webb Bridge,-37.82293543,144.94717511,5429,Tuesday
15852,2020-02-12,Webb Bridge,-37.82293543,144.94717511,5148,Wednesday
15853,2020-02-13,Webb Bridge,-37.82293543,144.94717511,5365,Thursday
15854,2020-02-14,Webb Bridge,-37.82293543,144.94717511,5155,Friday
15855,2020-02-15,Webb Bridge,-37.82293543,144.94717511,2294,Saturday
15856,2020-02-16,Webb Bridge,-37.82293543,144.94717511,3351,Sunday
15857,2020-02-17,Webb Bridge,-37.82293543,144.94717511,5722,Monday
15858,2020-02-18,Webb Bridge,-37.82293543,144.94717511,4008,Tuesday
15859,2020-02-19,Webb Bridge,-37.82293543,144.94717511,4472,Wednesday
15860,2020-02-20,Webb Bridge,-37.82293543,144.94717511,5271,Thursday
15861,2020-02-21,Webb Bridge,-37.82293543,144.94717511,5766,Friday
15862,2020-02-22,Webb Bridge,-37.82293543,144.94717511,3716,Saturday
15863,2020-02-23,Webb Bridge,-37.82293543,144.94717511,3330,Sunday
15864,2020-02-24,Webb Bridge,-37.82293543,144.94717511,4740,Monday
15865,2020-02-25,Webb Bridge,-37.82293543,144.94717511,5253,Tuesday
15866,2020-02-26,Webb Bridge,-37.82293543,144.94717511,5145,Wednesday
15867,2020-02-27,Webb Bridge,-37.82293543,144.94717511,5470,Thursday
15868,2020-02-28,Webb Bridge,-37.82293543,144.94717511,6518,Friday
15869,2020-02-29,Webb Bridge,-37.82293543,144.94717511,3864,Saturday
15870,2020-03-01,Webb Bridge,-37.82293543,144.94717511,3279,Sunday
15871,2020-03-02,Webb Bridge,-37.82293543,144.94717511,5107,Monday
15872,2020-03-03,Webb Bridge,-37.82293543,144.94717511,5394,Tuesday
15873,2020-03-04,Webb Bridge,-37.82293543,144.94717511,4971,Wednesday
15874,2020-03-05,Webb Bridge,-37.82293543,144.94717511,4338,Thursday
15875,2020-03-06,Webb Bridge,-37.82293543,144.94717511,5484,Friday
15876,2020-03-07,Webb Bridge,-37.82293543,144.94717511,3596,Saturday
15877,2020-03-08,Webb Bridge,-37.82293543,144.94717511,3355,Sunday
15878,2020-03-09,Webb Bridge,-37.82293543,144.94717511,3114,Monday
15879,2020-03-10,Webb Bridge,-37.82293543,144.94717511,5644,Tuesday
15880,2020-03-11,Webb Bridge,-37.82293543,144.94717511,5432,Wednesday
15881,2020-03-12,Webb Bridge,-37.82293543,144.94717511,5272,Thursday
15882,2020-03-13,Webb Bridge,-37.82293543,144.94717511,4649,Friday
15883,2020-03-14,Webb Bridge,-37.82293543,144.94717511,2892,Saturday
15884,2020-03-15,Webb Bridge,-37.82293543,144.94717511,2924,Sunday
15885,2020-03-16,Webb Bridge,-37.82293543,144.94717511,4896,Monday
15886,2020-03-17,Webb Bridge,-37.82293543,144.94717511,4668,Tuesday
15887,2020-03-18,Webb Bridge,-37.82293543,144.94717511,3640,Wednesday
15888,2020-03-19,Webb Bridge,-37.82293543,144.94717511,3114,Thursday
15889,2020-03-20,Webb Bridge,-37.82293543,144.94717511,3046,Friday
15890,2020-03-21,Webb Bridge,-37.82293543,144.94717511,2395,Saturday
15891,2020-03-22,Webb Bridge,-37.82293543,144.94717511,1956,Sunday
15892,2020-03-23,Webb Bridge,-37.82293543,144.94717511,2352,Monday
15893,2020-03-24,Webb Bridge,-37.82293543,144.94717511,2328,Tuesday
15894,2020-03-25,Webb Bridge,-37.82293543,144.94717511,2057,Wednesday
15895,2020-03-26,Webb Bridge,-37.82293543,144.94717511,2249,Thursday
15896,2020-03-27,Webb Bridge,-37.82293543,144.94717511,2123,Friday
15897,2020-03-28,Webb Bridge,-37.82293543,144.94717511,2315,Saturday
15898,2020-03-29,Webb Bridge,-37.82293543,144.94717511,1725,Sunday
15899,2020-03-30,Webb Bridge,-37.82293543,144.94717511,2050,Monday
15900,2020-03-31,Webb Bridge,-37.82293543,144.94717511,2265,Tuesday
15901,2020-04-01,Webb Bridge,-37.82293543,144.94717511,2246,Wednesday
15902,2020-04-02,Webb Bridge,-37.82293543,144.94717511,1286,Thursday
15903,2020-04-03,Webb Bridge,-37.82293543,144.94717511,2045,Friday
15904,2020-04-04,Webb Bridge,-37.82293543,144.94717511,993,Saturday
15905,2020-04-05,Webb Bridge,-37.82293543,144.94717511,1070,Sunday
15906,2020-04-06,Webb Bridge,-37.82293543,144.94717511,2033,Monday
15907,2020-04-07,Webb Bridge,-37.82293543,144.94717511,1948,Tuesday
15908,2020-04-08,Webb Bridge,-37.82293543,144.94717511,2069,Wednesday
15909,2020-04-09,Webb Bridge,-37.82293543,144.94717511,2407,Thursday
15910,2020-04-10,Webb Bridge,-37.82293543,144.94717511,2543,Friday
15911,2020-04-11,Webb Bridge,-37.82293543,144.94717511,1232,Saturday
15912,2020-04-12,Webb Bridge,-37.82293543,144.94717511,1999,Sunday
15913,2020-04-13,Webb Bridge,-37.82293543,144.94717511,3210,Monday
15914,2020-04-14,Webb Bridge,-37.82293543,144.94717511,2383,Tuesday
15915,2020-04-15,Webb Bridge,-37.82293543,144.94717511,2145,Wednesday
15916,2020-04-16,Webb Bridge,-37.82293543,144.94717511,1990,Thursday
15917,2020-04-17,Webb Bridge,-37.82293543,144.94717511,2093,Friday
15918,2020-04-18,Webb Bridge,-37.82293543,144.94717511,2395,Saturday
15919,2020-04-19,Webb Bridge,-37.82293543,144.94717511,3313,Sunday
15920,2020-04-20,Webb Bridge,-37.82293543,144.94717511,1865,Monday
15921,2020-04-21,Webb Bridge,-37.82293543,144.94717511,2379,Tuesday
15922,2020-04-22,Webb Bridge,-37.82293543,144.94717511,2275,Wednesday
15923,2020-04-23,Webb Bridge,-37.82293543,144.94717511,2009,Thursday
15924,2020-04-24,Webb Bridge,-37.82293543,144.94717511,2604,Friday
15925,2020-04-25,Webb Bridge,-37.82293543,144.94717511,3201,Saturday
15926,2020-04-26,Webb Bridge,-37.82293543,144.94717511,1987,Sunday
15927,2020-04-27,Webb Bridge,-37.82293543,144.94717511,2708,Monday
15928,2020-04-28,Webb Bridge,-37.82293543,144.94717511,2469,Tuesday
15929,2020-04-29,Webb Bridge,-37.82293543,144.94717511,831,Wednesday
15930,2020-04-30,Webb Bridge,-37.82293543,144.94717511,1956,Thursday
15931,2020-05-01,Webb Bridge,-37.82293543,144.94717511,1421,Friday
15932,2020-05-02,Webb Bridge,-37.82293543,144.94717511,1654,Saturday
15933,2020-05-03,Webb Bridge,-37.82293543,144.94717511,2966,Sunday
15934,2020-05-04,Webb Bridge,-37.82293543,144.94717511,2333,Monday
15935,2020-05-05,Webb Bridge,-37.82293543,144.94717511,3199,Tuesday
15936,2020-05-06,Webb Bridge,-37.82293543,144.94717511,2695,Wednesday
15937,2020-05-07,Webb Bridge,-37.82293543,144.94717511,2796,Thursday
15938,2020-05-08,Webb Bridge,-37.82293543,144.94717511,3125,Friday
15939,2020-05-09,Webb Bridge,-37.82293543,144.94717511,1605,Saturday
15940,2020-05-10,Webb Bridge,-37.82293543,144.94717511,2945,Sunday
15941,2020-05-11,Webb Bridge,-37.82293543,144.94717511,2629,Monday
15942,2020-05-12,Webb Bridge,-37.82293543,144.94717511,2717,Tuesday
15943,2020-05-13,Webb Bridge,-37.82293543,144.94717511,2574,Wednesday
15944,2020-05-14,Webb Bridge,-37.82293543,144.94717511,2880,Thursday
15945,2020-05-15,Webb Bridge,-37.82293543,144.94717511,3012,Friday
15946,2020-05-16,Webb Bridge,-37.82293543,144.94717511,3478,Saturday
15947,2020-05-17,Webb Bridge,-37.82293543,144.94717511,3631,Sunday
15948,2020-05-18,Webb Bridge,-37.82293543,144.94717511,3106,Monday
15949,2020-05-19,Webb Bridge,-37.82293543,144.94717511,2663,Tuesday
15950,2020-05-20,Webb Bridge,-37.82293543,144.94717511,2630,Wednesday
15951,2020-05-21,Webb Bridge,-37.82293543,144.94717511,1785,Thursday
15952,2020-05-22,Webb Bridge,-37.82293543,144.94717511,2806,Friday
15953,2020-05-23,Webb Bridge,-37.82293543,144.94717511,1743,Saturday
15954,2020-05-24,Webb Bridge,-37.82293543,144.94717511,2980,Sunday
15955,2020-05-25,Webb Bridge,-37.82293543,144.94717511,3169,Monday
15956,2020-05-26,Webb Bridge,-37.82293543,144.94717511,3559,Tuesday
15957,2020-05-27,Webb Bridge,-37.82293543,144.94717511,3029,Wednesday
15958,2020-05-28,Webb Bridge,-37.82293543,144.94717511,3150,Thursday
15959,2020-05-29,Webb Bridge,-37.82293543,144.94717511,3309,Friday
15960,2020-05-30,Webb Bridge,-37.82293543,144.94717511,3316,Saturday
15961,2020-05-31,Webb Bridge,-37.82293543,144.94717511,3287,Sunday
15962,2020-06-01,Webb Bridge,-37.82293543,144.94717511,1329,Monday
15963,2020-06-02,Webb Bridge,-37.82293543,144.94717511,2741,Tuesday
15964,2020-06-03,Webb Bridge,-37.82293543,144.94717511,2798,Wednesday
15965,2020-06-04,Webb Bridge,-37.82293543,144.94717511,3040,Thursday
15966,2020-06-05,Webb Bridge,-37.82293543,144.94717511,3144,Friday
15967,2020-06-06,Webb Bridge,-37.82293543,144.94717511,2842,Saturday
15968,2020-06-07,Webb Bridge,-37.82293543,144.94717511,2781,Sunday
15969,2020-06-08,Webb Bridge,-37.82293543,144.94717511,3347,Monday
15970,2020-06-09,Webb Bridge,-37.82293543,144.94717511,3170,Tuesday
15971,2020-06-10,Webb Bridge,-37.82293543,144.94717511,3138,Wednesday
15972,2020-06-11,Webb Bridge,-37.82293543,144.94717511,3262,Thursday
15973,2020-06-12,Webb Bridge,-37.82293543,144.94717511,3213,Friday
15974,2020-06-13,Webb Bridge,-37.82293543,144.94717511,2847,Saturday
15975,2020-06-14,Webb Bridge,-37.82293543,144.94717511,3131,Sunday
15976,2020-06-15,Webb Bridge,-37.82293543,144.94717511,2990,Monday
15977,2020-06-16,Webb Bridge,-37.82293543,144.94717511,2885,Tuesday
15978,2020-06-17,Webb Bridge,-37.82293543,144.94717511,3075,Wednesday
15979,2020-06-18,Webb Bridge,-37.82293543,144.94717511,3293,Thursday
15980,2020-06-19,Webb Bridge,-37.82293543,144.94717511,3314,Friday
15981,2020-06-20,Webb Bridge,-37.82293543,144.94717511,3549,Saturday
15982,2020-06-21,Webb Bridge,-37.82293543,144.94717511,2603,Sunday
15983,2020-06-22,Webb Bridge,-37.82293543,144.94717511,2249,Monday
15984,2020-06-23,Webb Bridge,-37.82293543,144.94717511,3332,Tuesday
15985,2020-06-24,Webb Bridge,-37.82293543,144.94717511,3096,Wednesday
15986,2020-06-25,Webb Bridge,-37.82293543,144.94717511,2530,Thursday
15987,2020-06-26,Webb Bridge,-37.82293543,144.94717511,3026,Friday
15988,2020-06-27,Webb Bridge,-37.82293543,144.94717511,3390,Saturday
15989,2020-06-28,Webb Bridge,-37.82293543,144.94717511,3456,Sunday
15990,2020-06-29,Webb Bridge,-37.82293543,144.94717511,3034,Monday
15991,2020-06-30,Webb Bridge,-37.82293543,144.94717511,2510,Tuesday
15992,2020-07-01,Webb Bridge,-37.82293543,144.94717511,2865,Wednesday
15993,2020-07-02,Webb Bridge,-37.82293543,144.94717511,2652,Thursday
15994,2020-07-03,Webb Bridge,-37.82293543,144.94717511,1791,Friday
15995,2020-07-04,Webb Bridge,-37.82293543,144.94717511,2224,Saturday
15996,2020-07-05,Webb Bridge,-37.82293543,144.94717511,2199,Sunday
15997,2020-07-06,Webb Bridge,-37.82293543,144.94717511,2417,Monday
15998,2020-07-07,Webb Bridge,-37.82293543,144.94717511,2395,Tuesday
15999,2020-07-08,Webb Bridge,-37.82293543,144.94717511,3052,Wednesday
16000,2020-07-09,Webb Bridge,-37.82293543,144.94717511,2635,Thursday
16001,2020-07-10,Webb Bridge,-37.82293543,144.94717511,2694,Friday
16002,2020-07-11,Webb Bridge,-37.82293543,144.94717511,1252,Saturday
16003,2020-07-12,Webb Bridge,-37.82293543,144.94717511,2653,Sunday
16004,2020-07-13,Webb Bridge,-37.82293543,144.94717511,2590,Monday
16005,2020-07-14,Webb Bridge,-37.82293543,144.94717511,2658,Tuesday
16006,2020-07-15,Webb Bridge,-37.82293543,144.94717511,2791,Wednesday
16007,2020-07-16,Webb Bridge,-37.82293543,144.94717511,2630,Thursday
16008,2020-07-17,Webb Bridge,-37.82293543,144.94717511,2572,Friday
16009,2020-07-18,Webb Bridge,-37.82293543,144.94717511,2522,Saturday
16010,2020-07-19,Webb Bridge,-37.82293543,144.94717511,2573,Sunday
16011,2020-07-20,Webb Bridge,-37.82293543,144.94717511,2207,Monday
16012,2020-07-21,Webb Bridge,-37.82293543,144.94717511,2430,Tuesday
16013,2020-07-22,Webb Bridge,-37.82293543,144.94717511,2265,Wednesday
16014,2020-07-23,Webb Bridge,-37.82293543,144.94717511,2075,Thursday
16015,2020-07-24,Webb Bridge,-37.82293543,144.94717511,2374,Friday
16016,2020-07-25,Webb Bridge,-37.82293543,144.94717511,2749,Saturday
16017,2020-07-26,Webb Bridge,-37.82293543,144.94717511,2627,Sunday
16018,2020-07-27,Webb Bridge,-37.82293543,144.94717511,1878,Monday
16019,2020-07-28,Webb Bridge,-37.82293543,144.94717511,2429,Tuesday
16020,2020-07-29,Webb Bridge,-37.82293543,144.94717511,2543,Wednesday
16021,2020-07-30,Webb Bridge,-37.82293543,144.94717511,2466,Thursday
16022,2020-07-31,Webb Bridge,-37.82293543,144.94717511,2545,Friday
16023,2020-08-01,Webb Bridge,-37.82293543,144.94717511,3222,Saturday
16024,2020-08-02,Webb Bridge,-37.82293543,144.94717511,3021,Sunday
16025,2020-08-03,Webb Bridge,-37.82293543,144.94717511,1992,Monday
16026,2020-08-04,Webb Bridge,-37.82293543,144.94717511,1454,Tuesday
16027,2020-08-05,Webb Bridge,-37.82293543,144.94717511,1727,Wednesday
16028,2020-08-06,Webb Bridge,-37.82293543,144.94717511,2028,Thursday
16029,2020-08-07,Webb Bridge,-37.82293543,144.94717511,1460,Friday
16030,2020-08-08,Webb Bridge,-37.82293543,144.94717511,2152,Saturday
16031,2020-08-09,Webb Bridge,-37.82293543,144.94717511,2756,Sunday
16032,2020-08-10,Webb Bridge,-37.82293543,144.94717511,2499,Monday
16033,2020-08-11,Webb Bridge,-37.82293543,144.94717511,2135,Tuesday
16034,2020-08-12,Webb Bridge,-37.82293543,144.94717511,2157,Wednesday
16035,2020-08-13,Webb Bridge,-37.82293543,144.94717511,2306,Thursday
16036,2020-08-14,Webb Bridge,-37.82293543,144.94717511,1753,Friday
16037,2020-08-15,Webb Bridge,-37.82293543,144.94717511,3469,Saturday
16038,2020-08-16,Webb Bridge,-37.82293543,144.94717511,2636,Sunday
16039,2020-08-17,Webb Bridge,-37.82293543,144.94717511,2236,Monday
16040,2020-08-18,Webb Bridge,-37.82293543,144.94717511,2185,Tuesday
16041,2020-08-19,Webb Bridge,-37.82293543,144.94717511,1527,Wednesday
16042,2020-08-20,Webb Bridge,-37.82293543,144.94717511,1846,Thursday
16043,2020-08-21,Webb Bridge,-37.82293543,144.94717511,1876,Friday
16044,2020-08-22,Webb Bridge,-37.82293543,144.94717511,849,Saturday
16045,2020-08-23,Webb Bridge,-37.82293543,144.94717511,1723,Sunday
16046,2020-08-24,Webb Bridge,-37.82293543,144.94717511,2303,Monday
16047,2020-08-25,Webb Bridge,-37.82293543,144.94717511,2125,Tuesday
16048,2020-08-26,Webb Bridge,-37.82293543,144.94717511,2419,Wednesday
16049,2020-08-27,Webb Bridge,-37.82293543,144.94717511,1965,Thursday
16050,2020-08-28,Webb Bridge,-37.82293543,144.94717511,2811,Friday
16051,2020-08-29,Webb Bridge,-37.82293543,144.94717511,3840,Saturday
16052,2020-08-30,Webb Bridge,-37.82293543,144.94717511,2202,Sunday
16053,2020-08-31,Webb Bridge,-37.82293543,144.94717511,2325,Monday
16054,2020-09-01,Webb Bridge,-37.82293543,144.94717511,2705,Tuesday
16055,2020-09-02,Webb Bridge,-37.82293543,144.94717511,2159,Wednesday
16056,2020-09-03,Webb Bridge,-37.82293543,144.94717511,2297,Thursday
16057,2020-09-04,Webb Bridge,-37.82293543,144.94717511,2526,Friday
16058,2020-09-05,Webb Bridge,-37.82293543,144.94717511,3600,Saturday
16059,2020-09-06,Webb Bridge,-37.82293543,144.94717511,3948,Sunday
16060,2020-09-07,Webb Bridge,-37.82293543,144.94717511,2777,Monday
16061,2020-09-08,Webb Bridge,-37.82293543,144.94717511,2003,Tuesday
16062,2020-09-09,Webb Bridge,-37.82293543,144.94717511,2708,Wednesday
16063,2020-09-10,Webb Bridge,-37.82293543,144.94717511,2985,Thursday
16064,2020-09-11,Webb Bridge,-37.82293543,144.94717511,2447,Friday
16065,2020-09-12,Webb Bridge,-37.82293543,144.94717511,1329,Saturday
16066,2020-09-13,Webb Bridge,-37.82293543,144.94717511,4206,Sunday
16067,2020-09-14,Webb Bridge,-37.82293543,144.94717511,3002,Monday
16068,2020-09-15,Webb Bridge,-37.82293543,144.94717511,2979,Tuesday
16069,2020-09-16,Webb Bridge,-37.82293543,144.94717511,2822,Wednesday
16070,2020-09-17,Webb Bridge,-37.82293543,144.94717511,2179,Thursday
16071,2020-09-18,Webb Bridge,-37.82293543,144.94717511,2622,Friday
16072,2020-09-19,Webb Bridge,-37.82293543,144.94717511,3884,Saturday
16073,2020-09-20,Webb Bridge,-37.82293543,144.94717511,3529,Sunday
16074,2020-09-21,Webb Bridge,-37.82293543,144.94717511,2967,Monday
16075,2020-09-22,Webb Bridge,-37.82293543,144.94717511,2224,Tuesday
16076,2020-09-23,Webb Bridge,-37.82293543,144.94717511,2191,Wednesday
16077,2020-09-24,Webb Bridge,-37.82293543,144.94717511,2553,Thursday
16078,2020-09-25,Webb Bridge,-37.82293543,144.94717511,1427,Friday
16079,2020-09-26,Webb Bridge,-37.82293543,144.94717511,2479,Saturday
16080,2020-09-27,Webb Bridge,-37.82293543,144.94717511,3886,Sunday
16081,2020-09-28,Webb Bridge,-37.82293543,144.94717511,2953,Monday
16082,2020-09-29,Webb Bridge,-37.82293543,144.94717511,2809,Tuesday
16083,2020-09-30,Webb Bridge,-37.82293543,144.94717511,2056,Wednesday
16084,2020-10-01,Webb Bridge,-37.82293543,144.94717511,3175,Thursday
16085,2020-10-02,Webb Bridge,-37.82293543,144.94717511,3260,Friday
16086,2020-10-03,Webb Bridge,-37.82293543,144.94717511,3471,Saturday
16087,2020-10-04,Webb Bridge,-37.82293543,144.94717511,2807,Sunday
16088,2020-10-05,Webb Bridge,-37.82293543,144.94717511,2003,Monday
16089,2020-10-06,Webb Bridge,-37.82293543,144.94717511,1663,Tuesday
16090,2020-10-07,Webb Bridge,-37.82293543,144.94717511,1782,Wednesday
16091,2020-10-08,Webb Bridge,-37.82293543,144.94717511,1930,Thursday
16092,2020-10-09,Webb Bridge,-37.82293543,144.94717511,2566,Friday
16093,2020-10-10,Webb Bridge,-37.82293543,144.94717511,3866,Saturday
16094,2020-10-11,Webb Bridge,-37.82293543,144.94717511,4014,Sunday
16095,2020-10-12,Webb Bridge,-37.82293543,144.94717511,3363,Monday
16096,2020-10-13,Webb Bridge,-37.82293543,144.94717511,2587,Tuesday
16097,2020-10-14,Webb Bridge,-37.82293543,144.94717511,3453,Wednesday
16098,2020-10-15,Webb Bridge,-37.82293543,144.94717511,2009,Thursday
16099,2020-10-16,Webb Bridge,-37.82293543,144.94717511,2478,Friday
16100,2020-10-17,Webb Bridge,-37.82293543,144.94717511,2988,Saturday
16101,2020-10-18,Webb Bridge,-37.82293543,144.94717511,3273,Sunday
16102,2020-10-19,Webb Bridge,-37.82293543,144.94717511,3084,Monday
