,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,location,longitude,latitude
Lygon St (East),15.5,9.166666666666666,7.083333333333333,2.4166666666666665,4.916666666666667,5.083333333333333,2.0,6.5,17.0,29.416666666666668,43.833333333333336,64.5,81.66666666666667,86.0,109.91666666666667,114.41666666666667,107.16666666666667,85.0,83.0,108.33333333333333,109.58333333333333,92.75,62.5,32.916666666666664,"(-37.80310271, 144.96671452)",144.96671452,-37.80310271
Lygon St (West),82.58333333333333,34.666666666666664,10.333333333333334,6.5,14.583333333333334,10.583333333333334,13.0,21.0,30.333333333333332,57.416666666666664,98.58333333333333,135.91666666666666,168.25,178.91666666666666,199.83333333333334,195.91666666666666,188.16666666666666,195.66666666666666,214.66666666666666,262.25,284.5833333333333,280.4166666666667,193.25,126.83333333333333,"(-37.8016968, 144.96658911)",144.96658911,-37.8016968
Melbourne Central,129.91666666666666,79.58333333333333,59.666666666666664,44.833333333333336,35.166666666666664,32.833333333333336,45.333333333333336,61.833333333333336,87.33333333333333,154.83333333333334,252.5,404.0,607.8333333333334,748.0,836.5,872.6666666666666,828.0833333333334,790.3333333333334,664.6666666666666,558.0,429.75,304.5833333333333,216.66666666666666,150.58333333333334,"(-37.81101523, 144.96429485)",144.96429485,-37.81101523
Melbourne Central-Elizabeth St (East)Melbourne Central-Elizabeth St (East),76.08333333333333,60.5,42.083333333333336,32.333333333333336,30.916666666666668,32.25,53.333333333333336,58.5,111.33333333333333,208.25,342.0,482.5,631.25,754.6666666666666,823.6666666666666,809.25,777.0833333333334,623.1666666666666,434.1666666666667,304.5,239.0,158.33333333333334,122.58333333333333,90.25,"(-37.81160331, 144.96220077)",144.96220077,-37.81160331
Melbourne Convention Exhibition Centre,30.333333333333332,24.916666666666668,11.916666666666666,10.0,6.916666666666667,19.666666666666668,52.0,109.91666666666667,211.5,359.5833333333333,502.6666666666667,674.25,743.25,803.9166666666666,828.0,826.0,695.3333333333334,502.1666666666667,259.5833333333333,169.58333333333334,120.08333333333333,87.75,67.33333333333333,49.0,"(-37.82401776, 144.95604426)",144.95604426,-37.82401776
Monash Rd-Swanston St (West),4.666666666666667,3.0833333333333335,2.1666666666666665,1.3333333333333333,0.5833333333333334,0.75,2.25,8.333333333333334,14.25,25.666666666666668,37.916666666666664,41.166666666666664,42.75,46.083333333333336,48.5,49.25,43.583333333333336,45.75,25.833333333333332,18.75,16.916666666666668,16.333333333333332,9.416666666666666,8.166666666666666,"(-37.79844525, 144.96411782)",144.96411782,-37.79844525
New Quay,20.5,14.166666666666666,8.583333333333334,2.0,5.25,4.416666666666667,12.666666666666666,37.666666666666664,74.16666666666667,133.75,206.33333333333334,272.1666666666667,288.0,285.6666666666667,284.25,258.8333333333333,261.5833333333333,229.25,171.41666666666666,153.41666666666666,108.33333333333333,85.75,59.25,30.833333333333332,"(-37.81457987, 144.94292398)",144.94292398,-37.81457987
Pelham St (South),5.166666666666667,3.0833333333333335,4.5,1.6666666666666667,1.4166666666666667,0.9166666666666666,3.25,7.0,10.75,18.25,31.666666666666668,33.916666666666664,34.666666666666664,34.833333333333336,34.0,34.583333333333336,36.25,32.5,26.5,18.916666666666668,16.833333333333332,15.583333333333334,10.583333333333334,8.083333333333334,"(-37.80240719, 144.96156731)",144.96156731,-37.80240719
Princes Bridge,84.83333333333333,51.75,52.833333333333336,40.0,26.416666666666668,37.916666666666664,53.5,80.66666666666667,126.75,212.16666666666666,353.8333333333333,495.1666666666667,576.6666666666666,672.0833333333334,691.75,668.9166666666666,618.3333333333334,514.5,368.1666666666667,311.6666666666667,279.75,201.75,146.41666666666666,89.91666666666667,"(-37.81874249, 144.96787656)",144.96787656,-37.81874249
QV Market-Elizabeth St (West),76.66666666666667,54.666666666666664,44.0,41.083333333333336,42.083333333333336,45.916666666666664,70.25,102.83333333333333,169.0,334.6666666666667,513.1666666666666,679.5,759.5833333333334,832.0,785.3333333333334,632.5833333333334,388.25,271.0,228.33333333333334,209.66666666666666,169.75,125.83333333333333,111.58333333333333,86.83333333333333,"(-37.80869542, 144.96049404)",144.96049404,-37.80869542
QV Market-Peel St,10.666666666666666,5.75,5.583333333333333,3.0833333333333335,3.0833333333333335,4.583333333333333,17.416666666666668,35.666666666666664,67.0,127.08333333333333,188.25,218.5,248.08333333333334,237.66666666666666,227.91666666666666,191.91666666666666,119.08333333333333,85.58333333333333,63.583333333333336,55.583333333333336,43.416666666666664,38.5,26.833333333333332,14.666666666666666,"(-37.80606888, 144.95644693)",144.95644693,-37.80606888
QVM-Franklin St (North),23.3,20.2,15.0,8.5,6.0,10.6,16.2,23.1,36.7,63.9,104.5,138.5,155.0,166.2,176.7,148.6,125.1,102.1,87.2,67.0,52.5,40.6,34.2,25.6,"(-37.80841814, 144.95906317)",144.95906317,-37.80841814
QVM-Queen St (East),13.666666666666666,9.083333333333334,8.25,6.916666666666667,6.416666666666667,10.666666666666666,34.0,49.5,86.16666666666667,163.66666666666666,238.08333333333334,345.25,405.5,425.5,427.0833333333333,335.1666666666667,195.16666666666666,112.16666666666667,86.16666666666667,77.91666666666667,57.5,48.666666666666664,30.833333333333332,18.416666666666668,"(-37.80631581, 144.95866698)",144.95866698,-37.80631581
QVM-Therry St (South),67.83333333333333,68.16666666666667,50.75,47.083333333333336,44.166666666666664,34.416666666666664,38.333333333333336,49.666666666666664,77.25,134.16666666666666,210.41666666666666,263.0,289.5,303.3333333333333,262.0833333333333,205.08333333333334,137.08333333333334,87.75,99.33333333333333,91.66666666666667,89.25,78.0,67.83333333333333,66.91666666666667,"(-37.80730067, 144.95956055)",144.95956055,-37.80730067
Queen St (West),11.833333333333334,6.666666666666667,6.5,4.0,3.5833333333333335,10.083333333333334,11.833333333333334,15.416666666666666,30.5,42.916666666666664,59.666666666666664,70.0,89.58333333333333,84.91666666666667,78.66666666666667,66.83333333333333,59.75,46.0,41.833333333333336,38.666666666666664,33.916666666666664,21.166666666666668,22.083333333333332,14.5,"(-37.81652527, 144.96121063)",144.96121063,-37.81652527
RMIT Building 14,20.666666666666668,13.416666666666666,14.416666666666666,6.833333333333333,5.083333333333333,8.166666666666666,17.083333333333332,20.166666666666668,42.25,72.66666666666667,121.5,151.0,197.58333333333334,225.0,245.58333333333334,250.58333333333334,236.25,186.91666666666666,156.83333333333334,125.0,88.66666666666667,67.83333333333333,46.583333333333336,27.75,"(-37.80767455, 144.96309115)",144.96309115,-37.80767455
Royal Pde - Grattan St,7.277777777777778,4.972222222222222,4.083333333333334,3.388888888888889,3.25,4.166666666666667,16.11111111111111,31.166666666666668,44.47222222222222,52.833333333333336,61.86111111111111,64.91666666666667,67.27777777777777,66.52777777777779,71.52777777777779,69.25000000000001,64.33333333333333,52.44444444444445,35.49999999999999,26.583333333333332,26.13888888888889,22.722222222222225,13.416666666666666,8.694444444444445,"(-37.79949544, 144.95792282)",144.95792282,-37.79949544
Sandridge Bridge,45.75,22.5,12.583333333333334,8.166666666666666,6.0,18.0,35.833333333333336,46.083333333333336,72.0,125.08333333333333,167.16666666666666,235.75,270.9166666666667,298.0,342.0833333333333,349.75,291.25,279.6666666666667,189.16666666666666,155.75,120.75,99.83333333333333,75.16666666666667,53.25,"(-37.82011242, 144.96291898)",144.96291898,-37.82011242
Southbank,86.75,60.194444444444436,40.97222222222222,34.05555555555555,34.27777777777778,41.388888888888886,70.3611111111111,139.91666666666666,236.6388888888889,378.7222222222222,504.9166666666667,651.9444444444445,713.1666666666666,715.8333333333334,719.75,696.9166666666666,608.0,517.0,383.6666666666667,331.8333333333333,284.36111111111114,214.13888888888889,168.33333333333334,114.83333333333333,"(-37.82017828, 144.96508877)",144.96508877,-37.82017828
Southern Cross Station,8.666666666666666,5.916666666666667,6.0,3.6666666666666665,2.4166666666666665,6.916666666666667,23.25,35.75,25.0,38.25,48.166666666666664,61.583333333333336,62.75,68.33333333333333,85.16666666666667,63.25,61.916666666666664,54.833333333333336,47.333333333333336,34.25,23.916666666666668,22.583333333333332,15.75,7.666666666666667,"(-37.81982992, 144.95102556)",144.95102556,-37.81982992
Spencer St-Collins St (North),61.5,37.666666666666664,26.666666666666668,17.583333333333332,16.666666666666668,37.416666666666664,80.25,114.08333333333333,163.08333333333334,195.08333333333334,254.33333333333334,281.1666666666667,308.75,338.6666666666667,360.5833333333333,345.4166666666667,327.0833333333333,330.3333333333333,266.0,217.25,177.75,150.16666666666666,117.66666666666667,82.33333333333333,"(-37.81887962, 144.95449198)",144.95449198,-37.81887962
Spencer St-Collins St (South),18.333333333333332,15.25,8.25,10.75,15.0,13.666666666666666,18.583333333333332,23.25,31.416666666666668,59.166666666666664,70.66666666666667,80.91666666666667,88.83333333333333,95.08333333333333,91.0,91.58333333333333,82.25,78.16666666666667,67.0,59.833333333333336,63.25,49.333333333333336,37.583333333333336,22.583333333333332,"(-37.81909256, 144.95452749)",144.95452749,-37.81909256
St Kilda Rd-Alexandra Gardens,12.083333333333334,6.25,6.166666666666667,2.25,1.8333333333333333,4.916666666666667,12.75,29.666666666666668,64.83333333333333,102.25,136.16666666666666,192.16666666666666,188.41666666666666,217.25,214.91666666666666,218.5,179.58333333333334,125.41666666666667,54.333333333333336,35.666666666666664,30.75,20.75,14.416666666666666,8.75,"(-37.81965808, 144.96863453)",144.96863453,-37.81965808
State Library,49.666666666666664,29.75,21.333333333333332,16.833333333333332,8.583333333333334,11.083333333333334,17.333333333333332,27.333333333333332,59.083333333333336,114.83333333333333,228.5,383.5,505.5,675.6666666666666,788.0,830.0833333333334,800.8333333333334,703.6666666666666,508.5,374.1666666666667,300.0,210.75,140.33333333333334,99.75,"(-37.81064378, 144.96447132)",144.96447132,-37.81064378
State Library - New,49.666666666666664,29.75,21.333333333333332,16.833333333333332,8.583333333333334,11.083333333333334,17.333333333333332,27.333333333333332,59.083333333333336,114.83333333333333,228.5,383.5,505.5,675.6666666666666,788.0,830.0833333333334,800.8333333333334,703.6666666666666,508.5,374.1666666666667,300.0,210.75,140.33333333333334,99.75,"(-37.81057845, 144.96444294)",144.96444294,-37.81057845
Swanston St - City Square,26.25,16.333333333333332,11.166666666666666,9.0,5.333333333333333,11.166666666666666,18.25,23.333333333333332,40.083333333333336,59.166666666666664,98.08333333333333,140.41666666666666,187.58333333333334,245.5,280.9166666666667,255.0,233.33333333333334,201.83333333333334,134.83333333333334,105.83333333333333,82.16666666666667,73.08333333333333,47.666666666666664,33.416666666666664,"(-37.81569416, 144.96680641)",144.96680641,-37.81569416
The Arts Centre,23.916666666666668,22.666666666666668,32.166666666666664,30.833333333333332,17.916666666666668,28.916666666666668,38.416666666666664,40.916666666666664,80.25,131.75,238.66666666666666,310.4166666666667,348.5833333333333,365.5,368.0833333333333,325.8333333333333,309.6666666666667,228.33333333333334,154.58333333333334,125.33333333333333,108.0,82.25,50.25,36.333333333333336,"(-37.82129924, 144.96879309)",144.96879309,-37.82129924
Tin Alley-Swanston St (West),3.5833333333333335,1.75,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0833333333333335,6.0,10.166666666666666,18.0,22.583333333333332,25.0,31.083333333333332,35.0,32.333333333333336,33.166666666666664,28.666666666666668,30.083333333333332,14.916666666666666,11.166666666666666,11.416666666666666,11.666666666666666,6.25,4.75,"(-37.79690473, 144.96440378)",144.96440378,-37.79690473
Town Hall (West),61.5,36.583333333333336,27.0,22.0,17.666666666666668,32.333333333333336,56.5,63.166666666666664,122.0,241.5,411.5833333333333,628.0833333333334,839.6666666666666,945.5,1030.1666666666667,997.9166666666666,883.4166666666666,709.9166666666666,455.3333333333333,329.9166666666667,246.41666666666666,177.25,115.08333333333333,74.41666666666667,"(-37.81487988, 144.9660878)",144.9660878,-37.81487988
Victoria Point,5.75,3.0833333333333335,2.4166666666666665,2.9166666666666665,1.8333333333333333,4.166666666666667,6.0,12.0,19.166666666666668,27.25,36.916666666666664,36.75,49.25,44.333333333333336,43.833333333333336,40.25,42.333333333333336,43.166666666666664,38.75,37.833333333333336,25.0,24.333333333333332,16.083333333333332,7.083333333333333,"(-37.81876473, 144.94710545)",144.94710545,-37.81876473
Waterfront City,5.833333333333333,3.3333333333333335,0.4166666666666667,1.4166666666666667,1.75,0.5833333333333334,4.25,10.25,23.0,40.25,54.0,69.66666666666667,81.5,79.66666666666667,77.16666666666667,75.83333333333333,73.75,66.58333333333333,53.416666666666664,44.0,40.0,27.833333333333332,16.166666666666668,6.583333333333333,"(-37.81564989, 144.93970695)",144.93970695,-37.81564989
Webb Bridge,11.666666666666666,5.333333333333333,4.25,2.3333333333333335,1.5,6.583333333333333,11.833333333333334,44.166666666666664,87.0,146.41666666666666,232.83333333333334,292.75,281.0,280.3333333333333,272.5833333333333,259.6666666666667,250.75,185.41666666666666,88.58333333333333,62.25,46.833333333333336,36.416666666666664,23.333333333333332,15.916666666666666,"(-37.82293543, 144.94717511)",144.94717511,-37.82293543
