,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,location,longitude,latitude
Flinders Street Station Underpass,38.18181818181818,29.681818181818183,20.181818181818183,13.590909090909092,12.590909090909092,31.59090909090909,61.95454545454545,85.54545454545455,121.0909090909091,189.95454545454547,259.27272727272725,348.72727272727275,415.3181818181818,463.0,508.54545454545456,484.04545454545456,445.09090909090907,411.40909090909093,287.04545454545456,211.45454545454547,164.36363636363637,139.27272727272728,83.5909090909091,52.81818181818182,"(-37.81911704, 144.96558256)",144.96558256,-37.81911704
Grattan St-Swanston St (West),7.984848484848484,4.166666666666667,2.6818181818181817,2.9090909090909087,1.7575757575757578,2.8636363636363638,8.045454545454545,12.954545454545455,26.66666666666667,28.24242424242424,43.59090909090909,53.57575757575757,58.98484848484849,61.69696969696968,55.92424242424242,52.77272727272727,59.803030303030305,56.81818181818182,40.57575757575757,29.772727272727273,23.09090909090909,20.8030303030303,13.712121212121213,9.878787878787879,"(-37.80008565, 144.96386412)",144.96386412,-37.80008565
La Trobe St (North),27.545454545454547,17.454545454545453,14.454545454545455,11.818181818181818,8.318181818181818,8.181818181818182,16.954545454545453,10.681818181818182,14.727272727272727,25.40909090909091,41.31818181818182,58.27272727272727,71.18181818181819,88.45454545454545,95.0909090909091,84.04545454545455,84.36363636363636,85.81818181818181,73.04545454545455,55.31818181818182,52.0,42.13636363636363,38.13636363636363,32.95454545454545,"(-37.80996494, 144.96216521)",144.96216521,-37.80996494
Lincoln-Swanston (West),3.8181818181818183,2.272727272727273,1.7727272727272727,1.7727272727272727,0.8181818181818182,1.0,2.1818181818181817,4.863636363636363,5.7727272727272725,8.363636363636363,13.727272727272727,17.454545454545453,19.045454545454547,18.954545454545453,20.727272727272727,19.136363636363637,23.181818181818183,23.40909090909091,21.227272727272727,15.363636363636363,15.363636363636363,9.590909090909092,8.454545454545455,5.7272727272727275,"(-37.804024, 144.963084)",144.963084,-37.804024
Little Collins St-Swanston St (East),20.636363636363637,14.181818181818182,10.318181818181818,9.0,9.090909090909092,21.09090909090909,27.227272727272727,35.95454545454545,57.13636363636363,94.31818181818181,162.45454545454547,248.5,331.90909090909093,418.8636363636364,449.8636363636364,469.72727272727275,556.6363636363636,377.8636363636364,212.8181818181818,131.04545454545453,99.13636363636364,73.27272727272727,50.27272727272727,26.0,"(-37.81414074, 144.9660938)",144.9660938,-37.81414074
Lonsdale St (South),29.90909090909091,18.227272727272727,12.681818181818182,8.681818181818182,5.136363636363637,11.818181818181818,15.954545454545455,18.954545454545453,25.318181818181817,51.63636363636363,98.0909090909091,153.0909090909091,222.72727272727272,265.22727272727275,266.22727272727275,281.6818181818182,263.77272727272725,225.04545454545453,186.63636363636363,160.5,122.95454545454545,89.45454545454545,60.45454545454545,46.86363636363637,"(-37.81121849, 144.96656807)",144.96656807,-37.81121849
Lonsdale St - Elizabeth St (North),11.590909090909092,6.2727272727272725,9.106060606060607,5.303030303030303,5.045454545454546,8.787878787878789,12.181818181818182,20.363636363636363,27.90909090909091,41.54545454545455,87.31818181818181,132.6818181818182,166.77272727272728,188.63636363636363,197.04545454545453,181.54545454545453,184.6818181818182,168.5909090909091,134.1818181818182,101.81818181818181,74.27272727272727,53.5,30.272727272727273,17.636363636363637,"(-37.81234775, 144.96153311)",144.96153311,-37.81234775
Lonsdale St-Spring St (West),5.954545454545454,4.818181818181818,2.909090909090909,2.6818181818181817,2.6363636363636362,4.818181818181818,8.5,13.954545454545455,22.727272727272727,40.31818181818182,63.18181818181818,80.63636363636364,88.0909090909091,117.9090909090909,130.4090909090909,117.95454545454545,79.54545454545455,65.18181818181819,45.81818181818182,32.95454545454545,24.636363636363637,15.772727272727273,12.954545454545455,7.590909090909091,"(-37.80999341, 144.97227588)",144.97227588,-37.80999341
Lygon St (East),8.727272727272727,4.454545454545454,3.0454545454545454,2.227272727272727,6.090909090909091,7.818181818181818,3.9545454545454546,8.727272727272727,23.454545454545453,38.27272727272727,50.90909090909091,70.0909090909091,81.9090909090909,90.22727272727273,100.77272727272727,93.31818181818181,85.68181818181819,79.36363636363636,74.22727272727273,65.0,59.22727272727273,50.36363636363637,27.5,12.772727272727273,"(-37.80310271, 144.96671452)",144.96671452,-37.80310271
Lygon St (West),46.27272727272727,19.90909090909091,12.227272727272727,3.5,12.136363636363637,9.227272727272727,11.227272727272727,20.227272727272727,34.09090909090909,53.54545454545455,87.31818181818181,116.95454545454545,143.36363636363637,168.95454545454547,180.9090909090909,181.5,166.36363636363637,158.54545454545453,156.63636363636363,157.36363636363637,176.4090909090909,144.45454545454547,104.13636363636364,62.72727272727273,"(-37.8016968, 144.96658911)",144.96658911,-37.8016968
Melbourne Central,79.72727272727273,66.77272727272727,49.86363636363637,37.27272727272727,26.363636363636363,26.227272727272727,32.68181818181818,47.95454545454545,79.9090909090909,132.63636363636363,257.1818181818182,423.90909090909093,618.7272727272727,785.1363636363636,829.8636363636364,840.2727272727273,827.5454545454545,775.9090909090909,599.9090909090909,427.3636363636364,309.77272727272725,216.63636363636363,158.13636363636363,110.81818181818181,"(-37.81101523, 144.96429485)",144.96429485,-37.81101523
Melbourne Central-Elizabeth St (East)Melbourne Central-Elizabeth St (East),47.72727272727273,33.45454545454545,23.681818181818183,17.772727272727273,18.772727272727273,27.454545454545453,48.22727272727273,47.5,87.31818181818181,167.63636363636363,300.27272727272725,449.5,545.5,636.0,707.2272727272727,697.2272727272727,662.4545454545455,535.8181818181819,345.8636363636364,213.27272727272728,158.86363636363637,121.27272727272727,92.13636363636364,60.77272727272727,"(-37.81160331, 144.96220077)",144.96220077,-37.81160331
Melbourne Convention Exhibition Centre,82.22727272727272,66.86363636363636,51.348484848484844,49.07575757575757,40.954545454545446,46.09090909090909,85.83333333333333,161.80303030303028,285.16666666666663,412.30303030303025,589.4696969696969,815.6212121212124,944.0303030303031,1021.121212121212,1079.7575757575758,1032.212121212121,871.1212121212121,631.1363636363636,346.78787878787875,215.4242424242424,180.5151515151515,149.71212121212122,117.0,92.8030303030303,"(-37.82401776, 144.95604426)",144.95604426,-37.82401776
Monash Rd-Swanston St (West),5.318181818181818,2.3181818181818183,0.6363636363636364,1.4090909090909092,1.0454545454545454,1.2727272727272727,2.727272727272727,8.818181818181818,15.454545454545455,24.863636363636363,29.727272727272727,31.727272727272727,33.63636363636363,36.77272727272727,35.27272727272727,37.04545454545455,44.5,42.09090909090909,24.681818181818183,17.59090909090909,14.727272727272727,13.636363636363637,8.909090909090908,5.090909090909091,"(-37.79844525, 144.96411782)",144.96411782,-37.79844525
New Quay,16.5,11.454545454545455,10.590909090909092,5.454545454545454,2.8636363636363638,3.409090909090909,13.0,38.27272727272727,94.45454545454545,136.13636363636363,198.0,244.86363636363637,257.6363636363636,250.54545454545453,252.6818181818182,250.0909090909091,250.45454545454547,253.27272727272728,191.22727272727272,145.13636363636363,113.18181818181819,90.13636363636364,61.63636363636363,30.454545454545453,"(-37.81457987, 144.94292398)",144.94292398,-37.81457987
Pelham St (South),4.045454545454546,3.6818181818181817,2.3181818181818183,2.590909090909091,1.7727272727272727,1.3636363636363635,1.7272727272727273,5.7727272727272725,9.409090909090908,15.909090909090908,24.818181818181817,30.045454545454547,28.045454545454547,34.09090909090909,30.045454545454547,29.863636363636363,29.045454545454547,28.818181818181817,25.09090909090909,20.818181818181817,18.863636363636363,13.863636363636363,8.727272727272727,7.363636363636363,"(-37.80240719, 144.96156731)",144.96156731,-37.80240719
Princes Bridge,45.72727272727273,33.59090909090909,36.72727272727273,35.72727272727273,21.772727272727273,35.81818181818182,48.63636363636363,66.31818181818181,105.95454545454545,172.86363636363637,267.1363636363636,385.40909090909093,479.3636363636364,522.0909090909091,550.0,518.0909090909091,474.40909090909093,425.59090909090907,290.6363636363636,199.04545454545453,171.27272727272728,131.72727272727272,88.9090909090909,57.22727272727273,"(-37.81874249, 144.96787656)",144.96787656,-37.81874249
QV Market-Elizabeth St (West),70.0,48.22727272727273,42.59090909090909,37.54545454545455,32.77272727272727,41.0,65.22727272727273,96.77272727272727,172.8181818181818,328.54545454545456,518.2727272727273,699.7727272727273,804.6818181818181,824.0454545454545,744.4090909090909,570.9545454545455,368.77272727272725,258.40909090909093,232.9090909090909,176.4090909090909,143.6818181818182,117.9090909090909,92.0909090909091,80.04545454545455,"(-37.80869542, 144.96049404)",144.96049404,-37.80869542
QV Market-Peel St,11.136363636363637,6.818181818181818,5.409090909090909,4.2727272727272725,3.5,3.4545454545454546,17.318181818181817,36.45454545454545,70.5909090909091,135.5,189.27272727272728,212.0909090909091,220.54545454545453,218.54545454545453,195.1818181818182,158.86363636363637,100.18181818181819,83.45454545454545,59.86363636363637,42.63636363636363,39.0,30.59090909090909,22.545454545454547,16.0,"(-37.80606888, 144.95644693)",144.95644693,-37.80606888
QVM-Franklin St (North),17.636363636363637,14.545454545454545,8.590909090909092,8.090909090909092,7.045454545454546,7.863636363636363,16.954545454545453,20.227272727272727,36.13636363636363,68.45454545454545,93.86363636363636,127.72727272727273,146.54545454545453,157.6818181818182,163.86363636363637,145.95454545454547,110.5,91.9090909090909,84.22727272727273,57.86363636363637,44.72727272727273,34.59090909090909,33.22727272727273,23.045454545454547,"(-37.80841814, 144.95906317)",144.95906317,-37.80841814
QVM-Queen St (East),14.0,7.545454545454546,7.590909090909091,9.318181818181818,5.909090909090909,9.863636363636363,38.54545454545455,69.04545454545455,176.54545454545453,455.45454545454544,718.0909090909091,995.6818181818181,1091.0454545454545,1084.4545454545455,983.5454545454545,427.77272727272725,184.72727272727272,109.54545454545455,71.9090909090909,57.59090909090909,45.86363636363637,36.13636363636363,25.545454545454547,18.863636363636363,"(-37.80631581, 144.95866698)",144.95866698,-37.80631581
QVM-Therry St (South),73.22727272727273,69.45454545454545,60.31818181818182,48.86363636363637,33.27272727272727,32.22727272727273,35.09090909090909,50.31818181818182,88.0909090909091,149.3181818181818,240.13636363636363,314.8181818181818,359.40909090909093,346.1818181818182,273.6818181818182,206.13636363636363,125.31818181818181,96.72727272727273,101.27272727272727,96.22727272727273,88.4090909090909,78.81818181818181,77.63636363636364,75.27272727272727,"(-37.80730067, 144.95956055)",144.95956055,-37.80730067
Queen St (West),5.681818181818182,3.8636363636363638,2.772727272727273,2.3181818181818183,2.3181818181818183,4.863636363636363,11.136363636363637,11.954545454545455,21.0,30.227272727272727,45.04545454545455,55.68181818181818,59.13636363636363,56.77272727272727,66.04545454545455,55.13636363636363,51.27272727272727,46.27272727272727,36.68181818181818,30.863636363636363,25.136363636363637,18.818181818181817,11.818181818181818,10.363636363636363,"(-37.81652527, 144.96121063)",144.96121063,-37.81652527
RMIT Building 14,13.363636363636363,13.454545454545455,7.818181818181818,4.954545454545454,5.090909090909091,6.818181818181818,13.318181818181818,21.681818181818183,40.0,68.22727272727273,111.04545454545455,151.45454545454547,181.63636363636363,213.95454545454547,222.13636363636363,225.63636363636363,215.54545454545453,194.27272727272728,137.13636363636363,97.31818181818181,68.13636363636364,52.72727272727273,37.13636363636363,22.636363636363637,"(-37.80767455, 144.96309115)",144.96309115,-37.80767455
Royal Pde - Grattan St,3.6212121212121207,3.848484848484848,2.3787878787878785,1.0606060606060606,1.2575757575757576,2.1363636363636362,12.969696969696969,18.257575757575754,26.045454545454547,35.48484848484849,47.787878787878796,57.27272727272727,59.712121212121204,64.27272727272727,70.77272727272727,63.060606060606055,55.848484848484844,50.63636363636363,31.37878787878788,22.62121212121212,20.181818181818183,18.666666666666664,10.272727272727273,6.3939393939393945,"(-37.79949544, 144.95792282)",144.95792282,-37.79949544
Sandridge Bridge,68.65151515151514,62.07575757575757,72.31818181818181,46.651515151515156,31.1969696969697,38.63636363636364,51.09090909090909,60.6969696969697,89.43939393939394,128.86363636363637,173.57575757575756,203.5,243.93939393939397,270.89393939393943,293.6818181818182,278.57575757575756,258.6060606060606,240.16666666666669,176.96969696969697,132.5909090909091,115.60606060606061,104.03030303030302,87.75757575757575,63.12121212121212,"(-37.82011242, 144.96291898)",144.96291898,-37.82011242
Southbank,35.86363636363637,22.318181818181817,12.636363636363637,7.181818181818182,6.454545454545454,20.09090909090909,64.54545454545455,133.27272727272728,258.1363636363636,382.6818181818182,524.3181818181819,662.7272727272727,731.0909090909091,753.0454545454545,765.5,712.3181818181819,621.6818181818181,511.1818181818182,329.54545454545456,213.27272727272728,170.04545454545453,118.5909090909091,73.9090909090909,39.54545454545455,"(-37.82017828, 144.96508877)",144.96508877,-37.82017828
Southern Cross Station,9.090909090909092,6.909090909090909,6.0,3.409090909090909,2.1363636363636362,6.590909090909091,22.863636363636363,26.954545454545453,27.59090909090909,39.63636363636363,64.54545454545455,66.13636363636364,67.72727272727273,62.36363636363637,76.0,68.18181818181819,64.81818181818181,58.31818181818182,50.36363636363637,37.0,27.181818181818183,25.272727272727273,15.272727272727273,11.181818181818182,"(-37.81982992, 144.95102556)",144.95102556,-37.81982992
Spencer St-Collins St (North),61.36363636363637,40.90909090909091,25.727272727272727,15.863636363636363,18.818181818181817,38.5,80.9090909090909,113.77272727272727,142.45454545454547,183.8181818181818,246.63636363636363,282.8636363636364,324.72727272727275,347.45454545454544,376.6818181818182,370.3181818181818,346.6818181818182,333.5,283.40909090909093,198.72727272727272,164.4090909090909,133.5,120.54545454545455,79.5909090909091,"(-37.81887962, 144.95449198)",144.95449198,-37.81887962
Spencer St-Collins St (South),17.181818181818183,16.363636363636363,9.181818181818182,7.090909090909091,14.318181818181818,15.409090909090908,16.181818181818183,22.318181818181817,31.59090909090909,48.86363636363637,54.31818181818182,63.18181818181818,73.0,80.81818181818181,92.63636363636364,94.13636363636364,81.13636363636364,91.72727272727273,67.18181818181819,54.59090909090909,46.90909090909091,40.27272727272727,32.90909090909091,21.045454545454547,"(-37.81909256, 144.95452749)",144.95452749,-37.81909256
St Kilda Rd-Alexandra Gardens,4.954545454545454,3.1818181818181817,3.090909090909091,1.8181818181818181,1.2272727272727273,4.7272727272727275,11.954545454545455,27.545454545454547,65.5,100.18181818181819,146.04545454545453,201.27272727272728,227.5909090909091,254.77272727272728,250.45454545454547,251.4090909090909,217.3181818181818,176.95454545454547,84.5909090909091,41.45454545454545,31.772727272727273,21.318181818181817,14.0,6.7272727272727275,"(-37.81965808, 144.96863453)",144.96863453,-37.81965808
State Library,97.18181818181819,78.3030303030303,66.50000000000001,59.287878787878796,53.27272727272727,52.651515151515156,57.93939393939395,67.56060606060606,103.84848484848484,163.83333333333331,302.66666666666663,475.33333333333326,657.8636363636364,823.4242424242425,928.8787878787879,973.5757575757576,956.2272727272727,819.1212121212121,559.8333333333334,424.54545454545456,342.57575757575756,258.1515151515151,194.77272727272728,129.4242424242424,"(-37.81064378, 144.96447132)",144.96447132,-37.81064378
State Library - New,27.1,18.25,15.1,10.3,9.7,11.15,17.65,24.9,55.5,112.4,242.15,408.75,578.5,730.4,834.65,883.65,878.65,714.1,438.9,288.05,208.6,133.6,95.6,40.25,"(-37.81057845, 144.96444294)",144.96444294,-37.81057845
Swanston St - City Square,15.227272727272727,9.590909090909092,7.954545454545454,5.363636363636363,5.5,11.227272727272727,23.5,25.636363636363637,43.63636363636363,72.72727272727273,116.27272727272727,176.5,226.45454545454547,287.0,292.40909090909093,299.09090909090907,441.3181818181818,298.6818181818182,156.3181818181818,89.04545454545455,63.90909090909091,45.0,39.54545454545455,21.636363636363637,"(-37.81569416, 144.96680641)",144.96680641,-37.81569416
The Arts Centre,21.136363636363637,17.727272727272727,27.727272727272727,29.772727272727273,17.045454545454547,30.272727272727273,42.13636363636363,44.40909090909091,77.22727272727273,119.68181818181819,196.0909090909091,263.3181818181818,284.6363636363636,311.8181818181818,317.22727272727275,285.8636363636364,258.40909090909093,227.3181818181818,142.27272727272728,99.95454545454545,75.95454545454545,59.45454545454545,35.45454545454545,23.954545454545453,"(-37.82129924, 144.96879309)",144.96879309,-37.82129924
Tin Alley-Swanston St (West),3.3181818181818183,1.2272727272727273,0.9090909090909091,0.9090909090909091,0.6363636363636364,1.1818181818181819,2.1818181818181817,7.2727272727272725,13.090909090909092,17.0,20.454545454545453,24.772727272727273,26.272727272727273,32.45454545454545,27.0,28.818181818181817,30.636363636363637,32.68181818181818,18.454545454545453,13.590909090909092,10.181818181818182,8.590909090909092,5.863636363636363,3.727272727272727,"(-37.79690473, 144.96440378)",144.96440378,-37.79690473
Town Hall (West),36.72727272727273,25.636363636363637,19.636363636363637,16.09090909090909,16.40909090909091,31.09090909090909,49.54545454545455,52.13636363636363,112.36363636363636,192.86363636363637,358.3181818181818,565.4545454545455,737.6363636363636,855.0909090909091,884.4090909090909,901.7272727272727,810.3181818181819,625.2727272727273,361.40909090909093,242.0,159.13636363636363,120.81818181818181,82.68181818181819,51.27272727272727,"(-37.81487988, 144.9660878)",144.9660878,-37.81487988
Victoria Point,6.090909090909091,3.5454545454545454,2.409090909090909,2.1818181818181817,2.0,3.6363636363636362,7.818181818181818,7.409090909090909,22.363636363636363,24.681818181818183,35.5,39.0,40.54545454545455,42.04545454545455,37.45454545454545,36.31818181818182,39.40909090909091,45.04545454545455,45.40909090909091,32.63636363636363,23.545454545454547,20.545454545454547,12.954545454545455,6.545454545454546,"(-37.81876473, 144.94710545)",144.94710545,-37.81876473
Waterfront City,4.136363636363637,3.1818181818181817,1.3636363636363635,2.409090909090909,1.0,1.2272727272727273,4.7272727272727275,13.0,30.90909090909091,45.81818181818182,58.90909090909091,70.5,75.45454545454545,75.9090909090909,75.0909090909091,71.4090909090909,72.54545454545455,74.45454545454545,58.54545454545455,45.04545454545455,33.63636363636363,28.59090909090909,18.227272727272727,7.863636363636363,"(-37.81564989, 144.93970695)",144.93970695,-37.81564989
Webb Bridge,8.545454545454545,3.9545454545454546,2.227272727272727,1.3181818181818181,1.9090909090909092,5.954545454545454,14.409090909090908,53.40909090909091,91.45454545454545,149.45454545454547,198.8181818181818,251.95454545454547,274.77272727272725,266.3636363636364,258.8181818181818,247.13636363636363,225.6818181818182,180.5,94.63636363636364,61.13636363636363,48.81818181818182,34.90909090909091,27.90909090909091,13.909090909090908,"(-37.82293543, 144.94717511)",144.94717511,-37.82293543
