,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,location,longitude,latitude
Melbourne Convention Exhibition Centre,10.636363636363637,13.681818181818182,5.409090909090909,7.454545454545454,15.545454545454545,32.72727272727273,138.95454545454547,225.77272727272728,230.22727272727272,197.8181818181818,184.72727272727272,219.5,277.77272727272725,274.22727272727275,286.54545454545456,323.54545454545456,386.5,451.0,317.22727272727275,146.0,33.0,23.681818181818183,27.045454545454547,18.5,"(-37.82401776, 144.95604426)",144.95604426,-37.82401776
Monash Rd-Swanston St (West),0.8181818181818182,0.6363636363636364,0.09090909090909091,0.13636363636363635,0.4090909090909091,2.4545454545454546,11.0,20.681818181818183,32.90909090909091,25.727272727272727,25.181818181818183,27.227272727272727,32.95454545454545,32.59090909090909,35.81818181818182,38.72727272727273,46.0,57.09090909090909,39.40909090909091,17.59090909090909,2.5454545454545454,2.1818181818181817,1.6818181818181819,0.5909090909090909,"(-37.79844525, 144.96411782)",144.96411782,-37.79844525
New Quay,3.409090909090909,2.4545454545454546,2.4545454545454546,1.2272727272727273,3.590909090909091,7.545454545454546,38.18181818181818,86.0,113.22727272727273,105.45454545454545,131.0909090909091,138.8181818181818,172.13636363636363,168.5,171.8181818181818,185.95454545454547,246.04545454545453,340.59090909090907,296.27272727272725,202.6818181818182,24.90909090909091,12.909090909090908,12.681818181818182,6.818181818181818,"(-37.81457987, 144.94292398)",144.94292398,-37.81457987
Pelham St (South),3.909090909090909,0.6363636363636364,0.45454545454545453,0.18181818181818182,1.5909090909090908,4.136363636363637,8.863636363636363,14.454545454545455,27.545454545454547,24.59090909090909,27.136363636363637,31.59090909090909,29.727272727272727,41.5,39.40909090909091,37.31818181818182,34.72727272727273,40.45454545454545,29.40909090909091,18.545454545454547,6.590909090909091,4.0,1.5909090909090908,1.4090909090909092,"(-37.80240719, 144.96156731)",144.96156731,-37.80240719
Princes Bridge,19.954545454545453,8.181818181818182,12.863636363636363,24.863636363636363,35.63636363636363,58.13636363636363,89.45454545454545,121.86363636363636,157.36363636363637,140.86363636363637,173.72727272727272,186.13636363636363,226.77272727272728,222.3181818181818,226.22727272727272,244.3181818181818,262.8181818181818,280.40909090909093,213.9090909090909,116.54545454545455,49.68181818181818,49.72727272727273,37.90909090909091,26.681818181818183,"(-37.81874249, 144.96787656)",144.96787656,-37.81874249
QV Market-Elizabeth St (West),20.5,13.636363636363637,16.545454545454547,17.0,22.90909090909091,40.40909090909091,56.18181818181818,103.22727272727273,153.86363636363637,198.5909090909091,244.1818181818182,301.1818181818182,388.6363636363636,370.1818181818182,317.6818181818182,239.5,197.86363636363637,207.8181818181818,176.27272727272728,136.45454545454547,57.72727272727273,46.77272727272727,30.681818181818183,25.136363636363637,"(-37.80869542, 144.96049404)",144.96049404,-37.80869542
QV Market-Peel St,3.772727272727273,1.0,1.2727272727272727,1.3181818181818181,2.590909090909091,4.181818181818182,12.045454545454545,30.818181818181817,50.81818181818182,53.31818181818182,72.54545454545455,81.5,84.5909090909091,90.18181818181819,77.0909090909091,69.27272727272727,65.77272727272727,70.54545454545455,60.63636363636363,39.18181818181818,13.772727272727273,11.363636363636363,6.045454545454546,3.272727272727273,"(-37.80606888, 144.95644693)",144.95644693,-37.80606888
QVM-Franklin St (North),24.772727272727273,14.318181818181815,7.424242424242425,6.6060606060606055,6.151515151515152,18.984848484848484,48.151515151515156,74.57575757575756,68.57575757575756,122.42424242424244,97.48484848484848,114.34848484848484,164.30303030303028,159.78787878787878,127.54545454545455,132.37878787878788,120.31818181818181,127.37878787878786,99.68181818181819,78.36363636363636,47.86363636363637,38.03030303030303,29.33333333333333,20.40909090909091,"(-37.80841814, 144.95906317)",144.95906317,-37.80841814
QVM-Queen St (East),4.318181818181818,1.8181818181818181,1.8636363636363635,2.3181818181818183,4.863636363636363,8.409090909090908,18.40909090909091,44.59090909090909,65.86363636363636,74.27272727272727,92.81818181818181,117.9090909090909,125.18181818181819,135.95454545454547,127.63636363636364,104.63636363636364,84.72727272727273,84.22727272727273,69.36363636363636,48.09090909090909,16.09090909090909,14.863636363636363,8.909090909090908,5.045454545454546,"(-37.80631581, 144.95866698)",144.95866698,-37.80631581
QVM-Therry St (South),52.81818181818182,44.22727272727273,40.27272727272727,40.90909090909091,34.77272727272727,31.59090909090909,42.81818181818182,49.95454545454545,61.81818181818182,95.18181818181819,94.18181818181819,107.0909090909091,150.36363636363637,132.95454545454547,116.81818181818181,93.04545454545455,75.13636363636364,92.72727272727273,108.31818181818181,105.13636363636364,103.04545454545455,80.63636363636364,62.09090909090909,56.59090909090909,"(-37.80730067, 144.95956055)",144.95956055,-37.80730067
Queen St (West),1.0454545454545454,0.9090909090909091,1.1363636363636365,3.6818181818181817,0.5909090909090909,8.363636363636363,25.40909090909091,40.90909090909091,63.22727272727273,65.63636363636364,69.45454545454545,74.86363636363636,88.0,90.27272727272727,80.86363636363636,75.4090909090909,67.27272727272727,61.86363636363637,47.45454545454545,24.59090909090909,14.227272727272727,9.954545454545455,7.181818181818182,5.0,"(-37.81652527, 144.96121063)",144.96121063,-37.81652527
RMIT Building 14,3.909090909090909,2.727272727272727,2.3181818181818183,4.2727272727272725,6.954545454545454,10.0,28.09090909090909,37.09090909090909,58.81818181818182,64.95454545454545,85.04545454545455,96.81818181818181,119.31818181818181,136.0909090909091,139.36363636363637,154.95454545454547,144.04545454545453,148.54545454545453,108.63636363636364,57.81818181818182,13.318181818181818,10.818181818181818,14.590909090909092,6.5,"(-37.80767455, 144.96309115)",144.96309115,-37.80767455
Royal Pde - Grattan St,3.727272727272727,1.1363636363636365,1.8181818181818181,1.8636363636363635,1.7272727272727273,9.909090909090908,34.90909090909091,87.63636363636364,93.81818181818181,77.86363636363636,81.36363636363636,69.77272727272727,84.77272727272727,93.04545454545455,83.13636363636364,81.77272727272727,97.27272727272727,101.31818181818181,55.0,34.5,15.0,12.090909090909092,5.818181818181818,3.5454545454545454,"(-37.79949544, 144.95792282)",144.95792282,-37.79949544
Sandridge Bridge,0.8636363636363636,0.6818181818181818,0.4090909090909091,1.1363636363636365,1.5,16.045454545454547,31.545454545454547,49.27272727272727,50.09090909090909,45.18181818181818,42.54545454545455,40.31818181818182,55.13636363636363,59.72727272727273,57.54545454545455,60.5,70.0909090909091,83.22727272727273,58.72727272727273,30.636363636363637,9.090909090909092,7.454545454545454,4.7272727272727275,3.227272727272727,"(-37.82011242, 144.96291898)",144.96291898,-37.82011242
Southbank,4.136363636363637,1.3636363636363635,2.6818181818181817,3.409090909090909,1.3181818181818181,19.863636363636363,93.4090909090909,206.5,240.72727272727272,188.0909090909091,207.5,260.45454545454544,338.40909090909093,337.1363636363636,315.27272727272725,337.04545454545456,395.09090909090907,462.3636363636364,344.27272727272725,159.63636363636363,22.90909090909091,14.181818181818182,10.818181818181818,5.954545454545454,"(-37.82017828, 144.96508877)",144.96508877,-37.82017828
Southern Cross Station,2.772727272727273,0.6363636363636364,0.6818181818181818,0.6818181818181818,2.6818181818181817,22.136363636363637,58.63636363636363,68.0909090909091,85.45454545454545,51.27272727272727,46.81818181818182,46.18181818181818,72.5,66.68181818181819,72.86363636363636,75.45454545454545,86.81818181818181,99.77272727272727,54.04545454545455,30.954545454545453,14.590909090909092,11.590909090909092,23.363636363636363,5.545454545454546,"(-37.81982992, 144.95102556)",144.95102556,-37.81982992
Spencer St-Collins St (North),16.045454545454547,6.909090909090909,9.636363636363637,5.2272727272727275,10.0,70.22727272727273,151.63636363636363,199.04545454545453,243.3181818181818,184.45454545454547,183.04545454545453,195.95454545454547,252.5909090909091,267.0,273.59090909090907,301.72727272727275,332.1363636363636,328.45454545454544,234.6818181818182,174.36363636363637,85.9090909090909,81.86363636363636,72.22727272727273,30.272727272727273,"(-37.81887962, 144.95449198)",144.95449198,-37.81887962
Spencer St-Collins St (South),5.454545454545454,2.5454545454545454,2.6818181818181817,4.545454545454546,2.5454545454545454,11.909090909090908,36.54545454545455,51.0,66.31818181818181,54.86363636363637,53.72727272727273,56.72727272727273,75.9090909090909,84.72727272727273,70.4090909090909,75.13636363636364,83.9090909090909,88.95454545454545,66.0,51.09090909090909,28.227272727272727,18.727272727272727,13.727272727272727,7.090909090909091,"(-37.81909256, 144.95452749)",144.95452749,-37.81909256
St Kilda Rd-Alexandra Gardens,0.5909090909090909,0.5454545454545454,0.22727272727272727,0.2727272727272727,0.36363636363636365,4.409090909090909,24.545454545454547,56.18181818181818,61.18181818181818,49.27272727272727,60.36363636363637,66.31818181818181,77.22727272727273,73.9090909090909,78.86363636363636,81.9090909090909,107.68181818181819,126.22727272727273,78.63636363636364,28.772727272727273,4.045454545454546,2.227272727272727,3.272727272727273,1.6363636363636365,"(-37.81965808, 144.96863453)",144.96863453,-37.81965808
State Library,23.0,9.0,8.0,3.0,5.0,9.0,29.0,47.0,82.0,128.0,204.0,242.0,327.0,389.0,433.0,487.0,540.0,516.0,362.0,179.0,156.0,110.0,83.0,25.0,"(-37.81064378, 144.96447132)",144.96447132,-37.81064378
State Library - New,6.136363636363637,2.272727272727273,2.8181818181818183,2.1818181818181817,4.0,11.318181818181818,21.454545454545453,45.40909090909091,65.95454545454545,96.77272727272727,135.3181818181818,174.1818181818182,210.5909090909091,244.5909090909091,270.27272727272725,296.09090909090907,318.0,307.27272727272725,217.95454545454547,112.5909090909091,43.22727272727273,25.136363636363637,21.818181818181817,11.909090909090908,"(-37.81057845, 144.96444294)",144.96444294,-37.81057845
Swanston St - City Square,3.1818181818181817,1.1818181818181819,1.0909090909090908,1.4545454545454546,2.6818181818181817,9.545454545454545,25.09090909090909,44.04545454545455,56.63636363636363,56.18181818181818,55.0,67.31818181818181,74.0909090909091,89.18181818181819,97.36363636363636,92.0,97.22727272727273,112.5,70.36363636363636,36.09090909090909,16.59090909090909,12.136363636363637,13.954545454545455,7.2727272727272725,"(-37.81569416, 144.96680641)",144.96680641,-37.81569416
The Arts Centre,18.272727272727273,8.636363636363637,11.863636363636363,25.90909090909091,41.40909090909091,50.90909090909091,73.0909090909091,99.18181818181819,120.31818181818181,101.72727272727273,133.3181818181818,151.45454545454547,174.54545454545453,167.5909090909091,162.54545454545453,167.6818181818182,191.86363636363637,222.63636363636363,177.77272727272728,95.9090909090909,35.72727272727273,31.5,23.045454545454547,17.40909090909091,"(-37.82129924, 144.96879309)",144.96879309,-37.82129924
Tin Alley-Swanston St (West),2.1363636363636362,0.3181818181818182,0.2727272727272727,0.9090909090909091,0.22727272727272727,1.1363636363636365,7.681818181818182,12.363636363636363,17.09090909090909,16.954545454545453,13.681818181818182,17.772727272727273,19.90909090909091,24.636363636363637,25.454545454545453,27.09090909090909,32.68181818181818,36.13636363636363,25.363636363636363,11.909090909090908,1.2727272727272727,1.2727272727272727,0.5454545454545454,0.5909090909090909,"(-37.79690473, 144.96440378)",144.96440378,-37.79690473
Town Hall (West),9.909090909090908,3.909090909090909,3.1363636363636362,5.636363636363637,6.909090909090909,28.318181818181817,54.13636363636363,95.0909090909091,146.63636363636363,174.3181818181818,222.63636363636363,260.0,320.1818181818182,337.59090909090907,339.54545454545456,333.22727272727275,313.0,293.59090909090907,200.6818181818182,102.95454545454545,33.40909090909091,28.272727272727273,26.772727272727273,15.318181818181818,"(-37.81487988, 144.9660878)",144.9660878,-37.81487988
Victoria Point,0.8636363636363636,1.7727272727272727,1.0909090909090908,0.9090909090909091,0.9090909090909091,3.590909090909091,12.727272727272727,25.681818181818183,35.36363636363637,35.59090909090909,33.22727272727273,37.31818181818182,40.95454545454545,34.90909090909091,28.636363636363637,34.68181818181818,34.0,42.68181818181818,40.86363636363637,30.318181818181817,8.227272727272727,3.772727272727273,3.6363636363636362,1.6818181818181819,"(-37.81876473, 144.94710545)",144.94710545,-37.81876473
Waterfront City,0.8181818181818182,0.18181818181818182,0.3181818181818182,0.9090909090909091,1.1363636363636365,1.9090909090909092,13.181818181818182,26.363636363636363,34.36363636363637,31.727272727272727,39.54545454545455,37.59090909090909,51.31818181818182,52.22727272727273,45.81818181818182,51.63636363636363,72.81818181818181,103.22727272727273,87.72727272727273,58.59090909090909,5.0,3.1363636363636362,2.5,1.3636363636363635,"(-37.81564989, 144.93970695)",144.93970695,-37.81564989
Webb Bridge,1.0,0.5454545454545454,0.8181818181818182,0.45454545454545453,0.9545454545454546,14.863636363636363,38.04545454545455,106.18181818181819,108.81818181818181,101.54545454545455,123.0909090909091,139.36363636363637,168.04545454545453,164.6818181818182,159.63636363636363,175.6818181818182,206.5909090909091,267.22727272727275,187.0,86.0909090909091,9.772727272727273,6.818181818181818,6.318181818181818,2.5454545454545454,"(-37.82293543, 144.94717511)",144.94717511,-37.82293543
