,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
538480,508633,08/31/2012 12:00:00 PM,2012,August,31,Friday,12,1,Bourke Street Mall (North),3724
585203,555356,12/18/2012 01:00:00 PM,2012,December,18,Tuesday,13,1,Bourke Street Mall (North),5193
452872,417931,02/03/2012 01:00:00 PM,2012,February,3,Friday,13,1,Bourke Street Mall (North),4128
448984,414043,01/25/2012 01:00:00 PM,2012,January,25,Wednesday,13,1,Bourke Street Mall (North),4040
517330,487483,07/13/2012 01:00:00 PM,2012,July,13,Friday,13,1,Bourke Street Mall (North),4208
499186,469339,06/01/2012 01:00:00 PM,2012,June,1,Friday,13,1,Bourke Street Mall (North),3622
464968,430027,03/02/2012 01:00:00 PM,2012,March,2,Friday,13,1,Bourke Street Mall (North),3893
488818,458971,05/08/2012 01:00:00 PM,2012,May,8,Tuesday,13,1,Bourke Street Mall (North),3712
566609,536762,11/05/2012 12:00:00 PM,2012,November,5,Monday,12,1,Bourke Street Mall (North),5333
552803,522956,10/04/2012 01:00:00 PM,2012,October,4,Thursday,13,1,Bourke Street Mall (North),4231
549779,519932,09/27/2012 01:00:00 PM,2012,September,27,Thursday,13,1,Bourke Street Mall (North),4285
640307,610460,04/26/2013 01:00:00 PM,2013,April,26,Friday,13,1,Bourke Street Mall (North),4161
686510,656634,08/16/2013 01:00:00 PM,2013,August,16,Friday,13,1,Bourke Street Mall (North),3791
949645,741553,12/26/2013 02:00:00 PM,2013,December,26,Thursday,14,1,Bourke Street Mall (North),5384
609635,579788,02/14/2013 01:00:00 PM,2013,February,14,Thursday,13,1,Bourke Street Mall (North),4434
600995,571148,01/25/2013 01:00:00 PM,2013,January,25,Friday,13,1,Bourke Street Mall (North),4122
668102,638239,07/01/2013 01:00:00 PM,2013,July,1,Monday,13,1,Bourke Street Mall (North),3900
661157,631303,06/14/2013 01:00:00 PM,2013,June,14,Friday,13,1,Bourke Street Mall (North),4126
627347,597500,03/27/2013 01:00:00 PM,2013,March,27,Wednesday,13,1,Bourke Street Mall (North),4259
646356,616508,05/10/2013 01:00:00 PM,2013,May,10,Friday,13,1,Bourke Street Mall (North),3902
912827,704807,11/04/2013 12:00:00 PM,2013,November,4,Monday,12,1,Bourke Street Mall (North),5138
891090,683081,10/04/2013 01:00:00 PM,2013,October,4,Friday,13,1,Bourke Street Mall (North),4555
886565,678556,09/27/2013 01:00:00 PM,2013,September,27,Friday,13,1,Bourke Street Mall (North),4268
791975,818231,04/07/2014 12:00:00 PM,2014,April,7,Monday,12,1,Bourke Street Mall (North),4545
1124584,916727,08/15/2014 12:00:00 PM,2014,August,15,Friday,12,1,Bourke Street Mall (North),3294
753428,779730,02/14/2014 01:00:00 PM,2014,February,14,Friday,13,1,Bourke Street Mall (North),3639
735780,762103,01/22/2014 01:00:00 PM,2014,January,22,Wednesday,13,1,Bourke Street Mall (North),4031
864564,890767,07/11/2014 01:00:00 PM,2014,July,11,Friday,13,1,Bourke Street Mall (North),3754
856076,882287,06/30/2014 12:00:00 PM,2014,June,30,Monday,12,1,Bourke Street Mall (North),3701
784655,810917,03/28/2014 05:00:00 PM,2014,March,28,Friday,17,1,Bourke Street Mall (North),3821
815677,841919,05/09/2014 12:00:00 PM,2014,May,9,Friday,12,1,Bourke Street Mall (North),3808
953762,979145,11/03/2014 11:00:00 AM,2014,November,3,Monday,11,1,Bourke Street Mall (North),4589
1179295,971438,10/24/2014 12:00:00 PM,2014,October,24,Friday,12,1,Bourke Street Mall (North),3749
1159636,951779,09/29/2014 12:00:00 PM,2014,September,29,Monday,12,1,Bourke Street Mall (North),3764
1083586,1108969,04/10/2015 01:00:00 PM,2015,April,10,Friday,13,1,Bourke Street Mall (North),4478
1267776,1240839,08/28/2015 05:00:00 PM,2015,August,28,Friday,17,1,Bourke Street Mall (North),4200
1367861,1340924,12/11/2015 01:00:00 PM,2015,December,11,Friday,13,1,Bourke Street Mall (North),3254
1046770,1072153,02/27/2015 05:00:00 PM,2015,February,27,Friday,17,1,Bourke Street Mall (North),3609
1213199,1186262,07/01/2015 01:00:00 PM,2015,July,1,Wednesday,13,1,Bourke Street Mall (North),4088
1208279,1181342,06/26/2015 01:00:00 PM,2015,June,26,Friday,13,1,Bourke Street Mall (North),3860
1074935,1100318,03/31/2015 01:00:00 PM,2015,March,31,Tuesday,13,1,Bourke Street Mall (North),4045
1109159,1134542,05/08/2015 05:00:00 PM,2015,May,8,Friday,17,1,Bourke Street Mall (North),3824
1330314,1303377,11/02/2015 02:00:00 PM,2015,November,2,Monday,14,1,Bourke Street Mall (North),3159
1300365,1273428,10/01/2015 01:00:00 PM,2015,October,1,Thursday,13,1,Bourke Street Mall (North),4363
1294496,1267559,09/25/2015 01:00:00 PM,2015,September,25,Friday,13,1,Bourke Street Mall (North),4151
1504862,1466528,04/15/2016 05:00:00 PM,2016,April,15,Friday,17,1,Bourke Street Mall (North),4790
1642748,1604414,08/31/2016 12:00:00 PM,2016,August,31,Wednesday,12,1,Bourke Street Mall (North),4812
1867106,1713750,12/23/2016 02:00:00 PM,2016,December,23,Friday,14,1,Bourke Street Mall (North),4910
1441721,1403433,02/12/2016 05:00:00 PM,2016,February,12,Friday,17,1,Bourke Street Mall (North),4157
1423409,1385121,01/25/2016 01:00:00 PM,2016,January,25,Monday,13,1,Bourke Street Mall (North),4070
1589798,1551464,07/08/2016 01:00:00 PM,2016,July,8,Friday,13,1,Bourke Street Mall (North),4485
1580798,1542464,06/29/2016 01:00:00 PM,2016,June,29,Wednesday,13,1,Bourke Street Mall (North),4363
1489838,1451504,03/31/2016 01:00:00 PM,2016,March,31,Thursday,13,1,Bourke Street Mall (North),4572
1525831,1487497,05/06/2016 05:00:00 PM,2016,May,6,Friday,17,1,Bourke Street Mall (North),4499
1827753,1674397,11/11/2016 05:00:00 PM,2016,November,11,Friday,17,1,Bourke Street Mall (North),4425
1792698,1639342,10/05/2016 12:00:00 PM,2016,October,5,Wednesday,12,1,Bourke Street Mall (North),4659
1785916,1632560,09/28/2016 01:00:00 PM,2016,September,28,Wednesday,13,1,Bourke Street Mall (North),4501
1730334,1810046,04/07/2017 01:00:00 PM,2017,April,7,Friday,13,1,Bourke Street Mall (North),4503
1960283,1920109,08/04/2017 05:00:00 PM,2017,August,4,Friday,17,1,Bourke Street Mall (North),4092
2108064,2067890,12/21/2017 01:00:00 PM,2017,December,21,Thursday,13,1,Bourke Street Mall (North),4351
1685042,1764805,02/17/2017 05:00:00 PM,2017,February,17,Friday,17,1,Bourke Street Mall (North),4122
1883718,1730362,01/10/2017 01:00:00 PM,2017,January,10,Tuesday,13,1,Bourke Street Mall (North),4005
1938957,1898783,07/13/2017 05:00:00 PM,2017,July,13,Thursday,17,1,Bourke Street Mall (North),4522
1914313,1874139,06/16/2017 05:00:00 PM,2017,June,16,Friday,17,1,Bourke Street Mall (North),4312
1723884,1803596,03/31/2017 05:00:00 PM,2017,March,31,Friday,17,1,Bourke Street Mall (North),4499
1762596,1842308,05/12/2017 05:00:00 PM,2017,May,12,Friday,17,1,Bourke Street Mall (North),4342
2057640,2017466,11/06/2017 12:00:00 PM,2017,November,6,Monday,12,1,Bourke Street Mall (North),4753
2039229,1999055,10/20/2017 05:00:00 PM,2017,October,20,Friday,17,1,Bourke Street Mall (North),4321
1987965,1947791,09/01/2017 05:00:00 PM,2017,September,1,Friday,17,1,Bourke Street Mall (North),4850
2343793,2204745,04/20/2018 05:00:00 PM,2018,April,20,Friday,17,1,Bourke Street Mall (North),4413
2379842,2344012,08/17/2018 05:00:00 PM,2018,August,17,Friday,17,1,Bourke Street Mall (North),4576
2521092,2485262,12/11/2018 01:00:00 PM,2018,December,11,Tuesday,13,1,Bourke Street Mall (North),4552
2271450,2132402,02/16/2018 05:00:00 PM,2018,February,16,Friday,17,1,Bourke Street Mall (North),4154
2236144,2097096,01/16/2018 01:00:00 PM,2018,January,16,Tuesday,13,1,Bourke Street Mall (North),4066
2354121,2318291,07/27/2018 05:00:00 PM,2018,July,27,Friday,17,1,Bourke Street Mall (North),4729
2182414,2276786,06/22/2018 05:00:00 PM,2018,June,22,Friday,17,1,Bourke Street Mall (North),4573
2318329,2179281,03/29/2018 05:00:00 PM,2018,March,29,Thursday,17,1,Bourke Street Mall (North),4301
2150143,2244530,05/25/2018 05:00:00 PM,2018,May,25,Friday,17,1,Bourke Street Mall (North),4267
2477674,2441844,11/05/2018 12:00:00 PM,2018,November,5,Monday,12,1,Bourke Street Mall (North),5286
2448865,2413035,10/12/2018 05:00:00 PM,2018,October,12,Friday,17,1,Bourke Street Mall (North),4674
2414130,2378300,09/14/2018 05:00:00 PM,2018,September,14,Friday,17,1,Bourke Street Mall (North),4571
2671143,2630968,04/12/2019 05:00:00 PM,2019,April,12,Friday,17,1,Bourke Street Mall (North),4683
2879258,2798722,08/23/2019 05:00:00 PM,2019,August,23,Friday,17,1,Bourke Street Mall (North),4607
2829749,2955476,12/23/2019 01:00:00 PM,2019,December,23,Monday,13,1,Bourke Street Mall (North),4896
2612185,2572010,02/22/2019 05:00:00 PM,2019,February,22,Friday,17,1,Bourke Street Mall (North),4428
2558425,2522595,01/11/2019 05:00:00 PM,2019,January,11,Friday,17,1,Bourke Street Mall (North),3891
2775620,2735445,07/05/2019 05:00:00 PM,2019,July,5,Friday,17,1,Bourke Street Mall (North),4046
2758162,2717987,06/21/2019 05:00:00 PM,2019,June,21,Friday,17,1,Bourke Street Mall (North),4659
2637379,2597204,03/15/2019 01:00:00 PM,2019,March,15,Friday,13,1,Bourke Street Mall (North),4504
2697060,2656885,05/03/2019 05:00:00 PM,2019,May,3,Friday,17,1,Bourke Street Mall (North),4344
27401,2914995,11/22/2019 05:00:00 PM,2019,November,22,Friday,17,1,Bourke Street Mall (North),4532
2949690,2869442,10/18/2019 05:00:00 PM,2019,October,18,Friday,17,1,Bourke Street Mall (North),4602
2914618,2834196,09/20/2019 01:00:00 PM,2019,September,20,Friday,13,1,Bourke Street Mall (North),4689
3127637,3127637,04/27/2020 01:00:00 PM,2020,April,27,Monday,13,1,Bourke Street Mall (North),646
3037029,3037030,02/21/2020 05:00:00 PM,2020,February,21,Friday,17,1,Bourke Street Mall (North),3996
2989549,2989550,01/17/2020 05:00:00 PM,2020,January,17,Friday,17,1,Bourke Street Mall (North),4106
3228837,3228838,07/08/2020 03:00:00 PM,2020,July,8,Wednesday,15,1,Bourke Street Mall (North),1790
3202511,3202512,06/19/2020 04:00:00 PM,2020,June,19,Friday,16,1,Bourke Street Mall (North),2160
3056228,3056223,03/06/2020 05:00:00 PM,2020,March,6,Friday,17,1,Bourke Street Mall (North),3282
3173135,3173136,05/29/2020 04:00:00 PM,2020,May,29,Friday,16,1,Bourke Street Mall (North),1683
80787,42151,08/14/2009 01:00:00 PM,2009,August,14,Friday,13,2,Bourke Street Mall (South),5002
135997,97316,12/22/2009 01:00:00 PM,2009,December,22,Tuesday,13,2,Bourke Street Mall (South),5902
66093,27463,07/09/2009 01:00:00 PM,2009,July,9,Thursday,13,2,Bourke Street Mall (South),4840
52214,13591,06/05/2009 01:00:00 PM,2009,June,5,Friday,13,2,Bourke Street Mall (South),3455
41338,2717,05/08/2009 01:00:00 PM,2009,May,8,Friday,13,2,Bourke Street Mall (South),3487
114356,75698,11/02/2009 12:00:00 PM,2009,November,2,Monday,12,2,Bourke Street Mall (South),6292
103132,64484,10/07/2009 01:00:00 PM,2009,October,7,Wednesday,13,2,Bourke Street Mall (South),7035
97944,59300,09/25/2009 01:00:00 PM,2009,September,25,Friday,13,2,Bourke Street Mall (South),5309
179241,140534,04/01/2010 02:00:00 PM,2010,April,1,Thursday,14,2,Bourke Street Mall (South),6660
475419,201055,08/20/2010 01:00:00 PM,2010,August,20,Friday,13,2,Bourke Street Mall (South),4070
285639,250830,12/22/2010 01:00:00 PM,2010,December,22,Wednesday,13,2,Bourke Street Mall (South),6678
164094,125396,02/25/2010 01:00:00 PM,2010,February,25,Thursday,13,2,Bourke Street Mall (South),4251
150694,112004,01/25/2010 01:00:00 PM,2010,January,25,Monday,13,2,Bourke Street Mall (South),4774
231063,192332,07/30/2010 01:00:00 PM,2010,July,30,Friday,13,2,Bourke Street Mall (South),4373
209885,171164,06/11/2010 01:00:00 PM,2010,June,11,Friday,13,2,Bourke Street Mall (South),4342
178394,139688,03/30/2010 03:00:00 PM,2010,March,30,Tuesday,15,2,Bourke Street Mall (South),5815
194352,155636,05/06/2010 01:00:00 PM,2010,May,6,Thursday,13,2,Bourke Street Mall (South),4795
265604,230822,11/01/2010 12:00:00 PM,2010,November,1,Monday,12,2,Bourke Street Mall (South),5731
255408,220639,10/07/2010 01:00:00 PM,2010,October,7,Thursday,13,2,Bourke Street Mall (South),6942
250098,215335,09/24/2010 12:00:00 AM,2010,September,24,Friday,0,2,Bourke Street Mall (South),5596
331769,296910,04/15/2011 01:00:00 PM,2011,April,15,Friday,13,2,Bourke Street Mall (South),5705
387361,352466,08/29/2011 05:00:00 PM,2011,August,29,Monday,17,2,Bourke Street Mall (South),5956
436059,401120,12/26/2011 03:00:00 PM,2011,December,26,Monday,15,2,Bourke Street Mall (South),6674
311916,277073,02/25/2011 01:00:00 PM,2011,February,25,Friday,13,2,Bourke Street Mall (South),4454
300753,265926,01/28/2011 01:00:00 PM,2011,January,28,Friday,13,2,Bourke Street Mall (South),4960
368924,334038,07/15/2011 01:00:00 PM,2011,July,15,Friday,13,2,Bourke Street Mall (South),5381
356678,321798,06/15/2011 01:00:00 PM,2011,June,15,Wednesday,13,2,Bourke Street Mall (South),5966
325660,290807,03/31/2011 02:00:00 PM,2011,March,31,Thursday,14,2,Bourke Street Mall (South),6837
343201,308334,05/13/2011 01:00:00 PM,2011,May,13,Friday,13,2,Bourke Street Mall (South),4985
417489,382566,11/11/2011 01:00:00 PM,2011,November,11,Friday,13,2,Bourke Street Mall (South),5381
412981,378061,10/31/2011 12:00:00 PM,2011,October,31,Monday,12,2,Bourke Street Mall (South),6134
400361,365454,09/30/2011 01:00:00 PM,2011,September,30,Friday,13,2,Bourke Street Mall (South),5139
478019,448172,04/13/2012 01:00:00 PM,2012,April,13,Friday,13,2,Bourke Street Mall (South),5126
538499,508652,08/31/2012 01:00:00 PM,2012,August,31,Friday,13,2,Bourke Street Mall (South),4129
588544,558697,12/26/2012 02:00:00 PM,2012,December,26,Wednesday,14,2,Bourke Street Mall (South),6656
461081,426140,02/22/2012 01:00:00 PM,2012,February,22,Wednesday,13,2,Bourke Street Mall (South),4413
440345,405404,01/05/2012 01:00:00 PM,2012,January,5,Thursday,13,2,Bourke Street Mall (South),4731
514307,484460,07/06/2012 01:00:00 PM,2012,July,6,Friday,13,2,Bourke Street Mall (South),4670
505235,475388,06/15/2012 01:00:00 PM,2012,June,15,Friday,13,2,Bourke Street Mall (South),4537
467993,433052,03/09/2012 01:00:00 PM,2012,March,9,Friday,13,2,Bourke Street Mall (South),4729
489251,459404,05/09/2012 01:00:00 PM,2012,May,9,Wednesday,13,2,Bourke Street Mall (South),4370
566610,536763,11/05/2012 12:00:00 PM,2012,November,5,Monday,12,2,Bourke Street Mall (South),5778
553236,523389,10/05/2012 01:00:00 PM,2012,October,5,Friday,13,2,Bourke Street Mall (South),4574
549780,519933,09/27/2012 01:00:00 PM,2012,September,27,Thursday,13,2,Bourke Street Mall (South),4372
640308,610461,04/26/2013 01:00:00 PM,2013,April,26,Friday,13,2,Bourke Street Mall (South),4379
686511,656635,08/16/2013 01:00:00 PM,2013,August,16,Friday,13,2,Bourke Street Mall (South),3932
949677,741585,12/26/2013 03:00:00 PM,2013,December,26,Thursday,15,2,Bourke Street Mall (South),6456
609636,579789,02/14/2013 01:00:00 PM,2013,February,14,Thursday,13,2,Bourke Street Mall (South),4402
600996,571149,01/25/2013 01:00:00 PM,2013,January,25,Friday,13,2,Bourke Street Mall (South),4618
677495,647624,07/24/2013 01:00:00 PM,2013,July,24,Wednesday,13,2,Bourke Street Mall (South),4466
666878,637016,06/28/2013 01:00:00 PM,2013,June,28,Friday,13,2,Bourke Street Mall (South),4107
625188,595341,03/22/2013 01:00:00 PM,2013,March,22,Friday,13,2,Bourke Street Mall (South),4030
652408,622557,05/24/2013 01:00:00 PM,2013,May,24,Friday,13,2,Bourke Street Mall (South),4148
912828,704808,11/04/2013 12:00:00 PM,2013,November,4,Monday,12,2,Bourke Street Mall (South),5751
891091,683082,10/04/2013 01:00:00 PM,2013,October,4,Friday,13,2,Bourke Street Mall (South),4582
886566,678557,09/27/2013 01:00:00 PM,2013,September,27,Friday,13,2,Bourke Street Mall (South),5269
799636,825883,04/17/2014 01:00:00 PM,2014,April,17,Thursday,13,2,Bourke Street Mall (South),4708
1129961,922104,08/22/2014 12:00:00 PM,2014,August,22,Friday,12,2,Bourke Street Mall (South),3591
994560,1019943,12/26/2014 02:00:00 PM,2014,December,26,Friday,14,2,Bourke Street Mall (South),6207
753429,779731,02/14/2014 01:00:00 PM,2014,February,14,Friday,13,2,Bourke Street Mall (South),4039
720481,746816,01/02/2014 01:00:00 PM,2014,January,2,Thursday,13,2,Bourke Street Mall (South),4298
864565,890768,07/11/2014 01:00:00 PM,2014,July,11,Friday,13,2,Bourke Street Mall (South),4358
856077,882288,06/30/2014 12:00:00 PM,2014,June,30,Monday,12,2,Bourke Street Mall (South),3742
769121,795403,03/07/2014 01:00:00 PM,2014,March,7,Friday,13,2,Bourke Street Mall (South),3997
815678,841920,05/09/2014 12:00:00 PM,2014,May,9,Friday,12,2,Bourke Street Mall (South),3721
953763,979146,11/03/2014 11:00:00 AM,2014,November,3,Monday,11,2,Bourke Street Mall (South),5527
1162805,954948,10/03/2014 12:00:00 PM,2014,October,3,Friday,12,2,Bourke Street Mall (South),4154
1157294,949437,09/26/2014 01:00:00 PM,2014,September,26,Friday,13,2,Bourke Street Mall (South),4610
1083587,1108970,04/10/2015 01:00:00 PM,2015,April,10,Friday,13,2,Bourke Street Mall (South),4606
1267617,1240680,08/28/2015 01:00:00 PM,2015,August,28,Friday,13,2,Bourke Street Mall (South),3543
1377702,1350765,12/21/2015 01:00:00 PM,2015,December,21,Monday,13,2,Bourke Street Mall (South),6188
1040472,1065855,02/20/2015 01:00:00 PM,2015,February,20,Friday,13,2,Bourke Street Mall (South),3774
1010838,1036221,01/16/2015 01:00:00 PM,2015,January,16,Friday,13,2,Bourke Street Mall (South),4156
1234822,1207885,07/24/2015 01:00:00 PM,2015,July,24,Friday,13,2,Bourke Street Mall (South),4216
1211232,1184295,06/29/2015 01:00:00 PM,2015,June,29,Monday,13,2,Bourke Street Mall (South),3838
1074048,1099431,03/30/2015 01:00:00 PM,2015,March,30,Monday,13,2,Bourke Street Mall (South),4261
1102665,1128048,05/01/2015 01:00:00 PM,2015,May,1,Friday,13,2,Bourke Street Mall (South),3969
1330237,1303300,11/02/2015 12:00:00 PM,2015,November,2,Monday,12,2,Bourke Street Mall (South),5737
1300366,1273429,10/01/2015 01:00:00 PM,2015,October,1,Thursday,13,2,Bourke Street Mall (South),4504
1294497,1267560,09/25/2015 01:00:00 PM,2015,September,25,Friday,13,2,Bourke Street Mall (South),4258
1497781,1459447,04/08/2016 01:00:00 PM,2016,April,8,Friday,13,2,Bourke Street Mall (South),3969
1642749,1604415,08/31/2016 12:00:00 PM,2016,August,31,Wednesday,12,2,Bourke Street Mall (South),3946
1870027,1716671,12/26/2016 03:00:00 PM,2016,December,26,Monday,15,2,Bourke Street Mall (South),5752
1441554,1403266,02/12/2016 01:00:00 PM,2016,February,12,Friday,13,2,Bourke Street Mall (South),3754
1392953,1366016,01/06/2016 01:00:00 PM,2016,January,6,Wednesday,13,2,Bourke Street Mall (South),3982
1582815,1544481,07/01/2016 01:00:00 PM,2016,July,1,Friday,13,2,Bourke Street Mall (South),4050
1580799,1542465,06/29/2016 01:00:00 PM,2016,June,29,Wednesday,13,2,Bourke Street Mall (South),4122
1489839,1451505,03/31/2016 01:00:00 PM,2016,March,31,Thursday,13,2,Bourke Street Mall (South),4117
1525660,1487326,05/06/2016 01:00:00 PM,2016,May,6,Friday,13,2,Bourke Street Mall (South),3586
1840558,1687202,11/25/2016 01:00:00 PM,2016,November,25,Friday,13,2,Bourke Street Mall (South),4314
1817263,1663907,10/31/2016 12:00:00 PM,2016,October,31,Monday,12,2,Bourke Street Mall (South),5292
1785917,1632561,09/28/2016 01:00:00 PM,2016,September,28,Wednesday,13,2,Bourke Street Mall (South),4399
1735877,1815589,04/13/2017 01:00:00 PM,2017,April,13,Thursday,13,2,Bourke Street Mall (South),4233
1980676,1940502,08/25/2017 01:00:00 PM,2017,August,25,Friday,13,2,Bourke Street Mall (South),3462
2113825,2073651,12/26/2017 01:00:00 PM,2017,December,26,Tuesday,13,2,Bourke Street Mall (South),5580
1671482,1751245,02/02/2017 01:00:00 PM,2017,February,2,Thursday,13,2,Bourke Street Mall (South),3613
1663285,1743048,01/24/2017 01:00:00 PM,2017,January,24,Tuesday,13,2,Bourke Street Mall (South),4298
1933021,1892847,07/07/2017 01:00:00 PM,2017,July,7,Friday,13,2,Bourke Street Mall (South),4081
1907819,1867645,06/09/2017 01:00:00 PM,2017,June,9,Friday,13,2,Bourke Street Mall (South),3954
1723733,1803445,03/31/2017 01:00:00 PM,2017,March,31,Friday,13,2,Bourke Street Mall (South),3661
1762445,1842157,05/12/2017 01:00:00 PM,2017,May,12,Friday,13,2,Bourke Street Mall (South),3509
2057641,2017467,11/06/2017 12:00:00 PM,2017,November,6,Monday,12,2,Bourke Street Mall (South),5948
2021770,1981596,10/04/2017 01:00:00 PM,2017,October,4,Wednesday,13,2,Bourke Street Mall (South),3857
2015441,1975267,09/28/2017 01:00:00 PM,2017,September,28,Thursday,13,2,Bourke Street Mall (South),3823
2325056,2186008,04/04/2018 01:00:00 PM,2018,April,4,Wednesday,13,2,Bourke Street Mall (South),3805
2396930,2361100,08/31/2018 05:00:00 PM,2018,August,31,Friday,17,2,Bourke Street Mall (South),3785
2539365,2503535,12/26/2018 02:00:00 PM,2018,December,26,Wednesday,14,2,Bourke Street Mall (South),5720
2271259,2132211,02/16/2018 01:00:00 PM,2018,February,16,Friday,13,2,Bourke Street Mall (South),3468
2243873,2104825,01/23/2018 01:00:00 PM,2018,January,23,Tuesday,13,2,Bourke Street Mall (South),3765
2198617,2292989,07/06/2018 01:00:00 PM,2018,July,6,Friday,13,2,Bourke Street Mall (South),3739
2163776,2258163,06/06/2018 01:00:00 PM,2018,June,6,Wednesday,13,2,Bourke Street Mall (South),3369
2295390,2156342,03/09/2018 01:00:00 PM,2018,March,9,Friday,13,2,Bourke Street Mall (South),3530
2142019,2236406,05/18/2018 01:00:00 PM,2018,May,18,Friday,13,2,Bourke Street Mall (South),3230
2477675,2441845,11/05/2018 12:00:00 PM,2018,November,5,Monday,12,2,Bourke Street Mall (South),5782
2440094,2404264,10/05/2018 01:00:00 PM,2018,October,5,Friday,13,2,Bourke Street Mall (South),4021
2430147,2394317,09/27/2018 01:00:00 PM,2018,September,27,Thursday,13,2,Bourke Street Mall (South),3925
2670944,2630769,04/12/2019 01:00:00 PM,2019,April,12,Friday,13,2,Bourke Street Mall (South),3615
2879045,2798509,08/23/2019 01:00:00 PM,2019,August,23,Friday,13,2,Bourke Street Mall (South),3531
2833892,2959619,12/26/2019 03:00:00 PM,2019,December,26,Thursday,15,2,Bourke Street Mall (South),5489
2611986,2571811,02/22/2019 01:00:00 PM,2019,February,22,Friday,13,2,Bourke Street Mall (South),3563
2555838,2520008,01/09/2019 01:00:00 PM,2019,January,9,Wednesday,13,2,Bourke Street Mall (South),3626
2793321,2753146,07/19/2019 01:00:00 PM,2019,July,19,Friday,13,2,Bourke Street Mall (South),3766
2740363,2700188,06/07/2019 01:00:00 PM,2019,June,7,Friday,13,2,Bourke Street Mall (South),3160
2637380,2597205,03/15/2019 01:00:00 PM,2019,March,15,Friday,13,2,Bourke Street Mall (South),3659
2722686,2682511,05/24/2019 01:00:00 PM,2019,May,24,Friday,13,2,Bourke Street Mall (South),4180
3595,2891216,11/04/2019 12:00:00 PM,2019,November,4,Monday,12,2,Bourke Street Mall (South),5227
2956142,2875922,10/23/2019 05:00:00 PM,2019,October,23,Wednesday,17,2,Bourke Street Mall (South),6025
2921877,2841467,09/26/2019 01:00:00 PM,2019,September,26,Thursday,13,2,Bourke Street Mall (South),3721
3131734,3131735,04/30/2020 01:00:00 PM,2020,April,30,Thursday,13,2,Bourke Street Mall (South),502
3046376,3046377,02/28/2020 01:00:00 PM,2020,February,28,Friday,13,2,Bourke Street Mall (South),3220
2998819,2998819,01/24/2020 01:00:00 PM,2020,January,24,Friday,13,2,Bourke Street Mall (South),3485
3228836,3228837,07/08/2020 03:00:00 PM,2020,July,8,Wednesday,15,2,Bourke Street Mall (South),1061
3202451,3202452,06/19/2020 03:00:00 PM,2020,June,19,Friday,15,2,Bourke Street Mall (South),1195
3061435,3061436,03/10/2020 01:00:00 PM,2020,March,10,Tuesday,13,2,Bourke Street Mall (South),2899
3172957,3172958,05/29/2020 01:00:00 PM,2020,May,29,Friday,13,2,Bourke Street Mall (South),907
78000,39364,08/07/2009 05:00:00 PM,2009,August,7,Friday,17,3,Melbourne Central,3703
135564,96885,12/21/2009 01:00:00 PM,2009,December,21,Monday,13,3,Melbourne Central,2767
72302,33669,07/24/2009 06:00:00 PM,2009,July,24,Friday,18,3,Melbourne Central,3028
58016,19389,06/19/2009 06:00:00 PM,2009,June,19,Friday,18,3,Melbourne Central,3002
