,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
78355,39719,08/08/2009 02:00:00 PM,2009,August,8,Saturday,14,1,Bourke Street Mall (North),2722
137744,99061,12/26/2009 02:00:00 PM,2009,December,26,Saturday,14,1,Bourke Street Mall (North),4521
64086,25456,07/04/2009 03:00:00 PM,2009,July,4,Saturday,15,1,Bourke Street Mall (North),2719
52655,14032,06/06/2009 03:00:00 PM,2009,June,6,Saturday,15,1,Bourke Street Mall (North),4006
39206,586,05/02/2009 03:00:00 PM,2009,May,2,Saturday,15,1,Bourke Street Mall (North),4034
119546,80881,11/14/2009 12:00:00 PM,2009,November,14,Saturday,12,1,Bourke Street Mall (North),4335
110521,71863,10/24/2009 03:00:00 PM,2009,October,24,Saturday,15,1,Bourke Street Mall (North),4340
92640,53999,09/12/2009 02:00:00 PM,2009,September,12,Saturday,14,1,Bourke Street Mall (North),2489
180086,141379,04/03/2010 01:00:00 PM,2010,April,3,Saturday,13,1,Bourke Street Mall (North),3088
473002,198640,08/14/2010 03:00:00 PM,2010,August,14,Saturday,15,1,Bourke Street Mall (North),2904
159356,120661,02/14/2010 02:00:00 PM,2010,February,14,Sunday,14,1,Bourke Street Mall (North),2843
140788,102103,01/02/2010 03:00:00 PM,2010,January,2,Saturday,15,1,Bourke Street Mall (North),2590
231512,192781,07/31/2010 02:00:00 PM,2010,July,31,Saturday,14,1,Bourke Street Mall (North),2643
210334,171613,06/12/2010 02:00:00 PM,2010,June,12,Saturday,14,1,Bourke Street Mall (North),2478
174071,135367,03/20/2010 03:00:00 PM,2010,March,20,Saturday,15,1,Bourke Street Mall (North),2613
198259,159541,05/15/2010 02:00:00 PM,2010,May,15,Saturday,14,1,Bourke Street Mall (North),2580
267644,232861,11/06/2010 12:00:00 PM,2010,November,6,Saturday,12,1,Bourke Street Mall (North),2990
253807,219040,10/03/2010 03:00:00 PM,2010,October,3,Sunday,15,1,Bourke Street Mall (North),4059
244809,210047,09/11/2010 12:00:00 AM,2010,September,11,Saturday,0,1,Bourke Street Mall (North),2850
435192,400255,12/24/2011 03:00:00 PM,2011,December,24,Saturday,15,1,Bourke Street Mall (North),3518
714951,445597,04/07/2012 02:00:00 PM,2012,April,7,Saturday,14,1,Bourke Street Mall (North),3546
529876,500029,08/11/2012 02:00:00 PM,2012,August,11,Saturday,14,1,Bourke Street Mall (North),3715
581351,551504,12/09/2012 03:00:00 PM,2012,December,9,Sunday,15,1,Bourke Street Mall (North),4152
459388,424447,02/18/2012 03:00:00 PM,2012,February,18,Saturday,15,1,Bourke Street Mall (North),3249
447292,412351,01/21/2012 03:00:00 PM,2012,January,21,Saturday,15,1,Bourke Street Mall (North),3183
514774,484927,07/07/2012 03:00:00 PM,2012,July,7,Saturday,15,1,Bourke Street Mall (North),3693
505702,475855,06/16/2012 03:00:00 PM,2012,June,16,Saturday,15,1,Bourke Street Mall (North),3479
468460,433519,03/10/2012 03:00:00 PM,2012,March,10,Saturday,15,1,Bourke Street Mall (North),3294
490582,460735,05/12/2012 03:00:00 PM,2012,May,12,Saturday,15,1,Bourke Street Mall (North),3325
568787,538940,11/10/2012 01:00:00 PM,2012,November,10,Saturday,13,1,Bourke Street Mall (North),4025
559751,529904,10/20/2012 03:00:00 PM,2012,October,20,Saturday,15,1,Bourke Street Mall (North),3590
538966,509119,09/01/2012 03:00:00 PM,2012,September,1,Saturday,15,1,Bourke Street Mall (North),3523
637751,607904,04/20/2013 03:00:00 PM,2013,April,20,Saturday,15,1,Bourke Street Mall (North),3561
686927,657050,08/17/2013 03:00:00 PM,2013,August,17,Saturday,15,1,Bourke Street Mall (North),3564
946693,738608,12/22/2013 03:00:00 PM,2013,December,22,Sunday,15,1,Bourke Street Mall (North),4387
607943,578096,02/10/2013 03:00:00 PM,2013,February,10,Sunday,15,1,Bourke Street Mall (North),3349
598421,568574,01/19/2013 02:00:00 PM,2013,January,19,Saturday,14,1,Bourke Street Mall (North),3293
673037,643169,07/13/2013 03:00:00 PM,2013,July,13,Saturday,15,1,Bourke Street Mall (North),3836
667302,637440,06/29/2013 02:00:00 PM,2013,June,29,Saturday,14,1,Bourke Street Mall (North),3659
628661,598814,03/30/2013 02:00:00 PM,2013,March,30,Saturday,14,1,Bourke Street Mall (North),4336
652875,623024,05/25/2013 03:00:00 PM,2013,May,25,Saturday,15,1,Bourke Street Mall (North),3839
921451,713416,11/16/2013 01:00:00 PM,2013,November,16,Saturday,13,1,Bourke Street Mall (North),4587
896428,688418,10/12/2013 03:00:00 PM,2013,October,12,Saturday,15,1,Bourke Street Mall (North),3933
704770,674864,09/21/2013 03:00:00 PM,2013,September,21,Saturday,15,1,Bourke Street Mall (North),3294
801141,827387,04/19/2014 02:00:00 PM,2014,April,19,Saturday,14,1,Bourke Street Mall (North),4896
1125448,917591,08/16/2014 03:00:00 PM,2014,August,16,Saturday,15,1,Bourke Street Mall (North),3470
759811,786107,02/22/2014 10:00:00 PM,2014,February,22,Saturday,22,1,Bourke Street Mall (North),4669
738120,764439,01/25/2014 02:00:00 PM,2014,January,25,Saturday,14,1,Bourke Street Mall (North),3406
875905,902105,07/26/2014 03:00:00 PM,2014,July,26,Saturday,15,1,Bourke Street Mall (North),3785
837914,864135,06/07/2014 02:00:00 PM,2014,June,7,Saturday,14,1,Bourke Street Mall (North),3559
769897,796177,03/08/2014 02:00:00 PM,2014,March,8,Saturday,14,1,Bourke Street Mall (North),3649
821645,847880,05/17/2014 03:00:00 PM,2014,May,17,Saturday,15,1,Bourke Street Mall (North),4005
963332,988715,11/15/2014 01:00:00 PM,2014,November,15,Saturday,13,1,Bourke Street Mall (North),4368
1163629,955772,10/04/2014 01:00:00 PM,2014,October,4,Saturday,13,1,Bourke Street Mall (North),3401
1141927,934070,09/06/2014 03:00:00 PM,2014,September,6,Saturday,15,1,Bourke Street Mall (North),3177
1078474,1103857,04/04/2015 03:00:00 PM,2015,April,4,Saturday,15,1,Bourke Street Mall (North),4525
1255522,1228585,08/15/2015 02:00:00 PM,2015,August,15,Saturday,14,1,Bourke Street Mall (North),3672
1368927,1341990,12/12/2015 03:00:00 PM,2015,December,12,Saturday,15,1,Bourke Street Mall (North),3013
1047562,1072945,02/28/2015 03:00:00 PM,2015,February,28,Saturday,15,1,Bourke Street Mall (North),3258
1235796,1208859,07/25/2015 02:00:00 PM,2015,July,25,Saturday,14,1,Bourke Street Mall (North),3797
1202457,1175520,06/20/2015 03:00:00 PM,2015,June,20,Saturday,15,1,Bourke Street Mall (North),3477
1066129,1091512,03/21/2015 03:00:00 PM,2015,March,21,Saturday,15,1,Bourke Street Mall (North),3851
1408518,1148370,05/23/2015 03:00:00 PM,2015,May,23,Saturday,15,1,Bourke Street Mall (North),3698
1334907,1307970,11/07/2015 01:00:00 PM,2015,November,7,Saturday,13,1,Bourke Street Mall (North),3047
1315497,1288560,10/17/2015 03:00:00 PM,2015,October,17,Saturday,15,1,Bourke Street Mall (North),3663
1275376,1248439,09/05/2015 03:00:00 PM,2015,September,5,Saturday,15,1,Bourke Street Mall (North),3545
1519658,1481324,04/30/2016 03:00:00 PM,2016,April,30,Saturday,15,1,Bourke Street Mall (North),4254
1625900,1587566,08/13/2016 03:00:00 PM,2016,August,13,Saturday,15,1,Bourke Street Mall (North),4076
1854762,1701406,12/10/2016 03:00:00 PM,2016,December,10,Saturday,15,1,Bourke Street Mall (North),4512
1456757,1418469,02/27/2016 03:00:00 PM,2016,February,27,Saturday,15,1,Bourke Street Mall (North),4108
1428533,1390245,01/30/2016 03:00:00 PM,2016,January,30,Saturday,15,1,Bourke Street Mall (North),3643
1597904,1559570,07/16/2016 02:00:00 PM,2016,July,16,Saturday,14,1,Bourke Street Mall (North),4380
1562804,1524470,06/11/2016 04:00:00 PM,2016,June,11,Saturday,16,1,Bourke Street Mall (North),4347
1484927,1446593,03/26/2016 03:00:00 PM,2016,March,26,Saturday,15,1,Bourke Street Mall (North),4417
1534001,1495667,05/14/2016 03:00:00 PM,2016,May,14,Saturday,15,1,Bourke Street Mall (North),4317
1828533,1675177,11/12/2016 01:00:00 PM,2016,November,12,Saturday,13,1,Bourke Street Mall (North),5340
1795659,1642303,10/08/2016 03:00:00 PM,2016,October,8,Saturday,15,1,Bourke Street Mall (North),4235
1781926,1628570,09/24/2016 02:00:00 PM,2016,September,24,Saturday,14,1,Bourke Street Mall (North),4236
1737738,1817450,04/15/2017 02:00:00 PM,2017,April,15,Saturday,14,1,Bourke Street Mall (North),4668
1961141,1920967,08/05/2017 03:00:00 PM,2017,August,5,Saturday,15,1,Bourke Street Mall (North),4038
2102352,2062178,12/16/2017 02:00:00 PM,2017,December,16,Saturday,14,1,Bourke Street Mall (North),4006
1686151,1765914,02/18/2017 10:00:00 PM,2017,February,18,Saturday,22,1,Bourke Street Mall (North),4235
1667871,1747634,01/29/2017 02:00:00 PM,2017,January,29,Sunday,14,1,Bourke Street Mall (North),3528
1954537,1914363,07/29/2017 01:00:00 PM,2017,July,29,Saturday,13,1,Bourke Street Mall (North),4192
1908844,1868670,06/10/2017 04:00:00 PM,2017,June,10,Saturday,16,1,Bourke Street Mall (North),4232
1711973,1791736,03/18/2017 03:00:00 PM,2017,March,18,Saturday,15,1,Bourke Street Mall (North),4193
1763432,1843144,05/13/2017 03:00:00 PM,2017,May,13,Saturday,15,1,Bourke Street Mall (North),4471
2070966,2030792,11/18/2017 02:00:00 PM,2017,November,18,Saturday,14,1,Bourke Street Mall (North),4395
2032704,1992530,10/14/2017 04:00:00 PM,2017,October,14,Saturday,16,1,Bourke Street Mall (North),4052
2010098,1969924,09/23/2017 02:00:00 PM,2017,September,23,Saturday,14,1,Bourke Street Mall (North),3893
2344827,2205779,04/21/2018 03:00:00 PM,2018,April,21,Saturday,15,1,Bourke Street Mall (North),4205
2389432,2353602,08/25/2018 02:00:00 PM,2018,August,25,Saturday,14,1,Bourke Street Mall (North),4000
2535788,2499958,12/23/2018 02:00:00 PM,2018,December,23,Sunday,14,1,Bourke Street Mall (North),4307
2272820,2133772,02/17/2018 10:00:00 PM,2018,February,17,Saturday,22,1,Bourke Street Mall (North),4527
2234028,2094980,01/14/2018 03:00:00 PM,2018,January,14,Sunday,15,1,Bourke Street Mall (North),3425
2216619,2310991,07/21/2018 03:00:00 PM,2018,July,21,Saturday,15,1,Bourke Street Mall (North),4485
2167375,2261762,06/09/2018 04:00:00 PM,2018,June,9,Saturday,16,1,Bourke Street Mall (North),4354
2320538,2181490,03/31/2018 04:00:00 PM,2018,March,31,Saturday,16,1,Bourke Street Mall (North),4567
2143240,2237627,05/19/2018 03:00:00 PM,2018,May,19,Saturday,15,1,Bourke Street Mall (North),4174
2492462,2456632,11/17/2018 04:00:00 PM,2018,November,17,Saturday,16,1,Bourke Street Mall (North),4212
2441419,2405589,10/06/2018 03:00:00 PM,2018,October,6,Saturday,15,1,Bourke Street Mall (North),4081
2406568,2370738,09/08/2018 02:00:00 PM,2018,September,8,Saturday,14,1,Bourke Street Mall (North),4198
2680628,2640453,04/20/2019 01:00:00 PM,2019,April,20,Saturday,13,1,Bourke Street Mall (North),4575
2871391,2790855,08/17/2019 03:00:00 PM,2019,August,17,Saturday,15,1,Bourke Street Mall (North),4346
2808684,2934324,12/07/2019 03:00:00 PM,2019,December,7,Saturday,15,1,Bourke Street Mall (North),4152
2613285,2573110,02/23/2019 03:00:00 PM,2019,February,23,Saturday,15,1,Bourke Street Mall (North),3961
2567925,2532095,01/19/2019 03:00:00 PM,2019,January,19,Saturday,15,1,Bourke Street Mall (North),3481
2844082,2763562,07/27/2019 03:00:00 PM,2019,July,27,Saturday,15,1,Bourke Street Mall (North),3942
2741714,2701539,06/08/2019 03:00:00 PM,2019,June,8,Saturday,15,1,Bourke Street Mall (North),4107
2630367,2590192,03/09/2019 04:00:00 PM,2019,March,9,Saturday,16,1,Bourke Street Mall (North),4151
2715443,2675268,05/18/2019 03:00:00 PM,2019,May,18,Saturday,15,1,Bourke Street Mall (North),4026
28537,2916129,11/23/2019 02:00:00 PM,2019,November,23,Saturday,14,1,Bourke Street Mall (North),3898
2932934,2852599,10/05/2019 03:00:00 PM,2019,October,5,Saturday,15,1,Bourke Street Mall (North),4017
2907209,2826759,09/14/2019 03:00:00 PM,2019,September,14,Saturday,15,1,Bourke Street Mall (North),3865
3124970,3124971,04/25/2020 03:00:00 PM,2020,April,25,Saturday,15,1,Bourke Street Mall (North),652
3047917,3047917,02/29/2020 04:00:00 PM,2020,February,29,Saturday,16,1,Bourke Street Mall (North),3986
3000219,3000220,01/25/2020 02:00:00 PM,2020,January,25,Saturday,14,1,Bourke Street Mall (North),3506
3223431,3223432,07/04/2020 03:00:00 PM,2020,July,4,Saturday,15,1,Bourke Street Mall (North),2028
3203868,3203869,06/20/2020 03:00:00 PM,2020,June,20,Saturday,15,1,Bourke Street Mall (North),2846
3057541,3057541,03/07/2020 04:00:00 PM,2020,March,7,Saturday,16,1,Bourke Street Mall (North),3414
3174477,3174478,05/30/2020 03:00:00 PM,2020,May,30,Saturday,15,1,Bourke Street Mall (North),2330
78373,39737,08/08/2009 03:00:00 PM,2009,August,8,Saturday,15,2,Bourke Street Mall (South),4171
137745,99062,12/26/2009 02:00:00 PM,2009,December,26,Saturday,14,2,Bourke Street Mall (South),6139
69801,31169,07/18/2009 03:00:00 PM,2009,July,18,Saturday,15,2,Bourke Street Mall (South),3648
52639,14016,06/06/2009 02:00:00 PM,2009,June,6,Saturday,14,2,Bourke Street Mall (South),2907
39207,587,05/02/2009 03:00:00 PM,2009,May,2,Saturday,15,2,Bourke Street Mall (South),3062
119547,80882,11/14/2009 12:00:00 PM,2009,November,14,Saturday,12,2,Bourke Street Mall (South),4819
104449,65798,10/10/2009 02:00:00 PM,2009,October,10,Saturday,14,2,Bourke Street Mall (South),4032
89782,51144,09/05/2009 02:00:00 PM,2009,September,5,Saturday,14,2,Bourke Street Mall (South),3694
189203,150488,04/24/2010 03:00:00 PM,2010,April,24,Saturday,15,2,Bourke Street Mall (South),4018
473003,198641,08/14/2010 03:00:00 PM,2010,August,14,Saturday,15,2,Bourke Street Mall (South),3489
287291,252479,12/26/2010 02:00:00 PM,2010,December,26,Sunday,14,2,Bourke Street Mall (South),6262
158943,120248,02/13/2010 03:00:00 PM,2010,February,13,Saturday,15,2,Bourke Street Mall (South),3436
140789,102104,01/02/2010 03:00:00 PM,2010,January,2,Saturday,15,2,Bourke Street Mall (South),3532
219429,180704,07/03/2010 03:00:00 PM,2010,July,3,Saturday,15,2,Bourke Street Mall (South),3676
207327,168608,06/05/2010 03:00:00 PM,2010,June,5,Saturday,15,2,Bourke Street Mall (South),3769
168003,129302,03/06/2010 02:00:00 PM,2010,March,6,Saturday,14,2,Bourke Street Mall (South),3614
201302,162584,05/22/2010 03:00:00 PM,2010,May,22,Saturday,15,2,Bourke Street Mall (South),4021
270419,235633,11/13/2010 12:00:00 PM,2010,November,13,Saturday,12,2,Bourke Street Mall (South),4479
261978,227201,10/23/2010 03:00:00 PM,2010,October,23,Saturday,15,2,Bourke Street Mall (South),6057
244827,210065,09/11/2010 12:00:00 AM,2010,September,11,Saturday,0,2,Bourke Street Mall (South),3484
335068,300208,04/23/2011 03:00:00 PM,2011,April,23,Saturday,15,2,Bourke Street Mall (South),5049
383653,348760,08/20/2011 03:00:00 PM,2011,August,20,Saturday,15,2,Bourke Street Mall (South),4093
426502,391576,12/03/2011 03:00:00 PM,2011,December,3,Saturday,15,2,Bourke Street Mall (South),4800
306918,272080,02/12/2011 03:00:00 PM,2011,February,12,Saturday,15,2,Bourke Street Mall (South),3566
290171,255352,01/02/2011 03:00:00 PM,2011,January,2,Sunday,15,2,Bourke Street Mall (South),3799
366510,331624,07/09/2011 03:00:00 PM,2011,July,9,Saturday,15,2,Bourke Street Mall (South),4775
357936,323056,06/18/2011 03:00:00 PM,2011,June,18,Saturday,15,2,Bourke Street Mall (South),5594
315044,280199,03/05/2011 02:00:00 PM,2011,March,5,Saturday,14,2,Bourke Street Mall (South),3956
349361,314488,05/28/2011 03:00:00 PM,2011,May,28,Saturday,15,2,Bourke Street Mall (South),4326
417914,382991,11/12/2011 02:00:00 PM,2011,November,12,Saturday,14,2,Bourke Street Mall (South),4490
406498,371584,10/15/2011 03:00:00 PM,2011,October,15,Saturday,15,2,Bourke Street Mall (South),4040
389352,354455,09/03/2011 02:00:00 PM,2011,September,3,Saturday,14,2,Bourke Street Mall (South),4231
714970,445616,04/07/2012 03:00:00 PM,2012,April,7,Saturday,15,2,Bourke Street Mall (South),4282
529895,500048,08/11/2012 03:00:00 PM,2012,August,11,Saturday,15,2,Bourke Street Mall (South),3829
583944,554097,12/15/2012 03:00:00 PM,2012,December,15,Saturday,15,2,Bourke Street Mall (South),4688
459389,424448,02/18/2012 03:00:00 PM,2012,February,18,Saturday,15,2,Bourke Street Mall (South),3746
447275,412334,01/21/2012 02:00:00 PM,2012,January,21,Saturday,14,2,Bourke Street Mall (South),3603
523847,494000,07/28/2012 03:00:00 PM,2012,July,28,Saturday,15,2,Bourke Street Mall (South),4034
511751,481904,06/30/2012 03:00:00 PM,2012,June,30,Saturday,15,2,Bourke Street Mall (South),4085
468461,433520,03/10/2012 03:00:00 PM,2012,March,10,Saturday,15,2,Bourke Street Mall (South),4165
490583,460736,05/12/2012 03:00:00 PM,2012,May,12,Saturday,15,2,Bourke Street Mall (South),4406
571848,542001,11/17/2012 03:00:00 PM,2012,November,17,Saturday,15,2,Bourke Street Mall (South),3921
556728,526881,10/13/2012 03:00:00 PM,2012,October,13,Saturday,15,2,Bourke Street Mall (South),3741
547638,517791,09/22/2012 02:00:00 PM,2012,September,22,Saturday,14,2,Bourke Street Mall (South),3700
631686,601839,04/06/2013 02:00:00 PM,2013,April,6,Saturday,14,2,Bourke Street Mall (South),3603
692314,662427,08/31/2013 03:00:00 PM,2013,August,31,Saturday,15,2,Bourke Street Mall (South),3792
941067,732987,12/14/2013 03:00:00 PM,2013,December,14,Saturday,15,2,Bourke Street Mall (South),5128
604488,574641,02/02/2013 03:00:00 PM,2013,February,2,Saturday,15,2,Bourke Street Mall (South),3434
598440,568593,01/19/2013 03:00:00 PM,2013,January,19,Saturday,15,2,Bourke Street Mall (South),3630
678753,648882,07/27/2013 03:00:00 PM,2013,July,27,Saturday,15,2,Bourke Street Mall (South),4056
658742,628890,06/08/2013 03:00:00 PM,2013,June,8,Saturday,15,2,Bourke Street Mall (South),3998
628680,598833,03/30/2013 03:00:00 PM,2013,March,30,Saturday,15,2,Bourke Street Mall (South),4161
652876,623025,05/25/2013 03:00:00 PM,2013,May,25,Saturday,15,2,Bourke Street Mall (South),4208
931353,723286,11/30/2013 02:00:00 PM,2013,November,30,Saturday,14,2,Bourke Street Mall (South),4342
896429,688419,10/12/2013 03:00:00 PM,2013,October,12,Saturday,15,2,Bourke Street Mall (South),4022
704771,674865,09/21/2013 03:00:00 PM,2013,September,21,Saturday,15,2,Bourke Street Mall (South),3445
801172,827418,04/19/2014 03:00:00 PM,2014,April,19,Saturday,15,2,Bourke Street Mall (South),4834
1130840,922983,08/23/2014 03:00:00 PM,2014,August,23,Saturday,15,2,Bourke Street Mall (South),3636
990158,1015541,12/20/2014 04:00:00 PM,2014,December,20,Saturday,16,2,Bourke Street Mall (South),4704
759812,786108,02/22/2014 10:00:00 PM,2014,February,22,Saturday,22,2,Bourke Street Mall (South),4360
738153,764472,01/25/2014 03:00:00 PM,2014,January,25,Saturday,15,2,Bourke Street Mall (South),3724
875876,902076,07/26/2014 02:00:00 PM,2014,July,26,Saturday,14,2,Bourke Street Mall (South),4046
837915,864136,06/07/2014 02:00:00 PM,2014,June,7,Saturday,14,2,Bourke Street Mall (South),4007
769929,796209,03/08/2014 03:00:00 PM,2014,March,8,Saturday,15,2,Bourke Street Mall (South),3904
821614,847850,05/17/2014 02:00:00 PM,2014,May,17,Saturday,14,2,Bourke Street Mall (South),3931
963399,988782,11/15/2014 03:00:00 PM,2014,November,15,Saturday,15,2,Bourke Street Mall (South),3960
1169207,961350,10/11/2014 03:00:00 PM,2014,October,11,Saturday,15,2,Bourke Street Mall (South),3648
1141928,934071,09/06/2014 03:00:00 PM,2014,September,6,Saturday,15,2,Bourke Street Mall (South),3524
1078475,1103858,04/04/2015 03:00:00 PM,2015,April,4,Saturday,15,2,Bourke Street Mall (South),4528
1255562,1228625,08/15/2015 03:00:00 PM,2015,August,15,Saturday,15,2,Bourke Street Mall (South),3937
1382689,1355752,12/26/2015 03:00:00 PM,2015,December,26,Saturday,15,2,Bourke Street Mall (South),6626
1035274,1060657,02/14/2015 03:00:00 PM,2015,February,14,Saturday,15,2,Bourke Street Mall (South),3503
1001461,1026844,01/04/2015 03:00:00 PM,2015,January,4,Sunday,15,2,Bourke Street Mall (South),3594
1229284,1202347,07/18/2015 03:00:00 PM,2015,July,18,Saturday,15,2,Bourke Street Mall (South),3953
1188682,1161745,06/06/2015 03:00:00 PM,2015,June,6,Saturday,15,2,Bourke Street Mall (South),3742
1053698,1079081,03/07/2015 03:00:00 PM,2015,March,7,Saturday,15,2,Bourke Street Mall (South),3950
1408519,1148371,05/23/2015 03:00:00 PM,2015,May,23,Saturday,15,2,Bourke Street Mall (South),3739
1355305,1328368,11/28/2015 03:00:00 PM,2015,November,28,Saturday,15,2,Bourke Street Mall (South),4340
1322050,1295113,10/24/2015 03:00:00 PM,2015,October,24,Saturday,15,2,Bourke Street Mall (South),3744
1295511,1268574,09/26/2015 02:00:00 PM,2015,September,26,Saturday,14,2,Bourke Street Mall (South),3824
1512699,1474365,04/23/2016 03:00:00 PM,2016,April,23,Saturday,15,2,Bourke Street Mall (South),3827
1625901,1587567,08/13/2016 03:00:00 PM,2016,August,13,Saturday,15,2,Bourke Street Mall (South),3506
1854723,1701367,12/10/2016 02:00:00 PM,2016,December,10,Saturday,14,2,Bourke Street Mall (South),4550
1456758,1418470,02/27/2016 03:00:00 PM,2016,February,27,Saturday,15,2,Bourke Street Mall (South),3479
1389217,1362280,01/02/2016 03:00:00 PM,2016,January,2,Saturday,15,2,Bourke Street Mall (South),3725
1590891,1552557,07/09/2016 03:00:00 PM,2016,July,9,Saturday,15,2,Bourke Street Mall (South),3801
1562763,1524429,06/11/2016 03:00:00 PM,2016,June,11,Saturday,15,2,Bourke Street Mall (South),3604
1484928,1446594,03/26/2016 03:00:00 PM,2016,March,26,Saturday,15,2,Bourke Street Mall (South),4315
1534002,1495668,05/14/2016 03:00:00 PM,2016,May,14,Saturday,15,2,Bourke Street Mall (South),3727
1835068,1681712,11/19/2016 03:00:00 PM,2016,November,19,Saturday,15,2,Bourke Street Mall (South),4040
1795660,1642304,10/08/2016 03:00:00 PM,2016,October,8,Saturday,15,2,Bourke Street Mall (South),3760
1781927,1628571,09/24/2016 02:00:00 PM,2016,September,24,Saturday,14,2,Bourke Street Mall (South),3508
1737777,1817489,04/15/2017 03:00:00 PM,2017,April,15,Saturday,15,2,Bourke Street Mall (South),4033
1981794,1941620,08/26/2017 03:00:00 PM,2017,August,26,Saturday,15,2,Bourke Street Mall (South),3721
2095489,2055315,12/10/2017 03:00:00 PM,2017,December,10,Sunday,15,2,Bourke Street Mall (South),4285
1692405,1772168,02/25/2017 03:00:00 PM,2017,February,25,Saturday,15,2,Bourke Street Mall (South),3486
1660638,1740401,01/21/2017 03:00:00 PM,2017,January,21,Saturday,15,2,Bourke Street Mall (South),3262
1934046,1893872,07/08/2017 03:00:00 PM,2017,July,8,Saturday,15,2,Bourke Street Mall (South),3476
1908807,1868633,06/10/2017 03:00:00 PM,2017,June,10,Saturday,15,2,Bourke Street Mall (South),3771
1705509,1785272,03/11/2017 03:00:00 PM,2017,March,11,Saturday,15,2,Bourke Street Mall (South),3472
1896087,1855913,05/27/2017 03:00:00 PM,2017,May,27,Saturday,15,2,Bourke Street Mall (South),3361
2070967,2030793,11/18/2017 02:00:00 PM,2017,November,18,Saturday,14,2,Bourke Street Mall (South),3788
2032660,1992486,10/14/2017 03:00:00 PM,2017,October,14,Saturday,15,2,Bourke Street Mall (South),3710
2010099,1969925,09/23/2017 02:00:00 PM,2017,September,23,Saturday,14,2,Bourke Street Mall (South),3213
2119477,2213864,04/28/2018 07:00:00 PM,2018,April,28,Saturday,19,2,Bourke Street Mall (South),3328
2389484,2353654,08/25/2018 03:00:00 PM,2018,August,25,Saturday,15,2,Bourke Street Mall (South),3082
2534639,2498809,12/22/2018 03:00:00 PM,2018,December,22,Saturday,15,2,Bourke Street Mall (South),4285
2272774,2133726,02/17/2018 09:00:00 PM,2018,February,17,Saturday,21,2,Bourke Street Mall (South),5658
2240653,2101605,01/20/2018 03:00:00 PM,2018,January,20,Saturday,15,2,Bourke Street Mall (South),2971
2208302,2302674,07/14/2018 03:00:00 PM,2018,July,14,Saturday,15,2,Bourke Street Mall (South),3508
2167328,2261715,06/09/2018 03:00:00 PM,2018,June,9,Saturday,15,2,Bourke Street Mall (South),3608
2320445,2181397,03/31/2018 02:00:00 PM,2018,March,31,Saturday,14,2,Bourke Street Mall (South),3943
2143241,2237628,05/19/2018 03:00:00 PM,2018,May,19,Saturday,15,2,Bourke Street Mall (South),3139
2492463,2456633,11/17/2018 04:00:00 PM,2018,November,17,Saturday,16,2,Bourke Street Mall (South),3470
2441369,2405539,10/06/2018 02:00:00 PM,2018,October,6,Saturday,14,2,Bourke Street Mall (South),3302
2406620,2370790,09/08/2018 03:00:00 PM,2018,September,8,Saturday,15,2,Bourke Street Mall (South),3053
2680733,2640558,04/20/2019 03:00:00 PM,2019,April,20,Saturday,15,2,Bourke Street Mall (South),3412
2871390,2790854,08/17/2019 03:00:00 PM,2019,August,17,Saturday,15,2,Bourke Street Mall (South),3292
2828516,2954243,12/22/2019 03:00:00 PM,2019,December,22,Sunday,15,2,Bourke Street Mall (South),4043
2604886,2564711,02/16/2019 03:00:00 PM,2019,February,16,Saturday,15,2,Bourke Street Mall (South),2986
2567876,2532046,01/19/2019 02:00:00 PM,2019,January,19,Saturday,14,2,Bourke Street Mall (South),3014
2844137,2763617,07/27/2019 04:00:00 PM,2019,July,27,Saturday,16,2,Bourke Street Mall (South),2985
2741715,2701540,06/08/2019 03:00:00 PM,2019,June,8,Saturday,15,2,Bourke Street Mall (South),3183
2630318,2590143,03/09/2019 03:00:00 PM,2019,March,9,Saturday,15,2,Bourke Street Mall (South),3034
2724012,2683837,05/25/2019 03:00:00 PM,2019,May,25,Saturday,15,2,Bourke Street Mall (South),2949
37630,2925215,11/30/2019 03:00:00 PM,2019,November,30,Saturday,15,2,Bourke Street Mall (South),3636
2941905,2861611,10/12/2019 04:00:00 PM,2019,October,12,Saturday,16,2,Bourke Street Mall (South),3148
2907208,2826758,09/14/2019 03:00:00 PM,2019,September,14,Saturday,15,2,Bourke Street Mall (South),2792
3124969,3124970,04/25/2020 03:00:00 PM,2020,April,25,Saturday,15,2,Bourke Street Mall (South),486
3038225,3038226,02/22/2020 02:00:00 PM,2020,February,22,Saturday,14,2,Bourke Street Mall (South),2775
3000218,3000219,01/25/2020 02:00:00 PM,2020,January,25,Saturday,14,2,Bourke Street Mall (South),2663
3223374,3223375,07/04/2020 02:00:00 PM,2020,July,4,Saturday,14,2,Bourke Street Mall (South),1368
3203808,3203809,06/20/2020 02:00:00 PM,2020,June,20,Saturday,14,2,Bourke Street Mall (South),1758
3057483,3057483,03/07/2020 03:00:00 PM,2020,March,7,Saturday,15,2,Bourke Street Mall (South),2619
3174476,3174477,05/30/2020 03:00:00 PM,2020,May,30,Saturday,15,2,Bourke Street Mall (South),1425
78748,40112,08/09/2009 01:00:00 PM,2009,August,9,Sunday,13,3,Melbourne Central,2709
137728,99045,12/26/2009 01:00:00 PM,2009,December,26,Saturday,13,3,Melbourne Central,3386
