,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
456170,421229,02/11/2012 04:00:00 AM,2012,February,11,Saturday,4,5,Princes Bridge,41
441482,406541,01/08/2012 04:00:00 AM,2012,January,8,Sunday,4,5,Princes Bridge,23
514580,484733,07/07/2012 04:00:00 AM,2012,July,7,Saturday,4,5,Princes Bridge,33
508982,479135,06/24/2012 05:00:00 AM,2012,June,24,Sunday,5,5,Princes Bridge,38
709195,439841,03/25/2012 06:00:00 AM,2012,March,25,Sunday,6,5,Princes Bridge,43
490388,460541,05/12/2012 04:00:00 AM,2012,May,12,Saturday,4,5,Princes Bridge,43
566037,536190,11/04/2012 04:00:00 AM,2012,November,4,Sunday,4,5,Princes Bridge,35
553959,524112,10/07/2012 05:00:00 AM,2012,October,7,Sunday,5,5,Princes Bridge,0
550485,520638,09/29/2012 04:00:00 AM,2012,September,29,Saturday,4,5,Princes Bridge,32
631545,601698,04/06/2013 06:00:00 AM,2013,April,6,Saturday,6,5,Princes Bridge,42
689448,659566,08/24/2013 04:00:00 AM,2013,August,24,Saturday,4,5,Princes Bridge,35
950862,742766,12/28/2013 05:00:00 AM,2013,December,28,Saturday,5,5,Princes Bridge,44
604293,574446,02/02/2013 04:00:00 AM,2013,February,2,Saturday,4,5,Princes Bridge,34
592865,563018,01/06/2013 04:00:00 AM,2013,January,6,Sunday,4,5,Princes Bridge,28
675696,645825,07/20/2013 03:00:00 AM,2013,July,20,Saturday,3,5,Princes Bridge,45
664720,634860,06/23/2013 06:00:00 AM,2013,June,23,Sunday,6,5,Princes Bridge,32
628485,598638,03/30/2013 04:00:00 AM,2013,March,30,Saturday,4,5,Princes Bridge,37
643606,613758,05/04/2013 04:00:00 AM,2013,May,4,Saturday,4,5,Princes Bridge,27
916197,708171,11/09/2013 04:00:00 AM,2013,November,9,Saturday,4,5,Princes Bridge,29
906106,698091,10/26/2013 04:00:00 AM,2013,October,26,Saturday,4,5,Princes Bridge,36
700252,670354,09/14/2013 04:00:00 AM,2013,September,14,Saturday,4,5,Princes Bridge,38
800844,827091,04/19/2014 04:00:00 AM,2014,April,19,Saturday,4,5,Princes Bridge,38
881353,907538,08/03/2014 04:00:00 AM,2014,August,3,Sunday,4,5,Princes Bridge,35
994966,1020349,12/27/2014 03:00:00 AM,2014,December,27,Saturday,3,5,Princes Bridge,34
759241,785541,02/22/2014 03:00:00 AM,2014,February,22,Saturday,3,5,Princes Bridge,41
737804,764123,01/25/2014 04:00:00 AM,2014,January,25,Saturday,4,5,Princes Bridge,32
865817,892019,07/13/2014 04:00:00 AM,2014,July,13,Sunday,4,5,Princes Bridge,31
832925,859152,06/01/2014 05:00:00 AM,2014,June,1,Sunday,5,5,Princes Bridge,38
764377,790663,03/01/2014 04:00:00 AM,2014,March,1,Saturday,4,5,Princes Bridge,52
816166,842407,05/10/2014 04:00:00 AM,2014,May,10,Saturday,4,5,Princes Bridge,39
952763,978146,11/02/2014 04:00:00 AM,2014,November,2,Sunday,4,5,Princes Bridge,29
1164062,956205,10/05/2014 03:00:00 AM,2014,October,5,Sunday,3,5,Princes Bridge,33
1142360,934503,09/07/2014 04:00:00 AM,2014,September,7,Sunday,4,5,Princes Bridge,28
1078874,1104257,04/05/2015 02:00:00 AM,2015,April,5,Sunday,2,5,Princes Bridge,16
1269180,1242243,08/30/2015 04:00:00 AM,2015,August,30,Sunday,4,5,Princes Bridge,31
1382332,1355395,12/26/2015 06:00:00 AM,2015,December,26,Saturday,6,5,Princes Bridge,52
1023649,1049032,02/01/2015 04:00:00 AM,2015,February,1,Sunday,4,5,Princes Bridge,51
1005886,1031269,01/10/2015 05:00:00 AM,2015,January,10,Saturday,5,5,Princes Bridge,33
1215734,1188797,07/04/2015 04:00:00 AM,2015,July,4,Saturday,4,5,Princes Bridge,38
1202994,1176057,06/21/2015 04:00:00 AM,2015,June,21,Sunday,4,5,Princes Bridge,31
1072867,1098250,03/29/2015 05:00:00 AM,2015,March,29,Sunday,5,5,Princes Bridge,58
1110486,1135869,05/10/2015 04:00:00 AM,2015,May,10,Sunday,4,5,Princes Bridge,34
1349124,1322187,11/22/2015 05:00:00 AM,2015,November,22,Sunday,5,5,Princes Bridge,58
1302820,1275883,10/04/2015 03:00:00 AM,2015,October,4,Sunday,3,5,Princes Bridge,36
1289340,1262403,09/20/2015 04:00:00 AM,2015,September,20,Sunday,4,5,Princes Bridge,27
1492404,1454070,04/03/2016 02:00:00 AM,2016,April,3,Sunday,2,5,Princes Bridge,22
1625544,1587210,08/13/2016 06:00:00 AM,2016,August,13,Saturday,6,5,Princes Bridge,62
1874423,1721067,12/31/2016 05:00:00 AM,2016,December,31,Saturday,5,5,Princes Bridge,59
1456341,1418053,02/27/2016 05:00:00 AM,2016,February,27,Saturday,5,5,Princes Bridge,80
1388780,1361843,01/02/2016 04:00:00 AM,2016,January,2,Saturday,4,5,Princes Bridge,43
1591524,1553190,07/10/2016 06:00:00 AM,2016,July,10,Sunday,6,5,Princes Bridge,69
1570452,1532118,06/19/2016 06:00:00 AM,2016,June,19,Sunday,6,5,Princes Bridge,58
1484553,1446219,03/26/2016 06:00:00 AM,2016,March,26,Saturday,6,5,Princes Bridge,57
1547951,1509617,05/28/2016 05:00:00 AM,2016,May,28,Saturday,5,5,Princes Bridge,63
1834679,1681323,11/19/2016 05:00:00 AM,2016,November,19,Saturday,5,5,Princes Bridge,62
1789460,1636104,10/02/2016 03:00:00 AM,2016,October,2,Sunday,3,5,Princes Bridge,48
1781552,1628196,09/24/2016 05:00:00 AM,2016,September,24,Saturday,5,5,Princes Bridge,53
1725143,1804855,04/02/2017 02:00:00 AM,2017,April,2,Sunday,2,5,Princes Bridge,30
2087087,2046913,12/03/2017 05:00:00 AM,2017,December,3,Sunday,5,5,Princes Bridge,61
1685508,1765271,02/18/2017 05:00:00 AM,2017,February,18,Saturday,5,5,Princes Bridge,68
1880821,1727465,01/07/2017 05:00:00 AM,2017,January,7,Saturday,5,5,Princes Bridge,63
1908430,1868256,06/10/2017 05:00:00 AM,2017,June,10,Saturday,5,5,Princes Bridge,51
1698569,1778332,03/04/2017 05:00:00 AM,2017,March,4,Saturday,5,5,Princes Bridge,69
1895709,1855535,05/27/2017 05:00:00 AM,2017,May,27,Saturday,5,5,Princes Bridge,54
2062842,2022668,11/11/2017 05:00:00 AM,2017,November,11,Saturday,5,5,Princes Bridge,82
2118822,2213209,04/28/2018 05:00:00 AM,2018,April,28,Saturday,5,5,Princes Bridge,56
2388926,2353096,08/25/2018 04:00:00 AM,2018,August,25,Saturday,4,5,Princes Bridge,68
2517016,2481186,12/08/2018 05:00:00 AM,2018,December,8,Saturday,5,5,Princes Bridge,29
2280046,2140998,02/24/2018 05:00:00 AM,2018,February,24,Saturday,5,5,Princes Bridge,67
2233526,2094478,01/14/2018 04:00:00 AM,2018,January,14,Sunday,4,5,Princes Bridge,75
2199420,2293792,07/07/2018 05:00:00 AM,2018,July,7,Saturday,5,5,Princes Bridge,82
2191010,2285382,06/30/2018 04:00:00 AM,2018,June,30,Saturday,4,5,Princes Bridge,51
2320025,2180977,03/31/2018 05:00:00 AM,2018,March,31,Saturday,5,5,Princes Bridge,75
2142774,2237161,05/19/2018 05:00:00 AM,2018,May,19,Saturday,5,5,Princes Bridge,64
2476097,2440267,11/04/2018 05:00:00 AM,2018,November,4,Sunday,5,5,Princes Bridge,18
2441983,2406153,10/07/2018 02:00:00 AM,2018,October,7,Sunday,2,5,Princes Bridge,0
2406062,2370232,09/08/2018 04:00:00 AM,2018,September,8,Saturday,4,5,Princes Bridge,55
2690148,2649973,04/28/2019 04:00:00 AM,2019,April,28,Sunday,4,5,Princes Bridge,52
2863118,2782582,08/11/2019 04:00:00 AM,2019,August,11,Sunday,4,5,Princes Bridge,55
2808133,2933773,12/07/2019 05:00:00 AM,2019,December,7,Saturday,5,5,Princes Bridge,59
2596218,2556043,02/09/2019 05:00:00 AM,2019,February,9,Saturday,5,5,Princes Bridge,30
2567429,2531599,01/19/2019 05:00:00 AM,2019,January,19,Saturday,5,5,Princes Bridge,26
2795391,2755216,07/21/2019 04:00:00 AM,2019,July,21,Sunday,4,5,Princes Bridge,69
2741146,2700971,06/08/2019 04:00:00 AM,2019,June,8,Saturday,4,5,Princes Bridge,50
2621282,2581107,03/02/2019 05:00:00 AM,2019,March,2,Saturday,5,5,Princes Bridge,28
2697636,2657461,05/04/2019 04:00:00 AM,2019,May,4,Saturday,4,5,Princes Bridge,68
9702,2897316,11/09/2019 05:00:00 AM,2019,November,9,Saturday,5,5,Princes Bridge,37
2933514,2853182,10/06/2019 02:00:00 AM,2019,October,6,Sunday,2,5,Princes Bridge,0
2923893,2843487,09/28/2019 05:00:00 AM,2019,September,28,Saturday,5,5,Princes Bridge,45
3125558,3125559,04/26/2020 01:00:00 AM,2020,April,26,Sunday,1,5,Princes Bridge,8
3028089,3028090,02/15/2020 04:00:00 AM,2020,February,15,Saturday,4,5,Princes Bridge,53
2990191,2990192,01/18/2020 04:00:00 AM,2020,January,18,Saturday,4,5,Princes Bridge,91
3252729,3252730,07/26/2020 01:00:00 AM,2020,July,26,Sunday,1,5,Princes Bridge,10
3194863,3194864,06/14/2020 05:00:00 AM,2020,June,14,Sunday,5,5,Princes Bridge,27
3086028,3086029,03/28/2020 04:00:00 AM,2020,March,28,Saturday,4,5,Princes Bridge,26
3135251,3135252,05/03/2020 01:00:00 AM,2020,May,3,Sunday,1,5,Princes Bridge,12
81046,42410,08/15/2009 04:00:00 AM,2009,August,15,Saturday,4,6,Flinders Street Station Underpass,53
138020,99336,12/27/2009 05:00:00 AM,2009,December,27,Sunday,5,6,Flinders Street Station Underpass,58
64346,25716,07/05/2009 06:00:00 AM,2009,July,5,Sunday,6,6,Flinders Street Station Underpass,68
52915,14292,06/07/2009 06:00:00 AM,2009,June,7,Sunday,6,6,Flinders Street Station Underpass,55
47202,8580,05/24/2009 06:00:00 AM,2009,May,24,Sunday,6,6,Flinders Street Station Underpass,49
122902,84234,11/22/2009 06:00:00 AM,2009,November,22,Sunday,6,6,Flinders Street Station Underpass,55
107748,69096,10/18/2009 05:00:00 AM,2009,October,18,Sunday,5,6,Flinders Street Station Underpass,10
95756,57115,09/20/2009 05:00:00 AM,2009,September,20,Sunday,5,6,Flinders Street Station Underpass,53
183424,144714,04/11/2010 06:00:00 AM,2010,April,11,Sunday,6,6,Flinders Street Station Underpass,51
473262,198900,08/15/2010 06:00:00 AM,2010,August,15,Sunday,6,6,Flinders Street Station Underpass,58
286733,251922,12/25/2010 05:00:00 AM,2010,December,25,Saturday,5,6,Flinders Street Station Underpass,46
165270,126570,02/28/2010 06:00:00 AM,2010,February,28,Sunday,6,6,Flinders Street Station Underpass,56
140576,101892,01/02/2010 03:00:00 AM,2010,January,2,Saturday,3,6,Flinders Street Station Underpass,38
225755,187026,07/18/2010 06:00:00 AM,2010,July,18,Sunday,6,6,Flinders Street Station Underpass,56
207583,168864,06/06/2010 05:00:00 AM,2010,June,6,Sunday,5,6,Flinders Street Station Underpass,49
171319,132618,03/14/2010 06:00:00 AM,2010,March,14,Sunday,6,6,Flinders Street Station Underpass,52
192502,153786,05/02/2010 06:00:00 AM,2010,May,2,Sunday,6,6,Flinders Street Station Underpass,54
273387,238597,11/21/2010 05:00:00 AM,2010,November,21,Sunday,5,6,Flinders Street Station Underpass,54
253624,218858,10/03/2010 04:00:00 AM,2010,October,3,Sunday,4,6,Flinders Street Station Underpass,8
242211,207451,09/05/2010 12:00:00 AM,2010,September,5,Sunday,0,6,Flinders Street Station Underpass,39
326753,291899,04/03/2011 06:00:00 AM,2011,April,3,Sunday,6,6,Flinders Street Station Underpass,49
381036,346146,08/14/2011 05:00:00 AM,2011,August,14,Sunday,5,6,Flinders Street Station Underpass,51
435449,400512,12/25/2011 05:00:00 AM,2011,December,25,Sunday,5,6,Flinders Street Station Underpass,31
303874,269041,02/05/2011 04:00:00 AM,2011,February,5,Saturday,4,6,Flinders Street Station Underpass,32
289987,255169,01/02/2011 04:00:00 AM,2011,January,2,Sunday,4,6,Flinders Street Station Underpass,41
372481,337595,07/24/2011 06:00:00 AM,2011,July,24,Sunday,6,6,Flinders Street Station Underpass,53
355338,320459,06/12/2011 06:00:00 AM,2011,June,12,Sunday,6,6,Flinders Street Station Underpass,48
320593,285745,03/19/2011 04:00:00 AM,2011,March,19,Saturday,4,6,Flinders Street Station Underpass,60
341043,306179,05/08/2011 06:00:00 AM,2011,May,8,Sunday,6,6,Flinders Street Station Underpass,51
415315,380394,11/06/2011 05:00:00 AM,2011,November,6,Sunday,5,6,Flinders Street Station Underpass,52
401030,366121,10/02/2011 04:00:00 AM,2011,October,2,Sunday,4,6,Flinders Street Station Underpass,2
392488,357587,09/11/2011 06:00:00 AM,2011,September,11,Sunday,6,6,Flinders Street Station Underpass,59
715244,445890,04/08/2012 06:00:00 AM,2012,April,8,Sunday,6,6,Flinders Street Station Underpass,50
530151,500304,08/12/2012 05:00:00 AM,2012,August,12,Sunday,5,6,Flinders Street Station Underpass,50
589602,559755,12/29/2012 04:00:00 AM,2012,December,29,Saturday,4,6,Flinders Street Station Underpass,34
453597,418656,02/05/2012 05:00:00 AM,2012,February,5,Sunday,5,6,Flinders Street Station Underpass,41
441501,406560,01/08/2012 05:00:00 AM,2012,January,8,Sunday,5,6,Flinders Street Station Underpass,38
515049,485202,07/08/2012 06:00:00 AM,2012,July,8,Sunday,6,6,Flinders Street Station Underpass,51
499929,470082,06/03/2012 06:00:00 AM,2012,June,3,Sunday,6,6,Flinders Street Station Underpass,39
709196,439842,03/25/2012 06:00:00 AM,2012,March,25,Sunday,6,6,Flinders Street Station Underpass,64
496905,467058,05/27/2012 06:00:00 AM,2012,May,27,Sunday,6,6,Flinders Street Station Underpass,44
572104,542257,11/18/2012 05:00:00 AM,2012,November,18,Sunday,5,6,Flinders Street Station Underpass,49
553942,524095,10/07/2012 04:00:00 AM,2012,October,7,Sunday,4,6,Flinders Street Station Underpass,2
539241,509394,09/02/2012 06:00:00 AM,2012,September,2,Sunday,6,6,Flinders Street Station Underpass,41
635002,605155,04/14/2013 06:00:00 AM,2013,April,14,Sunday,6,6,Flinders Street Station Underpass,24
689449,659567,08/24/2013 04:00:00 AM,2013,August,24,Saturday,4,6,Flinders Street Station Underpass,30
950863,742767,12/28/2013 05:00:00 AM,2013,December,28,Saturday,5,6,Flinders Street Station Underpass,38
607786,577939,02/10/2013 06:00:00 AM,2013,February,10,Sunday,6,6,Flinders Street Station Underpass,43
598246,568399,01/19/2013 04:00:00 AM,2013,January,19,Saturday,4,6,Flinders Street Station Underpass,26
673297,643429,07/14/2013 06:00:00 AM,2013,July,14,Sunday,6,6,Flinders Street Station Underpass,24
658984,629132,06/09/2013 05:00:00 AM,2013,June,9,Sunday,5,6,Flinders Street Station Underpass,33
628504,598657,03/30/2013 05:00:00 AM,2013,March,30,Saturday,5,6,Flinders Street Station Underpass,30
644075,614227,05/05/2013 06:00:00 AM,2013,May,5,Sunday,6,6,Flinders Street Station Underpass,37
911151,703132,11/02/2013 04:00:00 AM,2013,November,2,Saturday,4,6,Flinders Street Station Underpass,31
891527,683518,10/05/2013 05:00:00 AM,2013,October,5,Saturday,5,6,Flinders Street Station Underpass,31
886991,678982,09/28/2013 05:00:00 AM,2013,September,28,Saturday,5,6,Flinders Street Station Underpass,35
800875,827122,04/19/2014 05:00:00 AM,2014,April,19,Saturday,5,6,Flinders Street Station Underpass,37
881384,907569,08/03/2014 05:00:00 AM,2014,August,3,Sunday,5,6,Flinders Street Station Underpass,29
979890,1005273,12/07/2014 05:00:00 AM,2014,December,7,Sunday,5,6,Flinders Street Station Underpass,39
749371,775676,02/09/2014 05:00:00 AM,2014,February,9,Sunday,5,6,Flinders Street Station Underpass,33
721766,748100,01/04/2014 05:00:00 AM,2014,January,4,Saturday,5,6,Flinders Street Station Underpass,32
865049,891252,07/12/2014 04:00:00 AM,2014,July,12,Saturday,4,6,Flinders Street Station Underpass,42
838404,864625,06/08/2014 05:00:00 AM,2014,June,8,Sunday,5,6,Flinders Street Station Underpass,26
775579,801855,03/16/2014 05:00:00 AM,2014,March,16,Sunday,5,6,Flinders Street Station Underpass,30
811223,837466,05/03/2014 05:00:00 AM,2014,May,3,Saturday,5,6,Flinders Street Station Underpass,36
952796,978179,11/02/2014 05:00:00 AM,2014,November,2,Sunday,5,6,Flinders Street Station Underpass,37
1164063,956206,10/05/2014 03:00:00 AM,2014,October,5,Sunday,3,6,Flinders Street Station Underpass,24
1142394,934537,09/07/2014 05:00:00 AM,2014,September,7,Sunday,5,6,Flinders Street Station Underpass,38
1078983,1104366,04/05/2015 05:00:00 AM,2015,April,5,Sunday,5,6,Flinders Street Station Underpass,45
1242977,1216040,08/02/2015 06:00:00 AM,2015,August,2,Sunday,6,6,Flinders Street Station Underpass,50
1383253,1356316,12/27/2015 05:00:00 AM,2015,December,27,Sunday,5,6,Flinders Street Station Underpass,57
1023722,1049105,02/01/2015 06:00:00 AM,2015,February,1,Sunday,6,6,Flinders Street Station Underpass,39
1016961,1042344,01/24/2015 05:00:00 AM,2015,January,24,Saturday,5,6,Flinders Street Station Underpass,37
1236386,1209449,07/26/2015 05:00:00 AM,2015,July,26,Sunday,5,6,Flinders Street Station Underpass,61
1195123,1168186,06/13/2015 04:00:00 AM,2015,June,13,Saturday,4,6,Flinders Street Station Underpass,40
1060436,1085819,03/15/2015 05:00:00 AM,2015,March,15,Sunday,5,6,Flinders Street Station Underpass,60
1110487,1135870,05/10/2015 04:00:00 AM,2015,May,10,Sunday,4,6,Flinders Street Station Underpass,48
1355869,1328932,11/29/2015 05:00:00 AM,2015,November,29,Sunday,5,6,Flinders Street Station Underpass,59
1328097,1301160,10/31/2015 04:00:00 AM,2015,October,31,Saturday,4,6,Flinders Street Station Underpass,62
1288381,1261444,09/19/2015 04:00:00 AM,2015,September,19,Saturday,4,6,Flinders Street Station Underpass,58
1519243,1480909,04/30/2016 05:00:00 AM,2016,April,30,Saturday,5,6,Flinders Street Station Underpass,116
1618609,1580275,08/06/2016 04:00:00 AM,2016,August,6,Saturday,4,6,Flinders Street Station Underpass,96
1874424,1721068,12/31/2016 05:00:00 AM,2016,December,31,Saturday,5,6,Flinders Street Station Underpass,124
1449286,1410998,02/20/2016 05:00:00 AM,2016,February,20,Saturday,5,6,Flinders Street Station Underpass,119
1388821,1361884,01/02/2016 05:00:00 AM,2016,January,2,Saturday,5,6,Flinders Street Station Underpass,97
1583491,1545157,07/02/2016 05:00:00 AM,2016,July,2,Saturday,5,6,Flinders Street Station Underpass,117
1569403,1531069,06/18/2016 05:00:00 AM,2016,June,18,Saturday,5,6,Flinders Street Station Underpass,99
1484512,1446178,03/26/2016 05:00:00 AM,2016,March,26,Saturday,5,6,Flinders Street Station Underpass,105
1526309,1487975,05/07/2016 04:00:00 AM,2016,May,7,Saturday,4,6,Flinders Street Station Underpass,115
1822608,1669252,11/06/2016 05:00:00 AM,2016,November,6,Sunday,5,6,Flinders Street Station Underpass,133
1808433,1655077,10/22/2016 04:00:00 AM,2016,October,22,Saturday,4,6,Flinders Street Station Underpass,118
1774497,1621141,09/17/2016 05:00:00 AM,2016,September,17,Saturday,5,6,Flinders Street Station Underpass,118
1743798,1823510,04/22/2017 04:00:00 AM,2017,April,22,Saturday,4,6,Flinders Street Station Underpass,141
1960755,1920581,08/05/2017 05:00:00 AM,2017,August,5,Saturday,5,6,Flinders Street Station Underpass,121
2087041,2046867,12/03/2017 04:00:00 AM,2017,December,3,Sunday,4,6,Flinders Street Station Underpass,107
1685509,1765272,02/18/2017 05:00:00 AM,2017,February,18,Saturday,5,6,Flinders Street Station Underpass,124
1660222,1739985,01/21/2017 04:00:00 AM,2017,January,21,Saturday,4,6,Flinders Street Station Underpass,119
1954172,1913998,07/29/2017 04:00:00 AM,2017,July,29,Saturday,4,6,Flinders Street Station Underpass,121
1902009,1861835,06/03/2017 04:00:00 AM,2017,June,3,Saturday,4,6,Flinders Street Station Underpass,147
1705122,1784885,03/11/2017 05:00:00 AM,2017,March,11,Saturday,5,6,Flinders Street Station Underpass,146
1756672,1836384,05/06/2017 05:00:00 AM,2017,May,6,Saturday,5,6,Flinders Street Station Underpass,116
2055023,2014849,11/04/2017 03:00:00 AM,2017,November,4,Saturday,3,6,Flinders Street Station Underpass,142
2032168,1991994,10/14/2017 04:00:00 AM,2017,October,14,Saturday,4,6,Flinders Street Station Underpass,122
2002271,1962097,09/16/2017 05:00:00 AM,2017,September,16,Saturday,5,6,Flinders Street Station Underpass,94
2344362,2205314,04/21/2018 05:00:00 AM,2018,April,21,Saturday,5,6,Flinders Street Station Underpass,136
2390202,2354372,08/26/2018 05:00:00 AM,2018,August,26,Sunday,5,6,Flinders Street Station Underpass,103
2525534,2489704,12/15/2018 04:00:00 AM,2018,December,15,Saturday,4,6,Flinders Street Station Underpass,103
2280047,2140999,02/24/2018 05:00:00 AM,2018,February,24,Saturday,5,6,Flinders Street Station Underpass,123
2247978,2108930,01/27/2018 05:00:00 AM,2018,January,27,Saturday,5,6,Flinders Street Station Underpass,115
2207816,2302188,07/14/2018 05:00:00 AM,2018,July,14,Saturday,5,6,Flinders Street Station Underpass,88
2191059,2285431,06/30/2018 05:00:00 AM,2018,June,30,Saturday,5,6,Flinders Street Station Underpass,77
2320026,2180978,03/31/2018 05:00:00 AM,2018,March,31,Saturday,5,6,Flinders Street Station Underpass,112
2150724,2245111,05/26/2018 05:00:00 AM,2018,May,26,Saturday,5,6,Flinders Street Station Underpass,111
2500018,2464188,11/24/2018 04:00:00 AM,2018,November,24,Saturday,4,6,Flinders Street Station Underpass,102
2441984,2406154,10/07/2018 02:00:00 AM,2018,October,7,Sunday,2,6,Flinders Street Station Underpass,0
2432179,2396349,09/29/2018 04:00:00 AM,2018,September,29,Saturday,4,6,Flinders Street Station Underpass,90
2680217,2640042,04/20/2019 05:00:00 AM,2019,April,20,Saturday,5,6,Flinders Street Station Underpass,83
2888620,2808122,08/31/2019 04:00:00 AM,2019,August,31,Saturday,4,6,Flinders Street Station Underpass,78
2835975,2961702,12/28/2019 04:00:00 AM,2019,December,28,Saturday,4,6,Flinders Street Station Underpass,108
2588155,2547980,02/02/2019 05:00:00 AM,2019,February,2,Saturday,5,6,Flinders Street Station Underpass,117
2550799,2514969,01/05/2019 05:00:00 AM,2019,January,5,Saturday,5,6,Flinders Street Station Underpass,78
2785215,2745040,07/13/2019 04:00:00 AM,2019,July,13,Saturday,4,6,Flinders Street Station Underpass,111
2741199,2701024,06/08/2019 05:00:00 AM,2019,June,8,Saturday,5,6,Flinders Street Station Underpass,115
2629822,2589647,03/09/2019 05:00:00 AM,2019,March,9,Saturday,5,6,Flinders Street Station Underpass,104
2706396,2666221,05/11/2019 05:00:00 AM,2019,May,11,Saturday,5,6,Flinders Street Station Underpass,108
594,2888219,11/02/2019 04:00:00 AM,2019,November,2,Saturday,4,6,Flinders Street Station Underpass,99
2933515,2853183,10/06/2019 02:00:00 AM,2019,October,6,Sunday,2,6,Flinders Street Station Underpass,0
2889885,2809395,09/01/2019 04:00:00 AM,2019,September,1,Sunday,4,6,Flinders Street Station Underpass,85
3095633,3095634,04/04/2020 03:00:00 AM,2020,April,4,Saturday,3,6,Flinders Street Station Underpass,2
3037666,3037667,02/22/2020 04:00:00 AM,2020,February,22,Saturday,4,6,Flinders Street Station Underpass,96
2971054,2971054,01/04/2020 03:00:00 AM,2020,January,4,Saturday,3,6,Flinders Street Station Underpass,84
3242036,3242030,07/18/2020 04:00:00 AM,2020,July,18,Saturday,4,6,Flinders Street Station Underpass,2
3194746,3194747,06/14/2020 03:00:00 AM,2020,June,14,Sunday,3,6,Flinders Street Station Underpass,7
3087363,3087364,03/29/2020 03:00:00 AM,2020,March,29,Sunday,3,6,Flinders Street Station Underpass,6
3175241,3175242,05/31/2020 04:00:00 AM,2020,May,31,Sunday,4,6,Flinders Street Station Underpass,5
138021,99337,12/27/2009 05:00:00 AM,2009,December,27,Sunday,5,7,Birrarung Marr,2
119841,81175,11/15/2009 04:00:00 AM,2009,November,15,Sunday,4,7,Birrarung Marr,1
107298,68647,10/17/2009 04:00:00 AM,2009,October,17,Saturday,4,7,Birrarung Marr,0
98669,60025,09/27/2009 05:00:00 AM,2009,September,27,Sunday,5,7,Birrarung Marr,2
188956,150241,04/24/2010 01:00:00 AM,2010,April,24,Saturday,1,7,Birrarung Marr,0
231788,193057,08/01/2010 05:00:00 AM,2010,August,1,Sunday,5,7,Birrarung Marr,5
284572,249764,12/19/2010 10:00:00 PM,2010,December,19,Sunday,22,7,Birrarung Marr,0
155741,117049,02/06/2010 05:00:00 AM,2010,February,6,Saturday,5,7,Birrarung Marr,2
147099,108409,01/17/2010 05:00:00 AM,2010,January,17,Sunday,5,7,Birrarung Marr,1
222226,183499,07/10/2010 02:00:00 AM,2010,July,10,Saturday,2,7,Birrarung Marr,0
213635,174913,06/20/2010 05:00:00 AM,2010,June,20,Sunday,5,7,Birrarung Marr,0
177337,138631,03/28/2010 04:00:00 AM,2010,March,28,Sunday,4,7,Birrarung Marr,2
195078,156361,05/08/2010 05:00:00 AM,2010,May,8,Saturday,5,7,Birrarung Marr,2
334869,300009,04/23/2011 03:00:00 AM,2011,April,23,Saturday,3,7,Birrarung Marr,0
377720,342832,08/06/2011 02:00:00 AM,2011,August,6,Saturday,2,7,Birrarung Marr,0
426303,391377,12/03/2011 03:00:00 AM,2011,December,3,Saturday,3,7,Birrarung Marr,0
303892,269059,02/05/2011 05:00:00 AM,2011,February,5,Saturday,5,7,Birrarung Marr,0
292815,257992,01/09/2011 02:00:00 AM,2011,January,9,Sunday,2,7,Birrarung Marr,2
363451,328569,07/02/2011 03:00:00 AM,2011,July,2,Saturday,3,7,Birrarung Marr,0
361002,326121,06/26/2011 03:00:00 AM,2011,June,26,Sunday,3,7,Birrarung Marr,0
321002,286154,03/20/2011 04:00:00 AM,2011,March,20,Sunday,4,7,Birrarung Marr,1
343446,308577,05/14/2011 03:00:00 AM,2011,May,14,Saturday,3,7,Birrarung Marr,0
414857,379936,11/05/2011 02:00:00 AM,2011,November,5,Saturday,2,7,Birrarung Marr,0
400570,365663,10/01/2011 01:00:00 AM,2011,October,1,Saturday,1,7,Birrarung Marr,0
389187,354290,09/03/2011 04:00:00 AM,2011,September,3,Saturday,4,7,Birrarung Marr,0
714723,445369,04/07/2012 01:00:00 AM,2012,April,7,Saturday,1,7,Birrarung Marr,0
532708,502861,08/18/2012 03:00:00 AM,2012,August,18,Saturday,3,7,Birrarung Marr,1
577703,547856,12/01/2012 04:00:00 AM,2012,December,1,Saturday,4,7,Birrarung Marr,1
456172,421231,02/11/2012 04:00:00 AM,2012,February,11,Saturday,4,7,Birrarung Marr,1
444076,409135,01/14/2012 04:00:00 AM,2012,January,14,Saturday,4,7,Birrarung Marr,1
524410,494563,07/29/2012 10:00:00 PM,2012,July,29,Sunday,22,7,Birrarung Marr,0
502918,473071,06/10/2012 04:00:00 AM,2012,June,10,Sunday,4,7,Birrarung Marr,0
465676,430735,03/04/2012 04:00:00 AM,2012,March,4,Sunday,4,7,Birrarung Marr,2
496870,467023,05/27/2012 04:00:00 AM,2012,May,27,Sunday,4,7,Birrarung Marr,1
565607,535760,11/03/2012 04:00:00 AM,2012,November,3,Saturday,4,7,Birrarung Marr,0
556517,526670,10/13/2012 03:00:00 AM,2012,October,13,Saturday,3,7,Birrarung Marr,4
548237,518390,09/23/2012 11:00:00 PM,2012,September,23,Sunday,23,7,Birrarung Marr,2
637559,607712,04/20/2013 04:00:00 AM,2013,April,20,Saturday,4,7,Birrarung Marr,1
681329,651456,08/03/2013 01:00:00 AM,2013,August,3,Saturday,1,7,Birrarung Marr,0
