,date,sensor_id,sensor_name,daily_count
30415,2017-02-05,10,Victoria Point,858
30451,2017-02-06,10,Victoria Point,5058
30487,2017-02-07,10,Victoria Point,5934
30523,2017-02-08,10,Victoria Point,5766
30559,2017-02-09,10,Victoria Point,5583
30596,2017-02-10,10,Victoria Point,5816
30633,2017-02-11,10,Victoria Point,1439
30670,2017-02-12,10,Victoria Point,1114
30707,2017-02-13,10,Victoria Point,5362
30744,2017-02-14,10,Victoria Point,5982
30782,2017-02-15,10,Victoria Point,5898
30820,2017-02-16,10,Victoria Point,6009
30859,2017-02-17,10,Victoria Point,5836
30898,2017-02-18,10,Victoria Point,1781
30936,2017-02-19,10,Victoria Point,1003
30974,2017-02-20,10,Victoria Point,5542
31013,2017-02-21,10,Victoria Point,5532
31052,2017-02-22,10,Victoria Point,5740
31091,2017-02-23,10,Victoria Point,5960
31130,2017-02-24,10,Victoria Point,5197
31169,2017-02-25,10,Victoria Point,1740
31208,2017-02-26,10,Victoria Point,1328
31247,2017-02-27,10,Victoria Point,5831
31286,2017-02-28,10,Victoria Point,6016
31325,2017-03-01,10,Victoria Point,5898
31364,2017-03-02,10,Victoria Point,5931
31403,2017-03-03,10,Victoria Point,5659
31442,2017-03-04,10,Victoria Point,1724
31481,2017-03-05,10,Victoria Point,1095
31520,2017-03-06,10,Victoria Point,5666
31559,2017-03-07,10,Victoria Point,5989
31598,2017-03-08,10,Victoria Point,5919
31637,2017-03-09,10,Victoria Point,6220
31676,2017-03-10,10,Victoria Point,8030
31715,2017-03-11,10,Victoria Point,1849
31754,2017-03-12,10,Victoria Point,1282
31793,2017-03-13,10,Victoria Point,1719
31832,2017-03-14,10,Victoria Point,5373
31871,2017-03-15,10,Victoria Point,5480
31909,2017-03-16,10,Victoria Point,5646
31947,2017-03-17,10,Victoria Point,6123
31985,2017-03-18,10,Victoria Point,5503
32023,2017-03-19,10,Victoria Point,4432
32061,2017-03-20,10,Victoria Point,5558
32099,2017-03-21,10,Victoria Point,5875
32137,2017-03-22,10,Victoria Point,5270
32174,2017-03-23,10,Victoria Point,5860
32212,2017-03-24,10,Victoria Point,6049
32250,2017-03-25,10,Victoria Point,2376
32288,2017-03-26,10,Victoria Point,1613
32326,2017-03-27,10,Victoria Point,5740
32363,2017-03-28,10,Victoria Point,5825
32400,2017-03-29,10,Victoria Point,5839
32438,2017-03-30,10,Victoria Point,6081
32476,2017-03-31,10,Victoria Point,6677
32514,2017-04-01,10,Victoria Point,1693
32552,2017-04-02,10,Victoria Point,1364
32591,2017-04-03,10,Victoria Point,5743
32630,2017-04-04,10,Victoria Point,5915
32670,2017-04-05,10,Victoria Point,5856
32710,2017-04-06,10,Victoria Point,6115
32750,2017-04-07,10,Victoria Point,6110
32790,2017-04-08,10,Victoria Point,2096
32830,2017-04-09,10,Victoria Point,1458
32870,2017-04-10,10,Victoria Point,5428
32907,2017-04-11,10,Victoria Point,5981
32944,2017-04-12,10,Victoria Point,5790
32982,2017-04-13,10,Victoria Point,5923
33020,2017-04-14,10,Victoria Point,1978
33058,2017-04-15,10,Victoria Point,1719
33096,2017-04-16,10,Victoria Point,1570
33134,2017-04-17,10,Victoria Point,1020
33172,2017-04-18,10,Victoria Point,5321
33210,2017-04-19,10,Victoria Point,5589
33248,2017-04-20,10,Victoria Point,6247
33287,2017-04-21,10,Victoria Point,4809
33326,2017-04-22,10,Victoria Point,1965
33365,2017-04-23,10,Victoria Point,1935
33404,2017-04-24,10,Victoria Point,4587
33443,2017-04-25,10,Victoria Point,1011
33482,2017-04-26,10,Victoria Point,5420
33521,2017-04-27,10,Victoria Point,6039
33559,2017-04-28,10,Victoria Point,6356
33597,2017-04-29,10,Victoria Point,1786
33635,2017-04-30,10,Victoria Point,1741
33673,2017-05-01,10,Victoria Point,5889
33710,2017-05-02,10,Victoria Point,5831
33747,2017-05-03,10,Victoria Point,5975
33785,2017-05-04,10,Victoria Point,6158
33823,2017-05-05,10,Victoria Point,6526
33861,2017-05-06,10,Victoria Point,2248
33899,2017-05-07,10,Victoria Point,1168
33937,2017-05-08,10,Victoria Point,5496
33975,2017-05-09,10,Victoria Point,6021
34013,2017-05-10,10,Victoria Point,6004
34051,2017-05-11,10,Victoria Point,6133
34089,2017-05-12,10,Victoria Point,6222
34127,2017-05-13,10,Victoria Point,2127
34165,2017-05-14,10,Victoria Point,1413
34203,2017-05-15,10,Victoria Point,5409
34241,2017-05-16,10,Victoria Point,5847
34279,2017-05-17,10,Victoria Point,5555
34317,2017-05-18,10,Victoria Point,5849
34355,2017-05-19,10,Victoria Point,5758
34393,2017-05-20,10,Victoria Point,1930
34431,2017-05-21,10,Victoria Point,1616
34469,2017-05-22,10,Victoria Point,5708
34507,2017-05-23,10,Victoria Point,5906
34545,2017-05-24,10,Victoria Point,7486
34583,2017-05-25,10,Victoria Point,5855
34621,2017-05-26,10,Victoria Point,5749
34659,2017-05-27,10,Victoria Point,1844
34697,2017-05-28,10,Victoria Point,1555
34735,2017-05-29,10,Victoria Point,5410
34773,2017-05-30,10,Victoria Point,5666
34811,2017-05-31,10,Victoria Point,5872
34848,2017-06-01,10,Victoria Point,6069
34886,2017-06-02,10,Victoria Point,6132
34924,2017-06-03,10,Victoria Point,2357
34962,2017-06-04,10,Victoria Point,1202
35000,2017-06-05,10,Victoria Point,5407
35038,2017-06-06,10,Victoria Point,5721
35076,2017-06-07,10,Victoria Point,5772
35114,2017-06-08,10,Victoria Point,5865
35152,2017-06-09,10,Victoria Point,5866
35190,2017-06-10,10,Victoria Point,1917
35228,2017-06-11,10,Victoria Point,1504
35266,2017-06-12,10,Victoria Point,1195
35304,2017-06-13,10,Victoria Point,5627
35342,2017-06-14,10,Victoria Point,5702
35380,2017-06-15,10,Victoria Point,5889
35417,2017-06-16,10,Victoria Point,6378
35454,2017-06-17,10,Victoria Point,1511
35491,2017-06-18,10,Victoria Point,1349
35528,2017-06-19,10,Victoria Point,5677
35565,2017-06-20,10,Victoria Point,5964
35602,2017-06-21,10,Victoria Point,5191
35639,2017-06-22,10,Victoria Point,5817
35676,2017-06-23,10,Victoria Point,6289
35713,2017-06-24,10,Victoria Point,1763
35749,2017-06-25,10,Victoria Point,1249
35785,2017-06-26,10,Victoria Point,5474
35821,2017-06-27,10,Victoria Point,5990
35857,2017-06-28,10,Victoria Point,5576
35893,2017-06-29,10,Victoria Point,5617
35928,2017-06-30,10,Victoria Point,6491
35963,2017-07-01,10,Victoria Point,2693
36003,2017-07-02,10,Victoria Point,2090
36043,2017-07-03,10,Victoria Point,5468
36082,2017-07-04,10,Victoria Point,5915
36121,2017-07-05,10,Victoria Point,5454
36160,2017-07-06,10,Victoria Point,5893
36200,2017-07-07,10,Victoria Point,5894
36240,2017-07-08,10,Victoria Point,2256
36279,2017-07-09,10,Victoria Point,1472
36318,2017-07-10,10,Victoria Point,5321
36358,2017-07-11,10,Victoria Point,5689
36399,2017-07-12,10,Victoria Point,5759
36440,2017-07-13,10,Victoria Point,5611
36481,2017-07-14,10,Victoria Point,6428
36522,2017-07-15,10,Victoria Point,1535
36563,2017-07-16,10,Victoria Point,1277
36604,2017-07-17,10,Victoria Point,5588
36645,2017-07-18,10,Victoria Point,5784
36686,2017-07-19,10,Victoria Point,5436
36727,2017-07-20,10,Victoria Point,5554
36768,2017-07-21,10,Victoria Point,5593
36809,2017-07-22,10,Victoria Point,1731
36850,2017-07-23,10,Victoria Point,1274
36891,2017-07-24,10,Victoria Point,5654
36932,2017-07-25,10,Victoria Point,5976
36973,2017-07-26,10,Victoria Point,5385
37014,2017-07-27,10,Victoria Point,6152
37055,2017-07-28,10,Victoria Point,5630
37096,2017-07-29,10,Victoria Point,2118
37137,2017-07-30,10,Victoria Point,1978
37177,2017-07-31,10,Victoria Point,5517
37213,2017-08-01,10,Victoria Point,5804
37252,2017-08-02,10,Victoria Point,5438
37291,2017-08-03,10,Victoria Point,5335
37330,2017-08-04,10,Victoria Point,5372
37369,2017-08-05,10,Victoria Point,1948
37408,2017-08-06,10,Victoria Point,1369
37447,2017-08-07,10,Victoria Point,5378
37486,2017-08-08,10,Victoria Point,5913
37526,2017-08-09,10,Victoria Point,5489
37566,2017-08-10,10,Victoria Point,5894
37606,2017-08-11,10,Victoria Point,6122
37646,2017-08-12,10,Victoria Point,2126
37686,2017-08-13,10,Victoria Point,1123
37726,2017-08-14,10,Victoria Point,5516
37766,2017-08-15,10,Victoria Point,5627
37808,2017-08-16,10,Victoria Point,5859
37849,2017-08-17,10,Victoria Point,5746
37890,2017-08-18,10,Victoria Point,5323
37932,2017-08-19,10,Victoria Point,2136
37974,2017-08-20,10,Victoria Point,1531
38016,2017-08-21,10,Victoria Point,5049
38058,2017-08-22,10,Victoria Point,5711
38100,2017-08-23,10,Victoria Point,5458
38142,2017-08-24,10,Victoria Point,5817
38184,2017-08-25,10,Victoria Point,6265
38227,2017-08-26,10,Victoria Point,1512
38270,2017-08-27,10,Victoria Point,1490
38313,2017-08-28,10,Victoria Point,5306
38355,2017-08-29,10,Victoria Point,5360
38397,2017-08-30,10,Victoria Point,5509
38439,2017-08-31,10,Victoria Point,6106
38481,2017-09-01,10,Victoria Point,5802
38522,2017-09-02,10,Victoria Point,1675
38563,2017-09-03,10,Victoria Point,956
38604,2017-09-04,10,Victoria Point,5109
38644,2017-09-05,10,Victoria Point,5194
38684,2017-09-06,10,Victoria Point,5303
38724,2017-09-07,10,Victoria Point,5290
38764,2017-09-08,10,Victoria Point,5243
38804,2017-09-09,10,Victoria Point,1425
38845,2017-09-10,10,Victoria Point,1034
38887,2017-09-11,10,Victoria Point,5544
38929,2017-09-12,10,Victoria Point,5588
38971,2017-09-13,10,Victoria Point,5508
39013,2017-09-14,10,Victoria Point,6115
39055,2017-09-15,10,Victoria Point,5643
39098,2017-09-16,10,Victoria Point,1333
39141,2017-09-17,10,Victoria Point,1091
39185,2017-09-18,10,Victoria Point,5563
39229,2017-09-19,10,Victoria Point,5722
39273,2017-09-20,10,Victoria Point,5579
39317,2017-09-21,10,Victoria Point,6064
39362,2017-09-22,10,Victoria Point,5824
39407,2017-09-23,10,Victoria Point,1540
39452,2017-09-24,10,Victoria Point,1263
39497,2017-09-25,10,Victoria Point,4926
39542,2017-09-26,10,Victoria Point,5658
39587,2017-09-27,10,Victoria Point,5828
39632,2017-09-28,10,Victoria Point,5869
39676,2017-09-29,10,Victoria Point,1900
39720,2017-09-30,10,Victoria Point,1741
39764,2017-10-01,10,Victoria Point,1452
39808,2017-10-02,10,Victoria Point,4840
39852,2017-10-03,10,Victoria Point,5516
39897,2017-10-04,10,Victoria Point,5673
39942,2017-10-05,10,Victoria Point,5085
39987,2017-10-06,10,Victoria Point,5054
40032,2017-10-07,10,Victoria Point,1787
40077,2017-10-08,10,Victoria Point,958
40122,2017-10-09,10,Victoria Point,4883
40167,2017-10-10,10,Victoria Point,5510
40212,2017-10-11,10,Victoria Point,5795
40257,2017-10-12,10,Victoria Point,5754
40302,2017-10-13,10,Victoria Point,5136
40347,2017-10-14,10,Victoria Point,1919
40392,2017-10-15,10,Victoria Point,1234
40437,2017-10-16,10,Victoria Point,5436
40482,2017-10-17,10,Victoria Point,6117
40527,2017-10-18,10,Victoria Point,5961
40572,2017-10-19,10,Victoria Point,5501
40617,2017-10-20,10,Victoria Point,5150
40662,2017-10-21,10,Victoria Point,1370
40707,2017-10-22,10,Victoria Point,1028
40752,2017-10-23,10,Victoria Point,5412
40798,2017-10-24,10,Victoria Point,5229
40844,2017-10-25,10,Victoria Point,5709
40890,2017-10-26,10,Victoria Point,5608
40935,2017-10-27,10,Victoria Point,6196
40981,2017-10-28,10,Victoria Point,2116
41027,2017-10-29,10,Victoria Point,1197
41073,2017-10-30,10,Victoria Point,5162
41118,2017-10-31,10,Victoria Point,5574
41164,2017-11-01,10,Victoria Point,5411
41210,2017-11-02,10,Victoria Point,5349
41256,2017-11-03,10,Victoria Point,5175
41302,2017-11-04,10,Victoria Point,1512
41348,2017-11-05,10,Victoria Point,1118
41394,2017-11-06,10,Victoria Point,4071
41440,2017-11-07,10,Victoria Point,1430
41486,2017-11-08,10,Victoria Point,5447
41532,2017-11-09,10,Victoria Point,5416
41578,2017-11-10,10,Victoria Point,5191
41624,2017-11-11,10,Victoria Point,1708
41670,2017-11-12,10,Victoria Point,1163
41716,2017-11-13,10,Victoria Point,6056
41762,2017-11-14,10,Victoria Point,5887
41808,2017-11-15,10,Victoria Point,5350
41854,2017-11-16,10,Victoria Point,5701
41900,2017-11-17,10,Victoria Point,5149
41946,2017-11-18,10,Victoria Point,1736
41991,2017-11-19,10,Victoria Point,1234
42036,2017-11-20,10,Victoria Point,5749
42081,2017-11-21,10,Victoria Point,6029
42126,2017-11-22,10,Victoria Point,5841
42171,2017-11-23,10,Victoria Point,5167
42217,2017-11-24,10,Victoria Point,5369
42263,2017-11-25,10,Victoria Point,1725
42309,2017-11-26,10,Victoria Point,1254
42355,2017-11-27,10,Victoria Point,5341
42401,2017-11-28,10,Victoria Point,6163
42447,2017-11-29,10,Victoria Point,5719
42493,2017-11-30,10,Victoria Point,5575
42540,2017-12-01,10,Victoria Point,4539
42587,2017-12-02,10,Victoria Point,1346
42634,2017-12-03,10,Victoria Point,1023
42681,2017-12-04,10,Victoria Point,5108
42728,2017-12-05,10,Victoria Point,6268
42775,2017-12-06,10,Victoria Point,6354
42822,2017-12-07,10,Victoria Point,5816
42869,2017-12-08,10,Victoria Point,6285
42916,2017-12-09,10,Victoria Point,1808
42964,2017-12-10,10,Victoria Point,1361
43012,2017-12-11,10,Victoria Point,5690
43060,2017-12-12,10,Victoria Point,5941
43108,2017-12-13,10,Victoria Point,6932
43156,2017-12-14,10,Victoria Point,5577
43204,2017-12-15,10,Victoria Point,6048
43252,2017-12-16,10,Victoria Point,1700
43300,2017-12-17,10,Victoria Point,995
43348,2017-12-18,10,Victoria Point,5206
43396,2017-12-19,10,Victoria Point,5150
43444,2017-12-20,10,Victoria Point,5175
43492,2017-12-21,10,Victoria Point,5876
43540,2017-12-22,10,Victoria Point,4925
43588,2017-12-23,10,Victoria Point,1329
43636,2017-12-24,10,Victoria Point,868
43684,2017-12-25,10,Victoria Point,884
43732,2017-12-26,10,Victoria Point,1031
43780,2017-12-27,10,Victoria Point,2797
43828,2017-12-28,10,Victoria Point,2730
43876,2017-12-29,10,Victoria Point,2940
43924,2017-12-30,10,Victoria Point,1271
43972,2017-12-31,10,Victoria Point,2554
44020,2018-01-01,10,Victoria Point,3064
44066,2018-01-02,10,Victoria Point,3564
44112,2018-01-03,10,Victoria Point,3348
44158,2018-01-04,10,Victoria Point,3502
44204,2018-01-05,10,Victoria Point,3324
44250,2018-01-06,10,Victoria Point,962
44296,2018-01-07,10,Victoria Point,766
44342,2018-01-08,10,Victoria Point,4333
44388,2018-01-09,10,Victoria Point,4686
44434,2018-01-10,10,Victoria Point,4690
44480,2018-01-11,10,Victoria Point,4975
44526,2018-01-12,10,Victoria Point,5043
44572,2018-01-13,10,Victoria Point,1410
44618,2018-01-14,10,Victoria Point,1076
44664,2018-01-15,10,Victoria Point,5150
44710,2018-01-16,10,Victoria Point,5576
44756,2018-01-17,10,Victoria Point,5507
44802,2018-01-18,10,Victoria Point,5383
44848,2018-01-19,10,Victoria Point,5062
44894,2018-01-20,10,Victoria Point,1267
44940,2018-01-21,10,Victoria Point,1133
44986,2018-01-22,10,Victoria Point,5494
45032,2018-01-23,10,Victoria Point,5530
45078,2018-01-24,10,Victoria Point,5425
45124,2018-01-25,10,Victoria Point,5490
45171,2018-01-26,10,Victoria Point,2027
45218,2018-01-27,10,Victoria Point,1446
45265,2018-01-28,10,Victoria Point,890
45312,2018-01-29,10,Victoria Point,4015
45359,2018-01-30,10,Victoria Point,6477
45406,2018-01-31,10,Victoria Point,5332
45453,2018-02-01,10,Victoria Point,5692
45501,2018-02-02,10,Victoria Point,5510
45549,2018-02-03,10,Victoria Point,1441
45597,2018-02-04,10,Victoria Point,1069
45645,2018-02-05,10,Victoria Point,5548
45693,2018-02-06,10,Victoria Point,6014
45741,2018-02-07,10,Victoria Point,5949
45788,2018-02-08,10,Victoria Point,5281
45836,2018-02-09,10,Victoria Point,5324
45884,2018-02-10,10,Victoria Point,1268
45932,2018-02-11,10,Victoria Point,1013
45980,2018-02-12,10,Victoria Point,5426
46028,2018-02-13,10,Victoria Point,5935
46076,2018-02-14,10,Victoria Point,5355
46124,2018-02-15,10,Victoria Point,5103
46172,2018-02-16,10,Victoria Point,5930
46220,2018-02-17,10,Victoria Point,1633
46267,2018-02-18,10,Victoria Point,1106
46314,2018-02-19,10,Victoria Point,5640
46362,2018-02-20,10,Victoria Point,5040
46410,2018-02-21,10,Victoria Point,4946
46458,2018-02-22,10,Victoria Point,5677
46506,2018-02-23,10,Victoria Point,5898
46554,2018-02-24,10,Victoria Point,1264
46602,2018-02-25,10,Victoria Point,917
46650,2018-02-26,10,Victoria Point,5658
46698,2018-02-27,10,Victoria Point,6068
46747,2018-02-28,10,Victoria Point,6055
46796,2018-03-01,10,Victoria Point,5953
46844,2018-03-02,10,Victoria Point,5577
46892,2018-03-03,10,Victoria Point,1675
46940,2018-03-04,10,Victoria Point,1101
46988,2018-03-05,10,Victoria Point,5285
47036,2018-03-06,10,Victoria Point,5969
47084,2018-03-07,10,Victoria Point,6010
47131,2018-03-08,10,Victoria Point,6249
47178,2018-03-09,10,Victoria Point,7840
47225,2018-03-10,10,Victoria Point,3771
47272,2018-03-11,10,Victoria Point,2594
47320,2018-03-12,10,Victoria Point,3049
47367,2018-03-13,10,Victoria Point,5669
47414,2018-03-14,10,Victoria Point,5613
47461,2018-03-15,10,Victoria Point,5770
47508,2018-03-16,10,Victoria Point,6152
47555,2018-03-17,10,Victoria Point,1682
47602,2018-03-18,10,Victoria Point,1336
47649,2018-03-19,10,Victoria Point,5616
47696,2018-03-20,10,Victoria Point,4834
47744,2018-03-21,10,Victoria Point,5437
47792,2018-03-22,10,Victoria Point,6042
47840,2018-03-23,10,Victoria Point,6811
47887,2018-03-24,10,Victoria Point,1982
47935,2018-03-25,10,Victoria Point,1134
47983,2018-03-26,10,Victoria Point,5846
48031,2018-03-27,10,Victoria Point,5924
48079,2018-03-28,10,Victoria Point,5705
48126,2018-03-29,10,Victoria Point,5229
48173,2018-03-30,10,Victoria Point,2027
48220,2018-03-31,10,Victoria Point,1710
48267,2018-04-01,10,Victoria Point,1330
48315,2018-04-02,10,Victoria Point,954
48364,2018-04-03,10,Victoria Point,5174
48413,2018-04-04,10,Victoria Point,5487
48462,2018-04-05,10,Victoria Point,5284
48511,2018-04-06,10,Victoria Point,5266
48560,2018-04-07,10,Victoria Point,2017
48609,2018-04-08,10,Victoria Point,1655
48658,2018-04-09,10,Victoria Point,5629
48707,2018-04-10,10,Victoria Point,5665
48756,2018-04-11,10,Victoria Point,5131
48805,2018-04-12,10,Victoria Point,5807
48853,2018-04-13,10,Victoria Point,5826
48901,2018-04-14,10,Victoria Point,1659
48949,2018-04-15,10,Victoria Point,1314
48997,2018-04-16,10,Victoria Point,5631
49045,2018-04-17,10,Victoria Point,6056
49093,2018-04-18,10,Victoria Point,6206
49140,2018-04-19,10,Victoria Point,6324
49187,2018-04-20,10,Victoria Point,6111
49234,2018-04-21,10,Victoria Point,2083
49281,2018-04-22,10,Victoria Point,1570
49328,2018-04-23,10,Victoria Point,6065
49375,2018-04-24,10,Victoria Point,6122
49422,2018-04-25,10,Victoria Point,1090
49469,2018-04-26,10,Victoria Point,5677
49516,2018-04-27,10,Victoria Point,6278
49563,2018-04-28,10,Victoria Point,1932
49610,2018-04-29,10,Victoria Point,1488
49657,2018-04-30,10,Victoria Point,5772
49704,2018-05-01,10,Victoria Point,6091
49752,2018-05-02,10,Victoria Point,6083
49800,2018-05-03,10,Victoria Point,5843
49848,2018-05-04,10,Victoria Point,5895
49896,2018-05-05,10,Victoria Point,1474
49944,2018-05-06,10,Victoria Point,1583
49992,2018-05-07,10,Victoria Point,5883
50040,2018-05-08,10,Victoria Point,5954
50088,2018-05-09,10,Victoria Point,6194
50136,2018-05-10,10,Victoria Point,5859
50184,2018-05-11,10,Victoria Point,4548
50231,2018-05-12,10,Victoria Point,1691
50278,2018-05-13,10,Victoria Point,1308
50325,2018-05-14,10,Victoria Point,5867
50372,2018-05-15,10,Victoria Point,5754
50419,2018-05-16,10,Victoria Point,5848
50466,2018-05-17,10,Victoria Point,6007
50514,2018-05-18,10,Victoria Point,5854
50561,2018-05-19,10,Victoria Point,2167
50608,2018-05-20,10,Victoria Point,1124
50655,2018-05-21,10,Victoria Point,5613
50702,2018-05-22,10,Victoria Point,5786
50749,2018-05-23,10,Victoria Point,5777
50796,2018-05-24,10,Victoria Point,6056
50844,2018-05-25,10,Victoria Point,6525
50892,2018-05-26,10,Victoria Point,1583
50940,2018-05-27,10,Victoria Point,1445
50988,2018-05-28,10,Victoria Point,5788
51036,2018-05-29,10,Victoria Point,6183
51084,2018-05-30,10,Victoria Point,5825
51132,2018-05-31,10,Victoria Point,5822
51180,2018-06-01,10,Victoria Point,5583
51228,2018-06-02,10,Victoria Point,1558
51276,2018-06-03,10,Victoria Point,1270
51324,2018-06-04,10,Victoria Point,5596
51372,2018-06-05,10,Victoria Point,5980
51420,2018-06-06,10,Victoria Point,6179
51468,2018-06-07,10,Victoria Point,5881
51516,2018-06-08,10,Victoria Point,5200
51564,2018-06-09,10,Victoria Point,1956
51612,2018-06-10,10,Victoria Point,1435
51660,2018-06-11,10,Victoria Point,1078
51708,2018-06-12,10,Victoria Point,5874
51756,2018-06-13,10,Victoria Point,5709
51804,2018-06-14,10,Victoria Point,6117
51852,2018-06-15,10,Victoria Point,5697
51900,2018-06-16,10,Victoria Point,1556
51948,2018-06-17,10,Victoria Point,696
51996,2018-06-18,10,Victoria Point,5880
52044,2018-06-19,10,Victoria Point,6113
52092,2018-06-20,10,Victoria Point,6031
52140,2018-06-21,10,Victoria Point,6010
52188,2018-06-22,10,Victoria Point,6086
52236,2018-06-23,10,Victoria Point,1680
52284,2018-06-24,10,Victoria Point,997
52332,2018-06-25,10,Victoria Point,5659
52380,2018-06-26,10,Victoria Point,6249
52428,2018-06-27,10,Victoria Point,6018
52476,2018-06-28,10,Victoria Point,6900
52524,2018-06-29,10,Victoria Point,7169
52572,2018-06-30,10,Victoria Point,2434
52620,2018-07-01,10,Victoria Point,2577
52670,2018-07-02,10,Victoria Point,5844
52720,2018-07-03,10,Victoria Point,6164
52770,2018-07-04,10,Victoria Point,6251
52820,2018-07-05,10,Victoria Point,5830
52870,2018-07-06,10,Victoria Point,5608
52920,2018-07-07,10,Victoria Point,1782
52970,2018-07-08,10,Victoria Point,1286
53020,2018-07-09,10,Victoria Point,5451
53070,2018-07-10,10,Victoria Point,5777
53120,2018-07-11,10,Victoria Point,5862
53170,2018-07-12,10,Victoria Point,5905
53220,2018-07-13,10,Victoria Point,6284
53270,2018-07-14,10,Victoria Point,1793
53319,2018-07-15,10,Victoria Point,1620
53368,2018-07-16,10,Victoria Point,5774
53417,2018-07-17,10,Victoria Point,6526
53466,2018-07-18,10,Victoria Point,6182
53516,2018-07-19,10,Victoria Point,6408
53566,2018-07-20,10,Victoria Point,6586
53616,2018-07-21,10,Victoria Point,1945
53666,2018-07-22,10,Victoria Point,1490
53716,2018-07-23,10,Victoria Point,5927
53766,2018-07-24,10,Victoria Point,5938
53816,2018-07-25,10,Victoria Point,6205
53866,2018-07-26,10,Victoria Point,6165
53916,2018-07-27,10,Victoria Point,7005
53966,2018-07-28,10,Victoria Point,2020
54016,2018-07-29,10,Victoria Point,1155
54066,2018-07-30,10,Victoria Point,5929
54116,2018-07-31,10,Victoria Point,6283
54166,2018-08-01,10,Victoria Point,6076
54218,2018-08-02,10,Victoria Point,6351
54270,2018-08-03,10,Victoria Point,6034
54322,2018-08-04,10,Victoria Point,1776
54374,2018-08-05,10,Victoria Point,1238
54425,2018-08-06,10,Victoria Point,5905
54476,2018-08-07,10,Victoria Point,6233
54527,2018-08-08,10,Victoria Point,5998
54578,2018-08-09,10,Victoria Point,6195
54629,2018-08-10,10,Victoria Point,7038
54680,2018-08-11,10,Victoria Point,1790
54731,2018-08-12,10,Victoria Point,1313
54782,2018-08-13,10,Victoria Point,5676
54833,2018-08-14,10,Victoria Point,6153
54884,2018-08-15,10,Victoria Point,6149
54935,2018-08-16,10,Victoria Point,5967
54986,2018-08-17,10,Victoria Point,6104
55037,2018-08-18,10,Victoria Point,1786
55088,2018-08-19,10,Victoria Point,1113
55139,2018-08-20,10,Victoria Point,5790
55190,2018-08-21,10,Victoria Point,6094
55241,2018-08-22,10,Victoria Point,5724
55291,2018-08-23,10,Victoria Point,5720
55342,2018-08-24,10,Victoria Point,5932
55393,2018-08-25,10,Victoria Point,1856
55444,2018-08-26,10,Victoria Point,1219
55495,2018-08-27,10,Victoria Point,5982
55546,2018-08-28,10,Victoria Point,6320
55597,2018-08-29,10,Victoria Point,5907
55648,2018-08-30,10,Victoria Point,6015
55699,2018-08-31,10,Victoria Point,6005
55750,2018-09-01,10,Victoria Point,1693
55801,2018-09-02,10,Victoria Point,1101
55852,2018-09-03,10,Victoria Point,5715
55903,2018-09-04,10,Victoria Point,5953
55954,2018-09-05,10,Victoria Point,5976
56005,2018-09-06,10,Victoria Point,5421
56056,2018-09-07,10,Victoria Point,5487
56107,2018-09-08,10,Victoria Point,1435
56158,2018-09-09,10,Victoria Point,1002
56209,2018-09-10,10,Victoria Point,5742
56260,2018-09-11,10,Victoria Point,6495
56311,2018-09-12,10,Victoria Point,5986
56363,2018-09-13,10,Victoria Point,6288
56415,2018-09-14,10,Victoria Point,6057
56467,2018-09-15,10,Victoria Point,1237
56519,2018-09-16,10,Victoria Point,1079
56571,2018-09-17,10,Victoria Point,5806
56623,2018-09-18,10,Victoria Point,6531
56675,2018-09-19,10,Victoria Point,5855
56727,2018-09-20,10,Victoria Point,6172
56779,2018-09-21,10,Victoria Point,5550
56831,2018-09-22,10,Victoria Point,1588
56883,2018-09-23,10,Victoria Point,1289
56935,2018-09-24,10,Victoria Point,5365
56987,2018-09-25,10,Victoria Point,5200
57039,2018-09-26,10,Victoria Point,6108
57091,2018-09-27,10,Victoria Point,6592
57143,2018-09-28,10,Victoria Point,2743
57195,2018-09-29,10,Victoria Point,1321
57246,2018-09-30,10,Victoria Point,1154
57297,2018-10-01,10,Victoria Point,5607
57349,2018-10-02,10,Victoria Point,6002
57401,2018-10-03,10,Victoria Point,5051
57453,2018-10-04,10,Victoria Point,5256
57505,2018-10-05,10,Victoria Point,5921
57556,2018-10-06,10,Victoria Point,1835
57607,2018-10-07,10,Victoria Point,1285
57658,2018-10-08,10,Victoria Point,5424
57709,2018-10-09,10,Victoria Point,6287
57760,2018-10-10,10,Victoria Point,5745
57811,2018-10-11,10,Victoria Point,5822
57862,2018-10-12,10,Victoria Point,5800
57913,2018-10-13,10,Victoria Point,1678
57964,2018-10-14,10,Victoria Point,1201
58015,2018-10-15,10,Victoria Point,5867
58066,2018-10-16,10,Victoria Point,6100
58117,2018-10-17,10,Victoria Point,5378
58168,2018-10-18,10,Victoria Point,5914
58219,2018-10-19,10,Victoria Point,5617
58270,2018-10-20,10,Victoria Point,1910
58320,2018-10-21,10,Victoria Point,1130
58370,2018-10-22,10,Victoria Point,5841
58420,2018-10-23,10,Victoria Point,5894
58470,2018-10-24,10,Victoria Point,5517
58519,2018-10-25,10,Victoria Point,6132
58568,2018-10-26,10,Victoria Point,7225
58618,2018-10-27,10,Victoria Point,1515
58668,2018-10-28,10,Victoria Point,1025
58718,2018-10-29,10,Victoria Point,5489
58768,2018-10-30,10,Victoria Point,6160
58818,2018-10-31,10,Victoria Point,5316
58870,2018-11-01,10,Victoria Point,6661
58921,2018-11-02,10,Victoria Point,5795
