Geo Point,Geo Shape,name,xorg,mccid_str,xsource,xdate,mccid_int,route_no
"-37.814831930893895, 144.95659192611777","{""coordinates"": [[[144.96690455927876, -37.8176316450406], [144.9665824552561, -37.817721135250984], [144.9647994359186, -37.81823136346928], [144.96208170801302, -37.81902094811073], [144.96106774217392, -37.819322382787846], [144.96094832900388, -37.81935570321107], [144.9608507527362, -37.81937841908369], [144.9607207742881, -37.81940423447575], [144.96057982607712, -37.81943718187343], [144.96043259125517, -37.81947490096464], [144.96031779290445, -37.81950830068], [144.95936601019852, -37.81978510882432], [144.95884925914189, -37.81994089063653], [144.95777128345836, -37.820265442764345], [144.9576749480394, -37.820299790140496], [144.95740191313521, -37.82040010727771], [144.9572260258141, -37.82045077604823], [144.9551481421846, -37.82106539587871], [144.95358556671047, -37.82153446409594], [144.9525243739271, -37.8218348911544], [144.95248087248328, -37.821845640884085], [144.9524364111325, -37.82185354194946], [144.95239128580792, -37.821858541761465], [144.95234579686212, -37.821860607041636], [144.9523002470681, -37.82185972404372], [144.95163379603025, -37.821828977502854], [144.95155924717332, -37.821827052489134], [144.9514846716938, -37.82182815127284], [144.9514102643792, -37.82183227098374], [144.95140014486006, -37.82183312340167], [144.9513900502726, -37.821834145034686], [144.95137998511314, -37.82183533542776], [144.95137181673462, -37.82183651465817], [144.9513637196814, -37.82183797088057], [144.9513557088737, -37.82183970141159], [144.95021384540706, -37.82212809763541], [144.9491994201283, -37.82239654207314], [144.94902085483196, -37.822440368911025], [144.94884003989074, -37.8224779467885], [144.9486573226831, -37.82250920351248], [144.94845018542034, -37.82253543939023], [144.94824135100768, -37.82255106379653], [144.94803168251747, -37.82255601216138], [144.94800150227914, -37.822555486170614], [144.94798539904212, -37.82255467730404], [144.9479694347043, -37.822552818026075], [144.94795371797179, -37.822549920997126], [144.94793835586475, -37.82254600594399], [144.9479200526592, -37.822539949386815], [144.94790247421648, -37.82253266617243], [144.9478857508928, -37.822524210310995], [144.94787000670306, -37.822514644508665], [144.94785535840086, -37.82250403970255], [144.94784191461312, -37.82249247453464], [144.9478297750342, -37.82248003476868], [144.94781902968663, -37.82246681265407], [144.94780975825378, -37.82245290624182], [144.94780202948877, -37.82243841865742], [144.94779590070462, -37.82242345733607], [144.94779141734938, -37.822408133226006], [144.94778861266911, -37.8223925599657], [144.94727675996685, -37.82043202106455], [144.94721638332553, -37.82024106316068], [144.9471367868574, -37.82004670703366], [144.9468966722864, -37.8195226104974], [144.94672990084527, -37.819153657969736], [144.94657727384893, -37.81881296653317], [144.9464585178881, -37.81854193491628], [144.94641623004168, -37.818428270715636], [144.94634473917978, -37.81823855418675], [144.9462838344349, -37.818083708632564], [144.9462271016971, -37.81795707269043], [144.94600120930806, -37.81743826107293], [144.94584601280962, -37.817077179875646], [144.94567581551112, -37.81669036768383], [144.94542789906154, -37.816132543601846], [144.9452298520687, -37.81568443206205], [144.94499451027042, -37.81512882428731], [144.94488224998364, -37.814907801378745], [144.94484624929, -37.81481691264651], [144.94481539216903, -37.81475032662718], [144.94452903673346, -37.81409516728], [144.94447455656223, -37.81398536092034], [144.9444045212988, -37.813871131500804], [144.94431637910395, -37.81374933249241], [144.9442265631518, -37.8136409784265], [144.94412737735263, -37.81354075509482], [144.94398933783094, -37.81341636519024], [144.94389854519798, -37.813343244905866], [144.94381135635524, -37.813281592394965], [144.9437008784856, -37.81321123860238], [144.9432725913251, -37.812957013128994], [144.94323718797312, -37.812942811005904], [144.94313985344655, -37.81291726438403], [144.9430213707801, -37.812899642751745], [144.9429273234397, -37.81289696297406], [144.94283039776897, -37.8129035640316], [144.9427487488389, -37.812924947002315], [144.94263248875876, -37.81296853059867], [144.9395416698185, -37.81414623846775], [144.93915587401435, -37.814291613580004], [144.9388942975477, -37.814390023542984], [144.93828707757976, -37.81462379875596], [144.93784376440513, -37.814791047743576], [144.93782221355113, -37.81474961571987], [144.93891174120571, -37.81433656302567], [144.9427204918399, -37.8128899987512], [144.94282749819965, -37.81286306140038], [144.9429385579081, -37.8128534746461], [144.94303296832436, -37.81285512395707], [144.94312527839432, -37.81286682209511], [144.94323620951292, -37.8128946881626], [144.94335118335482, -37.81294062972886], [144.94346585787338, -37.81299736798178], [144.94360270553804, -37.81307321895797], [144.94380244603278, -37.813194438433385], [144.9439748966609, -37.81332924961656], [144.9441379241009, -37.81347613936391], [144.94424636046935, -37.813593985438395], [144.944361557073, -37.81373682407016], [144.9444524145708, -37.813866606517024], [144.94452182000597, -37.81398377513009], [144.9445700131404, -37.81407968579751], [144.94488783039716, -37.81481348275146], [144.94489496711242, -37.814827820099836], [144.94490370386933, -37.8148415887262], [144.94491396953336, -37.81485467652516], [144.94492568052127, -37.8148669769346], [144.94493874148176, -37.81487838980336], [144.94495304607176, -37.814888822206704], [144.9449684778223, -37.814898189202864], [144.94498491108678, -37.81490641452469], [144.94500221206405, -37.81491343120069], [144.945030591154, -37.814922779024926], [144.9450597035018, -37.814930579722706], [144.9450894152665, -37.814936797430995], [144.94512643796998, -37.81494218235584], [144.94516390456056, -37.81494504383705], [144.94520154225359, -37.81494536104079], [144.94523907701856, -37.81494313165748], [144.94527623557443, -37.81493837191856], [144.94587222179857, -37.814785989103775], [144.94969039901957, -37.813692788604186], [144.95395792876118, -37.81248150274864], [144.9564809812269, -37.81175992655523], [144.96158157427135, -37.81029309553983], [144.96897282046638, -37.808095560761075], [144.97070054175296, -37.80760292962929], [144.97073780754633, -37.807593747533836], [144.9707759447023, -37.8075871937703], [144.97081465934022, -37.807583318841345], [144.97085365312947, -37.807582152606855], [144.97089262558848, -37.80758370405382], [144.97095966917388, -37.80759091994765], [144.97112234393353, -37.80762220539957], [144.97171935341876, -37.807754744496954], [144.97184567451802, -37.80777828008834], [144.97195104571728, -37.80779382198296], [144.9720594306796, -37.807804842883655], [144.97223206276718, -37.807823072717134], [144.97289820786017, -37.8078912459293], [144.9729660711914, -37.80790690835827], [144.97302679262404, -37.80793770475603], [144.97307943904195, -37.80798208932226], [144.9731195001303, -37.80802930862717], [144.9731427112849, -37.808095309070396], [144.97314944040266, -37.80816560728971], [144.97314301223648, -37.80822499478427], [144.97283327501623, -37.810033744418845], [144.9728107687845, -37.8101794070098], [144.97279306621488, -37.810325486321084], [144.97278017941716, -37.810471882656934], [144.9727891592935, -37.810626710657964], [144.97281028721684, -37.81076005070287], [144.97284502460354, -37.81088304205702], [144.97289303851417, -37.81100852943294], [144.97293324326247, -37.81110593086796], [144.97313168997653, -37.81155062464195], [144.97386668461743, -37.813166487415856], [144.97404264120513, -37.81353611331386], [144.97444688190123, -37.814404882892184], [144.97476778604556, -37.81509855748422], [144.97478362740517, -37.815148693332105], [144.97478401452082, -37.81518281755017], [144.9747754220576, -37.81523095698357], [144.97475715750844, -37.81526948076268], [144.97472695687512, -37.81530608395815], [144.9746811233242, -37.81533626061969], [144.97464091432448, -37.815354467471806], [144.97458411836803, -37.815373956815556], [144.97451273232167, -37.815394775593305], [144.9725594362567, -37.81597360134872], [144.9700627956239, -37.81670048294019], [144.96765431767034, -37.817404514656246], [144.96735370351527, -37.81749455760196], [144.9672784671862, -37.81751853573255], [144.96690455927876, -37.8176316450406]]], ""type"": ""MultiLineString""}",City Circle Route,GIS Team,,Mapbase,2011-10-18,0,35
