datetime,Total_Traffic_Volume,hour,day_of_week,month,year,road_name_encoded,location_encoded,suburb_encoded,average_speed,maximum_speed,Speeding_Incident,Speeding_Incident_Avg_Speed,scaled_traffic_volume
2014-01-12 00:00:00,17.292178857593125,0,Sunday,1,2014,8,1,4,25.8,46.91879065285473,False,False,0.005410089364757424
2014-01-12 01:00:00,14.292178857593123,1,Sunday,1,2014,8,1,4,25.0,46.91879065285473,False,False,0.0039898216103651015
2014-01-12 01:00:00,96.46956329878134,1,Sunday,1,2014,8,1,4,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-01-12 02:00:00,12.156888461962382,2,Sunday,1,2014,8,1,4,31.5,46.91879065285473,False,False,0.002978926911972446
2014-01-12 02:00:00,93.37556769467852,2,Sunday,1,2014,8,1,4,32.0,46.91879065285473,False,False,0.04142968396815913
2014-01-12 03:00:00,11.292178857593129,3,Sunday,1,2014,8,1,4,29.2,46.91879065285473,False,False,0.002569553855972782
2014-01-12 03:00:00,11.292178857593129,3,Sunday,1,2014,8,1,4,27.8,46.91879065285473,False,False,0.002569553855972782
2014-01-12 04:00:00,12.292178857593129,4,Sunday,1,2014,8,1,4,30.0,46.91879065285473,False,False,0.0030429764407702226
2014-01-12 04:00:00,21.29217885759312,4,Sunday,1,2014,8,1,4,25.1,46.91879065285473,False,False,0.007303779703947185
2014-01-12 05:00:00,14.198183253490289,5,Sunday,1,2014,8,1,4,27.3,46.91879065285473,False,False,0.00394532196851114
2014-01-12 05:00:00,23.29217885759312,5,Sunday,1,2014,8,1,4,25.3,46.91879065285473,False,False,0.008250624873542067
2014-01-12 06:00:00,20.683796680957983,6,Sunday,1,2014,8,1,4,27.1,46.91879065285473,False,False,0.007015757841339884
2014-01-12 06:00:00,65.29217885759313,6,Sunday,1,2014,8,1,4,26.9,46.91879065285473,False,False,0.028134373435034575
2014-01-12 07:00:00,39.1981832534903,7,Sunday,1,2014,8,1,4,27.5,46.91879065285473,False,False,0.01578088658844716
2014-01-12 07:00:00,139.54850628532722,7,Sunday,1,2014,8,1,4,26.4,46.91879065285473,False,False,0.06328899590343755
2014-01-12 08:00:00,220.4545106812244,8,Sunday,1,2014,8,1,4,26.9,46.91879065285473,False,False,0.10159172563017628
2014-01-12 08:00:00,38.1981832534903,8,Sunday,1,2014,8,1,4,23.6,46.91879065285473,False,False,0.015307464003649721
2014-01-12 09:00:00,43.1981832534903,9,Sunday,1,2014,8,1,4,27.8,46.91879065285473,False,False,0.017674576927636923
2014-01-12 09:00:00,92.28788286718417,9,Sunday,1,2014,8,1,4,27.8,46.91879065285473,False,False,0.040914749405681794
2014-01-12 10:00:00,35.29217885759312,10,Sunday,1,2014,8,1,4,24.0,46.91879065285473,False,False,0.013931695891111354
2014-01-12 10:00:00,44.15688846196239,10,Sunday,1,2014,8,1,4,26.0,46.91879065285473,False,False,0.018128449625490553
2014-01-12 11:00:00,32.062892857859545,11,Sunday,1,2014,8,1,4,24.3,46.91879065285473,False,False,0.012402878966067296
2014-01-12 11:00:00,39.42317326281493,11,Sunday,1,2014,8,1,4,24.0,46.91879065285473,False,False,0.015887401940215228
2014-01-12 12:00:00,49.1981832534903,12,Sunday,1,2014,8,1,4,27.0,46.91879065285473,False,False,0.020515112436421568
2014-01-12 12:00:00,36.062892857859545,12,Sunday,1,2014,8,1,4,25.1,46.91879065285473,False,False,0.01429656930525706
2014-01-12 13:00:00,34.29217885759312,13,Sunday,1,2014,8,1,4,27.9,46.91879065285473,False,False,0.013458273306313913
2014-01-12 13:00:00,42.1981832534903,13,Sunday,1,2014,8,1,4,27.7,46.91879065285473,False,False,0.017201154342839482
2014-01-12 14:00:00,42.1981832534903,14,Sunday,1,2014,8,1,4,25.8,46.91879065285473,False,False,0.017201154342839482
2014-01-12 14:00:00,55.1981832534903,14,Sunday,1,2014,8,1,4,26.8,46.91879065285473,False,False,0.023355647945206212
2014-01-12 15:00:00,63.54850628532725,15,Sunday,1,2014,8,1,4,25.5,46.91879065285473,False,False,0.027308879458832064
2014-01-12 15:00:00,69.19818325349028,15,Sunday,1,2014,8,1,4,28.5,46.91879065285473,False,False,0.029983564132370376
2014-01-12 16:00:00,35.198183253490285,16,Sunday,1,2014,8,1,4,26.2,46.91879065285473,False,False,0.013887196249257392
2014-01-12 16:00:00,132.1981832534903,16,Sunday,1,2014,8,1,4,27.0,46.91879065285473,False,False,0.05980918697460914
2014-01-12 17:00:00,66.54850628532725,17,Sunday,1,2014,8,1,4,25.9,46.91879065285473,False,False,0.02872914721322438
2014-01-12 17:00:00,176.19818325349027,17,Sunday,1,2014,8,1,4,26.6,46.91879065285473,False,False,0.08063978070569652
2014-01-12 18:00:00,20.06289285785954,18,Sunday,1,2014,8,1,4,23.1,46.91879065285473,False,False,0.006721807948498007
2014-01-12 18:00:00,40.292178857593136,18,Sunday,1,2014,8,1,4,26.8,46.91879065285473,False,False,0.016298808815098563
2014-01-12 19:00:00,48.54850628532725,19,Sunday,1,2014,8,1,4,25.6,46.91879065285473,False,False,0.020207540686870452
2014-01-12 19:00:00,38.292178857593136,19,Sunday,1,2014,8,1,4,26.6,46.91879065285473,False,False,0.015351963645503683
2014-01-12 20:00:00,35.54850628532724,20,Sunday,1,2014,8,1,4,24.3,46.91879065285473,False,False,0.01405304708450372
2014-01-12 20:00:00,48.1981832534903,20,Sunday,1,2014,8,1,4,26.8,46.91879065285473,False,False,0.020041689851624127
2014-01-12 21:00:00,38.54850628532724,21,Sunday,1,2014,8,1,4,25.9,46.91879065285473,False,False,0.015473314838896043
2014-01-12 21:00:00,34.29217885759312,21,Sunday,1,2014,8,1,4,27.7,46.91879065285473,False,False,0.013458273306313913
2014-01-12 22:00:00,23.29217885759312,22,Sunday,1,2014,8,1,4,27.2,46.91879065285473,False,False,0.008250624873542067
2014-01-12 22:00:00,24.29217885759312,22,Sunday,1,2014,8,1,4,27.3,46.91879065285473,False,False,0.008724047458339507
2014-01-12 23:00:00,19.15688846196238,23,Sunday,1,2014,8,1,4,21.9,46.91879065285473,False,False,0.006292885005554531
2014-01-12 23:00:00,17.292178857593125,23,Sunday,1,2014,8,1,4,26.5,46.91879065285473,False,False,0.005410089364757424
2014-02-06 00:00:00,15.292178857593123,0,Thursday,2,2014,80,8,8,20.8,46.91879065285473,False,False,0.004463244195162542
2014-02-06 00:00:00,12.292178857593129,0,Thursday,2,2014,80,8,8,18.5,46.91879065285473,False,False,0.0030429764407702226
2014-02-06 01:00:00,96.46956329878134,1,Thursday,2,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-02-06 01:00:00,96.46956329878134,1,Thursday,2,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-02-06 02:00:00,11.292178857593129,2,Thursday,2,2014,80,8,8,22.2,46.91879065285473,False,False,0.002569553855972782
2014-02-06 02:00:00,96.46956329878134,2,Thursday,2,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-02-06 03:00:00,96.46956329878134,3,Thursday,2,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-02-06 03:00:00,96.46956329878134,3,Thursday,2,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-02-06 04:00:00,96.8611811221462,4,Thursday,2,2014,80,8,8,28.8,46.91879065285473,False,False,0.04307985208659555
2014-02-06 04:00:00,96.46956329878134,4,Thursday,2,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-02-06 05:00:00,11.292178857593129,5,Thursday,2,2014,80,8,8,32.7,46.91879065285473,False,False,0.002569553855972782
2014-02-06 05:00:00,15.292178857593123,5,Thursday,2,2014,80,8,8,32.8,46.91879065285473,False,False,0.004463244195162542
2014-02-06 06:00:00,11.292178857593129,6,Thursday,2,2014,80,8,8,38.5,46.91879065285473,False,False,0.002569553855972782
2014-02-06 06:00:00,22.29217885759312,6,Thursday,2,2014,80,8,8,35.5,46.91879065285473,False,False,0.007777202288744626
2014-02-06 07:00:00,24.198183253490285,7,Thursday,2,2014,80,8,8,30.6,46.91879065285473,False,False,0.008679547816485545
2014-02-06 07:00:00,50.58980107685516,7,Thursday,2,2014,80,8,8,32.5,46.91879065285473,False,False,0.02117393574340915
2014-02-06 08:00:00,68.1981832534903,8,Thursday,2,2014,80,8,8,31.7,46.91879065285473,False,False,0.029510141547572942
2014-02-06 08:00:00,30.29217885759312,8,Thursday,2,2014,80,8,8,33.9,46.91879065285473,False,False,0.01156458296712415
2014-02-06 09:00:00,58.1981832534903,9,Thursday,2,2014,80,8,8,28.4,46.91879065285473,False,False,0.024775915699598534
2014-02-06 09:00:00,34.198183253490285,9,Thursday,2,2014,80,8,8,28.3,46.91879065285473,False,False,0.013413773664459951
2014-02-06 10:00:00,43.1981832534903,10,Thursday,2,2014,80,8,8,31.3,46.91879065285473,False,False,0.017674576927636923
2014-02-06 10:00:00,33.198183253490285,10,Thursday,2,2014,80,8,8,29.8,46.91879065285473,False,False,0.01294035107966251
2014-02-06 11:00:00,38.292178857593136,11,Thursday,2,2014,80,8,8,31.9,46.91879065285473,False,False,0.015351963645503683
2014-02-06 11:00:00,29.198183253490285,11,Thursday,2,2014,80,8,8,32.1,46.91879065285473,False,False,0.011046660740472749
2014-02-06 12:00:00,31.589801076855142,12,Thursday,2,2014,80,8,8,30.3,46.91879065285473,False,False,0.012178906632257768
2014-02-06 12:00:00,40.58980107685516,12,Thursday,2,2014,80,8,8,29.4,46.91879065285473,False,False,0.016439709895434744
2014-02-06 13:00:00,31.29217885759312,13,Thursday,2,2014,80,8,8,28.4,46.91879065285473,False,False,0.012038005551921591
2014-02-06 13:00:00,38.292178857593136,13,Thursday,2,2014,80,8,8,27.9,46.91879065285473,False,False,0.015351963645503683
2014-02-06 14:00:00,47.1981832534903,14,Thursday,2,2014,80,8,8,30.4,46.91879065285473,False,False,0.019568267266826686
2014-02-06 14:00:00,31.198183253490285,14,Thursday,2,2014,80,8,8,29.0,46.91879065285473,False,False,0.01199350591006763
2014-02-06 15:00:00,50.11472781190245,15,Thursday,2,2014,80,8,8,31.7,46.91879065285473,False,False,0.02094902533034708
2014-02-06 15:00:00,54.1981832534903,15,Thursday,2,2014,80,8,8,28.6,46.91879065285473,False,False,0.02288222536040877
2014-02-06 16:00:00,34.03155543945006,16,Thursday,2,2014,80,8,8,27.6,46.91879065285473,False,False,0.013334888294037882
2014-02-06 16:00:00,58.93755983534723,16,Thursday,2,2014,80,8,8,32.4,46.91879065285473,False,False,0.025125953272119937
2014-02-06 17:00:00,89.29217885759311,17,Thursday,2,2014,80,8,8,32.3,46.91879065285473,False,False,0.039496515470173146
2014-02-06 17:00:00,38.292178857593136,17,Thursday,2,2014,80,8,8,26.3,46.91879065285473,False,False,0.015351963645503683
2014-02-06 18:00:00,36.19818325349029,18,Thursday,2,2014,80,8,8,28.5,46.91879065285473,False,False,0.014360618834054836
2014-02-06 18:00:00,54.15688846196239,18,Thursday,2,2014,80,8,8,33.2,46.91879065285473,False,False,0.022862675473464954
2014-02-06 19:00:00,30.29217885759312,19,Thursday,2,2014,80,8,8,33.9,46.91879065285473,False,False,0.01156458296712415
2014-02-06 19:00:00,32.68379668095798,19,Thursday,2,2014,80,8,8,31.1,46.91879065285473,False,False,0.012696828858909171
2014-02-06 20:00:00,20.292178857593125,20,Thursday,2,2014,80,8,8,28.7,46.91879065285473,False,False,0.006830357119149746
2014-02-06 20:00:00,25.29217885759312,20,Thursday,2,2014,80,8,8,28.9,46.91879065285473,False,False,0.009197470043136948
2014-02-06 21:00:00,25.29217885759312,21,Thursday,2,2014,80,8,8,23.4,46.91879065285473,False,False,0.009197470043136948
2014-02-06 21:00:00,16.292178857593125,21,Thursday,2,2014,80,8,8,23.1,46.91879065285473,False,False,0.004936666779959983
2014-02-06 22:00:00,16.15688846196238,22,Thursday,2,2014,80,8,8,23.0,46.91879065285473,False,False,0.004872617251162208
2014-02-06 22:00:00,13.292178857593123,22,Thursday,2,2014,80,8,8,24.0,46.91879065285473,False,False,0.0035163990255676607
2014-02-06 23:00:00,15.292178857593123,23,Thursday,2,2014,80,8,8,25.6,46.91879065285473,False,False,0.004463244195162542
2014-02-06 23:00:00,15.292178857593123,23,Thursday,2,2014,80,8,8,22.3,46.91879065285473,False,False,0.004463244195162542
2014-02-12 00:00:00,20.292178857593125,0,Wednesday,2,2014,8,1,4,28.6,46.91879065285473,False,False,0.006830357119149746
2014-02-12 00:00:00,12.292178857593129,0,Wednesday,2,2014,8,1,4,21.0,46.91879065285473,False,False,0.0030429764407702226
2014-02-12 01:00:00,18.292178857593125,1,Wednesday,2,2014,8,1,4,28.6,46.91879065285473,False,False,0.0058835119495548645
2014-02-12 01:00:00,14.292178857593123,1,Wednesday,2,2014,8,1,4,22.6,46.91879065285473,False,False,0.0039898216103651015
2014-02-12 02:00:00,96.46956329878134,2,Wednesday,2,2014,8,1,4,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-02-12 02:00:00,13.292178857593123,2,Wednesday,2,2014,8,1,4,26.0,46.91879065285473,False,False,0.0035163990255676607
2014-02-12 03:00:00,11.292178857593129,3,Wednesday,2,2014,8,1,4,28.0,46.91879065285473,False,False,0.002569553855972782
2014-02-12 03:00:00,12.292178857593129,3,Wednesday,2,2014,8,1,4,23.4,46.91879065285473,False,False,0.0030429764407702226
2014-02-12 04:00:00,19.292178857593125,4,Wednesday,2,2014,8,1,4,23.4,46.91879065285473,False,False,0.006356934534352305
2014-02-12 04:00:00,14.292178857593123,4,Wednesday,2,2014,8,1,4,31.2,46.91879065285473,False,False,0.0039898216103651015
2014-02-12 05:00:00,18.292178857593125,5,Wednesday,2,2014,8,1,4,28.3,46.91879065285473,False,False,0.0058835119495548645
2014-02-12 05:00:00,31.156888461962374,5,Wednesday,2,2014,8,1,4,25.9,46.91879065285473,False,False,0.011973956023123815
2014-02-12 06:00:00,82.15688846196237,6,Wednesday,2,2014,8,1,4,27.3,46.91879065285473,False,False,0.03611850784779328
2014-02-12 06:00:00,18.683796680957983,6,Wednesday,2,2014,8,1,4,28.4,46.91879065285473,False,False,0.006068912671745003
2014-02-12 07:00:00,168.28788286718418,7,Wednesday,2,2014,8,1,4,27.0,46.91879065285473,False,False,0.0768948658502873
2014-02-12 07:00:00,32.198183253490285,7,Wednesday,2,2014,8,1,4,25.3,46.91879065285473,False,False,0.012466928494865071
2014-02-12 08:00:00,220.4545106812244,8,Wednesday,2,2014,8,1,4,25.3,46.91879065285473,False,False,0.10159172563017628
2014-02-12 08:00:00,46.1981832534903,8,Wednesday,2,2014,8,1,4,23.0,46.91879065285473,False,False,0.019094844682029245
2014-02-12 09:00:00,72.06289285785955,9,Wednesday,2,2014,8,1,4,26.1,46.91879065285473,False,False,0.031339782357964925
2014-02-12 09:00:00,32.93755983534722,9,Wednesday,2,2014,8,1,4,25.5,46.91879065285473,False,False,0.012816966067386477
2014-02-12 10:00:00,54.54850628532725,10,Wednesday,2,2014,8,1,4,26.8,46.91879065285473,False,False,0.023048076195655097
2014-02-12 10:00:00,38.58980107685516,10,Wednesday,2,2014,8,1,4,27.3,46.91879065285473,False,False,0.01549286472583986
2014-02-12 11:00:00,24.29217885759312,11,Wednesday,2,2014,8,1,4,30.8,46.91879065285473,False,False,0.008724047458339507
2014-02-12 11:00:00,31.80226943971648,11,Wednesday,2,2014,8,1,4,27.1,46.91879065285473,False,False,0.012279493953791262
2014-02-12 12:00:00,35.198183253490285,12,Wednesday,2,2014,8,1,4,27.3,46.91879065285473,False,False,0.013887196249257392
2014-02-12 12:00:00,47.54850628532725,12,Wednesday,2,2014,8,1,4,27.3,46.91879065285473,False,False,0.01973411810207301
2014-02-12 13:00:00,34.28788286718417,13,Wednesday,2,2014,8,1,4,25.1,46.91879065285473,False,False,0.013456239487430246
2014-02-12 13:00:00,38.1981832534903,13,Wednesday,2,2014,8,1,4,26.4,46.91879065285473,False,False,0.015307464003649721
2014-02-12 14:00:00,39.1981832534903,14,Wednesday,2,2014,8,1,4,24.5,46.91879065285473,False,False,0.01578088658844716
2014-02-12 14:00:00,51.1981832534903,14,Wednesday,2,2014,8,1,4,28.3,46.91879065285473,False,False,0.02146195760601645
2014-02-12 15:00:00,45.06289285785955,15,Wednesday,2,2014,8,1,4,26.2,46.91879065285473,False,False,0.01855737256843403
2014-02-12 15:00:00,80.19818325349028,15,Wednesday,2,2014,8,1,4,28.9,46.91879065285473,False,False,0.03519121256514222
2014-02-12 16:00:00,122.19818325349028,16,Wednesday,2,2014,8,1,4,28.1,46.91879065285473,False,False,0.05507496112663473
2014-02-12 16:00:00,38.54850628532724,16,Wednesday,2,2014,8,1,4,22.5,46.91879065285473,False,False,0.015473314838896043
2014-02-12 17:00:00,170.19818325349027,17,Wednesday,2,2014,8,1,4,27.5,46.91879065285473,False,False,0.07779924519691188
2014-02-12 17:00:00,48.67638693005883,17,Wednesday,2,2014,8,1,4,25.3,46.91879065285473,False,False,0.020268082272244844
2014-02-12 18:00:00,100.19818325349028,18,Wednesday,2,2014,8,1,4,27.4,46.91879065285473,False,False,0.04465966426109103
2014-02-12 18:00:00,55.15688846196239,18,Wednesday,2,2014,8,1,4,24.8,46.91879065285473,False,False,0.023336098058262394
2014-02-12 19:00:00,52.1981832534903,19,Wednesday,2,2014,8,1,4,30.3,46.91879065285473,False,False,0.02193538019081389
2014-02-12 19:00:00,32.68379668095798,19,Wednesday,2,2014,8,1,4,26.1,46.91879065285473,False,False,0.012696828858909171
2014-02-12 20:00:00,38.1981832534903,20,Wednesday,2,2014,8,1,4,27.0,46.91879065285473,False,False,0.015307464003649721
2014-02-12 20:00:00,39.45451068122441,20,Wednesday,2,2014,8,1,4,23.6,46.91879065285473,False,False,0.015902237781839523
2014-02-12 21:00:00,32.15688846196238,21,Wednesday,2,2014,8,1,4,23.5,46.91879065285473,False,False,0.012447378607921259
2014-02-12 21:00:00,39.292178857593136,21,Wednesday,2,2014,8,1,4,26.1,46.91879065285473,False,False,0.015825386230301122
2014-02-12 22:00:00,30.29217885759312,22,Wednesday,2,2014,8,1,4,28.4,46.91879065285473,False,False,0.01156458296712415
2014-02-12 22:00:00,28.156888461962374,22,Wednesday,2,2014,8,1,4,25.2,46.91879065285473,False,False,0.010553688268731492
2014-02-12 23:00:00,22.156888461962374,23,Wednesday,2,2014,8,1,4,28.1,46.91879065285473,False,False,0.007713152759946849
2014-02-12 23:00:00,15.15688846196238,23,Wednesday,2,2014,8,1,4,23.8,46.91879065285473,False,False,0.004399194666364767
2014-03-06 00:00:00,96.46956329878134,0,Thursday,3,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-03-06 00:00:00,10.19818325349029,0,Thursday,3,2014,80,8,8,20.4,46.91879065285473,False,False,0.002051631629321379
2014-03-06 01:00:00,96.46956329878134,1,Thursday,3,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-03-06 01:00:00,11.292178857593129,1,Thursday,3,2014,80,8,8,27.5,46.91879065285473,False,False,0.002569553855972782
2014-03-06 02:00:00,11.683796680957986,2,Thursday,3,2014,80,8,8,29.2,46.91879065285473,False,False,0.00275495457816292
2014-03-06 02:00:00,96.46956329878134,2,Thursday,3,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-03-06 03:00:00,96.46956329878134,3,Thursday,3,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-03-06 03:00:00,96.46956329878134,3,Thursday,3,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-03-06 04:00:00,13.292178857593123,4,Thursday,3,2014,80,8,8,28.5,46.91879065285473,False,False,0.0035163990255676607
2014-03-06 04:00:00,15.292178857593123,4,Thursday,3,2014,80,8,8,27.5,46.91879065285473,False,False,0.004463244195162542
2014-03-06 05:00:00,14.292178857593123,5,Thursday,3,2014,80,8,8,30.2,46.91879065285473,False,False,0.0039898216103651015
2014-03-06 05:00:00,96.46956329878134,5,Thursday,3,2014,80,8,8,32.298564176939806,46.91879065285473,False,False,0.04289445136440541
2014-03-06 06:00:00,14.683796680957984,6,Thursday,3,2014,80,8,8,23.4,46.91879065285473,False,False,0.004175222332555241
2014-03-06 06:00:00,28.29217885759312,6,Thursday,3,2014,80,8,8,31.7,46.91879065285473,False,False,0.01061773779752927
2014-03-06 07:00:00,52.29729075315728,7,Thursday,3,2014,80,8,8,33.1,46.91879065285473,False,False,0.021982299919479045
2014-03-06 07:00:00,21.19818325349029,7,Thursday,3,2014,80,8,8,26.3,46.91879065285473,False,False,0.0072592800620932246
2014-03-06 08:00:00,71.58980107685514,8,Thursday,3,2014,80,8,8,31.3,46.91879065285473,False,False,0.031115810024155394
2014-03-06 08:00:00,29.198183253490285,8,Thursday,3,2014,80,8,8,29.7,46.91879065285473,False,False,0.011046660740472749
2014-03-06 09:00:00,43.1981832534903,9,Thursday,3,2014,80,8,8,30.3,46.91879065285473,False,False,0.017674576927636923
2014-03-06 09:00:00,39.683796680958,9,Thursday,3,2014,80,8,8,31.3,46.91879065285473,False,False,0.016010786952491265
