route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"1-V05-mjp-7","T3_1","19.T3.1-V05-mjp-7.3.R","1-V05-mjp-7.3.R","Melbourne","1"
"1-V05-mjp-7","T3_1","2.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-7","T3_1","20.T3.1-V05-mjp-7.3.R","1-V05-mjp-7.3.R","Melbourne","1"
"1-V05-mjp-7","T3_1","21.T3.1-V05-mjp-7.3.R","1-V05-mjp-7.3.R","Melbourne","1"
"1-V05-mjp-7","T3_1","22.T3.1-V05-mjp-7.3.R","1-V05-mjp-7.3.R","Melbourne","1"
"1-V05-mjp-7","T3_1","23.T3.1-V05-mjp-7.3.R","1-V05-mjp-7.3.R","Melbourne","1"
"1-V05-mjp-7","T3_1","3.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-7","T3_1","4.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-7","T3_1","5.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-7","T3_1","6.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-7","T3_1","7.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-7","T3_1","8.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-7","T3_1","9.T3.1-V05-mjp-7.1.H","1-V05-mjp-7.1.H","Ballarat","0"
"1-V05-mjp-8","T0_4","1.T0.1-V05-mjp-8.1.H","1-V05-mjp-8.1.H","Ballarat","0"
"1-V05-mjp-8","T0_4","10.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","11.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","12.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","13.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","14.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","15.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","16.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","17.T0.1-V05-mjp-8.3.H","1-V05-mjp-8.3.H","Ballarat","0"
"1-V05-mjp-8","T0_4","18.T0.1-V05-mjp-8.3.H","1-V05-mjp-8.3.H","Ballarat","0"
"1-V05-mjp-8","T0_4","19.T0.1-V05-mjp-8.3.H","1-V05-mjp-8.3.H","Ballarat","0"
"1-V05-mjp-8","T0_4","2.T0.1-V05-mjp-8.1.H","1-V05-mjp-8.1.H","Ballarat","0"
"1-V05-mjp-8","T0_4","20.T0.1-V05-mjp-8.3.H","1-V05-mjp-8.3.H","Ballarat","0"
"1-V05-mjp-8","T0_4","21.T0.1-V05-mjp-8.3.H","1-V05-mjp-8.3.H","Ballarat","0"
"1-V05-mjp-8","T0_4","22.T0.1-V05-mjp-8.4.H","1-V05-mjp-8.4.H","Ballarat","0"
"1-V05-mjp-8","T0_4","23.T0.1-V05-mjp-8.5.H","1-V05-mjp-8.5.H","Ballarat","0"
"1-V05-mjp-8","T0_4","24.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","25.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","26.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","27.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","28.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","29.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","3.T0.1-V05-mjp-8.1.H","1-V05-mjp-8.1.H","Ballarat","0"
"1-V05-mjp-8","T0_4","30.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","31.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","32.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","33.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","34.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","35.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","36.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","37.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","38.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","39.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","4.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","40.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","41.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","42.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","43.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","44.T0.1-V05-mjp-8.6.H","1-V05-mjp-8.6.H","Ballarat","0"
"1-V05-mjp-8","T0_4","45.T0.1-V05-mjp-8.7.H","1-V05-mjp-8.7.H","Ballarat","0"
"1-V05-mjp-8","T0_4","46.T0.1-V05-mjp-8.7.H","1-V05-mjp-8.7.H","Ballarat","0"
"1-V05-mjp-8","T0_4","47.T0.1-V05-mjp-8.7.H","1-V05-mjp-8.7.H","Ballarat","0"
"1-V05-mjp-8","T0_4","48.T0.1-V05-mjp-8.7.H","1-V05-mjp-8.7.H","Ballarat","0"
"1-V05-mjp-8","T0_4","49.T0.1-V05-mjp-8.7.H","1-V05-mjp-8.7.H","Ballarat","0"
"1-V05-mjp-8","T0_4","5.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","50.T0.1-V05-mjp-8.8.H","1-V05-mjp-8.8.H","Ballarat","0"
"1-V05-mjp-8","T0_4","51.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","52.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","53.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","54.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","55.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","56.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","57.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","58.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","59.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","6.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","60.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","61.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","62.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","63.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","64.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","65.T0.1-V05-mjp-8.9.R","1-V05-mjp-8.9.R","Melbourne","1"
"1-V05-mjp-8","T0_4","66.T0.1-V05-mjp-8.10.R","1-V05-mjp-8.10.R","Melbourne","1"
"1-V05-mjp-8","T0_4","67.T0.1-V05-mjp-8.10.R","1-V05-mjp-8.10.R","Melbourne","1"
"1-V05-mjp-8","T0_4","68.T0.1-V05-mjp-8.11.R","1-V05-mjp-8.11.R","Melbourne","1"
"1-V05-mjp-8","T0_4","69.T0.1-V05-mjp-8.12.R","1-V05-mjp-8.12.R","Melbourne","1"
"1-V05-mjp-8","T0_4","7.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","70.T0.1-V05-mjp-8.12.R","1-V05-mjp-8.12.R","Melbourne","1"
"1-V05-mjp-8","T0_4","71.T0.1-V05-mjp-8.12.R","1-V05-mjp-8.12.R","Melbourne","1"
"1-V05-mjp-8","T0_4","72.T0.1-V05-mjp-8.12.R","1-V05-mjp-8.12.R","Melbourne","1"
"1-V05-mjp-8","T0_4","73.T0.1-V05-mjp-8.13.R","1-V05-mjp-8.13.R","Melbourne","1"
"1-V05-mjp-8","T0_4","74.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","75.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","76.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","77.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","78.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","79.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","8.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","80.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","81.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","82.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","83.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","84.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","85.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","86.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","87.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","88.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","89.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","9.T0.1-V05-mjp-8.2.H","1-V05-mjp-8.2.H","Ballarat","0"
"1-V05-mjp-8","T0_4","90.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","91.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","92.T0.1-V05-mjp-8.14.R","1-V05-mjp-8.14.R","Melbourne","1"
"1-V05-mjp-8","T0_4","93.T0.1-V05-mjp-8.15.R","1-V05-mjp-8.15.R","Melbourne","1"
"1-V05-mjp-8","T0_4","94.T0.1-V05-mjp-8.15.R","1-V05-mjp-8.15.R","Melbourne","1"
"1-V05-mjp-8","T0_4","95.T0.1-V05-mjp-8.16.R","1-V05-mjp-8.16.R","Melbourne","1"
"1-V05-mjp-8","T0_4","96.T0.1-V05-mjp-8.16.R","1-V05-mjp-8.16.R","Melbourne","1"
"1-V05-mjp-8","T0_4","97.T0.1-V05-mjp-8.16.R","1-V05-mjp-8.16.R","Melbourne","1"
"1-V05-mjp-8","T0_4","98.T0.1-V05-mjp-8.16.R","1-V05-mjp-8.16.R","Melbourne","1"
"1-V05-mjp-8","T0_4","99.T0.1-V05-mjp-8.16.R","1-V05-mjp-8.16.R","Melbourne","1"
"1-V05-mjp-9","T0_5","1.T0.1-V05-mjp-9.1.H","1-V05-mjp-9.1.H","Ballarat","0"
"1-V05-mjp-9","T0_5","10.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","11.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","12.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","13.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","14.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","15.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","16.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","17.T0.1-V05-mjp-9.3.H","1-V05-mjp-9.3.H","Ballarat","0"
"1-V05-mjp-9","T0_5","18.T0.1-V05-mjp-9.3.H","1-V05-mjp-9.3.H","Ballarat","0"
"1-V05-mjp-9","T0_5","19.T0.1-V05-mjp-9.3.H","1-V05-mjp-9.3.H","Ballarat","0"
"1-V05-mjp-9","T0_5","2.T0.1-V05-mjp-9.1.H","1-V05-mjp-9.1.H","Ballarat","0"
"1-V05-mjp-9","T0_5","20.T0.1-V05-mjp-9.3.H","1-V05-mjp-9.3.H","Ballarat","0"
"1-V05-mjp-9","T0_5","21.T0.1-V05-mjp-9.3.H","1-V05-mjp-9.3.H","Ballarat","0"
"1-V05-mjp-9","T0_5","22.T0.1-V05-mjp-9.4.H","1-V05-mjp-9.4.H","Ballarat","0"
"1-V05-mjp-9","T0_5","23.T0.1-V05-mjp-9.5.H","1-V05-mjp-9.5.H","Ballarat","0"
"1-V05-mjp-9","T0_5","24.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","25.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","26.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","27.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","28.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","29.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","3.T0.1-V05-mjp-9.1.H","1-V05-mjp-9.1.H","Ballarat","0"
"1-V05-mjp-9","T0_5","30.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","31.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","32.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","33.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","34.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","35.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","36.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","37.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","38.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","39.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","4.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","40.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","41.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","42.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","43.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","44.T0.1-V05-mjp-9.6.H","1-V05-mjp-9.6.H","Ballarat","0"
"1-V05-mjp-9","T0_5","45.T0.1-V05-mjp-9.7.H","1-V05-mjp-9.7.H","Ballarat","0"
"1-V05-mjp-9","T0_5","46.T0.1-V05-mjp-9.7.H","1-V05-mjp-9.7.H","Ballarat","0"
"1-V05-mjp-9","T0_5","47.T0.1-V05-mjp-9.7.H","1-V05-mjp-9.7.H","Ballarat","0"
"1-V05-mjp-9","T0_5","48.T0.1-V05-mjp-9.7.H","1-V05-mjp-9.7.H","Ballarat","0"
"1-V05-mjp-9","T0_5","49.T0.1-V05-mjp-9.7.H","1-V05-mjp-9.7.H","Ballarat","0"
"1-V05-mjp-9","T0_5","5.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","50.T0.1-V05-mjp-9.8.H","1-V05-mjp-9.8.H","Ballarat","0"
"1-V05-mjp-9","T0_5","51.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","52.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","53.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","54.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","55.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","56.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","57.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","58.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","59.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","6.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","60.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","61.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","62.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","63.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","64.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","65.T0.1-V05-mjp-9.9.R","1-V05-mjp-9.9.R","Melbourne","1"
"1-V05-mjp-9","T0_5","66.T0.1-V05-mjp-9.10.R","1-V05-mjp-9.10.R","Melbourne","1"
"1-V05-mjp-9","T0_5","67.T0.1-V05-mjp-9.10.R","1-V05-mjp-9.10.R","Melbourne","1"
"1-V05-mjp-9","T0_5","68.T0.1-V05-mjp-9.11.R","1-V05-mjp-9.11.R","Melbourne","1"
"1-V05-mjp-9","T0_5","69.T0.1-V05-mjp-9.12.R","1-V05-mjp-9.12.R","Melbourne","1"
"1-V05-mjp-9","T0_5","7.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","70.T0.1-V05-mjp-9.12.R","1-V05-mjp-9.12.R","Melbourne","1"
"1-V05-mjp-9","T0_5","71.T0.1-V05-mjp-9.12.R","1-V05-mjp-9.12.R","Melbourne","1"
"1-V05-mjp-9","T0_5","72.T0.1-V05-mjp-9.12.R","1-V05-mjp-9.12.R","Melbourne","1"
"1-V05-mjp-9","T0_5","73.T0.1-V05-mjp-9.13.R","1-V05-mjp-9.13.R","Melbourne","1"
"1-V05-mjp-9","T0_5","74.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","75.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","76.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","77.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","78.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","79.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","8.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","80.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","81.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","82.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","83.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","84.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","85.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","86.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","87.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","88.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","89.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","9.T0.1-V05-mjp-9.2.H","1-V05-mjp-9.2.H","Ballarat","0"
"1-V05-mjp-9","T0_5","90.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","91.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","92.T0.1-V05-mjp-9.14.R","1-V05-mjp-9.14.R","Melbourne","1"
"1-V05-mjp-9","T0_5","93.T0.1-V05-mjp-9.15.R","1-V05-mjp-9.15.R","Melbourne","1"
"1-V05-mjp-9","T0_5","94.T0.1-V05-mjp-9.15.R","1-V05-mjp-9.15.R","Melbourne","1"
"1-V05-mjp-9","T0_5","95.T0.1-V05-mjp-9.16.R","1-V05-mjp-9.16.R","Melbourne","1"
"1-V05-mjp-9","T0_5","96.T0.1-V05-mjp-9.16.R","1-V05-mjp-9.16.R","Melbourne","1"
"1-V05-mjp-9","T0_5","97.T0.1-V05-mjp-9.16.R","1-V05-mjp-9.16.R","Melbourne","1"
"1-V05-mjp-9","T0_5","98.T0.1-V05-mjp-9.16.R","1-V05-mjp-9.16.R","Melbourne","1"
"1-V05-mjp-9","T0_5","99.T0.1-V05-mjp-9.16.R","1-V05-mjp-9.16.R","Melbourne","1"
"1-V08-mjp-1","T0","1.T0.1-V08-mjp-1.3.H","1-V08-mjp-1.3.H","Melbourne","0"
"1-V08-mjp-1","T0","2.T0.1-V08-mjp-1.4.H","1-V08-mjp-1.4.H","Melbourne","0"
"1-V08-mjp-1","T0","3.T0.1-V08-mjp-1.5.H","1-V08-mjp-1.5.H","Melbourne","0"
"1-V08-mjp-1","T0","4.T0.1-V08-mjp-1.7.R","1-V08-mjp-1.7.R","Bairnsdale","1"
"1-V08-mjp-1","T0","5.T0.1-V08-mjp-1.9.R","1-V08-mjp-1.9.R","Bairnsdale","1"
"1-V08-mjp-1","T0","6.T0.1-V08-mjp-1.10.R","1-V08-mjp-1.10.R","Bairnsdale","1"
"1-V08-mjp-10","T0_6","1.T0.1-V08-mjp-10.3.H","1-V08-mjp-10.3.H","Melbourne","0"
"1-V08-mjp-10","T2_2","1.T2.1-V08-mjp-10.2.H","1-V08-mjp-10.2.H","Melbourne","0"
"1-V08-mjp-10","T3_2","1.T3.1-V08-mjp-10.1.H","1-V08-mjp-10.1.H","Melbourne","0"
"1-V08-mjp-10","T0_6","2.T0.1-V08-mjp-10.4.H","1-V08-mjp-10.4.H","Melbourne","0"
"1-V08-mjp-10","T2_2","2.T2.1-V08-mjp-10.3.H","1-V08-mjp-10.3.H","Melbourne","0"
"1-V08-mjp-10","T3_2","2.T3.1-V08-mjp-10.3.H","1-V08-mjp-10.3.H","Melbourne","0"
"1-V08-mjp-10","T0_6","3.T0.1-V08-mjp-10.5.H","1-V08-mjp-10.5.H","Melbourne","0"
"1-V08-mjp-10","T2_2","3.T2.1-V08-mjp-10.5.H","1-V08-mjp-10.5.H","Melbourne","0"
"1-V08-mjp-10","T3_2","3.T3.1-V08-mjp-10.5.H","1-V08-mjp-10.5.H","Melbourne","0"
"1-V08-mjp-10","T0_6","4.T0.1-V08-mjp-10.7.R","1-V08-mjp-10.7.R","Bairnsdale","1"
"1-V08-mjp-10","T2_2","4.T2.1-V08-mjp-10.7.R","1-V08-mjp-10.7.R","Bairnsdale","1"
"1-V08-mjp-10","T3_2","4.T3.1-V08-mjp-10.6.R","1-V08-mjp-10.6.R","Bairnsdale","1"
