,block_id,geo_point_coords,CLUE,block_area,total_jobs,business_establishments,commercial_area,plot_ratio,residential_area,business/residence_with_largest_floor_area,business/residence_with_second_largest_floor_area,detailed_business_info
158,2536,"-37.790749381205174, 144.93294042595542",Kensington,14352.620696718011,0,0,0.0,0.36392140468227424,5223.0,residence,business,residence: 5223
159,2535,"-37.79066331044397, 144.9321181534923",Kensington,14344.164496529831,0,0,0.0,0.5265616285554936,7553.0,residence,business,residence: 7553
160,2517,"-37.790225218514315, 144.92892235882422",Kensington,5650.815340907426,0,0,0.0,0.6069026548672566,3429.0,residence,business,residence: 3429
161,272,"-37.791554418123496, 144.95951185572486",Parkville,33156.60921596522,0,1,0.0,,0.0,,,
162,2514,"-37.79041811110363, 144.92718408468696",Kensington,16598.91991227223,0,0,0.0,0.35540426557416555,5899.0,residence,business,residence: 5899
163,2382,"-37.78885863576035, 144.9406432426711",North Melbourne,7357.860502357968,40,3,0.0,0.3167051787413348,2330.0,residence,business,residence: 2330
164,2515,"-37.78896133539424, 144.9284171880444",Kensington,23268.02414262181,10,3,0.0,0.27346570397111913,6363.0,residence,business,residence: 6363
165,2501,"-37.7880975640379, 144.9230974155445",Kensington,34264.34074949605,0,3,0.0,,0.0,,,
166,564,"-37.792020531643665, 144.92170453605428",Kensington,171592.35917242675,0,0,0.0,0.027209893235115856,4669.0,residence,business,residence: 4669
167,2384,"-37.79009400967782, 144.94115094542823",North Melbourne,48309.48894776288,230,15,5242.0,0.5221180318367178,19981.0,residence,business,"residence: 19981, business: 5242"
168,2387,"-37.79211283988038, 144.93742644781267",North Melbourne,338038.3233790824,131,9,7892.0,0.06008496086238825,12419.0,residence,business,"residence: 12419, business: 7892"
169,931,"-37.7892167827868, 144.94576626751976",Parkville,3214101.1808124394,5480,39,642943.0,0.20030608870100847,861.0,public_service,leisure,"public_service: 630442, leisure: 12016, residence: 861"
170,2532,"-37.78934544070058, 144.93405713722262",Kensington,13320.646073757267,0,2,0.0,0.4888888888888889,6512.0,residence,business,residence: 6512
171,908,"-37.788652424338544, 144.95794604280337",Parkville,36411.366917936626,34,3,0.0,,0.0,,,
172,926,"-37.787044932454016, 144.94123216549707",Parkville,13340.949913231776,0,0,0.0,0.35824587706146926,4779.0,residence,business,residence: 4779
173,906,"-37.78606987854656, 144.95799360750868",Parkville,75184.20758926665,533,36,23482.0,0.5574058310278782,18426.0,residence,business,"residence: 18426, business: 10167, public_service: 6971, education: 5788, leisure: 556"
174,928,"-37.77957051880664, 144.94124252420346",Parkville,481983.44093495683,401,16,34203.0,0.45053248766035314,182946.0,residence,public_service,"residence: 182946, public_service: 34203"
175,871,"-37.84918262859423, 144.9824102163475",Melbourne (Remainder),127472.71692197977,811,5,9547.0,0.07489487887536087,0.0,business,leisure,business: 9547
176,870,"-37.84662688494784, 144.98213235773974",Melbourne (Remainder),197008.85587673562,8872,17,63391.0,0.32176865914074554,0.0,education,business,"education: 60113, business: 2707"
177,867,"-37.83972056954812, 144.98571840157194",South Yarra,10357.68368715827,0,2,386.0,1.309935309452544,13181.0,residence,public_service,"residence: 13181, public_service: 386"
178,866,"-37.84103413724351, 144.9813490699898",South Yarra,841411.8915786924,51,11,1708.0,0.0020299235450927074,0.0,public_service,business,"public_service: 1401, business: 307"
179,858,"-37.83641509647135, 144.98595705324735",South Yarra,82192.36827962963,6,3,7118.0,1.0680358185711505,80666.0,residence,public_service,"residence: 80666, public_service: 7118"
180,860,"-37.836099749129374, 144.98346270908644",South Yarra,81559.14942856427,0,1,7750.0,1.1060949741904633,82462.0,residence,public_service,"residence: 82462, public_service: 7750"
181,779,"-37.82532198183176, 144.9272366476026",Port Melbourne,240663.2421274891,1186,13,48245.0,0.5842568238574272,92364.0,residence,business,"residence: 92364, business: 45191, public_service: 3054"
182,856,"-37.833874379281355, 144.98470203198647",South Yarra,23547.065846568847,0,0,1657.0,0.9908268569244489,21674.0,residence,public_service,"residence: 21674, public_service: 1657"
183,855,"-37.83199688431741, 144.9851001427063",South Yarra,66768.6452782888,245,3,5605.0,0.6235172537742631,36026.0,residence,public_service,"residence: 36026, public_service: 5605"
184,747,"-37.830187808800666, 144.96812580729184",Southbank,28158.45190386421,276,9,12582.0,0.7842531429789048,9501.0,residence,public_service,"residence: 9501, public_service: 8118, business: 4464"
185,743,"-37.829137800189024, 144.96781594254514",Southbank,19240.55191023854,0,1,0.0,,0.0,,,
186,853,"-37.82969807889235, 144.98550208314012",South Yarra,40663.53284153594,0,0,3428.0,1.0675306789956471,39981.0,residence,public_service,"residence: 39981, public_service: 3428"
187,745,"-37.82914254750056, 144.9649335773655",Southbank,29800.0251672903,233,5,3655.0,0.1226510067114094,0.0,business,leisure,business: 3655
188,731,"-37.828328944229966, 144.9578737176508",Southbank,5378.754340934936,0,1,0.0,,0.0,,,
189,732,"-37.82820277853141, 144.9591184420291",Southbank,18933.296291148006,77,10,17794.0,3.6423704642687373,51167.0,residence,public_service,"residence: 51167, public_service: 15983, business: 1811"
190,735,"-37.8276835866416, 144.9614390335497",Southbank,10110.801421934386,98,9,1366.0,0.15351137487636005,186.0,business,residence,"business: 1366, residence: 186"
191,772,"-37.824814397130154, 144.94200209414163",Docklands,53814.098185650095,452,25,10019.0,0.6402423161259152,24435.0,residence,business,"residence: 24435, business: 8987, public_service: 1032"
192,776,"-37.82412283994091, 144.93923282727368",Docklands,34989.609700153946,0,1,0.0,,0.0,,,
193,659,"-37.82405724050445, 144.98755414192883",Melbourne (Remainder),372440.75137945026,5112,10,75932.0,0.2038771345720116,0.0,leisure,public_service,"leisure: 43962, public_service: 21837, business: 10133"
194,774,"-37.823148737692904, 144.93249752861146",Port Melbourne,70034.91894708072,229,6,3758.0,0.39166690464631465,23672.0,residence,business,"residence: 23672, business: 2097, public_service: 1661"
195,802,"-37.82248701263599, 144.9622643212043",Southbank,55337.5345998105,6473,77,190844.0,4.189565751667058,40994.0,business,public_service,"business: 94508, public_service: 81439, residence: 40994, leisure: 11985"
196,813,"-37.8218224883783, 144.96738717512818",Southbank,11092.046697443784,239,6,5400.0,0.4868373602596466,0.0,business,leisure,business: 5400
197,851,"-37.821883884305215, 144.9711961072535",Melbourne (Remainder),77613.88074313526,0,1,0.0,,0.0,,,
198,11,"-37.82019849983636, 144.95607371283103",Melbourne (CBD),27949.78956859078,614,63,48450.0,2.7904039500518802,29539.0,residence,leisure,"residence: 29539, leisure: 25509, public_service: 12465, business: 9442"
199,850,"-37.820546010334255, 144.97189607747933",Melbourne (Remainder),98068.34880531396,10,14,111394.0,1.1358853040747237,0.0,public_service,business,"public_service: 103912, business: 3751, leisure: 3731"
200,1107,"-37.82018686735745, 144.94766387457773",Docklands,42202.3236217899,57,7,0.0,0.3381593289417563,14271.0,residence,business,residence: 14271
201,753,"-37.81968985476374, 144.9650858316062",Southbank,42204.098207344374,6564,109,130361.0,3.83956497014501,31684.0,business,public_service,"business: 69900, public_service: 45371, residence: 31684, leisure: 11346"
202,4,"-37.81879815271894, 144.9649735509534",Melbourne (CBD),77462.24216141501,493,36,32012.0,0.41326069556685857,0.0,public_service,business,"public_service: 13687, business: 12074, leisure: 5037"
203,31,"-37.81819706829751, 144.95516018490568",Melbourne (CBD),29353.441708522005,2768,85,76867.0,2.9766293053520934,10506.0,business,public_service,"business: 31794, public_service: 25723, residence: 10506, education: 7852, leisure: 5877"
204,14,"-37.81800614875345, 144.96347929805174",Melbourne (CBD),30942.089507125434,2290,223,147640.0,5.107329842931938,10391.0,public_service,leisure,"public_service: 66279, leisure: 30142, business: 26426, education: 20854, residence: 10391, healthcare: 165"
205,657,"-37.818431769558785, 144.98915554469127",East Melbourne,43902.15060488999,0,2,3463.0,0.9431233201220901,37942.0,residence,public_service,"residence: 37942, public_service: 3463"
206,32,"-37.817470504197004, 144.95762727184723",Melbourne (CBD),31021.28493792258,5711,237,166971.0,6.4698107733470875,33729.0,business,public_service,"business: 107460, public_service: 54291, residence: 33729, leisure: 1682, healthcare: 653"
207,15,"-37.81728891079034, 144.9659590935327",Melbourne (CBD),30925.117226492333,2550,350,92880.0,3.6916410670978173,21284.0,public_service,residence,"public_service: 28313, residence: 21284, leisure: 20287, business: 16499, education: 15658, healthcare: 438"
208,16,"-37.8165712136608, 144.9684279694896",Melbourne (CBD),30938.093416687516,1219,73,35520.0,1.4817699915960953,10323.0,public_service,business,"public_service: 14011, business: 13461, residence: 10323, leisure: 5047"
209,51,"-37.816209683878334, 144.95424761012993",Melbourne (CBD),30933.535510272035,1754,54,72366.0,5.051886334982058,83904.0,residence,public_service,"residence: 83904, public_service: 32809, business: 28829, leisure: 9510"
210,25,"-37.81638399987391, 144.9655427916031",Melbourne (CBD),30809.39485891626,3582,271,120128.0,4.601252880651757,21632.0,business,public_service,"business: 51129, public_service: 34688, residence: 21632, leisure: 11087, education: 7935, healthcare: 2142"
211,34,"-37.81604738282739, 144.96258037555887",Melbourne (CBD),30459.06497728611,7303,452,206945.0,7.363078236317673,17327.0,business,public_service,"business: 127551, public_service: 66081, residence: 17327, leisure: 3470, education: 1551, healthcare: 880"
212,18,"-37.81552594883142, 144.9751310125201",Melbourne (CBD),33686.540696834214,4888,64,134003.0,5.158493142551802,39766.0,business,public_service,"business: 75648, public_service: 43798, residence: 39766, leisure: 12567"
213,17,"-37.81584191000155, 144.9708957292433",Melbourne (CBD),30949.245954134403,1488,104,76886.0,3.133897702672138,20105.0,public_service,business,"public_service: 43304, business: 25333, residence: 20105, leisure: 6119"
214,26,"-37.81566839236283, 144.96801246702714",Melbourne (CBD),31007.385368220705,4183,71,119921.0,4.278969265004676,12757.0,business,public_service,"business: 68245, public_service: 42639, residence: 12757, leisure: 5454, healthcare: 840"
215,35,"-37.81532515063201, 144.96505260060346",Melbourne (CBD),30850.621235026254,2434,431,91078.0,3.153322528363047,6202.0,public_service,business,"public_service: 36377, business: 30648, residence: 6202, healthcare: 4920, leisure: 2857, education: 668"
216,44,"-37.815143960138634, 144.96216460088118",Melbourne (CBD),30494.422591928833,3225,176,103085.0,3.915917885485669,16327.0,public_service,business,"public_service: 47822, business: 42572, residence: 16327, leisure: 3522, education: 1611, healthcare: 858"
217,605,"-37.81513323508098, 144.98922662634246",East Melbourne,27932.1109084679,0,1,1360.0,0.9021552341400544,23839.0,residence,public_service,"residence: 23839, public_service: 1360"
218,53,"-37.81479694611925, 144.95920532408041",Melbourne (CBD),30596.818412538207,5840,252,170084.0,6.175382402928487,18858.0,business,public_service,"business: 90788, public_service: 48493, leisure: 26692, residence: 18858, education: 1357, healthcare: 222"
219,27,"-37.81494081611191, 144.97047905308463",Melbourne (CBD),30858.941477751527,5491,156,194797.0,6.606682221790136,9072.0,business,public_service,"business: 94680, public_service: 58944, leisure: 33611, residence: 9072, healthcare: 1195"
220,36,"-37.814597418716744, 144.9675268884245",Melbourne (CBD),30850.156674622118,900,65,56652.0,1.9563047001620746,3700.0,business,leisure,"business: 22121, leisure: 17807, public_service: 13322, residence: 3700, healthcare: 451"
221,405,"-37.80530529534778, 144.94639686773763",West Melbourne (Residential),24633.480363334133,0,2,617.0,0.6172208013640239,14587.0,residence,public_service,"residence: 14587, public_service: 617"
222,71,"-37.814253550751765, 144.95335450657726",Melbourne (CBD),30035.80046689034,139,26,13782.0,0.4588646578991177,0.0,public_service,business,"public_service: 10180, business: 3351"
223,617,"-37.814568587031005, 144.98417375337246",East Melbourne,32445.63350932841,10,4,2327.0,1.0962860224996147,33242.0,residence,public_service,"residence: 33242, public_service: 2327"
224,28,"-37.81421151702756, 144.97295467724618",Melbourne (CBD),30546.03392225179,5876,172,221353.0,7.475381391998952,6990.0,public_service,business,"public_service: 107515, business: 100089, residence: 6990, leisure: 6195, healthcare: 3074"
225,63,"-37.813891266177194, 144.95879497969096",Melbourne (CBD),30907.440396751506,733,63,69474.0,2.313812404956806,2039.0,business,public_service,"business: 35202, public_service: 31831, residence: 2039, leisure: 1093, education: 534"
226,37,"-37.813878346640784, 144.96999119790695",Melbourne (CBD),30722.8729749871,5699,151,180910.0,6.047978647223488,4896.0,business,public_service,"business: 119070, public_service: 56254, residence: 4896, leisure: 2316, healthcare: 1011"
227,46,"-37.81369693237567, 144.96710743799198",Melbourne (CBD),30541.055209267557,2150,121,62341.0,2.511934776202482,14376.0,business,public_service,"business: 28730, public_service: 22967, residence: 14376, leisure: 4844"
228,445,"-37.81278505558377, 144.95045781132592",West Melbourne (Residential),16386.306302038778,0,1,0.0,,0.0,,,
229,73,"-37.812831598584815, 144.95829674027226",Melbourne (CBD),30399.583298948215,1619,20,79889.0,2.7010099016415015,2219.0,business,public_service,"business: 56083, public_service: 23806, residence: 2219"
230,603,"-37.81295519484518, 144.99024200579524",East Melbourne,23468.346399062284,0,2,0.0,0.2173171978864837,5100.0,residence,business,residence: 5100
231,652,"-37.812305971789186, 144.9775568086833",East Melbourne,51110.38881242686,2617,17,80383.0,2.0303071805908823,23386.0,business,residence,"business: 71305, residence: 23386, public_service: 9078"
232,91,"-37.812261723505415, 144.95242206985063",West Melbourne (Residential),32626.820104179682,433,51,18041.0,1.596364862379697,34042.0,residence,public_service,"residence: 34042, public_service: 8961, business: 6703, education: 1467, leisure: 418"
233,83,"-37.81193349999912, 144.9578987536794",Melbourne (CBD),30732.036312298864,569,10,28545.0,1.41061434335546,14806.0,public_service,residence,"public_service: 15556, residence: 14806, business: 11629, leisure: 1360"
234,57,"-37.81190813292756, 144.96908955520445",Melbourne (CBD),30983.400012129692,1183,148,64152.0,2.2498466901203886,5555.0,public_service,leisure,"public_service: 31207, leisure: 16964, business: 8633, residence: 5555, education: 1307, healthcare: 656"
235,101,"-37.81124202185723, 144.9519479067812",West Melbourne (Residential),32427.98612097397,287,16,24904.0,2.2608011841983533,48407.0,residence,public_service,"residence: 48407, public_service: 19000, business: 4959, leisure: 945"
236,443,"-37.81093606150409, 144.9491627496059",West Melbourne (Residential),19406.362716296873,387,6,1835.0,0.09455838400494693,0.0,public_service,business,public_service: 1835
237,84,"-37.81120967117495, 144.9603764335085",Melbourne (CBD),30665.487124171064,787,71,39514.0,3.3967063427360182,64646.0,residence,public_service,"residence: 64646, public_service: 15744, business: 12351, leisure: 5185, education: 2050"
238,611,"-37.81143226429904, 144.98736690316912",East Melbourne,32728.15284841929,31,7,0.0,,0.0,,,
239,111,"-37.810168865530024, 144.9514844466629",West Melbourne (Residential),28869.117514277525,173,18,5186.0,0.588451279919637,11802.0,residence,public_service,"residence: 11802, public_service: 2684, business: 2502"
240,94,"-37.81012063139989, 144.95986979566052",Melbourne (CBD),32644.825171798013,3532,36,89387.0,2.7972062247273617,1925.0,public_service,business,"public_service: 43028, business: 41866, residence: 1925, leisure: 817"
241,612,"-37.810257072120336, 144.98756737351832",East Melbourne,32964.891128275034,44,9,3128.0,0.8308761072685353,24261.0,residence,public_service,"residence: 24261, public_service: 2934, business: 194"
242,418,"-37.80929461296397, 144.94516587026416",West Melbourne (Residential),10175.271400094834,36,4,0.0,0.9745454545454545,9916.0,residence,business,residence: 9916
243,86,"-37.809768814300014, 144.96530604559302",Melbourne (CBD),30801.453061717715,476,12,1620.0,0.052595694944969316,0.0,business,leisure,business: 1620
244,621,"-37.80939495161713, 144.97972693716648",East Melbourne,32554.333451675142,1983,48,71037.0,2.788013761749708,19724.0,business,public_service,"business: 39636, public_service: 21256, residence: 19724, education: 7458, healthcare: 1962, leisure: 725"
245,104,"-37.80909286568598, 144.95939600393567",Melbourne (CBD),32339.828456275143,306,43,22349.0,1.3364049599554717,20869.0,residence,public_service,"residence: 20869, public_service: 13281, education: 3581, leisure: 2385, business: 1788"
246,416,"-37.808621494525426, 144.94425700785226",West Melbourne (Residential),16722.62971659665,0,2,0.0,0.7352589403181438,12295.0,residence,business,residence: 12295
247,644,"-37.8088088285708, 144.97438011857253",East Melbourne,32630.487554757765,3825,69,82267.0,2.9513637756665645,14036.0,business,public_service,"business: 48794, public_service: 28003, residence: 14036, healthcare: 3456, leisure: 2014"
248,105,"-37.808381599398516, 144.96186460392553",Melbourne (CBD),32298.74352472919,1154,28,68659.0,2.4632484983590315,10899.0,education,public_service,"education: 38681, public_service: 17933, residence: 10899, business: 7400, leisure: 1962"
249,88,"-37.80833628709954, 144.97021496216317",Melbourne (CBD),29498.904618994864,78,5,19209.0,2.83256491965557,64346.0,residence,public_service,"residence: 64346, public_service: 19209"
250,1009,"-37.808328576179804, 144.9386650312006",West Melbourne (Industrial),163189.744230303,651,10,14034.0,0.684801058894901,97718.0,residence,business,"residence: 97718, business: 14034"
251,114,"-37.80796408647547, 144.9590407854398",Melbourne (CBD),27879.817097009498,465,55,21215.0,1.217224434161914,12720.0,residence,public_service,"residence: 12720, public_service: 7013, business: 4870, leisure: 3388"
252,97,"-37.807967300934926, 144.96726671564693",Melbourne (CBD),31938.20599709374,728,34,51388.0,3.9556327885277724,74947.0,residence,public_service,"residence: 74947, public_service: 34572, business: 14021, leisure: 2795"
253,116,"-37.807006945264874, 144.9633862918068",Melbourne (CBD),4317.655950815092,59,4,0.0,,0.0,,,
254,435,"-37.80711848311267, 144.955318726953",West Melbourne (Residential),15537.053935799935,92,25,3498.0,0.9341571731994593,11016.0,residence,business,"residence: 11016, business: 563, public_service: 531, leisure: 462"
255,425,"-37.80680260343611, 144.95098328388696",West Melbourne (Residential),17804.462194874424,0,2,0.0,,0.0,,,
256,420,"-37.80660503506899, 144.94838562460185",West Melbourne (Residential),29049.270753166726,80,7,3098.0,0.7111776653241075,17561.0,residence,business,"residence: 17561, business: 1929, public_service: 1169"
257,432,"-37.806625753072424, 144.9527178959236",West Melbourne (Residential),34157.935840360195,212,11,9461.0,0.9273940919870012,22216.0,residence,public_service,"residence: 22216, public_service: 5173, business: 3948, leisure: 340"
258,403,"-37.80500918786034, 144.9436452740726",West Melbourne (Residential),7181.278307073887,223,12,4675.0,0.9951260270157359,2471.0,business,residence,"business: 3557, residence: 2471, public_service: 1118"
259,265,"-37.80569240414078, 144.96381464351842",Carlton,32816.94142373218,905,34,26833.0,1.0781935641150657,8549.0,public_service,business,"public_service: 13996, business: 10759, residence: 8549, leisure: 1032"
260,264,"-37.80553146475095, 144.96233923375917",Carlton,32752.906858974115,275,5,1605.0,0.10237542745481192,1748.0,residence,public_service,"residence: 1748, public_service: 1605"
261,355,"-37.804335262814796, 144.9516541235436",North Melbourne,32796.69535385886,180,32,6485.0,0.7689352360043907,18733.0,residence,business,"residence: 18733, business: 4370, public_service: 1300, healthcare: 815"
262,254,"-37.804138632324005, 144.96559041580008",Carlton,19601.28765983891,317,36,14823.0,1.4575276771593286,13746.0,residence,business,"residence: 13746, business: 8138, public_service: 3455, leisure: 2025"
263,354,"-37.804174874407884, 144.95017904107652",North Melbourne,32663.535637221386,386,62,19812.0,1.019042953800937,13473.0,residence,business,"residence: 13473, business: 9122, leisure: 4656, public_service: 3473"
264,258,"-37.80269349715614, 144.96009563962716",Carlton,10213.228097145133,294,7,6411.0,1.0209536864780182,4016.0,public_service,residence,"public_service: 6411, residence: 4016"
265,1005,"-37.802860759587674, 144.9121906841974",West Melbourne (Industrial),217378.35009024825,268,14,81452.0,0.37470213177046435,0.0,public_service,business,"public_service: 73059, business: 8393"
266,260,"-37.80299706492065, 144.9585943780069",Carlton,14628.200823944017,148,21,11216.0,1.179450369155045,6037.0,residence,public_service,"residence: 6037, public_service: 5198, business: 3549"
267,253,"-37.80274030212736, 144.9658350869265",Carlton,21249.259768676406,0,1,0.0,,0.0,,,
268,244,"-37.80241985935792, 144.96288089925292",Carlton,21192.9947606307,0,2,0.0,,0.0,,,
269,367,"-37.80258186270708, 144.9534301404687",North Melbourne,26094.803993550962,12,4,2241.0,1.042155284739787,24953.0,residence,public_service,"residence: 24953, public_service: 2241"
270,501,"-37.8007035370369, 144.9119080816176",West Melbourne (Industrial),109582.68514632824,605,17,23311.0,0.41642788049132157,22322.0,residence,business,"residence: 22322, business: 20923, public_service: 2388"
271,370,"-37.80209231299298, 144.95054928157714",North Melbourne,32637.920952854765,41,9,1960.0,0.5867880013481631,17191.0,residence,public_service,"residence: 17191, public_service: 1584, business: 376"
272,347,"-37.80193187448101, 144.9490659664518",North Melbourne,32923.60112871937,11,4,338.0,0.3257297330133949,10386.0,residence,public_service,"residence: 10386, public_service: 338"
273,248,"-37.80202463922082, 144.96896999246064",Carlton,32757.878353019485,122,18,7071.0,0.6554629544830113,14400.0,residence,business,"residence: 14400, business: 2676, public_service: 2624, leisure: 1771"
274,334,"-37.80150590741117, 144.94520603409208",North Melbourne,19567.359954232827,148,17,3646.0,0.5650329636633107,7410.0,residence,business,"residence: 7410, business: 2631, public_service: 692"
275,247,"-37.801858957716426, 144.96749017054503",Carlton,32722.327107258294,1007,56,29619.0,1.2770613043212518,12169.0,business,residence,"business: 14822, residence: 12169, public_service: 6313, leisure: 5201, healthcare: 1532"
276,246,"-37.801339555159956, 144.96607335129409",Carlton,19541.410238078257,254,35,9214.0,1.0137147535950053,10595.0,residence,leisure,"residence: 10595, leisure: 3052, business: 2695, public_service: 2304"
277,337,"-37.80124118242295, 144.94277126313256",North Melbourne,48357.699424591396,118,16,4925.0,0.2278884132597142,6095.0,residence,business,"residence: 6095, business: 4058, public_service: 867"
278,374,"-37.8005686209078, 144.95164321973496",North Melbourne,5420.401707949238,0,1,0.0,,0.0,,,
279,330,"-37.800312408495174, 144.94726802162432",North Melbourne,16269.475401326565,0,1,1828.0,1.2286557256131292,18161.0,residence,public_service,"residence: 18161, public_service: 1828"
280,518,"-37.79925335451235, 144.92691240033542",Kensington,9940.142168015322,0,0,0.0,0.6276659959758552,6239.0,residence,business,residence: 6239
281,349,"-37.79950687704018, 144.94949576753478",North Melbourne,19490.502406356554,0,1,0.0,0.31272447408927656,6095.0,residence,business,residence: 6095
282,327,"-37.79927835644079, 144.9474502320336",North Melbourne,39194.355817682655,21,5,7801.0,1.1922488135939175,38928.0,residence,public_service,"residence: 38928, public_service: 7801"
283,219,"-37.799932504292485, 144.96931430437613",Carlton,31904.923761602084,42,6,2777.0,0.8998558174523571,25932.0,residence,public_service,"residence: 25932, public_service: 2777"
284,505,"-37.79875067419871, 144.93445671508434",Kensington,22893.171937656694,113,13,9304.0,0.5523522474118726,3341.0,business,residence,"business: 8577, residence: 3341, public_service: 727"
285,218,"-37.79979012406418, 144.96784682159563",Carlton,32409.84449281322,616,84,19871.0,0.9159801289765188,9815.0,residence,business,"residence: 9815, business: 8017, public_service: 4932, leisure: 3980, healthcare: 555"
286,326,"-37.798606621376905, 144.949191348752",North Melbourne,32477.153488438413,18,8,2176.0,0.8075253256150506,24050.0,residence,public_service,"residence: 24050, public_service: 2176"
287,328,"-37.79901964593137, 144.94518288115617",North Melbourne,27780.147701829505,0,1,2089.0,0.5797336213102952,14016.0,residence,public_service,"residence: 14016, public_service: 2089"
288,378,"-37.79922421978277, 144.95238580927222",North Melbourne,33166.95363904098,318,13,8170.0,1.1230175480914188,29076.0,residence,public_service,"residence: 29076, public_service: 4288, business: 3412, leisure: 470"
289,379,"-37.79842408020013, 144.95146333232427",North Melbourne,24621.588072867464,0,1,0.0,,0.0,,,
290,216,"-37.79815789344655, 144.96963006795212",Carlton,22463.943107746687,145,22,6071.0,1.0362373681164583,17206.0,residence,business,"residence: 17206, business: 1749, public_service: 1626, leisure: 597"
291,204,"-37.79767812754921, 144.96520087907032",Carlton,22533.84104911694,137,8,14074.0,0.9134602582878445,6509.0,public_service,residence,"public_service: 13346, residence: 6509, leisure: 728"
292,527,"-37.79651099575257, 144.9226734890243",Kensington,18791.40778213067,0,1,0.0,1.1362886488212443,21352.0,residence,business,residence: 21352
293,318,"-37.796697401630524, 144.94365329692752",North Melbourne,29952.070482511856,0,2,0.0,0.609642094017094,18260.0,residence,business,residence: 18260
294,224,"-37.79702330289327, 144.9717999799433",Carlton,29297.98037298421,170,25,5628.0,0.9409495852817694,21939.0,residence,business,"residence: 21939, business: 2153, public_service: 2005"
295,511,"-37.79620563038936, 144.93424910708046",Kensington,18254.837812982565,0,1,0.0,0.5421277528212994,9896.0,residence,business,residence: 9896
296,320,"-37.79579447965429, 144.9397667502267",North Melbourne,2816.1271548942887,0,1,0.0,,0.0,,,
297,209,"-37.79627750372455, 144.9673261275874",Carlton,2789.370275483091,0,1,0.0,,0.0,,,
298,208,"-37.79659654236784, 144.96666859061375",Carlton,8138.0463653340485,19,3,422.0,0.4374539198820349,3138.0,residence,public_service,"residence: 3138, public_service: 422"
299,531,"-37.79566335724386, 144.92188883105536",Kensington,38883.884175641564,0,1,0.0,0.5850114445901808,22747.0,residence,business,residence: 22747
300,352,"-37.7968472719922, 144.9481574688925",North Melbourne,50152.94369758662,0,2,1065.0,0.6978186313606636,33932.0,residence,public_service,"residence: 33932, public_service: 1065"
301,507,"-37.797355503806415, 144.93537717694306",Kensington,150590.86839033107,159,9,4361.0,0.074639750315426,6879.0,residence,business,"residence: 6879, business: 3459, public_service: 902"
302,513,"-37.79511191754577, 144.93233180005643",Kensington,20526.27652563455,31,5,1281.0,0.6920978271460586,12925.0,residence,public_service,"residence: 12925, public_service: 1281"
303,2526,"-37.79095019520504, 144.9308543317576",Kensington,8876.679969348763,0,1,0.0,0.416403785488959,3696.0,residence,business,residence: 3696
304,231,"-37.7959511341256, 144.97374367274594",Carlton,12665.936427903775,0,1,0.0,0.5855507303592578,7416.0,residence,business,residence: 7416
305,523,"-37.79567761448132, 144.92908937385874",Kensington,49401.11805017439,57,7,496.0,0.3158033238193559,15105.0,residence,healthcare,"residence: 15105, healthcare: 496"
306,306,"-37.7953235382035, 144.94329718360714",North Melbourne,43023.760698081656,0,1,535.0,0.626502103526021,26419.0,residence,public_service,"residence: 26419, public_service: 535"
307,2392,"-37.794817107560654, 144.94100644724668",North Melbourne,30884.24945083516,41,12,6114.0,1.3243103224970858,34786.0,residence,public_service,"residence: 34786, public_service: 5187"
308,2523,"-37.793897414011404, 144.92833586510088",Kensington,7605.811122843431,26,7,616.0,0.5555555555555556,3609.0,residence,business,residence: 3609
309,353,"-37.79569215487836, 144.94879046879453",North Melbourne,65430.97291386184,216,17,13487.0,0.9178969891487085,46571.0,residence,business,"residence: 46571, business: 8030, public_service: 4999"
310,304,"-37.794390639887496, 144.9460085292014",North Melbourne,22912.14894552078,0,2,0.0,0.48825942737430167,11187.0,residence,business,residence: 11187
311,305,"-37.794109687656075, 144.94350999750395",North Melbourne,39309.10325126559,0,0,0.0,0.7005774758961052,27539.0,residence,business,residence: 27539
312,558,"-37.793798087103326, 144.91785216826352",Kensington,22436.603211567977,0,3,0.0,0.7271349616687467,16314.0,residence,business,residence: 16314
313,532,"-37.79401478363519, 144.92539309834473",Kensington,31718.879764021836,0,0,0.0,0.6048615927864304,19185.0,residence,business,residence: 19185
314,201,"-37.79403163624044, 144.9659392079534",Carlton,19400.558944828557,0,0,2128.0,1.1447938144329897,20081.0,residence,public_service,"residence: 20081, public_service: 2128"
315,535,"-37.794179783973085, 144.9240129390504",Kensington,78436.00322986332,0,1,0.0,0.27038604722321385,21208.0,residence,business,residence: 21208
316,303,"-37.79327716138275, 144.94600160411852",North Melbourne,15774.195861169594,21,3,0.0,0.5434258907062255,8572.0,residence,business,residence: 8572
317,910,"-37.79319297009237, 144.95748776196388",Parkville,12956.019942675019,0,1,500.0,0.8394566224143254,10376.0,residence,public_service,"residence: 10376, public_service: 500"
318,2388,"-37.79369295659708, 144.93981001454608",North Melbourne,42519.89930910579,21,5,0.0,,0.0,,,
319,302,"-37.792941422925374, 144.9437224699163",North Melbourne,38992.20718368844,0,2,1263.0,0.6385925318013952,23637.0,residence,public_service,"residence: 23637, public_service: 1263"
320,2544,"-37.79245683308122, 144.93461040574317",Kensington,25604.686893708727,11,4,0.0,0.15860802999531323,4061.0,residence,business,residence: 4061
