,block_id,geo_point_coords,CLUE,block_area,total_jobs,business_establishments,commercial_area,plot_ratio,residential_area,business/residence_with_largest_floor_area,business/residence_with_second_largest_floor_area,detailed_business_info
162,2514,"-37.79041811110363, 144.92718408468696",Kensington,16598.91991227223,0,0,0.0,0.35540426557416555,5899.0,residence,business,residence: 5899
163,2382,"-37.78885863576035, 144.9406432426711",North Melbourne,7357.860502357968,39,3,0.0,0.3167051787413348,2330.0,residence,business,residence: 2330
164,2515,"-37.78896133539424, 144.9284171880444",Kensington,23268.02414262181,17,6,1676.0,0.34549596011689876,6363.0,residence,public_service,"residence: 6363, public_service: 1676"
165,2501,"-37.7880975640379, 144.9230974155445",Kensington,34264.34074949605,2,3,0.0,,0.0,,,
166,564,"-37.792020531643665, 144.92170453605428",Kensington,171592.35917242675,0,0,0.0,0.027209893235115856,4669.0,residence,business,residence: 4669
167,2384,"-37.79009400967782, 144.94115094542823",North Melbourne,48309.48894776288,218,16,4983.0,0.5183092177441057,20056.0,residence,business,"residence: 20056, business: 4983"
168,2387,"-37.79211283988038, 144.93742644781267",North Melbourne,338038.3233790824,228,14,25756.0,0.11293109058744875,12419.0,business,residence,"business: 25756, residence: 12419"
169,931,"-37.7892167827868, 144.94576626751976",Parkville,3214101.1808124394,5298,37,1808471.0,0.5629695519835873,970.0,public_service,leisure,"public_service: 1795893, leisure: 12013, residence: 970"
170,2532,"-37.78934544070058, 144.93405713722262",Kensington,13320.646073757267,0,1,0.0,0.29084084084084083,3874.0,residence,business,residence: 3874
171,908,"-37.788652424338544, 144.95794604280337",Parkville,36411.366917936626,36,3,3920.0,0.38947021504490403,10261.0,residence,public_service,"residence: 10261, public_service: 3920"
172,926,"-37.787044932454016, 144.94123216549707",Parkville,13340.949913231776,0,0,0.0,0.23545727136431785,3141.0,residence,business,residence: 3141
173,906,"-37.78606987854656, 144.95799360750868",Parkville,75184.20758926665,499,29,23735.0,0.5607709087039796,18426.0,residence,business,"residence: 18426, business: 9813, public_service: 6971, education: 6395, leisure: 556"
174,928,"-37.77957051880664, 144.94124252420346",Parkville,481983.44093495683,375,16,32480.0,0.38128523205175285,151293.0,residence,public_service,"residence: 151293, public_service: 32480"
175,871,"-37.84918262859423, 144.9824102163475",Melbourne (Remainder),127472.71692197977,613,3,0.0,,0.0,,,
176,870,"-37.84662688494784, 144.98213235773974",Melbourne (Remainder),197008.85587673562,8210,17,60188.0,0.30551043612442136,0.0,education,business,education: 59621
177,867,"-37.83972056954812, 144.98571840157194",South Yarra,10357.68368715827,0,2,434.0,1.2157960799459302,12158.0,residence,public_service,"residence: 12158, public_service: 434"
178,866,"-37.84103413724351, 144.9813490699898",South Yarra,841411.8915786924,40,11,1708.0,0.0020299235450927074,0.0,public_service,business,"public_service: 1401, business: 307"
179,858,"-37.83641509647135, 144.98595705324735",South Yarra,82192.36827962963,7,3,6980.0,1.0633516643955616,80419.0,residence,public_service,"residence: 80419, public_service: 6980"
180,860,"-37.836099749129374, 144.98346270908644",South Yarra,81559.14942856427,0,1,7821.0,1.0963351684056941,81595.0,residence,public_service,"residence: 81595, public_service: 7821"
181,779,"-37.82532198183176, 144.9272366476026",Port Melbourne,240663.2421274891,1135,12,50357.0,0.5930325808287938,92364.0,residence,business,"residence: 92364, business: 47685, public_service: 2672"
182,856,"-37.833874379281355, 144.98470203198647",South Yarra,23547.065846568847,0,0,1657.0,0.9908268569244489,21674.0,residence,public_service,"residence: 21674, public_service: 1657"
183,855,"-37.83199688431741, 144.9851001427063",South Yarra,66768.6452782888,263,3,5573.0,0.6798616103522646,39820.0,residence,public_service,"residence: 39820, public_service: 5573"
184,747,"-37.830187808800666, 144.96812580729184",Southbank,28158.45190386421,169,7,6757.0,0.3508061652105973,3121.0,business,residence,"business: 3766, residence: 3121, public_service: 2991"
185,743,"-37.829137800189024, 144.96781594254514",Southbank,19240.55191023854,0,1,0.0,,0.0,,,
186,853,"-37.82969807889235, 144.98550208314012",South Yarra,40663.53284153594,0,0,3428.0,1.0675306789956471,39981.0,residence,public_service,"residence: 39981, public_service: 3428"
187,745,"-37.82914254750056, 144.9649335773655",Southbank,29800.0251672903,553,5,6915.0,0.2320469798657718,0.0,business,leisure,business: 6915
188,731,"-37.828328944229966, 144.9578737176508",Southbank,5378.754340934936,0,1,0.0,,0.0,,,
189,732,"-37.82820277853141, 144.9591184420291",Southbank,18933.296291148006,82,13,10887.0,0.919664078592933,6525.0,public_service,residence,"public_service: 9362, residence: 6525, business: 1525"
190,735,"-37.8276835866416, 144.9614390335497",Southbank,10110.801421934386,103,11,2484.0,0.26409495548961426,186.0,business,residence,"business: 2484, residence: 186"
191,772,"-37.824814397130154, 144.94200209414163",Docklands,53814.098185650095,391,23,9565.0,0.6891515219087969,27521.0,residence,business,"residence: 27521, business: 8648, public_service: 917"
192,776,"-37.82412283994091, 144.93923282727368",Docklands,34989.609700153946,0,1,0.0,,0.0,,,
193,659,"-37.82405724050445, 144.98755414192883",Melbourne (Remainder),372440.75137945026,4930,8,57137.0,0.1534126302223177,0.0,leisure,public_service,"leisure: 28985, public_service: 18019, business: 10133"
194,774,"-37.823148737692904, 144.93249752861146",Port Melbourne,70034.91894708072,142,5,801.0,0.2132250049975726,14132.0,residence,public_service,"residence: 14132, public_service: 801"
195,802,"-37.82248701263599, 144.9622643212043",Southbank,55337.5345998105,6277,77,193657.0,4.240399732547843,40994.0,business,public_service,"business: 96739, public_service: 81517, residence: 40994, leisure: 12405"
196,813,"-37.8218224883783, 144.96738717512818",Southbank,11092.046697443784,325,6,9000.0,0.8113956004327443,0.0,business,leisure,business: 9000
197,851,"-37.821883884305215, 144.9711961072535",Melbourne (Remainder),77613.88074313526,0,1,0.0,,0.0,,,
198,11,"-37.82019849983636, 144.95607371283103",Melbourne (CBD),27949.78956859078,740,57,51361.0,2.8945579448280796,29539.0,residence,leisure,"residence: 29539, leisure: 25826, business: 12566, public_service: 12374"
199,850,"-37.820546010334255, 144.97189607747933",Melbourne (Remainder),98068.34880531396,10,14,111394.0,1.1358853040747237,0.0,public_service,business,"public_service: 103912, business: 3751, leisure: 3731"
200,1107,"-37.82018686735745, 144.94766387457773",Docklands,42202.3236217899,50,6,0.0,0.3381593289417563,14271.0,residence,business,residence: 14271
201,753,"-37.81968985476374, 144.9650858316062",Southbank,42204.098207344374,6847,99,131323.0,3.8623590181025493,31684.0,business,public_service,"business: 72201, public_service: 45567, residence: 31684, leisure: 10062"
202,4,"-37.81879815271894, 144.9649735509534",Melbourne (CBD),77462.24216141501,405,36,31102.0,0.4015129999225427,0.0,public_service,business,"public_service: 13687, business: 11374, leisure: 5037"
203,31,"-37.81819706829751, 144.95516018490568",Melbourne (CBD),29353.441708522005,4684,90,98736.0,3.708036657241168,10106.0,business,public_service,"business: 59969, public_service: 26577, residence: 10106, leisure: 5918"
204,14,"-37.81800614875345, 144.96347929805174",Melbourne (CBD),30942.089507125434,2294,238,151785.0,5.241290155775322,10391.0,public_service,business,"public_service: 66543, business: 31126, leisure: 29974, education: 20252, residence: 10391, healthcare: 165"
205,657,"-37.818431769558785, 144.98915554469127",East Melbourne,43902.15060488999,0,2,3463.0,0.9526445264452644,38360.0,residence,public_service,"residence: 38360, public_service: 3463"
206,32,"-37.817470504197004, 144.95762727184723",Melbourne (CBD),31021.28493792258,5104,203,157702.0,6.106315076883401,31722.0,business,public_service,"business: 98877, public_service: 54353, residence: 31722, leisure: 1411, healthcare: 865"
207,15,"-37.81728891079034, 144.9659590935327",Melbourne (CBD),30925.117226492333,2636,309,92425.0,3.676928051738076,21284.0,public_service,business,"public_service: 27457, business: 22994, residence: 21284, leisure: 16673, education: 14521, healthcare: 488"
208,16,"-37.8165712136608, 144.9684279694896",Melbourne (CBD),30938.093416687516,1200,75,35346.0,1.4743357683108151,10267.0,business,public_service,"business: 13903, public_service: 13320, residence: 10267, leisure: 5122"
209,51,"-37.816209683878334, 144.95424761012993",Melbourne (CBD),30933.535510272035,1831,54,74262.0,5.11318009892348,83904.0,residence,public_service,"residence: 83904, public_service: 32835, business: 29436, leisure: 9355"
210,25,"-37.81638399987391, 144.9655427916031",Melbourne (CBD),30809.39485891626,3163,260,119666.0,4.562952384043624,20914.0,business,public_service,"business: 54767, public_service: 34335, residence: 20914, leisure: 9972, education: 5557, healthcare: 1845"
211,34,"-37.81604738282739, 144.96258037555887",Melbourne (CBD),30459.06497728611,7416,467,201882.0,7.196854788404084,17327.0,business,public_service,"business: 123459, public_service: 66116, residence: 17327, leisure: 4097, healthcare: 777"
212,18,"-37.81552594883142, 144.9751310125201",Melbourne (CBD),33686.540696834214,4658,62,131979.0,5.101971145282906,39886.0,business,public_service,"business: 73437, public_service: 43994, residence: 39886, leisure: 12161"
213,17,"-37.81584191000155, 144.9708957292433",Melbourne (CBD),30949.245954134403,1990,108,92281.0,3.622314129697244,19826.0,public_service,business,"public_service: 45331, business: 34987, residence: 19826, leisure: 5903, education: 3022"
214,26,"-37.81566839236283, 144.96801246702714",Melbourne (CBD),31007.385368220705,3257,68,80925.0,2.6704292579095044,1877.0,business,public_service,"business: 43051, public_service: 27930, leisure: 5327, residence: 1877, healthcare: 840"
215,35,"-37.81532515063201, 144.96505260060346",Melbourne (CBD),30850.621235026254,2596,511,100654.0,3.467260940032415,6311.0,public_service,business,"public_service: 36558, business: 28414, residence: 6311, healthcare: 3806, leisure: 3504, education: 507"
216,44,"-37.815143960138634, 144.96216460088118",Melbourne (CBD),30494.422591928833,4182,222,121174.0,4.457073522660195,14740.0,business,public_service,"business: 63693, public_service: 41150, residence: 14740, leisure: 3852, education: 2788, healthcare: 1094"
217,605,"-37.81513323508098, 144.98922662634246",East Melbourne,27932.1109084679,0,1,1409.0,0.9021552341400544,23790.0,residence,public_service,"residence: 23790, public_service: 1409"
218,53,"-37.81479694611925, 144.95920532408041",Melbourne (CBD),30596.818412538207,5649,230,171495.0,6.225650411818538,18985.0,business,public_service,"business: 89947, public_service: 48574, leisure: 26593, residence: 18985, education: 2897, healthcare: 776"
219,27,"-37.81494081611191, 144.97047905308463",Melbourne (CBD),30858.941477751527,5373,159,187004.0,6.357443774709962,9174.0,business,public_service,"business: 86021, public_service: 59037, leisure: 34170, residence: 9174, healthcare: 938"
220,36,"-37.814597418716744, 144.9675268884245",Melbourne (CBD),30850.156674622118,951,67,56642.0,1.9285575364667746,2854.0,business,leisure,"business: 22053, leisure: 17807, public_service: 13229, residence: 2854, healthcare: 492"
221,405,"-37.80530529534778, 144.94639686773763",West Melbourne (Residential),24633.480363334133,0,2,617.0,0.6182357000771324,14612.0,residence,public_service,"residence: 14612, public_service: 617"
222,71,"-37.814253550751765, 144.95335450657726",Melbourne (CBD),30035.80046689034,932,29,41735.0,1.3895455302147495,0.0,business,public_service,"business: 31149, public_service: 10335"
223,617,"-37.814568587031005, 144.98417375337246",East Melbourne,32445.63350932841,15,4,2327.0,1.0962860224996147,33242.0,residence,public_service,"residence: 33242, public_service: 2327"
224,28,"-37.81421151702756, 144.97295467724618",Melbourne (CBD),30546.03392225179,7812,169,238983.0,8.052543704576705,6990.0,business,public_service,"business: 117850, public_service: 107533, residence: 6990, leisure: 6261, healthcare: 2968"
225,63,"-37.813891266177194, 144.95879497969096",Melbourne (CBD),30907.440396751506,828,60,68683.0,2.2882194972012813,2039.0,business,public_service,"business: 34441, public_service: 31796, residence: 2039, leisure: 1632"
226,37,"-37.813878346640784, 144.96999119790695",Melbourne (CBD),30722.8729749871,6439,160,194730.0,6.48746826378491,4578.0,business,public_service,"business: 129062, public_service: 60102, residence: 4578, leisure: 2630, healthcare: 1085"
227,46,"-37.81369693237567, 144.96710743799198",Melbourne (CBD),30541.055209267557,1932,139,65372.0,2.611178415899938,14376.0,business,public_service,"business: 30935, public_service: 22725, residence: 14376, leisure: 5442"
228,445,"-37.81278505558377, 144.95045781132592",West Melbourne (Residential),16386.306302038778,0,1,0.0,,0.0,,,
229,73,"-37.812831598584815, 144.95829674027226",Melbourne (CBD),30399.583298948215,1353,25,85662.0,2.890917464390276,2219.0,business,public_service,"business: 61723, public_service: 23939, residence: 2219"
230,603,"-37.81295519484518, 144.99024200579524",East Melbourne,23468.346399062284,9,3,0.0,0.2173171978864837,5100.0,residence,business,residence: 5100
231,652,"-37.812305971789186, 144.9775568086833",East Melbourne,51110.38881242686,3012,15,81306.0,2.048366268831931,23386.0,business,residence,"business: 71638, residence: 23386, public_service: 9668"
232,91,"-37.812261723505415, 144.95242206985063",West Melbourne (Residential),32626.820104179682,428,51,16158.0,1.3939189603383804,29320.0,residence,public_service,"residence: 29320, public_service: 8313, business: 6992, leisure: 361"
233,83,"-37.81193349999912, 144.9578987536794",Melbourne (CBD),30732.036312298864,559,10,28817.0,1.4206690095014969,14843.0,public_service,residence,"public_service: 15450, residence: 14843, business: 11629, leisure: 1738"
234,57,"-37.81190813292756, 144.96908955520445",Melbourne (CBD),30983.400012129692,1284,153,66258.0,2.317819449375464,5555.0,public_service,leisure,"public_service: 31830, leisure: 16778, business: 10575, residence: 5555, education: 860, healthcare: 434"
235,101,"-37.81124202185723, 144.9519479067812",West Melbourne (Residential),32427.98612097397,1933,16,31167.0,1.9828229561784931,33130.0,residence,business,"residence: 33130, business: 17135, public_service: 12919, leisure: 1113"
236,443,"-37.81093606150409, 144.9491627496059",West Melbourne (Residential),19406.362716296873,391,6,1835.0,0.09455838400494693,0.0,public_service,business,public_service: 1835
237,84,"-37.81120967117495, 144.9603764335085",Melbourne (CBD),30665.487124171064,627,71,30180.0,1.506179683678461,16007.0,residence,business,"residence: 16007, business: 11372, public_service: 9765, leisure: 4682"
238,611,"-37.81143226429904, 144.98736690316912",East Melbourne,32728.15284841929,26,7,0.0,,0.0,,,
239,111,"-37.810168865530024, 144.9514844466629",West Melbourne (Residential),28869.117514277525,309,21,7480.0,0.6602584086736638,11581.0,residence,business,"residence: 11581, business: 4485, public_service: 2995"
240,94,"-37.81012063139989, 144.95986979566052",Melbourne (CBD),32644.825171798013,3574,40,103381.0,3.437048155863252,8818.0,business,public_service,"business: 55967, public_service: 43118, residence: 8818, leisure: 656"
241,612,"-37.810257072120336, 144.98756737351832",East Melbourne,32964.891128275034,65,9,3238.0,0.8515956801359058,24834.0,residence,public_service,"residence: 24834, public_service: 2870, business: 368"
242,418,"-37.80929461296397, 144.94516587026416",West Melbourne (Residential),10175.271400094834,37,4,0.0,0.9745454545454545,9916.0,residence,business,residence: 9916
243,86,"-37.809768814300014, 144.96530604559302",Melbourne (CBD),30801.453061717715,502,12,1620.0,0.052595694944969316,0.0,business,leisure,business: 1620
244,621,"-37.80939495161713, 144.97972693716648",East Melbourne,32554.333451675142,2162,51,73346.0,2.666646187872458,13464.0,business,public_service,"business: 42051, public_service: 21256, residence: 13464, education: 7183, healthcare: 1917, leisure: 939"
245,104,"-37.80909286568598, 144.95939600393567",Melbourne (CBD),32339.828456275143,305,44,22360.0,1.3411051671356566,21010.0,residence,public_service,"residence: 21010, public_service: 13149, education: 3617, leisure: 2303, business: 1485"
246,416,"-37.808621494525426, 144.94425700785226",West Melbourne (Residential),16722.62971659665,0,2,0.0,0.7371725870111231,12327.0,residence,business,residence: 12327
247,644,"-37.8088088285708, 144.97438011857253",East Melbourne,32630.487554757765,3490,71,76508.0,2.774869751762182,14036.0,business,public_service,"business: 43073, public_service: 28003, residence: 14036, healthcare: 3418, leisure: 2014"
248,105,"-37.808381599398516, 144.96186460392553",Melbourne (CBD),32298.74352472919,804,28,37140.0,1.4885132206328566,10936.0,education,public_service,"education: 13302, public_service: 12021, residence: 10936, business: 6324, leisure: 1567"
249,88,"-37.80833628709954, 144.97021496216317",Melbourne (CBD),29498.904618994864,89,6,19209.0,2.83256491965557,64346.0,residence,public_service,"residence: 64346, public_service: 19209"
250,1009,"-37.808328576179804, 144.9386650312006",West Melbourne (Industrial),163189.744230303,790,13,32234.0,0.7944591853617584,97413.0,residence,business,"residence: 97413, business: 32234"
251,114,"-37.80796408647547, 144.9590407854398",Melbourne (CBD),27879.817097009498,457,52,22088.0,1.2485383263388212,12720.0,residence,public_service,"residence: 12720, public_service: 6972, business: 5689, leisure: 2842"
252,97,"-37.807967300934926, 144.96726671564693",Melbourne (CBD),31938.20599709374,752,31,40696.0,2.711440916776254,45902.0,residence,public_service,"residence: 45902, public_service: 27069, business: 11842, leisure: 1785"
253,116,"-37.807006945264874, 144.9633862918068",Melbourne (CBD),4317.655950815092,54,4,0.0,,0.0,,,
254,435,"-37.80711848311267, 144.955318726953",West Melbourne (Residential),15537.053935799935,90,28,3768.0,0.9604814314217673,11155.0,residence,business,"residence: 11155, business: 801, public_service: 490, leisure: 419"
255,425,"-37.80680260343611, 144.95098328388696",West Melbourne (Residential),17804.462194874424,0,2,0.0,,0.0,,,
256,420,"-37.80660503506899, 144.94838562460185",West Melbourne (Residential),29049.270753166726,86,8,3113.0,0.7116940342180453,17561.0,residence,business,"residence: 17561, business: 1944, public_service: 1169"
257,432,"-37.806625753072424, 144.9527178959236",West Melbourne (Residential),34157.935840360195,235,12,9284.0,0.9222121380683316,22216.0,residence,public_service,"residence: 22216, public_service: 5173, business: 4111"
258,403,"-37.80500918786034, 144.9436452740726",West Melbourne (Residential),7181.278307073887,223,11,4573.0,0.9809218771758808,2471.0,business,residence,"business: 3421, residence: 2471, public_service: 1152"
259,265,"-37.80569240414078, 144.96381464351842",Carlton,32816.94142373218,1006,33,27967.0,1.1106472452462213,8480.0,public_service,business,"public_service: 14244, business: 11444, residence: 8480, leisure: 964"
260,264,"-37.80553146475095, 144.96233923375917",Carlton,32752.906858974115,0,2,0.0,,0.0,,,
261,355,"-37.804335262814796, 144.9516541235436",North Melbourne,32796.69535385886,265,32,7449.0,0.785492133186974,18312.0,residence,business,"residence: 18312, business: 6259, public_service: 1190"
262,254,"-37.804138632324005, 144.96559041580008",Carlton,19601.28765983891,294,35,14311.0,1.406815978776593,13264.0,residence,business,"residence: 13264, business: 7551, public_service: 3455, leisure: 2100"
263,354,"-37.804174874407884, 144.95017904107652",North Melbourne,32663.535637221386,365,62,20047.0,1.0214309769463918,13316.0,residence,business,"residence: 13316, business: 8686, leisure: 4556, public_service: 3629"
264,258,"-37.80269349715614, 144.96009563962716",Carlton,10213.228097145133,314,9,6700.0,1.0316263585626162,3836.0,public_service,residence,"public_service: 6287, residence: 3836, leisure: 413"
265,1005,"-37.802860759587674, 144.9121906841974",West Melbourne (Industrial),217378.35009024825,287,15,80274.0,0.3692830001196073,0.0,public_service,business,"public_service: 60917, business: 19357"
266,260,"-37.80299706492065, 144.9585943780069",Carlton,14628.200823944017,150,16,9320.0,0.6741181296144381,541.0,public_service,business,"public_service: 4271, business: 3590, residence: 541"
267,253,"-37.80274030212736, 144.9658350869265",Carlton,21249.259768676406,0,1,0.0,,0.0,,,
268,244,"-37.80241985935792, 144.96288089925292",Carlton,21192.9947606307,0,2,0.0,,0.0,,,
269,367,"-37.80258186270708, 144.9534301404687",North Melbourne,26094.803993550962,12,4,0.0,0.6550548018701617,17093.0,residence,business,residence: 17093
270,501,"-37.8007035370369, 144.9119080816176",West Melbourne (Industrial),109582.68514632824,334,17,21481.0,0.4088627694329361,23323.0,residence,business,"residence: 23323, business: 19074, public_service: 2407"
271,370,"-37.80209231299298, 144.95054928157714",North Melbourne,32637.920952854765,18,10,1825.0,0.47357293868921774,13631.0,residence,public_service,"residence: 13631, public_service: 1036, business: 789"
272,347,"-37.80193187448101, 144.9490659664518",North Melbourne,32923.60112871937,22,4,338.0,0.2929259180512104,9306.0,residence,public_service,"residence: 9306, public_service: 338"
273,248,"-37.80202463922082, 144.96896999246064",Carlton,32757.878353019485,100,17,6622.0,0.6554018988307843,14847.0,residence,business,"residence: 14847, business: 2674, public_service: 2624, leisure: 1324"
274,334,"-37.80150590741117, 144.94520603409208",North Melbourne,19567.359954232827,171,19,4033.0,0.5819492001839832,7354.0,residence,business,"residence: 7354, business: 2727, public_service: 692"
275,247,"-37.801858957716426, 144.96749017054503",Carlton,32722.327107258294,809,55,29462.0,1.2741274983191737,12230.0,business,residence,"business: 14725, residence: 12230, public_service: 6313, leisure: 5201, healthcare: 1532"
276,246,"-37.801339555159956, 144.96607335129409",Carlton,19541.410238078257,254,35,9362.0,1.0242055166061101,10652.0,residence,leisure,"residence: 10652, leisure: 3209, business: 2644, public_service: 2346"
277,337,"-37.80124118242295, 144.94277126313256",North Melbourne,48357.699424591396,139,19,7126.0,0.2734040573236553,6095.0,residence,business,"residence: 6095, business: 4279, public_service: 924"
278,374,"-37.8005686209078, 144.95164321973496",North Melbourne,5420.401707949238,0,1,0.0,,0.0,,,
279,330,"-37.800312408495174, 144.94726802162432",North Melbourne,16269.475401326565,0,1,1828.0,1.2286557256131292,18161.0,residence,public_service,"residence: 18161, public_service: 1828"
280,518,"-37.79925335451235, 144.92691240033542",Kensington,9940.142168015322,0,0,0.0,0.5935613682092555,5900.0,residence,business,residence: 5900
281,349,"-37.79950687704018, 144.94949576753478",North Melbourne,19490.502406356554,0,1,0.0,0.31272447408927656,6095.0,residence,business,residence: 6095
282,327,"-37.79927835644079, 144.9474502320336",North Melbourne,39194.355817682655,17,5,7801.0,1.1874266469357555,38739.0,residence,public_service,"residence: 38739, public_service: 7801"
283,219,"-37.799932504292485, 144.96931430437613",Carlton,31904.923761602084,52,6,3209.0,0.9193518054162487,26122.0,residence,public_service,"residence: 26122, public_service: 2777, business: 432"
284,505,"-37.79875067419871, 144.93445671508434",Kensington,22893.171937656694,121,12,7535.0,0.4766522517800201,3377.0,business,residence,"business: 4413, residence: 3377, public_service: 727"
285,218,"-37.79979012406418, 144.96784682159563",Carlton,32409.84449281322,634,89,20115.0,0.9235089018482521,9815.0,residence,business,"residence: 9815, business: 8459, public_service: 5002, leisure: 4128, healthcare: 623"
286,326,"-37.798606621376905, 144.949191348752",North Melbourne,32477.153488438413,20,8,2176.0,0.8075253256150506,24050.0,residence,public_service,"residence: 24050, public_service: 2176"
287,328,"-37.79901964593137, 144.94518288115617",North Melbourne,27780.147701829505,0,1,2089.0,0.5797336213102952,14016.0,residence,public_service,"residence: 14016, public_service: 2089"
288,378,"-37.79922421978277, 144.95238580927222",North Melbourne,33166.95363904098,239,17,9073.0,1.1411083639872157,28773.0,residence,public_service,"residence: 28773, public_service: 4747, business: 3856, leisure: 470"
289,379,"-37.79842408020013, 144.95146333232427",North Melbourne,24621.588072867464,0,1,0.0,,0.0,,,
290,216,"-37.79815789344655, 144.96963006795212",Carlton,22463.943107746687,119,22,5897.0,1.0233272492543293,17090.0,residence,business,"residence: 17090, business: 1684, public_service: 1646, leisure: 501"
291,204,"-37.79767812754921, 144.96520087907032",Carlton,22533.84104911694,134,10,14550.0,0.9345848311365553,6509.0,public_service,residence,"public_service: 13346, residence: 6509, leisure: 728, healthcare: 476"
292,527,"-37.79651099575257, 144.9226734890243",Kensington,18791.40778213067,0,1,0.0,0.9480070246394551,17814.0,residence,business,residence: 17814
293,318,"-37.796697401630524, 144.94365329692752",North Melbourne,29952.070482511856,0,2,0.0,0.609642094017094,18260.0,residence,business,residence: 18260
294,224,"-37.79702330289327, 144.9717999799433",Carlton,29297.98037298421,108,25,5275.0,0.9306072294091545,21989.0,residence,public_service,"residence: 21989, public_service: 2005, business: 1800"
295,511,"-37.79620563038936, 144.93424910708046",Kensington,18254.837812982565,0,1,0.0,0.5536320806398598,10106.0,residence,business,residence: 10106
296,320,"-37.79579447965429, 144.9397667502267",North Melbourne,2816.1271548942887,0,1,0.0,,0.0,,,
297,209,"-37.79627750372455, 144.9673261275874",Carlton,2789.370275483091,0,1,0.0,,0.0,,,
298,208,"-37.79659654236784, 144.96666859061375",Carlton,8138.0463653340485,0,2,422.0,0.4374539198820349,3138.0,residence,public_service,"residence: 3138, public_service: 422"
299,531,"-37.79566335724386, 144.92188883105536",Kensington,38883.884175641564,0,1,0.0,0.5850114445901808,22747.0,residence,business,residence: 22747
300,352,"-37.7968472719922, 144.9481574688925",North Melbourne,50152.94369758662,0,3,1114.0,0.6954657840165895,33765.0,residence,public_service,"residence: 33765, public_service: 1114"
301,507,"-37.797355503806415, 144.93537717694306",Kensington,150590.86839033107,136,10,9348.0,0.10775615910751046,6879.0,business,residence,"business: 8446, residence: 6879, public_service: 902"
302,513,"-37.79511191754577, 144.93233180005643",Kensington,20526.27652563455,38,6,1098.0,0.49668712851992597,9097.0,residence,public_service,"residence: 9097, public_service: 1098"
303,2526,"-37.79095019520504, 144.9308543317576",Kensington,8876.679969348763,0,1,0.0,0.416403785488959,3696.0,residence,business,residence: 3696
304,231,"-37.7959511341256, 144.97374367274594",Carlton,12665.936427903775,0,1,0.0,0.5855507303592578,7416.0,residence,business,residence: 7416
305,523,"-37.79567761448132, 144.92908937385874",Kensington,49401.11805017439,47,7,384.0,0.35363656606141575,17086.0,residence,healthcare,"residence: 17086, healthcare: 384"
306,306,"-37.7953235382035, 144.94329718360714",North Melbourne,43023.760698081656,0,1,535.0,0.626502103526021,26419.0,residence,public_service,"residence: 26419, public_service: 535"
307,2392,"-37.794817107560654, 144.94100644724668",North Melbourne,30884.24945083516,40,11,6114.0,1.3243103224970858,34786.0,residence,public_service,"residence: 34786, public_service: 5187"
308,2523,"-37.793897414011404, 144.92833586510088",Kensington,7605.811122843431,28,7,616.0,0.5555555555555556,3609.0,residence,business,residence: 3609
309,353,"-37.79569215487836, 144.94879046879453",North Melbourne,65430.97291386184,248,16,13343.0,0.9156961638392175,46571.0,residence,business,"residence: 46571, business: 7886, public_service: 4999"
310,304,"-37.794390639887496, 144.9460085292014",North Melbourne,22912.14894552078,0,2,0.0,0.48825942737430167,11187.0,residence,business,residence: 11187
311,305,"-37.794109687656075, 144.94350999750395",North Melbourne,39309.10325126559,0,0,589.0,0.723320359205271,27844.0,residence,public_service,"residence: 27844, public_service: 589"
312,558,"-37.793798087103326, 144.91785216826352",Kensington,22436.603211567977,0,3,0.0,0.7334640755927972,16456.0,residence,business,residence: 16456
313,532,"-37.79401478363519, 144.92539309834473",Kensington,31718.879764021836,0,0,0.0,0.6048615927864304,19185.0,residence,business,residence: 19185
314,201,"-37.79403163624044, 144.9659392079534",Carlton,19400.558944828557,0,0,0.0,,0.0,,,
315,535,"-37.794179783973085, 144.9240129390504",Kensington,78436.00322986332,0,1,0.0,0.27038604722321385,21208.0,residence,business,residence: 21208
316,303,"-37.79327716138275, 144.94600160411852",North Melbourne,15774.195861169594,20,3,0.0,0.5596551286927856,8828.0,residence,business,residence: 8828
317,910,"-37.79319297009237, 144.95748776196388",Parkville,12956.019942675019,0,1,506.0,0.8415405989502933,10397.0,residence,public_service,"residence: 10397, public_service: 506"
318,2388,"-37.79369295659708, 144.93981001454608",North Melbourne,42519.89930910579,21,6,0.0,,0.0,,,
319,302,"-37.792941422925374, 144.9437224699163",North Melbourne,38992.20718368844,0,2,1263.0,0.6385925318013952,23637.0,residence,public_service,"residence: 23637, public_service: 1263"
320,2544,"-37.79245683308122, 144.93461040574317",Kensington,25604.686893708727,7,4,0.0,0.15149976566161538,3879.0,residence,business,residence: 3879
321,2542,"-37.79224025197779, 144.93265947057958",Kensington,14377.934664967896,0,0,0.0,0.6205049732211171,8921.0,residence,business,residence: 8921
322,2541,"-37.792152523144665, 144.93183509930745",Kensington,14470.97418388323,5,3,0.0,0.5639944713199724,8161.0,residence,business,residence: 8161
323,2525,"-37.79212388598184, 144.93089709114184",Kensington,18469.772021805195,0,0,0.0,0.6013319616654935,11106.0,residence,business,residence: 11106
324,301,"-37.791631893679494, 144.94360051670574",North Melbourne,39492.35807936807,9,5,1363.0,0.6772257672439987,25382.0,residence,public_service,"residence: 25382, public_service: 839"
