,block_id,retail,business,leisure,education,healthcare,manufacture,public_service,farming,residence,non_residential
81,431,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.0
82,435,11.0,0.0,50.0,0.0,0.0,0.0,21.0,0.0,0,82.0
83,437,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.0
84,440,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95.0
85,442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
86,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
87,444,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0,303.0
88,505,0.0,0.0,21.0,0.0,0.0,0.0,27.0,0.0,0,48.0
89,508,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0
90,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
91,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
92,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
93,521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
94,524,0.0,0.0,11.0,0.0,112.0,0.0,0.0,0.0,0,123.0
95,529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
96,534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
97,536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
98,541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
99,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
100,545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
101,558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
102,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
103,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
104,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
106,571,196.0,0.0,30.0,0.0,110.0,0.0,13.0,0.0,0,349.0
107,601,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,12.0
108,602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
109,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
110,609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
111,611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
112,620,0.0,0.0,0.0,184.0,670.0,0.0,0.0,0.0,0,854.0
113,645,0.0,0.0,0.0,0.0,940.0,0.0,0.0,0.0,0,940.0
114,646,0.0,72.0,0.0,0.0,188.0,0.0,36.0,0.0,0,296.0
115,649,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0,228.0
116,652,0.0,0.0,0.0,0.0,0.0,0.0,3029.0,0.0,0,3029.0
117,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
118,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
119,658,0.0,0.0,1316.0,0.0,0.0,0.0,0.0,0.0,0,1316.0
120,659,0.0,0.0,4294.0,0.0,0.0,0.0,0.0,0.0,0,4294.0
121,662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
122,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
123,724,0.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,0,562.0
124,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
125,733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
126,734,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0,57.0
127,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
128,737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
129,738,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0,136.0
130,741,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0,246.0
131,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
132,747,0.0,232.0,23.0,0.0,0.0,0.0,0.0,0.0,0,255.0
133,752,0.0,0.0,1639.0,0.0,0.0,0.0,0.0,0.0,0,1639.0
134,772,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0
135,775,0.0,125.0,0.0,0.0,0.0,234.0,0.0,0.0,0,359.0
136,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
137,778,103.0,397.0,0.0,0.0,0.0,214.0,0.0,0.0,0,714.0
138,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
139,783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
140,790,495.0,300.0,0.0,15.0,0.0,868.0,574.0,0.0,0,2252.0
141,791,0.0,66.0,0.0,0.0,0.0,1226.0,0.0,0.0,0,1292.0
142,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
143,804,1261.0,140.0,951.0,0.0,0.0,0.0,508.0,0.0,0,2860.0
144,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
145,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
146,851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
147,852,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0,244.0
148,853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
149,854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
150,858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
151,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
152,867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
153,870,0.0,2636.0,54.0,0.0,5491.0,0.0,0.0,0.0,0,8181.0
154,903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
155,904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
156,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
157,906,0.0,218.0,0.0,0.0,0.0,0.0,38.0,0.0,0,256.0
158,908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
159,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
160,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
161,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
162,913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
163,914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
164,920,40.0,0.0,79.0,0.0,10324.0,0.0,6.0,0.0,0,10449.0
165,922,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0,28.0
166,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
167,928,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0,248.0
168,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
169,931,34.0,0.0,796.0,0.0,5807.0,0.0,29.0,0.0,0,6666.0
170,1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
171,1007,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0,550.0
172,1012,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0,140.0
173,1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
174,1014,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0
175,1101,722.0,589.0,443.0,0.0,8.0,0.0,11067.0,0.0,0,12829.0
176,1108,1037.0,14270.0,294.0,0.0,174.0,30.0,955.0,0.0,0,16760.0
177,1109,47.0,582.0,355.0,24.0,4.0,32.0,193.0,0.0,0,1237.0
178,1110,632.0,450.0,504.0,206.0,26.0,0.0,28.0,0.0,0,1846.0
179,2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
180,2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
181,2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
182,2390,20.0,52.0,0.0,0.0,0.0,0.0,13.0,0.0,0,85.0
183,2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
184,2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
185,2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
186,2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
187,2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
188,2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
189,2524,30.0,0.0,41.0,0.0,0.0,0.0,23.0,0.0,0,94.0
190,2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
191,2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
192,2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
193,2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
194,2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
195,2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
196,2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
197,2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
198,2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
199,2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
200,11,13.0,209.0,223.0,0.0,67.0,0.0,77.0,0.0,0,589.0
201,17,46.0,1112.0,569.0,0.0,0.0,17.0,23.0,0.0,0,1767.0
202,18,20.0,4352.0,253.0,0.0,0.0,27.0,2395.0,0.0,0,7047.0
203,28,64.0,3711.0,313.0,0.0,134.0,132.0,1553.0,0.0,0,5907.0
204,31,73.0,285.0,264.0,317.0,125.0,0.0,216.0,0.0,0,1280.0
205,42,51.0,2665.0,125.0,127.0,43.0,130.0,1580.0,0.0,0,4721.0
206,45,887.0,895.0,117.0,0.0,0.0,0.0,39.0,0.0,0,1938.0
207,48,46.0,562.0,356.0,0.0,77.0,0.0,146.0,0.0,0,1187.0
208,51,20.0,773.0,98.0,103.0,0.0,299.0,152.0,0.0,0,1445.0
209,52,49.0,5226.0,156.0,0.0,45.0,0.0,979.0,0.0,0,6455.0
210,55,1685.0,171.0,154.0,0.0,0.0,0.0,17.0,0.0,0,2027.0
211,57,68.0,322.0,593.0,23.0,39.0,0.0,133.0,0.0,0,1178.0
212,58,60.0,35.0,535.0,0.0,0.0,4.0,26.0,0.0,0,660.0
213,103,0.0,16.0,219.0,0.0,0.0,0.0,138.0,0.0,0,373.0
214,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
215,113,736.0,0.0,136.0,0.0,0.0,11.0,18.0,0.0,0,901.0
216,114,48.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0,215.0
217,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
218,205,0.0,0.0,22.0,0.0,858.0,0.0,0.0,0.0,0,880.0
219,214,18.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0
220,218,33.0,101.0,150.0,0.0,31.0,28.0,75.0,0.0,0,418.0
221,219,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,4.0
222,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
223,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
224,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
225,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
226,239,0.0,584.0,0.0,77.0,59.0,0.0,0.0,0.0,0,720.0
227,246,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0,129.0
228,247,17.0,146.0,59.0,0.0,20.0,44.0,41.0,0.0,0,327.0
229,248,0.0,0.0,3.0,0.0,0.0,0.0,32.0,0.0,0,35.0
230,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
231,265,0.0,0.0,189.0,179.0,0.0,0.0,9.0,0.0,0,377.0
232,303,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0,46.0
233,312,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.0
234,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
235,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
236,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
237,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
238,331,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0,19.0
239,337,35.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0
240,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
241,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
242,342,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0,33.0
243,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
244,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
245,345,48.0,50.0,83.0,0.0,24.0,0.0,25.0,0.0,0,230.0
246,346,20.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0,51.0
247,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
248,355,0.0,57.0,0.0,0.0,0.0,0.0,15.0,0.0,0,72.0
249,357,0.0,0.0,19.0,0.0,169.0,0.0,106.0,0.0,0,294.0
250,361,0.0,13.0,21.0,0.0,0.0,0.0,41.0,0.0,0,75.0
251,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
252,368,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,14.0
253,369,0.0,29.0,7.0,0.0,0.0,0.0,10.0,0.0,0,46.0
254,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
255,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
256,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
257,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
258,419,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0
259,434,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0
260,436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
261,439,0.0,69.0,0.0,0.0,0.0,0.0,37.0,0.0,0,106.0
262,441,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0
263,445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
264,501,259.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,347.0
265,514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
266,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
267,520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
268,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
269,525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
270,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
271,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
272,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
273,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
274,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
275,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
276,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
277,550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
278,553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
279,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
280,559,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0
281,560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
282,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
283,565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
284,604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
285,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
286,612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
287,613,0.0,0.0,31.0,0.0,58.0,0.0,3.0,0.0,0,92.0
288,614,0.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,0,826.0
289,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
290,621,0.0,120.0,0.0,636.0,138.0,0.0,196.0,0.0,0,1090.0
291,642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
292,643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
293,655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
294,656,0.0,128.0,336.0,0.0,46.0,0.0,57.0,0.0,0,567.0
295,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
296,710,13.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0,116.0
297,720,481.0,596.0,46.0,0.0,183.0,7.0,22.0,0.0,0,1335.0
298,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
299,731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
300,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
301,739,0.0,0.0,47.0,386.0,0.0,0.0,0.0,0.0,0,433.0
302,773,14.0,82.0,49.0,0.0,0.0,0.0,12.0,0.0,0,157.0
303,785,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0,56.0
304,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
305,860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
306,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
307,868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
308,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
309,902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
310,912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
311,916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
312,918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
313,923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
314,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
315,926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
316,929,0.0,0.0,0.0,0.0,794.0,0.0,0.0,0.0,0,794.0
317,1009,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0,324.0
318,1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
319,1103,15.0,8266.0,1011.0,0.0,23.0,0.0,23.0,0.0,0,9338.0
320,1104,7.0,92.0,48.0,0.0,0.0,0.0,13.0,0.0,0,160.0
321,1111,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0,253.0
322,2384,0.0,75.0,0.0,0.0,0.0,0.0,34.0,0.0,0,109.0
323,2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
324,2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
325,2392,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,25.0
326,2501,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,4.0
327,2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
